milliseconds,ATP,AMP,ADP,Pyr,NADH
0,16.29691806710052,0.0051252959076670416,0.0003168093673848767,-9.166502587958544e-06,255.9996221701501
100,16.292189386566992,0.011025756612183527,-0.0008881613245057072,-4.0451718757248146e-05,255.9999154696637
200,16.29566585645028,0.010225190312098844,0.0004827117025684247,-9.858714459753713e-06,256.0003581542538
300,16.28117981077393,0.02008779560478386,-0.00029375548583439386,-1.111248256293002e-05,255.99961141232006
400,16.285474462683084,0.023639468818851508,0.00041996519881823657,2.1088095701550033e-05,256.00007283783225
500,16.27885562247507,0.02234855847448966,0.0005618755723726958,-8.752935439311578e-06,256.00000920554027
600,16.275313730180056,0.036457976259667055,0.00017173376950433566,-1.020284586973055e-05,255.99967702245945
700,16.25841000175674,0.03997933661182788,0.00031746320577193316,-8.497869535241878e-06,255.99978674959183
800,16.259727358220434,0.042927784130313514,0.0017509115386777447,4.510600467881846e-05,256.0002695179774
900,16.251713255474517,0.052913531700952775,0.0011510529603276636,5.28001123893048e-05,255.99980789118706
1000,16.240091489116722,0.049561078523035755,0.0015640581276156764,9.705186323435572e-05,255.99965357434303
1100,16.233959779140193,0.05599114095767307,0.0015215411116771894,5.062165885757932e-05,255.999672674478
1200,16.23655877382715,0.06521797935920572,0.003526050553646534,7.189182722132901e-05,256.0000182468168
1300,16.236929066996744,0.06120819232403167,0.0038601014284227906,7.012953467787566e-05,255.99983856207365
1400,16.222020524756097,0.07330469969779127,0.003258976791349083,9.3349578066972e-05,255.99976554301998
1500,16.223117849140333,0.08261721032545953,0.0029625640140240796,0.00014344188470356457,255.9999667117475
1600,16.209848049612614,0.07710506471729321,0.004067890888498599,0.00016945895008680002,255.9994527523928
1700,16.20469622449839,0.0837681972000996,0.004785103722584851,0.00023735388611507955,255.99935904814743
1800,16.210889821588452,0.08568669691678725,0.005815120860878285,0.0002524486535812422,255.9993623075683
1900,16.201759619197528,0.09755068622014171,0.005348274302467178,0.0002223182204322624,255.9988790405782
2000,16.186670540631802,0.09662063027786942,0.006956516007593473,0.00026515667875801134,255.99901243772166
2100,16.182050764109206,0.10924658687739155,0.007207446759131626,0.00031800197530171346,255.99910977575126
2200,16.17957523560907,0.11342893764112726,0.007580697531048163,0.0002879068013707732,255.99856996647134
2300,16.172502974103473,0.11389314574975813,0.009378710118243637,0.0003292592099276874,255.99870951626605
2400,16.166050775483786,0.11637062715560303,0.008235052119977715,0.000375624157991309,255.9982564946488
2500,16.170667675433947,0.13077829586293932,0.010301819221533878,0.0004477141001217306,255.99789705614378
2600,16.160257637808957,0.12387856486799267,0.011165919858725228,0.000449579258300739,255.99787459592102
2700,16.150483870461738,0.12884735839352973,0.012091461292146758,0.0004535835720129488,255.99802979773673
2800,16.144797406295975,0.13749223334662047,0.012802869334559559,0.0005359323124531775,255.99769237517032
2900,16.136574655901196,0.13941597461753993,0.01351603562847931,0.0005464563765058833,255.99705765848685
3000,16.138314786174035,0.14721325189215126,0.0136847008002566,0.0006430152416512756,255.9966251331912
3100,16.126035327821334,0.1533054274163854,0.013408954047725123,0.0006136200137684822,255.99648339471372
3200,16.122585936170047,0.15808589977435888,0.014944528110309545,0.0007062896544904231,255.99617864062753
3300,16.128097885347557,0.16300503065429467,0.016692222648536335,0.0007507253551126978,255.99579340796504
3400,16.11703355650062,0.1640844752265633,0.01636546469520879,0.000748452872503202,255.99557165111702
3500,16.10483750668245,0.1662993564393984,0.017713117245527817,0.00082365280777739,255.9955092460883
3600,16.10090013869005,0.17586685532126162,0.017898041826451494,0.0008728022829196388,255.99476157696742
3700,16.10340729195962,0.1751081850008003,0.019073749239112425,0.0008439213616990874,255.994134597743
3800,16.102171911712592,0.1815740226549081,0.01963084260741361,0.0009427487201447121,255.99429182851674
3900,16.09596783928251,0.1863361282080669,0.020407064839860215,0.0010105786435430277,255.9934297099538
4000,16.078293307335734,0.19676251451963178,0.021444216084489817,0.0010109617126741858,255.993033754536
4100,16.08402993487226,0.19149520986597385,0.022538057560788142,0.001079191227032095,255.99274632034226
4200,16.07082331930213,0.19611548611205903,0.023616615290198713,0.001118387819599135,255.99210672912167
4300,16.06931513920802,0.21227701015865996,0.024870607231495017,0.0011630594848839224,255.99123359611653
4400,16.058321756573413,0.2128219825271702,0.024863901770065124,0.0011926803746469539,255.99058092575854
4500,16.065002058915134,0.21497534915828795,0.025619641097538663,0.0012495779738950078,255.99043207826517
4600,16.05625803138829,0.21770025633318435,0.02665006861940551,0.0012993678003808183,255.98921221056116
4700,16.048385282485093,0.22011711312213816,0.027536737375539733,0.0013243536938524318,255.98897332149667
4800,16.03977926125343,0.23322963187428014,0.029083059929275182,0.0014210618664085716,255.9883505016415
4900,16.038750970878407,0.2317593247580579,0.030833453524817887,0.0014630189128123838,255.98730867728614
5000,16.03726583920215,0.23439947303063283,0.030733672980875284,0.0014612542605191615,255.98646593282825
