milliseconds,ATP,AMP,ADP,Pyr,NADH
0,16.30538437478795,0.004693359150323721,-0.00016072441023112102,2.974655479439846e-05,256.00002615194273
100,16.293777191654865,-0.0010026416605782703,-0.00027373813345739546,4.445545391616383e-06,256.0000915655156
200,16.283702530264506,0.012623735817648354,-0.000536050076506352,2.002296682770809e-05,256.0002960447598
300,16.289408293566563,0.009294375754739518,0.0008502791641789517,-2.8918952344798867e-05,256.0001732813149
400,16.277498975613216,0.01937243788009259,0.0005473745231352661,-2.9906960925780524e-06,255.99982130543466
500,16.270782114470933,0.027434726465342323,4.5719161854408674e-05,-5.1449083821208206e-06,255.999872939458
600,16.272078978410374,0.0343380676453517,-0.00023008543612494344,1.1277678171201973e-05,255.99996644019106
700,16.26587753289091,0.03756521485025018,0.00013055569104555105,1.282840981256353e-06,256.00002234391195
800,16.257422500630422,0.03987665049668877,0.0019608013208530996,3.066773469886848e-05,256.0000104928105
900,16.24851561556304,0.0472028714811209,0.0023380398312447285,6.637650871982076e-05,255.9997499582573
1000,16.240313176745996,0.04497602583591061,0.0017378280901567847,5.7770141342379116e-05,255.99969592676834
1100,16.245506746553318,0.0623004786918963,0.0023484171088715595,3.0921896931404126e-05,256.00011421014665
1200,16.23066088936837,0.06710744111456599,0.001887142794922682,0.00013109928645061917,256.0000224243569
1300,16.237047375116926,0.06397332976285801,0.003030288565334293,0.00012057586359105627,255.999453269465
1400,16.227717290837333,0.069350076942929,0.0035044171889478727,0.00016907952394624916,255.9993952624174
1500,16.214508246841117,0.07558892785087021,0.0030916507769460848,0.00018458045593790394,255.9994647755403
1600,16.214134055927367,0.07922616399309587,0.0036943198946823084,0.00014219552906695124,255.9998946327354
1700,16.202447206416842,0.08702048366209288,0.005590102020687028,0.0002043959415818338,255.9997958612421
1800,16.210900142430127,0.087359699017947,0.004827611532179919,0.00021013567727946487,255.99901671736765
1900,16.198605814583292,0.0978206012548603,0.005484116878316731,0.00025054651255259025,255.9995060251233
2000,16.19076290655467,0.09930511479936441,0.007129986663687451,0.00025888437287681533,255.99918482274356
2100,16.179745694466522,0.10435020400803414,0.0064267109039420805,0.0003459249371850934,255.99861856918872
2200,16.186011263150853,0.10821817561255054,0.007326786419411191,0.00030655223552185536,255.99920281736772
2300,16.182107991929854,0.11592834241474749,0.009087184118475351,0.0003909191433323289,255.9990328006205
2400,16.173892745962007,0.1258364370539946,0.00895204029850881,0.0003764020935640306,255.99876777799443
2500,16.158046239315542,0.1235181441504052,0.009980126447213857,0.00040616512398687643,255.99846856555382
2600,16.157261745408693,0.1317929166106686,0.010385824537066072,0.00042517092630376134,255.99819575158355
2700,16.156801327553246,0.13533302605723863,0.010379331689783814,0.000483897036920173,255.9979275271572
2800,16.14434013591699,0.13227432221667962,0.012538880812242368,0.0005566664504054157,255.99745644146418
2900,16.145610554496205,0.14836349941401575,0.01230962586299644,0.0005981311401262785,255.99704337669056
3000,16.140983942776263,0.1490000695954969,0.013055201327054906,0.0005996952218258,255.99676571146557
3100,16.13397081861046,0.14895326433101838,0.014506705586027078,0.0005921355093447832,255.99680659079044
3200,16.12810069107843,0.16291764026413633,0.015681887429585626,0.0006429069932300573,255.996653949143
3300,16.12691846701081,0.1562751971410301,0.016163887954335345,0.0006821721192423337,255.99598479518076
3400,16.124258285693962,0.17101356215115632,0.01714526557080348,0.0007304016594733177,255.99580720877216
3500,16.11208842451478,0.17278129934869405,0.016562679677013605,0.0007587559771821547,255.99485864863567
3600,16.112274276736557,0.17308164421237177,0.017860527110678724,0.0008703270127746512,255.99450398090795
3700,16.097820357630635,0.18461821705112744,0.01920593036222143,0.0008853268331576161,255.9943412253259
3800,16.096454444321683,0.17944267940152658,0.02015839088387915,0.0009007445952062941,255.9936383994877
3900,16.090950239188544,0.18801320812996447,0.021047858418507863,0.0009835968232815085,255.9936592679606
4000,16.08404380703901,0.18698389567435225,0.022065537669463026,0.0009928810546581122,255.99331767938114
4100,16.074863058010223,0.19442036541418753,0.023110462980792047,0.0010585481641639536,255.99280618187467
4200,16.066526034047204,0.20174718028742863,0.02308428554091588,0.0011373882894877539,255.99212374049915
4300,16.0722695101891,0.21122124964119665,0.024316616529507486,0.0011373288697923355,255.99156308465044
4400,16.06717345703333,0.20508665627887065,0.02631759728174518,0.001181050320417224,255.9904507598311
4500,16.054945261464805,0.21174289271143812,0.026475750236319807,0.001252387565140752,255.99023625319552
4600,16.050172152530127,0.22161988882056746,0.026784957976964067,0.0012554568845818189,255.98984721953764
4700,16.052347148264097,0.21964713488282586,0.02821426442846184,0.001339396923332536,255.9892716060451
4800,16.039025488913968,0.2302533702551022,0.02907385461396916,0.0013505202651922634,255.98804397339708
4900,16.036379471863064,0.2375924652516179,0.03138026316385967,0.0014614554787319922,255.98724392027734
5000,16.02544165801286,0.2315237883842542,0.03150627196475631,0.0014467146461062863,255.9870964856916
