miliseconds,CC,CCPT,clkp,perp,clkm,perm,PT,vrip,vrim,VRI,pdpp,pdpm,PDP,CLK,PER,timp,timm,TIM,prcper,prcv,prcpdp,prvc,prpc,prct
1000,1.3098580685812107,0.46914711335927617,0.003185,0.003185,0.26262844825720344,0.23579382268343513,0.16433522976340476,0.003185,0.2543127614831299,3.080447797849761,0.003185,0.312571678881259,4.131307295099187,3.92775954263598,2.605451395386161,0.003185,0.23586340751833906,2.60384845716999,0.08906051408675691,0.11403102571058692,0.11498634695562673,0.48248156337150067,0.4308496006875863,0.08911287050796061
1100,1.3420079958848254,0.46577486855098543,0.003185,0.003185,0.2629904802802873,0.23692566234758727,0.15081359031647865,0.003185,0.2549460637841003,3.085019317119584,0.003185,0.3124487344455041,4.130921945251083,3.96552656464692,2.5949116468463385,0.003185,0.23640361643293017,2.595782921805936,0.08717324992008531,0.12328487968177455,0.12025796455845464,0.48188918061730274,0.4316438445550079,0.08981593766002045
1200,1.4308933967732214,0.46446615945686975,0.003185,0.003185,0.26344551568249136,0.23664012263379866,0.14273686316166118,0.003185,0.255910023374371,3.090813642565935,0.003185,0.3124481813886594,4.120768290909475,3.9882391888188073,2.59133865134049,0.003185,0.23706311880870762,2.5905724972329462,0.09225479824074727,0.13314807163088183,0.13155724709316713,0.48165449068839994,0.43163751547059265,0.0940237493984448
1300,1.525608460934179,0.464651182754186,0.003185,0.003185,0.2637665548903798,0.23658943162246304,0.13671089555020594,0.003185,0.2563548172106876,3.0722028972807216,0.003185,0.3121254169175818,4.118462413732212,4.013709030096616,2.5891799216953357,0.003185,0.23704459975394118,2.588722203897259,0.10416934576113548,0.13759708952438204,0.13463004225676875,0.4803524595375921,0.4324420075307965,0.10725454997382305
1400,1.5867688284991028,0.464279181001245,0.003185,0.003185,0.26413976168263004,0.23726530565611637,0.1274980632031928,0.003185,0.256168368577472,3.0888431321861396,0.003185,0.3119896354215528,4.111697375923659,4.050628806846921,2.5824035902010696,0.003185,0.23745635663366826,2.580226222665256,0.11410704639447691,0.146096465776999,0.14387386558125578,0.4810588336868421,0.43245012261009075,0.11238840134436127
1500,1.6693369833437892,0.464221544729824,0.003185,0.003185,0.2646264357631319,0.23758423757162722,0.12090238395576486,0.003185,0.25694086373527664,3.0773220009022575,0.003185,0.3122655365045469,4.102031680737057,4.077077580025464,2.579608204697945,0.003185,0.23786684946006278,2.582893947465967,0.1205818387091152,0.1551420583617818,0.14980473767005242,0.4799377748816125,0.4326218951539136,0.11305314909862452
1600,1.7527005530273092,0.4636477621286933,0.003185,0.003185,0.2648824211290979,0.23833955675980575,0.11503659614433052,0.003185,0.2589324693567147,3.0743309782045385,0.003185,0.31223564202875403,4.0978604761562405,4.139591005654845,2.5822886231923072,0.003185,0.2378688779594199,2.5797795877796394,0.1255689147246462,0.16909821914907078,0.14994449627533987,0.4801475401600465,0.4326199192069444,0.1297342479122326
1700,1.8168097435064434,0.4639410031199171,0.003185,0.003185,0.26527104292085113,0.23842942194911432,0.1121682213622762,0.003185,0.260898135997926,3.08564032193994,0.003185,0.3123189539589963,4.091642104497639,4.157198072825363,2.575968027390527,0.003185,0.237597544355243,2.5794862167577133,0.12985182085025432,0.18066376462435368,0.16492656725007263,0.48028942147357145,0.43294143914738165,0.13307376943533838
1800,1.9024356915770286,0.4649038352025709,0.003185,0.003185,0.26550123626434596,0.23885804874185557,0.10818844619733498,0.003185,0.26158670304411863,3.081038320357711,0.003185,0.31257308650347565,4.087046865319345,4.196425222920889,2.5819043734410903,0.003185,0.23940342218589836,2.575117108260759,0.13984780895902138,0.19483783982369965,0.17317459864185608,0.4799995820413111,0.4324138041656946,0.13584488622138222
1900,2.0372270090216373,0.4643781031801826,0.003185,0.003185,0.26563024868982166,0.23925442231812263,0.10386117479812465,0.003185,0.26210060110248384,3.09743070520169,0.003185,0.3127698402776125,4.082333404973584,4.228770395408193,2.578728641033567,0.003185,0.23944094007490851,2.576328475143362,0.14564194250041151,0.20714764983317857,0.17542000734662672,0.48042506017824715,0.4330638942257311,0.1481874012946069
2000,2.1119678660125767,0.4675213429558528,0.003185,0.003185,0.2658740827936437,0.2399370407723218,0.10090779179200254,0.003185,0.26343983590708486,3.112885809979698,0.003185,0.31319741923595806,4.077046791600685,4.240050375580307,2.581776085734501,0.003185,0.24057616943939714,2.579907795083236,0.15433583195926012,0.21696516619586032,0.18509709282962308,0.48011154232704384,0.4324391937830023,0.15844443116986093
2100,2.1779236356159677,0.46679364889851593,0.003185,0.003185,0.2661479779183971,0.2411874072081811,0.10025929473111407,0.003185,0.2668798779453539,3.1020257339204056,0.003185,0.31337277782367035,4.074110323722478,4.273341003437895,2.582449448628376,0.003185,0.2414400938048281,2.5833179827795734,0.1673607148905037,0.22175901608443874,0.1892926685692828,0.4803928374793983,0.4325401094224453,0.16359037282698466
2200,2.2354917238141576,0.4675395177477081,0.003185,0.003185,0.26635887191867574,0.2423134874987764,0.09880281999763392,0.003185,0.2668690761247784,3.124412126936832,0.003185,0.313799861715769,4.068601934246691,4.302045665758856,2.587795501337892,0.003185,0.24232483750941644,2.5846384630179298,0.16903650258032088,0.22767724602891112,0.1989396775868607,0.4803230788214414,0.4320642467193378,0.16759252319776163
2300,2.289398600719945,0.4697636575322777,0.003185,0.003185,0.2665011747907264,0.243113920466142,0.09436306449760407,0.003185,0.2690640954616833,3.1379749613801997,0.003185,0.3143350326637565,4.066748298820147,4.353652096872178,2.590334331399841,0.003185,0.24207308169759226,2.5892295512178425,0.17502615379623876,0.244698561527843,0.20560173735460976,0.48132452576408086,0.43215065440635636,0.18037542254524438
2400,2.355765649794417,0.4710937011591821,0.003185,0.003185,0.2667802616626207,0.24421990943800737,0.08831690120029675,0.003185,0.2695354595810615,3.147346463285873,0.003185,0.3146122607895904,4.061571626233931,4.369427981119519,2.589012676513494,0.003185,0.24422561822919112,2.5898398626444252,0.186744636936212,0.2523217629174846,0.2136704894602799,0.4811558934536481,0.4316517119189619,0.18882079305394792
2500,2.3995171602784438,0.4728775694285572,0.003185,0.003185,0.26700954663529813,0.2443983436171498,0.08469691868725941,0.003185,0.27246763077368347,3.1499574119727054,0.003185,0.31521519963881156,4.052959207192156,4.400016741675332,2.597138804607144,0.003185,0.24447521534915787,2.598624205244521,0.1964272298435746,0.25935274351596016,0.21993605428981672,0.4825386613747372,0.43119563166447256,0.19501280033939375
2600,2.4429193580585844,0.47541713731509666,0.003185,0.003185,0.26699091025919247,0.24558674013175458,0.0903198224566609,0.003185,0.27446252159368045,3.1608066147096086,0.003185,0.3158750957259733,4.048349675598122,4.440445623124559,2.6008663633405664,0.003185,0.24623873216341352,2.5978364757585264,0.20025416479399627,0.2714050126316417,0.230732512866755,0.4830269361033971,0.43088723100003173,0.20737625078826924
2700,2.4870006804217977,0.4774838938229545,0.003185,0.003185,0.2671396936275324,0.24698369375000767,0.08444871224753671,0.003185,0.2772720000126802,3.174055417069932,0.003185,0.31688793480273797,4.048830802041711,4.456611151759259,2.604759522501371,0.003185,0.24737658207238375,2.6046166481524207,0.21105800944088618,0.29113853497972647,0.236560514446119,0.4828846797571065,0.43019438542898497,0.2112852921770924
2800,2.584346131793468,0.4801337711414374,0.003185,0.003185,0.2671942789427602,0.24803340321899742,0.08756844716600977,0.003185,0.27968277594673197,3.2055924107250453,0.003185,0.3176329070737277,4.045108278489627,4.459342290721036,2.6085334282930273,0.003185,0.24806330860660133,2.612590654669137,0.21823636981553696,0.2973901389921623,0.24681549918395287,0.48361875324022713,0.42995363392119007,0.2251676825390079
2900,2.5987838929655505,0.48126665637935306,0.003185,0.003185,0.26719553114133027,0.24852483714689125,0.08122987790797975,0.003185,0.27989248922280613,3.218102784633047,0.003185,0.31818142838563696,4.041329170108945,4.494559107124516,2.6149642951520904,0.003185,0.24968428813883387,2.6142002907541144,0.2335691831212015,0.30351155917933076,0.2588015989846856,0.48524238835608596,0.4293633865725088,0.22587810131315225
3000,2.637176192070262,0.485000417200045,0.003185,0.003185,0.2672281378544132,0.2498522486423337,0.08102732248778717,0.003185,0.2835663757730664,3.2389250083637044,0.003185,0.31859606385165495,4.0376563025625405,4.52790695838666,2.621363658587363,0.003185,0.25009158168456336,2.6224288230514845,0.23553805821923288,0.31460142033341487,0.26460610123644274,0.48562525040677895,0.42793456572379196,0.24118636996531576
3100,2.751469779297256,0.48547606676433774,0.003185,0.003185,0.26714755190921724,0.25102112799776055,0.07776658239489366,0.003185,0.28593617734354576,3.251989899430797,0.003185,0.3194880131504719,4.035542677757597,4.544320289185993,2.6324584551430066,0.003185,0.2511385492359611,2.6274007680061335,0.24171001183281063,0.32413942667370693,0.2721404239934292,0.486476396565269,0.4277048051822567,0.24332369744386984
3200,2.788036980537319,0.48951495216976226,0.003185,0.003185,0.26700260829714795,0.252398547479467,0.08139398360040183,0.003185,0.28737402720768995,3.267811392552088,0.003185,0.3199405876771837,4.031957918052237,4.551482647580806,2.6362687611714817,0.003185,0.2536703106082945,2.6358968268137,0.25550724083340837,0.33914223785884096,0.28014017104547906,0.48811470922795,0.4269720025431869,0.24740220847791
3300,2.8112950204086893,0.49220966508013336,0.003185,0.003185,0.2670356420758306,0.25405125804946566,0.08208617439714486,0.003185,0.28951551827630717,3.2994290688470005,0.003185,0.32080521594794453,4.024206713841885,4.587953865712372,2.644609128953922,0.003185,0.2541186898009032,2.643743244030953,0.25550085349904916,0.3365856629765959,0.2861478356486293,0.4887154089943658,0.4253987230649272,0.2571629545699119
3400,2.8101156160782814,0.49399312130093637,0.003185,0.003185,0.2669780543322284,0.2552369774372185,0.07629453470377819,0.003185,0.2929299280968863,3.309320565570526,0.003185,0.3221800594300699,4.0216736069995855,4.598038480903527,2.6484934252408676,0.003185,0.25563955541045014,2.6471595811572635,0.2650280582476426,0.35640064029700047,0.29417810784964055,0.49067419722840144,0.4250662010566162,0.2680572841270271
3500,2.830547669429835,0.4973172038767917,0.003185,0.003185,0.2667127810518874,0.25786661674015837,0.0771273548811517,0.003185,0.29468784762143607,3.343185253688577,0.003185,0.3224100880315074,4.024436514880004,4.59114359107152,2.6572246924435086,0.003185,0.25656532757816586,2.658544856346227,0.2784057837544982,0.36238294594989295,0.3012927375636199,0.4917532864243917,0.42393705873036597,0.27303519276614113
3600,2.838459800697303,0.49956445993134835,0.003185,0.003185,0.2665131445844312,0.25904925776090076,0.07664343687537424,0.003185,0.2965386601574686,3.3609952694440994,0.003185,0.32376667184378677,4.020236315910958,4.615279468595306,2.667300831859206,0.003185,0.25864370530046926,2.665015106817152,0.2772203425680862,0.364242184246971,0.31443363708616995,0.49243388241337266,0.4232011347183713,0.27667414402024965
3700,2.912133385368785,0.5028450082031382,0.003185,0.003185,0.2663118251065076,0.2606431493727284,0.07735731218674381,0.003185,0.29890623301261,3.39268741379901,0.003185,0.3241541536912098,4.014169059874314,4.618278783324577,2.6714503533474416,0.003185,0.2598202693805486,2.6701790212056196,0.2884933087290993,0.37741715949883,0.31763805452818716,0.49422784415211213,0.422048460352282,0.29141471437153715
3800,2.9138284435367985,0.5069078048771167,0.003185,0.003185,0.26623584675214934,0.26102874343353616,0.07556556120894999,0.003185,0.3006619682062507,3.4079615288137113,0.003185,0.32495223165648424,4.013029863111582,4.645317777727614,2.6825375993539198,0.003185,0.2612729901798447,2.677319344653495,0.29428468770777705,0.3844698329894998,0.3310562272587537,0.49567638877774,0.420533779673301,0.29284004949351927
3900,2.891820587019614,0.5090241888296843,0.003185,0.003185,0.2658595364661086,0.2630635374244708,0.08142117978026815,0.003185,0.3047333473061003,3.4314777678261383,0.003185,0.32628443954595676,4.014798382148436,4.657119010284986,2.6868661146818984,0.003185,0.2637270931360339,2.6859934441748305,0.29821733667067113,0.3939175923513052,0.3394113066660015,0.4973454742725958,0.4190873336057902,0.29976982659626006
4000,2.934170720080673,0.51125701573989,0.003185,0.003185,0.26565848308052553,0.2651504753790146,0.0776318650962075,0.003185,0.3060063461975886,3.4528706588730005,0.003185,0.3274372890364641,4.013798759288014,4.660737176115272,2.6962232262350176,0.003185,0.2641319247091955,2.6962001624362113,0.3104030135886317,0.39629258214992014,0.3422889657410402,0.49817255090406115,0.4181256577801682,0.30782556123514904
4100,2.9463928812784133,0.5159336883325791,0.003185,0.003185,0.26536099448268496,0.2668288186986837,0.07647219403164116,0.003185,0.3081051636087165,3.4949043199409737,0.003185,0.32813238843723325,4.009915762276566,4.64345656536468,2.7048834186979334,0.003185,0.2668832518355212,2.7030077168913973,0.3091085672102237,0.4049171872720705,0.3536303808788532,0.5005614652607457,0.4165270032320519,0.310310589300961
4200,2.88999577060628,0.5188737069105573,0.003185,0.003185,0.26491245809897535,0.26714304378333126,0.07997873209020356,0.003185,0.3115607066778937,3.511445480553145,0.003185,0.32876781938846783,4.008413141157807,4.641598192476789,2.7136700637879203,0.003185,0.2683552402716073,2.7162004480357638,0.31822882866708874,0.41382843668265396,0.3530979488147399,0.5021397809283576,0.4154238657064286,0.31783641106355776
4300,2.9211791533582088,0.5209833744248908,0.003185,0.003185,0.26463722144115287,0.26874693959381263,0.0841015019087188,0.003185,0.3136166126109055,3.5465498534228197,0.003185,0.32978919563280945,4.007082683761408,4.662113429301291,2.723537079648746,0.003185,0.26952107545955484,2.721277346844339,0.3219797819276035,0.4173943721963973,0.36450294830107977,0.5033136758005009,0.41451513293375497,0.3188197851242962
4400,2.8805014625109666,0.5248294713898175,0.003185,0.003185,0.2642162801685981,0.27047464347989186,0.08303776135944467,0.003185,0.3175708012009217,3.5682996907939697,0.003185,0.33050184942660327,4.005013281775071,4.6539799542693014,2.7341932896333505,0.003185,0.27125665671025995,2.731170585761781,0.3255165249114861,0.41796151842565854,0.37407648990911974,0.504913293694139,0.41328749997511627,0.33209020467126804
4500,2.9170159763682983,0.5271132096272183,0.003185,0.003185,0.26374292761473844,0.27204494006661406,0.08310573497336977,0.003185,0.3196640749804302,3.6036808834119944,0.003185,0.33150006303645835,4.007074092723979,4.660077430049752,2.743961001450496,0.003185,0.2719384972185733,2.7395897704086547,0.337144523687519,0.4200005528893025,0.379517619529968,0.506370881494234,0.41119508350997386,0.33375068665360313
4600,2.8990381041513897,0.5313659341581808,0.003185,0.003185,0.26318380803056735,0.27428550238345945,0.08207153153222424,0.003185,0.32304981641072017,3.6330818449676947,0.003185,0.3325851006103095,4.008935004748155,4.644126574036297,2.7488854623005095,0.003185,0.2743507861008757,2.7474289188094785,0.33245332258055854,0.4316348228137754,0.3788589800378099,0.5084066232796536,0.41028138270955544,0.3347617318987018
4700,2.8754596328078903,0.5340983057102834,0.003185,0.003185,0.2627355633386086,0.27630374924575657,0.08620121895164716,0.003185,0.32538341955670796,3.651571709863363,0.003185,0.3339330251868129,4.009015046524458,4.627738918292472,2.760053056488268,0.003185,0.27585227301261056,2.7582185366344447,0.3374731107119332,0.4366687198992936,0.3880811154652272,0.5097477371433862,0.4085052407061905,0.3438863999538792
4800,2.8411633245926797,0.538896561881543,0.003185,0.003185,0.2621584744901301,0.27772054266600477,0.08648409185160062,0.003185,0.32811899535129735,3.6863080687801935,0.003185,0.33448242252530563,4.005430768712639,4.613718535105445,2.76941896396196,0.003185,0.27775548045330734,2.768508779264606,0.34960772595388123,0.4383517649777105,0.3879485883483874,0.5121321082567424,0.40703603326236876,0.34299224100491715
4900,2.769972442046092,0.5425521827109402,0.003185,0.003185,0.2617575219187373,0.27904194950447814,0.08890349179417835,0.003185,0.33026880147745197,3.71853310155542,0.003185,0.3360044706418227,4.004514209296795,4.629100398294448,2.7778363855639725,0.003185,0.27899717984184347,2.7797028692119023,0.3509172329705992,0.44552122172445663,0.39977437537065574,0.5140794323072649,0.4055035628090427,0.35345048449095584
5000,2.7545119576897252,0.5441462161467557,0.003185,0.003185,0.2610128831078636,0.2809782002201549,0.0903749917977386,0.003185,0.3317251173572513,3.733554858645704,0.003185,0.3368773237552839,4.005093177580071,4.590495348430721,2.784901727822641,0.003185,0.2808673037850624,2.788675484712138,0.3517123333314917,0.44827100064642,0.3994834722411875,0.5153087750710367,0.40422601647156375,0.34906475518017305
