miliseconds,IPTG,ia1_ActiveTF,ia1_InactiveTF,p1,p2,p3,pAUR1,pSLS1,pSLS4,proAUR1,proLACI,proLAMDAR,proSLS1,proSLS4,proTETR,ter1,ter2,ter3,ter4,ter5,ter6
1000,9900.391756721556,0.1248407060533082,200.56090651534063,10.0,10.0,10.0,10.0,10.0,10.0,3.0836566451295164,2.11271062675962,2.1180468361423426,0.9347442282389392,2.3033490622513817,2.360114509750133,10.0,10.0,10.0,10.0,10.0,10.0
1100,9899.78868014964,0.07922524865267826,200.45149792310693,10.0,10.0,10.0,10.0,10.0,10.0,3.2187940808035544,2.1984422161298625,2.201932567486087,1.0326926087041306,2.310536158705678,2.4889179414059,10.0,10.0,10.0,10.0,10.0,10.0
1200,9900.50072300277,-0.25305069570185085,199.37942618336933,10.0,10.0,10.0,10.0,10.0,10.0,3.3738125567323385,2.2626756207675576,2.2868515298387635,1.1658555964612365,2.4003237429002366,2.586646037953248,10.0,10.0,10.0,10.0,10.0,10.0
1300,9900.008288251012,-0.60061374728208,200.2267154439892,10.0,10.0,10.0,10.0,10.0,10.0,3.5329854132109366,2.349574846460851,2.343910065177645,1.189919113258088,2.4347922285455135,2.656790084820682,10.0,10.0,10.0,10.0,10.0,10.0
1400,9899.36978656484,0.12706701760298594,199.8424014639575,10.0,10.0,10.0,10.0,10.0,10.0,3.5830935242301463,2.3496686242904965,2.4359842538131278,1.3507997379286645,2.4361980190077412,2.7368844438905597,10.0,10.0,10.0,10.0,10.0,10.0
1500,9899.403807034734,0.24727834937310136,200.1156476983117,10.0,10.0,10.0,10.0,10.0,10.0,3.745005335178844,2.4234917264866995,2.467268412799344,1.4813211966171287,2.4796677124277715,2.7297699897783856,10.0,10.0,10.0,10.0,10.0,10.0
1600,9900.494043084662,-0.5133312353061283,200.2689625071589,10.0,10.0,10.0,10.0,10.0,10.0,3.827184141931343,2.516762081704777,2.5302160451576556,1.4537416643211662,2.543644162414008,2.798621706252983,10.0,10.0,10.0,10.0,10.0,10.0
1700,9900.22004667568,-0.26310137239073556,199.7630336845204,10.0,10.0,10.0,10.0,10.0,10.0,3.894004930121901,2.541498712268752,2.632354867243432,1.5594499480553936,2.5760906368197385,2.9469530766966736,10.0,10.0,10.0,10.0,10.0,10.0
1800,9899.660951991214,0.1155498104841218,199.91226017450916,10.0,10.0,10.0,10.0,10.0,10.0,3.974822723650759,2.6458718951759037,2.719122480067478,1.75319482637159,2.617663427922326,2.9739440282084075,10.0,10.0,10.0,10.0,10.0,10.0
1900,9900.019787525614,-0.647492583188163,200.38143176566481,10.0,10.0,10.0,10.0,10.0,10.0,4.020956425818656,2.6460586458968023,2.759553389206457,1.824815376131197,2.6271368676403974,3.039915835628956,10.0,10.0,10.0,10.0,10.0,10.0
2000,9899.477785422196,0.02742002314755886,199.5862670164277,10.0,10.0,10.0,10.0,10.0,10.0,4.040974181407692,2.734154243300604,2.7813455535660685,1.8639622057138139,2.6302161556237516,3.0256563543543398,10.0,10.0,10.0,10.0,10.0,10.0
2100,9900.280498621734,0.5145835149786312,199.35564739769308,10.0,10.0,10.0,10.0,10.0,10.0,4.159334566237123,2.7949194701131344,2.8142146471296123,1.8925802523884578,2.657557203119846,3.114518525675157,10.0,10.0,10.0,10.0,10.0,10.0
2200,9899.458942754802,-0.08351712799076953,199.47682768993025,10.0,10.0,10.0,10.0,10.0,10.0,4.1231566089971885,2.8093250875080993,2.849028233371698,2.004446878360359,2.728612977456174,3.191508756281677,10.0,10.0,10.0,10.0,10.0,10.0
2300,9900.500776601099,-0.065647815478141,200.6560159415874,10.0,10.0,10.0,10.0,10.0,10.0,4.141424252001511,2.8450094327593054,2.949118496442482,2.1240741097972196,2.716507104363949,3.169965434851133,10.0,10.0,10.0,10.0,10.0,10.0
2400,9899.680337825626,0.39839453960629423,200.12832909753848,10.0,10.0,10.0,10.0,10.0,10.0,4.182518916433943,2.853095042078489,2.9923508796144653,2.2109619077574223,2.7372655046023455,3.2052464572327897,10.0,10.0,10.0,10.0,10.0,10.0
2500,9899.414315523944,0.0809116929370822,199.70650149521563,10.0,10.0,10.0,10.0,10.0,10.0,4.269027489219665,2.901158044700554,2.9648661281998554,2.2371677888754635,2.7973679894703967,3.2803282993949727,10.0,10.0,10.0,10.0,10.0,10.0
2600,9900.440371112842,-0.04377467007963539,200.5544105102089,10.0,10.0,10.0,10.0,10.0,10.0,4.21408099140402,2.957426717495997,3.046035761388651,2.4231111907213476,2.7629411112602114,3.3600722134528174,10.0,10.0,10.0,10.0,10.0,10.0
2700,9900.021519479893,-0.2791718705880254,199.64426976685317,10.0,10.0,10.0,10.0,10.0,10.0,4.26535887645087,3.024480213924828,3.068906846038545,2.4402172080637152,2.8438828684724906,3.328889471389461,10.0,10.0,10.0,10.0,10.0,10.0
2800,9899.395952555562,0.22026394121880305,200.5847656380002,10.0,10.0,10.0,10.0,10.0,10.0,4.325555004444596,3.0565802315193267,3.075738702352079,2.5286601383756704,2.829781955248824,3.3837642351000663,10.0,10.0,10.0,10.0,10.0,10.0
2900,9899.689259537996,-0.028303166729511282,200.06730105042226,10.0,10.0,10.0,10.0,10.0,10.0,4.248772073559216,3.041273726551224,3.138540718202326,2.6061828756619043,2.858023026693788,3.4682762096366093,10.0,10.0,10.0,10.0,10.0,10.0
3000,9899.785747550652,-0.10990082607813637,200.32342105698737,10.0,10.0,10.0,10.0,10.0,10.0,4.345939356058488,3.1155948896751675,3.186594667538769,2.667576663153496,2.8514425642510854,3.5034438943506316,10.0,10.0,10.0,10.0,10.0,10.0
3100,9899.91014526452,0.6278316966703927,199.7210757054526,10.0,10.0,10.0,10.0,10.0,10.0,4.366381479318662,3.1266235058240692,3.2520942315295316,2.780767680289698,2.8751462877249003,3.480652391031834,10.0,10.0,10.0,10.0,10.0,10.0
3200,9899.336885431721,-0.5174817359299052,199.7300013407543,10.0,10.0,10.0,10.0,10.0,10.0,4.336515194956675,3.1228783883572215,3.252134044475252,2.862459692445161,2.9359802612324017,3.483499398912295,10.0,10.0,10.0,10.0,10.0,10.0
3300,9900.216132411157,-0.5207979261142472,200.06063953368013,10.0,10.0,10.0,10.0,10.0,10.0,4.316099519621717,3.1430311417654004,3.250888986300289,2.983768192384497,2.970769332496194,3.539745653833104,10.0,10.0,10.0,10.0,10.0,10.0
3400,9900.080887725737,-0.11691425987019011,199.6869769064541,10.0,10.0,10.0,10.0,10.0,10.0,4.291820265621277,3.174217789396773,3.2855358835441284,2.9920951932196744,2.9914333916994535,3.619748237133596,10.0,10.0,10.0,10.0,10.0,10.0
3500,9899.704298301462,-0.11851829025723822,200.02873402672154,10.0,10.0,10.0,10.0,10.0,10.0,4.320002742176311,3.189847678915983,3.3893091727061493,3.1229328450615754,2.9951945078913207,3.6068893836015996,10.0,10.0,10.0,10.0,10.0,10.0
3600,9900.27415138894,-0.1798268043720829,200.06223685466426,10.0,10.0,10.0,10.0,10.0,10.0,4.332718361225505,3.266888968898283,3.413660416635264,3.147600422415562,2.987827511069991,3.6650025333321015,10.0,10.0,10.0,10.0,10.0,10.0
3700,9899.954877563185,0.4720659928072322,200.27610251131847,10.0,10.0,10.0,10.0,10.0,10.0,4.328562020427532,3.2920610033567996,3.449341746106511,3.215199940000299,3.0564729757957516,3.6821174893170756,10.0,10.0,10.0,10.0,10.0,10.0
3800,9899.520777376965,0.3757308528071811,199.46724908878738,10.0,10.0,10.0,10.0,10.0,10.0,4.287279482133755,3.271663026401399,3.4025184095181538,3.3312009307362853,3.0787301317632156,3.6914003992105853,10.0,10.0,10.0,10.0,10.0,10.0
3900,9899.706725047834,-0.5539889399260702,200.07921090954565,10.0,10.0,10.0,10.0,10.0,10.0,4.29522824976224,3.328708639460127,3.4548265461868857,3.3859355054164704,3.0965943024883393,3.722613787895259,10.0,10.0,10.0,10.0,10.0,10.0
4000,9899.300955878576,-0.2028322179201178,199.6741555404517,10.0,10.0,10.0,10.0,10.0,10.0,4.24247364549698,3.322701342066087,3.488201024451152,3.4360927951573843,3.1329964422766827,3.7127754445817756,10.0,10.0,10.0,10.0,10.0,10.0
4100,9900.503483824665,0.023782432714600458,199.76202066698906,10.0,10.0,10.0,10.0,10.0,10.0,4.294865314224026,3.3197015088253523,3.5671798515419657,3.5822183806385444,3.1277372921431597,3.7102722958034837,10.0,10.0,10.0,10.0,10.0,10.0
4200,9899.510847403313,-0.2926581176187381,200.0731307794524,10.0,10.0,10.0,10.0,10.0,10.0,4.194912148166062,3.3944595093143213,3.5743556713761255,3.6867003174343966,3.162740056105197,3.730531545623988,10.0,10.0,10.0,10.0,10.0,10.0
4300,9899.847502262297,0.16725646832564012,199.6966572068981,10.0,10.0,10.0,10.0,10.0,10.0,4.220896074869322,3.402408938855303,3.595844675437738,3.7456731649881214,3.143908768395631,3.7578849532888627,10.0,10.0,10.0,10.0,10.0,10.0
4400,9900.266308329317,0.3191824311840518,200.1047336067949,10.0,10.0,10.0,10.0,10.0,10.0,4.254937087007113,3.365204077859483,3.5913053188969366,3.7728810366644714,3.1838671603826807,3.7856572021770063,10.0,10.0,10.0,10.0,10.0,10.0
4500,9900.344568944836,0.1598543177163355,200.45712710860352,10.0,10.0,10.0,10.0,10.0,10.0,4.151614153489823,3.421408880586054,3.646394053398739,3.827930842013513,3.2285377980127943,3.8342094970090512,10.0,10.0,10.0,10.0,10.0,10.0
4600,9899.433672066165,-0.13470217193179768,199.8346541320701,10.0,10.0,10.0,10.0,10.0,10.0,4.156020675407432,3.4037602288804307,3.667621461430569,3.994076032530785,3.260593629691231,3.8150532767145537,10.0,10.0,10.0,10.0,10.0,10.0
4700,9899.856640348567,-0.6058744605615036,199.42364679797558,10.0,10.0,10.0,10.0,10.0,10.0,4.115797156149765,3.4815084782234673,3.6933598214460734,3.947140038117722,3.292729134925738,3.8510721362430558,10.0,10.0,10.0,10.0,10.0,10.0
4800,9899.8078439533,0.551473362038833,200.64322280161022,10.0,10.0,10.0,10.0,10.0,10.0,4.11171954945333,3.4387952479469766,3.684607558668061,4.086005960504539,3.289257598557846,3.8423182511074754,10.0,10.0,10.0,10.0,10.0,10.0
4900,9899.912514010435,-0.6703707219144681,199.76968600443814,10.0,10.0,10.0,10.0,10.0,10.0,4.076366736658767,3.462296780747074,3.731542851219991,4.1664367914690335,3.3259942150325985,3.8719317012373033,10.0,10.0,10.0,10.0,10.0,10.0
5000,9899.629848138913,0.03889005025121865,200.55866554086916,10.0,10.0,10.0,10.0,10.0,10.0,4.124962132448966,3.5195787499351683,3.7625497087079913,4.260557765165012,3.315498421709798,3.8755591656664117,10.0,10.0,10.0,10.0,10.0,10.0
