milliseconds,ERKc,pERKc,ppERKc,ERK_ppMEKc,pERK_ppMEKc,DUSPc,pERK_DUSPc,ppERK_DUSPc,ERKn,pERKn,ppERKn,pERK_DUSPn,ppERK_DUSPn,STYXn,ERK_STYXn,pERK_STYXn,ppERK_STYXn,duspn,DUSPn,u_ppMEKc_tot,ppMEKc_tot,ERKc_obs,pERKc_obs,ppERKc_obs,ERK_ppMEKc_obs
0,582.1336966714377,-1.7795943295540968,5.702654926354211,1.0734839105707648,0.12286617168234071,101.38979873521521,-0.6532420652709084,-1.6431272127974317,1650.4601731706487,0.41150764865784195,2.5230724838399228,0.011933223218915963,0.023307620922734796,2984.641581481502,24.306546895563315,-7.158451957985618,0.7695384301698771,1.0108090029102157,9.967610572712488,1.0,100.0,581.7508554725304,-1.891929365776527,1.3394740952296862,0.9633045872654683
100,454.48732249148617,40.1095142919713,-0.06361867624884576,51.64798366838103,3.9941285548957257,79.20974366737931,19.159050479630892,2.590498534908817,63.12044896216634,2.3234586223917737,4.009994611424393,0.052584822935326445,-0.03323504077965555,1405.8979428071507,1580.073637328385,16.88616560926659,-31.4898515199715,1.0405929425221438,9.950733027474117,1.0,100.0,436.9069024831141,40.419358878775334,-2.7609762438448557,50.9347776000334
200,391.8032091018446,79.74147746318688,8.266233383055397,44.636941743360296,8.26067280920346,62.85063201944606,30.13807395398094,3.398947716581183,67.01579018180165,1.452584843192825,-1.7841858072806607,0.04775658912016564,0.11142904362503755,1399.032278435995,1612.0933500537578,-5.125084037293471,30.810347625946065,1.0439380217245218,10.04609354533908,1.0,100.0,388.0989377677235,81.3639330035925,5.771196714214778,44.7358391099069
300,338.2645763422482,112.32728899484144,9.723022355113761,40.96220302769343,12.093149161153427,54.300252312108924,35.29519363866456,12.343193372334227,84.18864377029838,-1.129302909912686,0.6539057596119298,0.05872158835593139,-0.196365054847018,1377.0409096497513,1592.0402111933372,22.25669915158346,2.3830671198426154,1.0442903768461211,10.276721058558412,1.0,100.0,321.9517526657511,106.33923726140738,16.713315719660116,38.934890390940154
400,274.5470199647773,134.56238767277281,22.800457304721863,36.059658913963496,16.637975998436616,45.37666723132118,36.88863233380445,18.37792216649225,77.75279831415718,-0.4478601132614556,0.1441617499456856,0.0930930663860442,0.035686331657881216,1361.9818287594164,1647.620561111064,20.062228211305257,-16.127850293113426,1.1258757026185664,10.246821280720463,1.0,100.0,274.60872427403234,136.56269536226733,19.53433068083626,34.36426726119767
500,249.0301340701113,150.8624611313119,32.592300227087236,31.380741264597685,19.230833339854083,38.2333561666915,37.07734693902503,23.769447408845362,93.19003516082442,-0.1303035389408298,1.3453830088023393,0.05136217570198693,0.2739813446241832,1333.2401966770226,1638.9535822671824,10.535190718868957,34.106527373548374,1.1534393992600422,10.036187477809555,1.0,100.0,253.72727611539364,150.10731001385258,33.381791686963304,31.925407560697927
600,199.98884071144533,157.1857258590845,50.69389357684585,27.8379261762539,20.114969545026028,36.110659487775905,34.7489909204269,30.0462599031668,92.60812777903516,2.4398705891847388,4.896821371216038,0.13269442169964105,0.06516040185566167,1307.3274143520714,1629.5428359339965,44.50809831557399,2.103222011376811,1.1418121305824633,10.069755713382785,1.0,100.0,208.70144802209,164.73526671144828,58.56274999975837,28.765056381716157
700,175.57677101124517,159.950948254723,70.6287378214615,24.827048998956858,22.178391407839403,32.74850124181777,32.50545703624918,34.98406281084041,87.62170495032517,4.473498112376433,1.2978937286652839,0.15116598942067833,0.3136994667929885,1269.2654831793952,1638.9355613034695,50.99917945898345,46.2189349747365,1.1566785590952073,10.275269805354764,1.0,100.0,182.70635574788318,164.6021189193874,72.16044609654904,24.56832115815149
800,149.65261516239397,161.2365116585717,84.64740052527868,22.669329754646533,23.442638660678682,29.176115799178397,29.19356331637015,42.320439330075445,58.30478144685908,1.387032941701954,-0.09161562955986069,0.07757692032215152,0.41997684612385644,1216.104451137314,1643.577700248012,49.81114401605464,80.19357113832122,1.1648818735980726,10.179229749044906,1.0,100.0,150.86476516624626,165.6881616279927,92.45355085410074,20.5135402215289
900,132.3278092972653,156.89625309268465,110.66455071084714,20.03066795600793,24.01573721269584,26.559030996817853,25.98474715134722,44.99774565966192,61.74294193267947,1.9795575218099815,1.4027527003225888,0.22258697786575152,0.682479776014327,1245.697293668057,1622.7629949073596,57.68319761011052,94.1745014512918,1.1781818531025665,10.105703002370555,1.0,100.0,138.73951118274593,158.047845595314,101.08628719242759,20.141845271374063
1000,104.49365555435116,159.4829010949854,123.37929591236995,15.715601239845086,23.167215536146593,23.644562781077,25.427631242960864,51.723701939930756,87.66838655463319,5.571105461306497,4.26840523920177,0.19685623171608446,0.7766691942095697,1197.3180446807821,1654.9494399356606,71.63431358366928,114.23827596447755,1.2348657981417546,9.707950359518383,1.0,100.0,107.33724693924975,151.17553603789037,128.01632926346605,17.378578190894924
