milliseconds,ERKc,pERKc,ppERKc,ERK_ppMEKc,pERK_ppMEKc,DUSPc,pERK_DUSPc,ppERK_DUSPc,ERKn,pERKn,ppERKn,pERK_DUSPn,ppERK_DUSPn,STYXn,ERK_STYXn,pERK_STYXn,ppERK_STYXn,duspn,DUSPn,u_ppMEKc_tot,ppMEKc_tot,ERKc_obs,pERKc_obs,ppERKc_obs,ERK_ppMEKc_obs
1000,117.65066310833136,154.83189266795893,117.98485605152837,16.98865388309424,23.865399751767537,24.23934334794368,25.09863929490045,48.603412642878546,79.56057765147281,3.757034899040272,3.122506585246259,0.12339431747783562,0.6118331307699048,1213.2469240070232,1632.1583836578561,64.7721174806401,88.77576829121493,1.2319745762122236,9.848962297014054,1.0,100.0,111.61623265480601,153.73799618414634,128.85274439260775,15.683403740403824
1100,96.60844748787255,147.08006732997669,136.79455444928863,15.478247331359116,23.077527593751192,24.58607301298941,20.876384314671125,52.4414217703588,97.70950847505804,5.3255521002629935,4.866828581403041,0.1817349113768582,0.7316512384753115,1115.7871764673212,1624.0594764969976,73.19118280074936,124.30770119951544,1.2612132888017884,9.827058159558138,1.0,100.0,82.77912904203953,149.796366701234,136.86700416270298,15.803542286928774
1200,79.2644659152943,135.47929144382277,153.68315176325083,13.71472557064996,22.726803891502684,23.387941867512232,19.549965095120957,56.43588485589105,72.22608766254235,2.90526254001497,8.327655877615115,0.22049774275465905,1.0946110906897426,1069.5908736417653,1609.9101247443798,96.78013820300264,209.79661180009163,1.3145375608828023,9.62309037450924,1.0,100.0,87.44809987019518,137.05278697372415,155.72523558858583,13.640950607756901
1300,66.70872061133797,131.0420419272496,168.37034308764856,11.42410642384796,21.764934308632476,22.49375173523811,16.49487272698334,59.87290380259655,110.99109143003268,3.715649597306515,15.84602869397822,0.29628395093094845,1.0233065045181706,1091.1856850382055,1639.7303221410634,95.92964686737716,242.64837735549978,1.3405990069267717,9.300887121241283,1.0,100.0,70.12383753429775,122.54524543526098,168.4535448029642,11.909704186760745
1400,44.70787001031327,116.2901885814058,179.0535126128789,10.592119998910169,20.18845459432469,22.067879034080647,15.128877028211463,61.59813804110331,95.72919893806488,9.138611460047457,17.63204319256322,0.3240284592603069,1.6295667423351836,988.4197348122995,1593.8661204620173,104.18931525463519,283.63145779986746,1.3142602555840015,8.999138439538457,1.0,100.0,52.19934121907634,113.07874914460959,179.63330317359592,10.406216660315112
1500,43.777714664917376,108.64916098583453,190.45542026294513,9.257164862370498,19.71641296843506,19.855937750407293,14.727775358969955,63.34220572459059,106.14176904924446,8.800361604367561,19.0189737170217,0.37422046554044053,1.6950213024647145,950.9217630583745,1583.3279352531938,137.45656343450585,301.83802375539875,1.3490584139833297,8.852408108418194,1.0,100.0,50.51882339076586,105.25378235767896,195.74626237996483,7.84997766464156
1600,29.576736239464083,98.47025428841683,192.58111842222354,7.230258585885069,18.469619638706778,19.780693366157426,12.728882615507713,65.16988269830199,104.21586460341923,11.157726113340207,26.505324196687685,0.3187106229236156,2.085473045304309,966.275033115195,1568.2146784092897,132.1323452756498,315.239176801442,1.3399592592925167,8.790682865132636,1.0,100.0,46.13030613883165,98.40597417773878,197.99562619280132,8.554027089068223
1700,36.51915010380274,87.5001847998424,203.1134420200785,5.655565894397568,16.260017960816786,21.324304096409335,11.807151380068657,66.76322346015702,96.27259704539102,11.583103348235626,26.28922959965349,0.4321010993900801,2.301383667262483,935.6148359837824,1599.7615300656953,149.9362265240596,374.99416762054057,1.3999373152599743,8.531856414663475,1.0,100.0,23.19119104546966,86.36376763580311,199.07999879741377,5.63763090634469
1800,32.80093186172213,79.61691278585916,207.9326514213362,4.85704708103085,15.506297755627402,18.874806383531894,9.679600272705569,70.9382491254264,99.3641306561348,10.229851818694124,31.31509522641155,0.43603258968659897,2.422388186497224,806.223896930904,1585.888021157609,139.5362430371757,462.1913792638798,1.4343579400907214,8.095095333880769,1.0,100.0,29.477302275588624,80.77537384014644,208.08521693717378,5.754633780748688
1900,37.5016848425897,64.7433244006787,211.84730381919107,5.7435914673560315,14.46966110111238,20.0955677377741,8.986746528791473,71.58090152472344,104.62010159038019,9.772012694268527,37.051713292708456,0.5117766057268017,2.907686120368927,792.8480470774416,1532.5614336123238,172.53864073873996,439.43976912546105,1.472672855682942,8.175896693715652,1.0,100.0,27.566959801254022,71.17490789491947,213.22489523130832,5.490439056055032
2000,19.738436531438484,58.22197286122271,207.34019157616527,5.751967425673435,13.024384942258248,21.106172876570994,7.161484166491206,73.29803245873269,134.7517919403998,11.153507338738406,44.24149809546862,0.5207808792159315,3.314567483404018,820.0935074394661,1514.0480027609626,178.08379192129263,531.465324793479,1.4668422064800046,7.61147082859315,1.0,100.0,28.422469175429622,58.430659256443874,212.3671756097223,3.756910626981229
2100,16.35500045400467,51.61479088292349,213.67750794082116,4.3844137574595745,11.882176524040512,19.45109619702021,6.23618201222964,73.11938272420852,144.01648500135173,15.389865062676227,49.37378172319681,0.6231752697614269,3.3058108871193848,762.5397258885495,1516.9557784827127,192.94801318505318,529.3321679130657,1.4691049474669664,7.390958152112555,1.0,100.0,12.890986616585762,50.40937009622117,213.84796889485398,4.462270231040577
2200,11.474542191914287,47.27034460813993,206.99923532978246,3.514048211521087,10.60676823060164,20.15940155089546,6.165475385569225,71.43962638674273,125.01153334964769,15.567973572749104,50.14740584769426,0.5821068891100494,3.954979956341498,711.7640972327107,1526.3912221617575,183.40191762464602,591.1148839804563,1.4755677797118545,7.4275653898401774,1.0,100.0,18.024331515661217,50.299372683485444,207.6710144203907,4.719762198000898
2300,18.123296489122925,43.491492583533336,203.70595345494567,3.764653108326023,10.155281101026873,22.359211525064417,6.186568120477307,74.98648016506847,118.66097483511967,16.659466794140695,53.09111091702577,0.6038221310736945,3.861565223008522,650.8917771623928,1497.6009298305112,194.2877998341664,606.9761257477194,1.5495189945136705,7.1657190418643815,1.0,100.0,26.69860015192627,47.908967816229705,206.12502697426882,2.6618824009953403
2400,13.418461333520794,44.16832136603452,207.04079715982536,3.351076974111216,8.482391686547187,22.36626261666602,5.7995034657321165,74.48502062918253,139.7370594556723,18.644775284255537,63.02848621481399,0.6604546255660274,4.039111249413905,670.35058715012,1496.6404175774078,216.56219572509218,633.9336517722459,1.5188121398191978,7.0036471785192,1.0,100.0,26.252362497267722,41.61361535187717,206.12572914078365,3.7016094165078517
2500,9.300998240178236,37.07511459258103,202.4319806373072,2.8325844444137305,8.007326135253882,21.63674567083878,4.988490276562385,74.35685441860517,124.03040958618487,21.565059060554965,70.9260245511728,0.7953253346662508,4.70137598140871,605.0560047593948,1483.450844490962,220.3033035932241,696.467088985914,1.5443374412721538,6.80613412424109,1.0,100.0,9.422030611897611,31.981168395756733,201.88011993263305,2.2760024416752422
2600,2.5237590215358576,35.54645332623581,197.64167309210467,3.1234328447823327,7.809775897798078,23.767223353254135,4.214201385699891,73.2708764789989,142.31001513542486,25.98277919375978,71.70994842132563,0.8381421512109496,4.862784312513565,560.4346039317106,1462.5008392921961,255.0862783126294,695.0770691985064,1.622837458675827,6.330270191376335,1.0,100.0,10.002787481930405,33.45845752538849,200.22962590746144,4.270547041451934
2700,7.285021095073486,35.820015455963535,198.48275959017832,3.0397723347176115,7.422926127441218,23.29086877938482,5.440621532229587,73.91333108134465,158.0633778977591,25.067452941166685,77.61129384541564,0.7966481424580409,5.151297582594759,592.0758598585833,1425.8130760807178,253.72529881412217,750.68257906763,1.6289425690619455,6.474588202865161,1.0,100.0,11.734216910511252,31.104839381460593,188.03552775442662,3.2704901206516777
2800,4.984650294314978,26.588832090052048,192.75727499867838,3.721593786404435,6.97206245500053,24.053019117666558,4.304186806396199,73.32076745889461,173.62291425672024,29.779242206527645,86.33048436964258,0.827623217943219,5.360856556055235,555.5423441961085,1435.9523386988442,266.79135934103425,741.8602361989143,1.625406947363986,6.318295931772844,1.0,100.0,12.040648744400576,28.21634220968763,184.88444830858631,3.588532719941403
2900,1.4880307367559453,31.160151948769855,179.64761252446172,2.550001789557645,6.412798911322729,23.438435766230285,4.46194724794615,71.75933059577001,143.3218624472485,31.066340793212834,86.79711780857834,0.9182296826792142,5.525825929206724,528.2368794813907,1379.4563680605343,269.3351415800778,801.0071472219578,1.6896196892784152,5.8919971226202055,1.0,100.0,14.666356091898281,27.820992091030497,188.28821285741503,2.7927186887872892
3000,4.890100068833233,30.54140230810174,182.6348567938796,3.519062940132579,5.835345742836303,24.84166233903986,4.416016829369131,71.54751201476564,156.2212180833268,34.54371727661998,94.13404539342235,0.999415236090104,5.248240900942616,523.9235533003903,1413.0971771295328,299.4624282235431,781.6224500066565,1.7033850822129808,5.781907849350312,1.0,100.0,23.98594062637406,24.3553693398201,174.2374875624382,2.6329042561648817
3100,23.843012308920205,28.559874243912,177.57338470062277,3.465964468985184,5.883779149774658,23.4010094521474,4.086203666673793,70.00896517566282,149.739999985967,34.180323002976884,99.31339766809761,0.9979585530343504,5.577418684863905,531.1959763694011,1365.9776098501243,309.6566476175382,833.4704566827427,1.7248485391567763,6.028348547521654,1.0,100.0,23.87773463762614,22.27100380452406,171.3752902688268,3.1881212164327573
3200,24.851773697989223,30.27871622885622,176.60933654646,2.559352505004828,6.427906072586749,24.188672837501322,3.0242761746691453,72.75115762511426,149.3137901994408,38.08183628799321,96.37685085891502,1.1137019469337055,5.631601413496163,525.1087374983464,1380.6466843939106,328.40531227113934,851.9623082417902,1.7304630382044304,5.736719018777626,1.0,100.0,22.588178019013505,28.11381277307258,177.91443442450517,2.037438540634401
3300,4.107203330487286,25.464742641357493,162.74789966515235,1.9553637269931756,6.024365351417928,26.00588792241403,4.894387952844069,70.85732191633693,168.99747639514433,41.74410840036973,104.30811805241704,1.1225894063581499,5.9866345840282555,520.2295413962602,1334.2152028916735,326.3412421997563,826.7916911279754,1.808318836485708,5.575487945361556,1.0,100.0,1.9618233080337752,26.62056012430126,167.19839088503124,2.9358133682171346
3400,24.665003917596472,27.015451638160425,164.19531535076698,4.160653352162258,5.41685780781152,25.830051562417527,3.976141534318673,70.60826167918475,162.30742568141207,43.43159823722928,107.76132928368125,1.2593590286065792,6.031458824344537,510.338257639646,1334.7790559589678,347.35838206808967,884.5681590599988,1.7673149882627217,5.731308566338517,1.0,100.0,1.0270553847310016,21.898013208884375,163.25591726282553,2.641761994808863
3500,6.122545285530772,22.012425696531366,164.84472696034445,3.464096713165441,6.416420483036979,26.47223604335705,3.286947893045291,70.7486120520792,170.29704234702942,44.287525083459705,106.5481339205006,1.1909133718584273,6.292345800826689,506.03170680756324,1340.7471776153918,349.6811218297836,856.0147994490159,1.821282262701423,5.54946363022556,1.0,100.0,2.9689749145990003,26.55929346507646,164.11514637699133,3.981229516495873
3600,5.214956956245921,23.75981015256285,152.67723840604762,3.5214292241941667,5.7585384293831945,26.49578296028918,4.772680539481809,67.44119218469956,165.77187053967182,46.431879581371184,116.72715572593854,1.2772965369738634,6.150005697077771,457.83615326829096,1288.5186165905466,357.8106006459557,887.6675267833989,1.8444668725101458,5.578649209909876,1.0,100.0,22.28504091077989,23.770577005131504,159.28680351974464,4.088028861978354
3700,8.816428785458125,20.56386059114535,150.98682263912593,3.9870872001011897,5.630436398576963,27.80587629197424,4.7567487151393415,68.5873915578192,168.9347093972132,52.02635207014571,116.951906828567,1.3592028981724553,6.597416072149352,485.7613792345924,1296.2172716639948,387.80290396604033,846.6090199022135,1.868727968276189,5.571547397405603,1.0,100.0,7.357524902194233,26.748221144260427,154.10269434985972,2.3937368834188057
3800,19.862163987616505,19.995545129471775,158.37698326007225,3.072977181883828,6.326225264689137,28.612943433590004,5.11672189338613,68.477189389632,163.67271299139028,53.5418371915934,117.77729819681693,1.3764869024617208,6.689101040110213,434.96936097115054,1264.5985995890815,403.34345903820247,860.5776367677178,1.8737927277500637,5.581147858125425,1.0,100.0,4.62816225528405,24.461346833297586,152.14524325141883,3.161243715182317
3900,10.093180760043264,24.287948639814136,146.793592213468,3.832536476846418,5.938839752567131,27.157745277463306,4.848475826911784,66.84983935840621,165.52995720827002,56.801482665626146,119.92906498925791,1.5172687038466104,6.887734704810024,391.77637675732035,1269.0345200103766,399.344739011274,897.9980712838119,1.9663717452106642,5.329679877175824,1.0,100.0,14.364575451969523,25.27356927190155,148.6140284662641,2.1919156640848563
4000,6.040391923613872,29.51380626798287,144.38520535535642,3.575993101215076,5.585125130901014,28.77247460564025,3.703975561945642,68.89074571790256,153.43958101721563,58.01485302111924,124.1791966036186,1.550590173225003,6.527347730715036,405.51472524780496,1267.1998296753272,402.843488625958,896.2462567732564,1.9298243183976038,5.439076565827452,1.0,100.0,6.205918858265077,20.74269543337715,143.512279228548,2.355576192012584
4100,5.069320885088592,21.23481792375372,146.57749989402274,3.232726986125098,5.393537294305375,27.574219051482107,4.4721275118358035,69.55062755980401,164.0502340009366,58.47483209990113,122.68243320440288,1.6503725748873912,6.830413362231399,390.4326555446189,1230.0467408490101,441.04220404687374,870.9925283176835,2.010756928344414,5.228580640381762,1.0,100.0,25.41277089329222,29.024987652203766,150.48682865024148,4.464510322092331
4200,11.844824971797566,24.98957814680136,138.27344998936846,3.361395728256118,5.473669566970763,28.130182309741187,3.990063139327309,68.62607999913683,165.0275450429124,64.97061436681209,131.2957792600485,1.6554848032353318,6.952503671009814,469.5812539455626,1245.296169287799,433.28035297783276,866.7441936519888,1.9957911987741805,5.284108232198514,1.0,100.0,1.5000047482274077,23.63124665701601,142.12559244434058,4.149397989635264
4300,7.2467984451376735,28.270660320721888,137.10010317371254,2.961329378104367,5.701724897712719,27.374042774496054,4.6425943270436525,69.02757479785951,185.83188295513088,64.33537826152565,126.08445040926831,1.7362889575464284,6.993659518561867,443.47609834774806,1200.2162597650022,464.81000769510405,885.4445600050227,2.0654703725012538,5.501733839290557,1.0,100.0,14.091385675386718,21.27467877175688,146.33356750030683,2.216115245800169
4400,13.118663672673982,29.597021995048813,145.89743684928044,3.8652160128709765,5.278468751214737,29.522510289959925,5.598972807578311,65.05059830822617,183.0463220463965,65.53906203709883,130.58727275803938,1.823352721924696,7.210805224431237,391.36352347887106,1236.4219334222964,452.20283165968806,884.8226920963431,2.103736423155454,5.3279356920850205,1.0,100.0,22.70607244244658,28.8745710076159,145.0063145503758,2.2462935694187336
4500,13.53574590893324,29.033278667740653,142.57135028261615,3.4941368881455785,6.365047336247787,30.0875711066933,4.0598219775500395,68.11332326531848,169.28173804459578,67.97621468628171,131.58445161207567,1.7806948863510672,7.082491112377946,368.83733619483957,1215.9532144737736,493.8199962414637,883.9997314078247,2.0714572998466867,5.2953900151449815,1.0,100.0,5.23851428538895,25.749466454997975,142.7323231552832,2.1913376209005517
4600,25.007268545518336,25.49330789445649,137.37030247659598,3.269244315602039,5.685798540357764,29.352268088820207,4.4774183212471,66.12098764758984,183.4020737705652,69.65487740119843,133.53266430871028,1.9600087683374838,7.090543217639551,440.9142865035218,1173.523517618614,495.2034473356741,931.8802943890422,2.154893309967878,5.454246099694346,1.0,100.0,12.124446919267728,23.01970562006687,141.39686328294928,2.3131124866681434
4700,17.273287473805954,23.25761093412446,135.22145236091313,2.887740909344133,6.238251536987418,27.812308787420985,3.8992240611746,66.34301732533577,166.62791941373322,75.77738976969816,134.87290448825811,2.0215203462097717,7.3354486630555495,439.5819878068886,1157.8505727342003,495.81271585238443,882.3295967788928,2.1512939791031465,5.315069320995771,1.0,100.0,23.601526288039807,28.756659212142665,138.27630320122685,2.8559353353779198
4800,20.281178571671656,29.91747775467184,130.28209952857284,2.7792327199348983,6.024136280698248,28.344517409246652,3.9865583483484595,64.17938289085755,168.45542480624007,75.93000949299568,137.29160526554517,2.018855154971123,7.011943212630661,371.6662876427923,1160.0108359501012,506.0713581744478,921.2832933847029,2.193593494713213,5.462811646631526,1.0,100.0,10.170515733019018,30.300610816554446,135.88723481215266,3.3207415901707535
4900,8.727045548334416,26.231233572931504,138.41462059322265,2.413811965927579,6.118034430112273,28.930879357848262,5.2338135233939385,67.09821807946643,191.03452133250482,78.88159495763209,137.15715865496023,2.0980961212991516,7.2232927535730385,444.6421497223052,1191.6077055666499,510.99627723528056,925.3511255335941,2.1925134443045393,5.324105387118085,1.0,100.0,16.984651763366276,24.589173531200153,136.96525098230504,2.829278866284166
5000,15.828842183958582,29.00359084242165,132.79909995520026,2.460572640469435,5.687919025551711,29.887887403641905,5.0356057086818575,64.20541556962327,156.98154001070606,78.91261757454487,129.27067968385552,2.1751812337545715,7.55274591099558,399.28356937654706,1139.1243831472511,549.654595977711,889.0225868587372,2.218233650205388,5.312789491768454,1.0,100.0,17.698524277792988,21.422984398120185,135.45324150868555,2.5024091755559428
