milliseconds,ERKc,pERKc,ppERKc,ERK_ppMEKc,pERK_ppMEKc,DUSPc,pERK_DUSPc,ppERK_DUSPc,ERKn,pERKn,ppERKn,pERK_DUSPn,ppERK_DUSPn,STYXn,ERK_STYXn,pERK_STYXn,ppERK_STYXn,duspn,DUSPn,u_ppMEKc_tot,ppMEKc_tot,ERKc_obs,pERKc_obs,ppERKc_obs,ERK_ppMEKc_obs
2000,16.235997920926252,64.78036204448355,210.50486415534917,4.098659456538753,13.215019338040177,20.59168951136408,8.503934521179767,73.10720621826742,106.53109077222062,13.493113860736845,43.50408122832609,0.47151667128020025,2.941424412580606,811.4762441290106,1565.1877292305933,161.52580810442387,532.8261926512625,1.4445508219592738,7.685105468186244,1.0,100.0,32.42904223934379,61.64046488051503,206.2165561430628,5.520154637071423
2100,25.100789927361845,57.68168345783529,216.31052148276441,3.2175330940631044,12.03632752051244,19.340134804688443,6.578593878161685,71.8653502580283,115.7719370558098,16.05153970767261,40.258330871506416,0.5152752040220285,3.203958883905668,694.0408358095,1529.1331986851378,194.08021150926697,523.3271935987284,1.4963602889189915,7.547378776629396,1.0,100.0,8.704231346755497,53.04385630298248,206.0115103990416,3.6986873088544243
2200,23.426100820401278,47.04209850593614,204.54940973972793,3.6273377428103815,11.280836136631459,22.104932744158226,6.605797399251555,74.18891238192575,110.7367973548608,15.142942547800622,54.09348559262807,0.6682756293731555,3.663499417731355,750.9095847511339,1536.9050881316996,205.2208136081932,569.5789643534927,1.5156421754787932,7.41093919561356,1.0,100.0,19.435845168151495,49.289837586074256,212.36575600003042,3.8904823751948614
2300,11.218084829115057,44.214070572221836,212.38490965713657,4.820348240755131,9.5885544535562,22.59803914569849,6.833947537724757,72.4938389111066,136.14065605105026,16.704397959788793,54.11890054940597,0.6564378450623656,3.828510987831527,642.8110078901625,1504.4551611297427,202.28494737372893,637.3266031552903,1.5472428379007281,7.0491185290031115,1.0,100.0,16.3872860500168,44.449410861552614,204.0507318378631,3.2865902429834386
2400,23.83140187721743,43.92087710100603,203.74250927450487,3.7518015509853284,9.393026495587735,22.682551791283657,6.436339789829656,72.94100532763035,157.76989225043346,18.32144453451083,58.58620347936479,0.7326471594937295,4.144839333077567,629.0458955439955,1476.3556550889914,216.82024694505043,648.7347910739052,1.524810529615978,6.923889180751252,1.0,100.0,25.02714632034254,38.379643891033744,207.90827752341735,3.2370848243249015
2500,26.46952801554983,41.089186278969976,201.2188016818722,2.4427803897565497,8.034178991561932,22.306637266841392,5.311407733490694,72.31740924042491,127.45914440338441,21.420390761259537,68.08384335170267,0.7586339087782327,4.258120219230978,586.3966900774041,1471.6951851359313,233.4558531818541,710.6230635691611,1.5742011468686778,6.603408938457957,1.0,100.0,8.224103065041541,36.27300447871754,203.42314490327294,2.2422296255995664
2600,7.910661746233866,34.682047525047444,199.14102655904887,3.79387389339138,7.800199215398931,23.489133292956073,3.888745700444807,73.47165051798493,137.59270986234247,26.128728315981498,74.2033078408279,0.8189507407019648,4.579553353788285,561.1877338919785,1466.4010870577633,233.93348028394385,681.3598476425404,1.56757884375115,6.507849775321716,1.0,100.0,2.7638874097414856,29.352069145517056,193.38666781460802,2.683079774934846
2700,21.91310232509808,31.955273606463912,194.51646615717695,2.665356296095002,6.794912047549147,22.90970613312409,5.245859335309083,71.61189454867535,158.7259675351919,25.87756566087484,74.60908975071874,0.8237011343820508,4.701373760581365,572.9695364763699,1426.058567672727,255.3551218420395,748.3087646112043,1.6541059489296295,6.5033922628258125,1.0,100.0,15.723195546108531,28.087650564517173,197.97232298640105,3.6178421130725473
2800,7.907498894763384,34.68377562291703,186.05101141431572,4.032905040298722,7.39924308670466,24.224248997947992,4.884485750188573,73.40941969105252,148.95427838060442,28.456299628976076,78.3807860442753,0.9336359335105099,5.103750940866359,598.8228558371437,1436.8685870984918,281.9552236384365,785.058024792469,1.6744862840358388,6.070765747911003,1.0,100.0,15.907399004898192,31.495288955322092,190.87564663897038,2.740531770430378
2900,8.208490228792423,29.32884305539603,181.984295279905,2.408157166031721,6.19522268605054,23.434808045295192,4.86705046987092,71.67461254907714,153.85994175207642,33.2156069733189,92.1764559280321,0.9724106748402744,5.581860045579586,522.9976003737831,1424.0126411112678,293.54836314535623,808.083678790051,1.6881357390018936,6.158472232901405,1.0,100.0,19.892840759536263,28.82047946446323,181.18615573162853,2.9196100253794794
3000,5.227629220537591,22.799681560654083,178.20172258238392,2.4401629636962126,5.740957905489426,24.241952403066666,4.682610165231134,70.02583330847789,149.51800731388033,36.08294776582403,90.46175118041215,0.9619699787370355,5.433066305353143,499.11542932966125,1381.4243537496618,303.2214243379162,777.1863685659542,1.7101015968902873,5.990733144991313,1.0,100.0,20.151098515974645,27.516699867050207,179.99099972261368,3.935937523908395
3100,6.158514236068166,22.695546637825938,179.76338018629667,2.3765375516157894,5.541680768477268,25.466698726080168,5.046980756905945,70.85327108410601,164.5041321837744,37.070498901085756,100.08165724527657,1.066161070015711,5.851207164778269,544.4626672573523,1380.8289519129182,320.56226445865485,841.6945115167651,1.7169691800875209,5.779947649833156,1.0,100.0,22.397435060045943,28.457262617796886,173.0484892976496,2.314101586961321
3200,12.940042604495686,21.31139295595298,171.92580206167398,2.3402940708707396,6.46967127892018,23.754750031694652,3.6310423266500087,70.32031704057712,179.829032391872,36.445963384278535,98.4592259033144,1.121992270766196,5.888161473280829,522.8180898455295,1385.5377899184293,334.4130838027603,826.3822974386925,1.7581334740679415,5.911787476035035,1.0,100.0,4.154406693861869,20.70713096111472,174.83035139018827,2.606203094045458
3300,19.08248676658818,21.68137251614666,170.1152366490698,2.9546220613238545,5.637297550234562,24.391958170106868,4.08825180101642,70.01039143793659,178.1191656878297,42.94509071813813,109.40120881198939,1.1800803877347534,5.709793905045518,449.81795085658587,1361.6832069909844,339.7493212402497,862.7308453380723,1.7828214057795524,5.488942248386682,1.0,100.0,1.6309890609465238,28.90001451773327,168.46365671047974,4.0531957372969485
3400,2.69151666752942,24.88676953547542,166.64020530089428,3.4623464679811815,5.7760191115586395,26.318054734569223,3.1226843328044582,71.03621618483852,150.2836529139796,44.96496930779664,109.70699754934913,1.1587790183403897,5.876492325525833,505.5569395949514,1313.4011953567917,341.2117926201542,840.3769427667711,1.8226761530598823,5.7697250843116,1.0,100.0,13.39018022285006,21.145779434427585,164.61621107501244,3.9230467627080063
3500,18.655573085989033,24.632350756386124,160.02922038408505,2.407614867288654,5.789788602171439,25.71578241023874,3.8618575382117926,71.67489987446226,184.9855543877459,46.97959153490324,111.8042434798549,1.2493667498689895,6.041348303427739,455.2518657823492,1302.4758530547979,346.7159106716853,875.7789920191624,1.8307344760565105,5.4171127124565475,1.0,100.0,11.712251014799332,26.019428713684444,160.10185149586775,4.0202316792905135
3600,9.133142576944131,28.380143526389332,155.65881445021188,4.056827250825572,5.4281006292019764,25.11661632086962,3.851520718778509,71.44475962264214,172.11361642727604,49.169530434621706,117.79185067040387,1.3546682929262723,6.298900731278557,502.10230527912205,1299.422740892164,371.68066000710735,838.2049706145361,1.8394916201566247,5.5839725811506336,1.0,100.0,11.855181267478601,20.719315453866166,159.01640339880848,3.8216840591490833
3700,17.165940528482245,22.987466619947785,154.26983092407295,3.9790110834071326,5.685506947509798,27.993747972804837,3.1073570691444177,69.68587554507891,151.22827858863775,53.464228528648036,122.15324984335699,1.4070933988207075,6.539297290323507,471.9195619342193,1282.2579283862103,394.2027679861645,852.3312735114013,1.9011261584617054,5.2554220613212,1.0,100.0,11.538087992608663,27.256047037110726,157.96973993748819,4.33251770917434
3800,2.8197603404474805,26.23003816202937,153.09543729166396,4.00912754638755,5.2160842592251075,26.207074455923113,4.080058747802189,68.69302303132332,176.95176865556334,53.40997427180649,117.91063043788661,1.3931265272223092,6.546779896295555,462.4334070164764,1262.9500412475338,410.64928883551295,855.1317540439941,1.932188330854641,5.555630194052036,1.0,100.0,10.33560746470022,24.506667954037773,157.24333647141358,4.235463151935307
3900,13.638445314664889,28.920531749986395,147.93618513930986,2.38569001958756,6.2460155234842825,27.210560731890823,3.1906954658912188,67.50659980475815,184.82315779923803,54.77647372608915,126.70035505912143,1.4808622933917555,6.581445386438288,429.200372718087,1246.2026832424274,398.65674310427625,910.7830081282933,1.9194415636737843,5.2551426324290915,1.0,100.0,5.410570146637742,21.22130882769214,151.88268564303388,3.068052780823488
4000,22.035984374169928,29.295555444580177,143.2827148136427,2.2816315159501563,6.198207701555381,28.778849265458792,3.6773251353433087,67.26473005109796,162.64880231245638,60.79545646223674,124.70938636035855,1.5686141286573874,6.587355824120264,406.6004596611158,1248.655088196454,415.83268208495014,858.7704938650975,1.9554683238345936,5.388429596722666,1.0,100.0,15.866565751264087,25.584037188473925,149.29726960242374,4.092652000758842
4100,10.539582004779689,26.588700334591728,142.7510013963443,3.049993780789868,5.376604898053015,27.778602801090862,4.595455143584862,66.54752517806521,177.76207257480107,59.98269220007105,129.76847588329576,1.6213939176024235,6.576558948693985,418.196366185875,1218.6845085827833,419.54905165048007,886.2480317666259,2.017995058287099,5.29787736493185,1.0,100.0,5.2872212721470415,20.729049106569022,142.75103354311693,3.2837741647435092
4200,21.357094106629738,22.915947756828192,143.99587421006697,2.2710455715817996,5.498984641216998,29.00633902396514,4.257195906753413,67.99112557490271,170.73636969727605,61.06478816180616,130.73738825236546,1.6558072414899367,7.018271997287124,415.8675776773352,1225.9021756075902,454.02190441865883,907.1141658088801,1.9909760903177,5.46063639243759,1.0,100.0,6.108959314440822,20.998616604230122,144.21049055085808,3.390001554416177
4300,21.152042674953446,23.02144360299611,143.34925350561346,4.284805107945265,6.27741921838738,27.662345791140726,4.002408154059436,68.2712761263142,167.70607026240054,67.04950786256126,131.17966855068184,1.7620713892226028,6.871603619087444,401.08856279247914,1246.3744582677123,453.13705191295156,904.5846208906365,2.065962676203396,5.207499870303477,1.0,100.0,14.243789600707705,26.088371637340284,142.62886346558992,2.5021907079746857
4400,1.9802064609442134,29.501104395950545,141.54312225027104,2.971626962609087,5.791969624180406,27.278945012540582,3.726655515742741,67.69870979206529,153.97779499903567,67.12010021960666,125.33469882368092,1.73688909187583,7.262340759219948,375.14303302961076,1194.6229109783094,480.70346059447,899.0285635639644,2.046055782663391,5.221454956722871,1.0,100.0,22.01448091733328,23.950406242696392,144.17790054371497,4.2016723062682
4500,21.637603161858856,25.102526185287978,144.47506949385797,3.86765446274674,5.962066353660452,28.953805149687717,5.602178612367443,65.09900036803411,183.81695848507556,71.3605093920789,131.52011525415475,1.7940712810959079,6.917948492999631,445.2190088091848,1213.7686821312852,480.2491244080416,938.2930525295424,2.111124056832663,5.3025749241330455,1.0,100.0,6.540105080011435,25.498589864344165,143.3709642978119,3.470554364566099
4600,9.26985315960193,30.587735046199064,136.02663634693215,2.2792447069917365,5.367667287922347,27.761588780252726,4.814881193072324,67.99421353088917,179.19303086636927,73.17627959002695,130.9512899600201,1.8940547847245126,7.366074731765947,372.4836864528439,1189.4234007615319,496.2170887213497,923.3499079387265,2.1011177102069833,5.234990030518793,1.0,100.0,23.861105542765262,28.2396187222041,137.50062062009664,2.262311161457167
4700,16.323979088796605,28.560580106914447,139.31970234713322,3.9271743513728388,6.356400882162574,29.71633514069135,4.604417829418755,64.31066375870823,157.47819618325073,75.70151941895254,133.0090370738021,2.0106269965140946,7.225955277466866,443.99468398067586,1190.5380208107445,500.1418482386195,872.7780460516065,2.1626037325909326,5.26953822563709,1.0,100.0,19.15665970029719,22.163162359522957,137.20125023428685,2.2708457261810913
4800,13.876602914044014,21.486949802256973,133.10707915784926,2.434545848718451,6.170769452418706,28.81113630462984,5.457858246776081,67.68036602003671,156.5670341479045,77.04226960830012,132.45875289396906,2.0073179151329983,7.352355785807499,452.91529846628555,1174.6120025394303,507.6529119199538,900.1667295379087,2.1502164851246945,5.276845475067037,1.0,100.0,18.806493987876948,22.36092320051547,139.0016245020973,4.342247953302799
4900,6.408930682025634,29.08979477068663,137.68464162316855,3.3616946071374967,5.9577074424017145,30.808687961165337,4.579884021120834,65.80729361181466,158.0361960129452,76.3309118188303,131.75583556658452,2.0912782684981615,7.473772689156142,377.61760572365466,1167.507497193196,518.2481565145299,906.8489334201524,2.2358133637669027,5.415721174697779,1.0,100.0,17.415454270211928,21.954405519696788,140.63634539925553,3.920372933922618
5000,4.84553666012685,30.712190805988325,131.93153838789334,2.9053621262903917,6.743412513257275,29.302091794357935,4.020258634435104,64.5755676041138,176.69456184627683,79.04215880735953,133.54748590063934,2.187431189105578,7.546955078744974,361.7279447029094,1135.0210892674402,522.2837605791428,901.3369514885097,2.223761363510118,5.524571521188739,1.0,100.0,16.362786487961444,24.451066042203692,129.06606953692807,4.430138686362202
