milliseconds,ERKc,pERKc,ppERKc,ERK_ppMEKc,pERK_ppMEKc,DUSPc,pERK_DUSPc,ppERK_DUSPc,ERKn,pERKn,ppERKn,pERK_DUSPn,ppERK_DUSPn,STYXn,ERK_STYXn,pERK_STYXn,ppERK_STYXn,duspn,DUSPn,u_ppMEKc_tot,ppMEKc_tot,ERKc_obs,pERKc_obs,ppERKc_obs,ERK_ppMEKc_obs
0,583.8295961658249,0.8740192265139313,1.298924339682449,-0.29306218280244656,-0.12251956279585549,100.60116511836347,-0.7909602030767946,1.8601990686144163,1622.4253872215768,-2.2359526329928916,2.193241178184977,-0.06101772474886386,0.1026689394615888,3001.6249016860347,17.933988311452154,-4.032739230087322,-22.634857904657167,1.0015454531749755,9.924498220396288,1.0,100.0,584.3922942173403,1.4727664078467784,3.737119611144251,-0.5122803485006344
100,433.6626842222646,37.90040112772122,5.076806195928751,50.53522712180284,5.037262643949119,77.24643571366026,20.45451859791306,1.3921551394053868,54.47711064924342,-2.309402655743546,2.8369476372419173,0.04261793283366666,0.026835786093098668,1437.5847787790624,1582.1632953446779,-11.42486474237531,-4.586524829711988,1.0332293103678922,10.04489384202424,1.0,100.0,446.45974642480434,42.12024274503647,2.5897483901418177,51.818560866630584
200,387.9814201825992,75.13967934844473,2.213486914006287,45.50054126827859,8.832233795363473,64.42342914244759,30.407866896534745,3.4878403346416063,51.5423957875191,0.8127497242960557,-3.697360662058404,-0.04838123021255884,-0.061542325738701484,1402.2337305490082,1623.0718183031738,1.9847120953362225,30.439007889274123,1.062312123938776,9.979282811587117,1.0,100.0,377.64061788456263,80.61362374830466,4.688766598840459,45.20031439222275
300,324.1480939334618,111.82645517919049,7.785146020349919,40.308366721240326,12.932011057617366,51.540223613660594,36.290472953522546,10.625498167711969,70.16079526705468,-0.6683001877190995,-1.9052941733079818,0.0008592312639547697,-0.0532236953679175,1337.6018400997266,1626.529976954799,-0.881565754069749,10.49432782244536,1.0521210878953846,10.09188822375478,1.0,100.0,332.0078120294344,112.25548151685479,8.22969328192878,40.88892833208437
400,283.79108718472355,129.9508570139172,28.23766534130771,35.79460761592734,16.232204426364703,43.75572573685335,37.635426736083375,15.978463007772563,79.22981488248908,-1.5699192119186658,0.19109448716658495,-0.011430572448905746,-0.07613025616271477,1368.69747799256,1625.7249250702678,27.730925223742435,2.2326325529285285,1.0821802826013418,10.258268836169243,1.0,100.0,280.0101135957955,133.6297232312551,21.324283044497797,34.81914140178525
500,233.96484509943988,151.7133626863394,32.37041307391331,30.1736312154293,18.650441801239417,39.10507692614676,37.09788891785422,24.29908599916741,66.62493830851824,1.0467143309640188,5.595414717745382,-0.0011436208442160492,0.1728456254936463,1287.5156033710755,1641.286814045061,40.95792827087633,31.670540101622336,1.0911020662461253,10.158447293615088,1.0,100.0,235.43442406826568,149.64606409050845,34.33380211683112,32.26673313828221
600,208.75427099273006,157.1687094455738,58.9256448027106,27.467780923502215,20.21910409805724,34.49275554581343,34.72108895958055,29.65341604452684,64.02636587353126,0.92802606146896,-3.3236785385229504,0.021660005672371793,0.07794660015587679,1327.4688027531765,1639.8602535449636,27.111469417207477,-4.231540650546535,1.1433279493755644,10.174005023568679,1.0,100.0,211.77708427938768,163.84932956669607,48.649934371983676,27.960204946753404
700,170.5894956395982,161.802398093429,68.08424736547586,23.482820543217677,21.505842965447556,32.59461709002438,31.45824536789613,34.33704489061365,66.05936345705933,3.1969425274552234,-2.2744482511902024,0.0721751977474521,0.10382821696250129,1316.8137146658553,1619.3113836627483,50.942180458234624,19.373577105324333,1.1814970612096833,10.246652791660102,1.0,100.0,168.37715555371716,166.4185464684328,74.48423806395569,23.902672176038948
800,157.73043568526805,160.12024519458322,87.79469645245017,22.714865897785607,22.915949906381826,28.103803834750757,29.335474542598547,39.763109180426476,69.51451381128683,2.607526975928007,-0.8652302345538905,0.1398701616579785,0.16181259464628978,1279.6013226872828,1619.4092860287665,41.34536090285709,72.73695092769317,1.1863488442564627,10.162339987235505,1.0,100.0,156.25396775713978,168.29743497801104,93.22211428929181,21.619500953072556
900,128.1652907027973,161.43699488912125,104.4901435243752,18.58359894598823,23.266247411654007,27.41571731849314,28.01445603528436,47.33409785203096,85.71079941438263,5.246969752318219,8.642919952608374,0.14049179448356414,0.684590759671672,1215.2692144492557,1659.9600872551807,60.85629113316755,96.41489609600585,1.2187707463020858,10.060157803456438,1.0,100.0,125.55962350772754,159.4837927280101,102.27250093458578,19.995472207361797
