miliseconds,GP,pGP,mRNA,PEPCK,IRS,p1IRS,p2IRS,p1p2IRS,Akt,pAkt,mTOR,pmTOR,Foxo,pFoxo,PYRout,GLCex,F16P,PYRin,LAC,OAA,GLY,G1P,G6P
1000,0.6441563587124359,0.001140005779240839,2.897243823040461,0.767460014535286,22.684028814472498,5354.49810694914,14.209829057045042,-2.4559550811277657,0.9922457014716306,0.12421630784948653,880.2484095240379,0.0023342238731555794,1.0605341334372814e-05,2.981648783115954e-08,34375.01205030496,28684.67932353838,359533.03194818797,37385.62510111575,37916666.872775525,142.74099058027372,182762.43443201724,200746.70900654155,29208.98411128769
1100,0.6428150660130092,0.0021042202106263726,2.8965743462135136,0.7673443929894299,24.178624863749864,6080.677573433403,16.730745256203356,-0.05960027303763693,0.9722178753520212,0.14738276657873367,880.2474727441992,0.002574833676969385,1.0586365201621502e-05,9.232772210192356e-08,34375.01309671871,28684.70242154852,359041.7737573066,37384.03128470763,37916666.877164006,149.79621229288537,182762.91430243076,200746.73281687553,29149.42493091304
1200,0.6443772118180828,0.002451638671620427,2.894675030157448,0.7672404987107936,23.05981647150476,6670.370065514554,-0.061112062004770706,5.723329176542851,0.9537521928412818,0.1871821311908184,880.2478729101659,0.0026274141606075297,1.0597936233085758e-05,7.734122738918184e-08,34375.013675363574,28688.63038221235,358607.5574587294,37382.980173095864,37916666.90278762,153.46324370443818,182762.9910755732,200733.14068848977,29172.336098633175
1300,0.6428853932276167,0.0007827490809026655,2.8937566996651656,0.7671024511336131,21.47121481615413,7137.815743109964,4.509996448384735,4.701106746767792,0.9132680529213785,0.20448040174442245,880.2474281085863,0.003306977961781261,1.0571146191578917e-05,1.1382889249098584e-07,34375.01544556041,28690.81092823211,358362.4060036645,37383.1496779971,37916666.931601144,159.79756350062047,182763.68380893246,200715.48748079911,29206.441566183214
1400,0.6445665326277893,0.0008117476646377492,2.8934155085051585,0.7670515704254728,26.532432760788396,7325.787070089279,21.682756205616005,4.408079327550601,0.9098784976478773,0.23196005733153222,880.2469487429586,0.0026677638789288213,1.0497560242854968e-05,1.2595071930214766e-07,34375.01623783149,28691.2515600909,357830.6348415595,37381.574748812505,37916666.94176071,160.8404604743606,182764.25478946656,200708.19621886028,29259.19392666649
1500,0.644178993413701,0.00035125878291152263,2.8932529211686315,0.7669870551330753,24.025956012884368,7992.234958600419,26.146419589302266,1.1598900960520955,0.8848632468874257,0.2421193503477658,880.2459075232204,0.0034262972971166004,1.0499528839632722e-05,2.1388750757337664e-07,34375.017011331794,28693.871095442875,357940.17686841916,37381.23750174513,37916666.95996075,164.63931661525552,182764.5940579732,200695.29774586298,29295.745535947513
1600,0.6435751355438114,0.000984113326996749,2.89198271654842,0.7668398128070195,19.061254892782312,8849.945722570465,30.98052539506193,3.1967505327228753,0.8407741037885269,0.25207270037047597,880.2459458056601,0.005479758876651572,1.0492256377558459e-05,2.016150053359392e-07,34375.018872945446,28697.43090482069,357185.497187345,37380.50854083473,37916666.972780466,177.88337756022395,182765.21594698928,200675.6533200103,29285.934684544744
1700,0.6446550457389847,0.0015586873832644464,2.8905673412624564,0.7667416932540949,15.350986079791884,8920.30090581604,31.299681548351007,9.359907665456399,0.836814320393579,0.2804409158525809,880.2446945310664,0.0050705859858911585,1.0470483254227758e-05,2.3861531459580906e-07,34375.01995636292,28697.868306123677,357236.72977478715,37379.340827382664,37916667.009930044,180.9076819573036,182765.58413188538,200677.0493639971,29193.13282831943
1800,0.6428686843790833,0.0022964384933772458,2.8908103495469253,0.7666156721417131,22.067333874952293,9252.515797040796,30.475632405585664,9.397614443361649,0.8168739266100631,0.31103378182473335,880.2434020384086,0.006778984435368261,1.0403799866246842e-05,2.6406408103496243e-07,34375.02159237578,28699.39475558427,356915.84417775925,37378.25160628906,37916667.01808961,188.79723918597205,182765.96495249026,200666.5052523843,29214.683803764994
1900,0.6441045860531442,0.0019005234245792631,2.889760727449581,0.7664653938347405,24.000812286362503,9647.22041087022,38.15303617501805,11.698999785433557,0.7826759908145289,0.3216529396339692,880.2436647370154,0.007001528383591352,1.0355797886240832e-05,3.3789069525334554e-07,34375.02312470862,28702.858709973363,356212.9111752007,37377.46763084351,37916667.02890407,187.40371313673225,182766.56936469467,200645.56369351645,29241.196307686965
2000,0.6442040418804674,0.00138922672672113,2.8887296448397115,0.7663303948013985,16.935562114061945,10220.763253139467,58.037962621452266,9.483254316223894,0.7624548893137291,0.3592836734294514,880.241397746931,0.008636873106950039,1.0321633458994637e-05,4.014522863907978e-07,34375.022829251786,28704.234987852215,356346.2691186716,37376.63446440034,37916667.063155055,195.8907189047687,182766.92591774327,200636.98030381894,29198.361295591436
2100,0.6426132580105501,0.0021174268604207467,2.8875351831231253,0.7662370399574072,22.451596328419903,10896.347341119252,67.1577572573844,16.952799588841057,0.728377447530827,0.39210460832473365,880.2403784926374,0.009201104245564655,1.0245810635594708e-05,4.3666738881201566e-07,34375.02541782351,28705.964695888044,355885.02182115114,37375.50049241998,37916667.07741897,205.55273512155074,182767.19676660624,200624.97675915563,29293.07456912328
2200,0.6445400454030746,0.0017446159884329454,2.886404660632055,0.7660809347067566,17.29880924297094,11737.726665905826,75.32313061799114,21.132014461048016,0.7128291780345855,0.40624742149617976,880.2394603665034,0.009891464073547053,1.0227581032007828e-05,4.39770520558758e-07,34375.02615456593,28708.26747340485,355435.3929433775,37374.17696039764,37916667.10241664,203.2886512993369,182768.06030921213,200616.11017993846,29264.265300244664
2300,0.643861982845564,0.0007686547127989346,2.885553912508277,0.7660292117161726,15.15405891407444,11911.940983912302,73.2313325236592,17.792734205577872,0.690519609475841,0.43586225147511737,880.2393110759374,0.010793536420515056,1.0188528152540973e-05,5.248766956928896e-07,34375.02775783239,28712.093637385937,355342.82364381885,37374.33838392117,37916667.126717255,211.4559366187388,182768.59019351614,200607.26238053697,29242.945546279076
2400,0.6434373196136297,0.001428681126650245,2.8858333198486847,0.7660068516084417,15.196112748889702,12141.477056650961,86.18889429914506,28.038161914280817,0.675681175241639,0.45397050049248605,880.2383575401817,0.01231198810227931,1.0085376857199043e-05,5.523753616403776e-07,34375.02838898853,28712.771290677232,354784.50316829846,37373.27706389277,37916667.12335438,221.08515170489386,182768.5354034177,200594.8486683146,29305.422036900316
2500,0.6426345501700274,0.0008001918075467159,2.884190549598743,0.7658868515219053,15.56342448566881,13043.009292064415,98.47678952597575,34.020031966425485,0.6409165561443215,0.4712639647305701,880.236366935101,0.01418688449295455,1.0042643764375527e-05,6.41401907330487e-07,34375.02960302182,28716.671342644877,354431.94360754517,37372.55296023789,37916667.16697252,224.13608139483821,182769.30514971883,200582.4525504646,29236.335029122736
2600,0.6437745083991713,0.0008147917304338038,2.883619931793661,0.7657508763830307,15.073788127677687,13202.044429123758,109.64578998992054,37.25067143286143,0.6224803739873466,0.4891040153426198,880.2342769201548,0.014178704397728583,9.964183943370723e-06,6.648005760349606e-07,34375.031310672704,28717.21029885036,354159.27196500177,37370.95898651166,37916667.17698167,227.46377785080915,182769.78478030005,200562.9411679117,29263.29906547027
2700,0.6429518381454036,0.0011009720003751608,2.8829634901527386,0.7656325319779596,19.002390518217787,13445.993902842118,128.19774712795095,36.87981520108978,0.6022214597306577,0.49434974209245636,880.2331269641487,0.01700208629518974,9.93745425430276e-06,7.821956469585263e-07,34375.031062024995,28719.85100650152,353847.4284362816,37369.979020916675,37916667.18558197,235.91954948734613,182770.3444506116,200561.22586958224,29285.718928614948
2800,0.6441588279507543,0.00022259243369916856,2.8824983684608885,0.7654189572073765,15.152646033898847,13987.490196930134,147.0517359073837,44.38447606306162,0.5999696633730408,0.5152689117530488,880.2318242483904,0.017478212657044176,9.841506908317538e-06,7.917158581457062e-07,34375.03288492583,28721.326348709383,353406.45447282057,37369.324868264186,37916667.19906645,242.67956463769858,182770.28024407392,200555.84124778892,29216.460234081846
2900,0.6444334248410512,0.001915416992310019,2.8810626421668375,0.7653504183384957,22.986497361218678,15002.359770966104,157.45655444920777,52.50805445780525,0.5708649756128393,0.5312561367306415,880.2305978699553,0.01878945008928363,9.7828750877391e-06,9.151618253040885e-07,34375.03393856296,28723.936542538813,353032.67856290843,37368.63842244308,37916667.24182265,244.99469435657213,182771.1209465929,200543.7166805748,29325.08570879652
3000,0.6424642650777439,0.0009300936667236933,2.8806988079864078,0.7652253326250161,21.311747064532067,15079.637692776967,171.6754872296656,64.74703700201324,0.5694403522870863,0.5569443594197435,880.2296419351237,0.02162477174016881,9.74100704246573e-06,9.30793097705288e-07,34375.03583544466,28724.953569985624,353013.15860323637,37368.08232507335,37916667.24706279,254.6063806924501,182771.37615705898,200529.72170683288,29223.26375838975
3100,0.6434358828252255,0.002009529053068354,2.879676054668403,0.7651494414179436,15.606758551013098,15710.315803281876,196.02681723186666,72.55466202228257,0.52655991748065,0.5868075254699395,880.226959646417,0.022302028692891412,9.685137652797053e-06,1.0254006608946015e-06,34375.036431635286,28727.838477422258,352746.0634518406,37366.73618415988,37916667.28457223,254.09755605620893,182772.07396021465,200513.43006964368,29232.46117376062
3200,0.6442166271919249,0.0005474365091835885,2.8785187147442417,0.7650402398221581,26.608313500967228,16060.657979549827,202.07863935703602,83.95276478890574,0.5222057376733096,0.6072241785681548,880.2255909885422,0.023364626558046872,9.637205690630015e-06,1.0503923701111347e-06,34375.03770435737,28730.483157801336,352448.27419406554,37365.473155247004,37916667.29937953,262.23837612451825,182772.1398939947,200504.42085853562,29219.817741524657
3300,0.6431423311813282,0.0020067341859288544,2.878169596731164,0.7649396788359473,23.425370733947823,16456.605657302305,231.9924001181911,90.64265751091997,0.4982373358200555,0.6042031245373752,880.2247510223965,0.025402670515279138,9.57939160858231e-06,1.133773445581463e-06,34375.03935243691,28732.175920150155,352177.04329541017,37364.60955609515,37916667.30466835,271.79036484217477,182772.769269226,200500.21949994375,29218.09798300121
3400,0.6440410659414597,0.0017984981177480532,2.8765874579980015,0.7648157991641491,18.52247362619682,16883.94461238133,250.66827195857738,104.03014126960404,0.48770791688462234,0.6258894099632736,880.2222888197216,0.02778747452253575,9.508420394884097e-06,1.2330656579758081e-06,34375.04053966241,28735.129455073966,351660.8414839975,37363.78497530059,37916667.323213644,274.71627262023156,182773.39765581928,200483.0660125203,29212.6768549815
3500,0.6428627888325212,0.0015899585822773882,2.875769106352513,0.7647589413930899,25.87406315689269,17661.566109417596,270.4242112989022,122.06374736174207,0.47947389516662503,0.6300194557491201,880.2212495435892,0.029635132759872364,9.43094718722095e-06,1.2928279505497653e-06,34375.041233682656,28736.524051291737,351354.42747095076,37363.718096051256,37916667.352358624,278.38826981860643,182774.00920890702,200475.6797177593,29223.976960687814
3600,0.6441806980648033,0.0021936821257586762,2.8744384252042092,0.7646042848699769,16.333229840393525,18075.852010495044,287.86211571283053,128.06851230493658,0.4650782941746146,0.6449374312940672,880.2197642474554,0.030292640199555673,9.327165480179497e-06,1.3857609864532766e-06,34375.04243486777,28737.662514258096,350850.46404036286,37362.57833616976,37916667.38370977,283.57653960030717,182774.0202419932,200456.23067580382,29365.0430673888
3700,0.6434211598774521,0.001195123110750694,2.8738521046062098,0.7645105278752697,24.30632076358649,18052.92720312606,298.65911753483124,148.74470305546336,0.44230860864816235,0.6771954224749032,880.2166876398379,0.033414232298384194,9.2615834020355e-06,1.410041701609899e-06,34375.04362252155,28740.960750506994,350846.91109113535,37361.61573078881,37916667.390674666,292.80120127899596,182774.49760923092,200454.96252515496,29283.30053170999
3800,0.6430927850858303,0.0009469051852723483,2.8736809302602864,0.7644060056099298,21.2259791092233,18910.20036486092,321.44533733294355,166.473658434772,0.4450101993980323,0.6702462552860092,880.2147006995431,0.033982489305455534,9.139235073222639e-06,1.5089584859327168e-06,34375.04391789038,28743.233000876102,350321.5317221271,37360.70068553324,37916667.41998196,293.0086864474718,182775.19957723503,200436.16192757056,29344.53226698459
3900,0.64427300983544,0.0006380279936604472,2.87212983593488,0.7643177754185355,15.23782636946023,18826.562762448295,355.02037146278303,186.55224996318137,0.413536004784861,0.6971635079399553,880.2133185659885,0.03564862655685451,9.067555973498029e-06,1.573695146884945e-06,34375.04490065463,28746.38229660786,350184.8431151767,37359.33752407817,37916667.43550904,302.20829650287453,182775.91710993546,200427.84642397574,29297.263679741118
4000,0.6436618169403676,0.0009035836719498045,2.870909472392062,0.7642381453668428,15.313719582226458,19801.39768912093,373.06197982774137,205.20211152820914,0.40864312865249425,0.7072855399696698,880.2125654816499,0.03889325408097103,9.056612331545543e-06,1.6849096719449398e-06,34375.04601848838,28747.132631909757,349549.73474580457,37358.15221268873,37916667.45492514,306.24761420296267,182776.0420493384,200411.45132412395,29349.28146846966
4100,0.6439648391135092,0.000412768665582287,2.870428612496129,0.7640211364576547,16.618063014313528,19876.233304628775,406.46602172046545,223.1422844854934,0.4122268359761771,0.7104412096180908,880.2102764868305,0.03918736406620658,8.911441601807427e-06,1.7612167127942073e-06,34375.04785596155,28749.507344978374,349457.9344224116,37357.87396921602,37916667.46744859,314.0345994982635,182776.74696076894,200408.50656285268,29324.05433824223
4200,0.6425536077795723,0.002256009174405938,2.8702199207944368,0.7639323711820541,23.17627069845574,20656.93894078665,423.9157873300866,240.71297588679437,0.3814141139395427,0.7137201807374302,880.2072273468771,0.04239766407607355,8.855521417142333e-06,1.8544531699299406e-06,34375.04886273938,28751.759796024344,348969.27370791516,37356.467664095726,37916667.4970825,316.0648251432761,182777.37493203962,200385.0945755107,29364.863827291614
4300,0.644445058185074,0.0004998928052143951,2.8689243336858388,0.7639006364980736,21.118041295147034,20893.86356229687,454.89581663271184,271.1007566164202,0.3780447301264846,0.7443629974719924,880.2058095593287,0.04375675463744725,8.793172603675544e-06,1.9250995696440407e-06,34375.051095210176,28753.454356578473,348908.64185239887,37356.55890109122,37916667.51553422,324.7598853035051,182777.2281035165,200379.08898614402,29297.729197952565
4400,0.6426714806360546,0.0013869282813758442,2.8681985190677266,0.7637459429466759,23.972675354488334,21180.78754339432,477.8892441874939,295.736263786086,0.3695850626015208,0.7350162955139841,880.2036729312708,0.04567293295273897,8.729382044157888e-06,1.9532291042950147e-06,34375.05181985624,28756.16365093257,348398.0731716327,37355.564720062284,37916667.53559987,332.7773927908129,182778.29171070943,200360.3773509475,29267.918728280838
4500,0.6447968294837922,0.0015251789859198053,2.8673369593714098,0.7636437619120175,16.420755946787736,22045.853267227016,502.3580981710477,326.781148074242,0.3767237782700671,0.7435893930336419,880.2023442562545,0.04783342467017548,8.662009164754497e-06,2.0269257795594213e-06,34375.05227386073,28758.579982451116,348132.90154640743,37354.54874926032,37916667.546606466,332.96106092322805,182778.3264511422,200349.56512888518,29233.996916804255
4600,0.6431904386575691,0.0014274019007434117,2.866250792509009,0.7634325312202189,22.436147564698242,22480.926389491815,530.9695551516678,349.6776893726258,0.34574080229173776,0.753513867081054,880.200391798199,0.0493550756294437,8.556894073292254e-06,2.149633458911635e-06,34375.054386102835,28761.195267349038,347881.34259476187,37353.21956461432,37916667.57852406,339.5575782345562,182779.26195625102,200345.81115957737,29280.28398739623
4700,0.6428751442004893,0.00027990803150770697,2.864774672577416,0.7634126891979706,16.401006923270568,22797.982775145392,558.8836106307361,376.1757395015421,0.3411229137313857,0.7740627954922595,880.1981865344434,0.05292151753457802,8.449946606757414e-06,2.208221256606947e-06,34375.05512119074,28763.616056518877,347624.1518226621,37352.4899137162,37916667.58304251,345.66289606554625,182779.53688413597,200327.53080546466,29369.80989589256
4800,0.6429411477758924,0.0023952610353609495,2.8639813731078094,0.7632446392237004,21.698293620314594,23052.59646181983,588.3284017058979,420.6177583767866,0.34264065590764536,0.7681815343396097,880.1950433027049,0.054616598996182764,8.362523549881038e-06,2.2642730258048786e-06,34375.05580361694,28764.191939460787,347347.4720665325,37351.97613355367,37916667.60855485,350.8330375436508,182779.69151534577,200322.52597430843,29323.76879240121
4900,0.6433419551605561,0.0013678002429333863,2.8629744374221087,0.7632105801269049,26.729781770016032,23442.567896688866,621.7241593724132,449.30486153283795,0.3355211651505957,0.7714317118077622,880.1939427941908,0.05708035329100358,8.283534353761712e-06,2.3372510176899834e-06,34375.056888756044,28767.903743500094,346774.6233406271,37350.674692663175,37916667.626399785,360.83533561616395,182780.07124386288,200315.92100646667,29257.751746671485
5000,0.6447838827593537,0.0010054167202096544,2.862563546620371,0.7630392519130784,22.46714146569323,23952.935199029966,642.3341672802324,485.36731680007597,0.31578416715179425,0.7937390761094725,880.1912248210733,0.05795325717248194,8.217589249724465e-06,2.4427805013601233e-06,34375.05852771349,28768.0857517904,346647.88934389025,37349.62381434632,37916667.6287332,360.53845650094405,182780.8401222788,200306.12316583976,29306.21216508976
