miliseconds,GP,pGP,mRNA,PEPCK,IRS,p1IRS,p2IRS,p1p2IRS,Akt,pAkt,mTOR,pmTOR,Foxo,pFoxo,PYRout,GLCex,F16P,PYRin,LAC,OAA,GLY,G1P,G6P
1000,0.642637019694128,0.000711537834449925,2.896992589203379,0.7674829335401837,20.376022512272456,5361.3871971315875,3.9978849110024175,-0.024722516773190928,0.9749647704942128,0.12856156627798965,880.2487332187218,0.002087626281241748,1.0658754552170014e-05,6.826428022209134e-08,34375.01165322644,28684.410922362582,359470.9062944535,37385.61991277232,37916666.85957562,141.74077185320124,182762.15295541528,200746.18655272317,29183.589173400327
1100,0.6438177565551187,0.0021223304379893513,2.896318960765766,0.7674201697637524,24.81746117282576,6155.984038223564,4.215879473093303,5.642113015139402,0.9621861899490661,0.15819676697220772,880.2487008139715,0.0018358062045131071,1.0617130529628933e-05,1.1200737386339394e-07,34375.01214668693,28684.657253190442,358995.6499730873,37383.9721326459,37916666.895312734,146.52111919716558,182762.42660073662,200733.21518507646,29207.01674863471
1200,0.6427527025891965,0.0007002176246373311,2.895590254014749,0.7671944816833736,23.622607323638867,6986.267452793726,8.139026215671345,-2.703223592435107,0.9336483770626853,0.16986602072104937,880.246860154047,0.001490801771201161,1.056077961170701e-05,8.996006359657836e-08,34375.01408059738,28687.578048621777,358705.58149954735,37382.98694978979,37916666.8947667,153.04187202743256,182762.909408751,200734.11817398085,29227.075641993448
1300,0.6430896353811552,0.002070140094193126,2.8947883156162306,0.7672365800532126,22.652626323216538,7178.594032195774,5.465610456760876,2.369604746987434,0.9196215802270812,0.19764738413136243,880.2469932802942,0.003300723111803287,1.0543844089902101e-05,1.6203414735928762e-07,34375.01534922123,28689.251314498444,358464.58916723466,37382.28617632002,37916666.92569585,156.0872205584119,182763.82095457055,200722.55786455225,29294.75986984323
1400,0.6433668131976744,0.0004144883223645856,2.8935710732235633,0.7669768241926914,15.242168439063516,7834.410718544567,15.06041538983253,2.467634041250362,0.8965933513531317,0.22347643167482353,880.2475045148781,0.003309487636447573,1.0511425515052745e-05,1.279852105421778e-07,34375.016596196176,28691.23607366169,357910.91982649645,37381.68613612695,37916666.94266882,163.06515241938453,182764.11693866126,200701.94440212892,29177.60069793166
1500,0.6437882977314433,0.0011658501480538751,2.8932839343994483,0.766882555525338,19.044083817291074,8344.097991233593,20.414448948388035,6.321942337700811,0.868125659624616,0.2418002599135623,880.2452456336136,0.0044966257747198046,1.0529920937599023e-05,2.2238393012668264e-07,34375.018461818574,28694.891371769634,357765.93380063283,37381.222086266906,37916666.96721557,164.49209883474592,182764.59058302463,200696.6146365514,29265.746914610307
1600,0.6446865258801812,0.0008065341615789273,2.8918589611166845,0.7667853521187761,24.15564961066615,8404.030095459912,27.14121130573004,-2.3963026034219226,0.8600173001736184,0.26918213549817704,880.2453534057638,0.003934267296522903,1.0485679916878618e-05,2.309975707165779e-07,34375.01852084293,28697.615726685497,357614.8067204261,37380.32047105396,37916666.97346553,172.65500712342254,182765.23265256794,200688.42411389246,29268.016150401338
1700,0.6438441672924787,0.0003817284158378876,2.8904402751806213,0.7667322627303989,18.75103453847385,8759.430943571488,25.412051843268355,2.579466227446884,0.819055015036639,0.297712528052123,880.2450696029952,0.005731071069077229,1.045595309887486e-05,2.728613734197542e-07,34375.02026771455,28697.344893484988,356970.32565988,37378.963171261785,37916667.00039764,182.89877863159217,182765.48854894636,200666.73583651573,29226.814537114038
1800,0.6446415047079375,0.0006579675660393145,2.889721429980629,0.7666234876617427,25.254435540123765,9851.87179137092,27.597498531388666,12.400142280819416,0.8057088140171771,0.3094833819858237,880.2445768101438,0.005406980943873224,1.0405808612985192e-05,3.0972066327246966e-07,34375.021569899545,28699.79217078265,356670.9658512851,37378.46599567278,37916667.01469969,183.39708289950806,182765.98926974772,200654.79230842518,29215.22844654267
1900,0.6424949195761714,0.0014699578115635274,2.890004426154747,0.7664476535889546,18.462956530162135,10053.238714703526,42.84693787205567,7.390486091917467,0.7901640544727254,0.32640717410702197,880.2428194163656,0.007997383692264928,1.0364709962660741e-05,3.197138508739733e-07,34375.02167398292,28701.19971911394,356639.83521463926,37377.24758388247,37916667.02507312,190.74800257094057,182766.5754619701,200642.9172367008,29194.182028129413
2000,0.6431057276632905,0.0018664560268695802,2.888846835273413,0.766326637665485,24.606084416366013,10265.119503200762,46.23481026935674,14.126803055504485,0.7594490653234937,0.34395295091313566,880.2421140998962,0.007601458574051969,1.034019533315608e-05,3.7412755408180146e-07,34375.0234274282,28704.813231146516,356231.90020433953,37376.519490030776,37916667.04290972,194.19492887476105,182766.74592571813,200635.90276022794,29206.393602276738
2100,0.644182196952709,0.001723613179746444,2.887650894138208,0.7662048661421631,26.397007635319667,10707.992905435995,48.77789040318521,16.571332751679645,0.7363718832045837,0.3810141158686808,880.2403425534468,0.009494267814534853,1.0275900591191195e-05,4.475148806690537e-07,34375.02469500675,28706.46212270276,356036.944727934,37375.9631248095,37916667.073661104,203.66078663915627,182767.2234717866,200627.823298498,29265.580987174217
2200,0.6427336389089383,0.0018840472534563534,2.886828541941849,0.7661366949212455,17.529720633640462,11573.631469841368,66.80578330575298,23.03370079444135,0.7063821677746984,0.3975261622068243,880.2403511346769,0.010751958408939824,1.0227436189780078e-05,4.415382844369427e-07,34375.026105183344,28710.24344982744,355548.20853420254,37374.1435101082,37916667.09950473,208.17221101505405,182767.64631453168,200616.64156638132,29294.71553466241
2300,0.6441519816096288,0.001771537036589757,2.886339310649366,0.7660887342962087,24.902884135913833,11962.315958879839,83.35858081994262,17.23683186455854,0.6873565770861865,0.43526555441898407,880.2390907962094,0.011487267806243784,1.0181736651927388e-05,5.585028362771431e-07,34375.02632203271,28712.327823891268,355337.64621718123,37373.178609132476,37916667.12678117,213.80838667027663,182768.16929110297,200603.91152927108,29266.701373475476
2400,0.6439560502165224,0.0007800296755661105,2.8848147825824246,0.7658823980346472,25.496865047754564,12305.921587664805,91.83143069241855,24.607376872113033,0.6675643520584534,0.4436929385532257,880.2372018921697,0.01227783293635538,1.0111742637879264e-05,5.727864712340844e-07,34375.029028621255,28711.95540707846,354825.9659795107,37372.52479179702,37916667.13961736,214.5009176680781,182768.4599827934,200591.85547704386,29210.260133849435
2500,0.6439987830807555,0.0015436259503175415,2.884966845289679,0.7658947831317147,19.905337340596706,13149.81899905239,100.17408197648665,22.431078361613494,0.6553942670411637,0.46130040115388465,880.2370506171874,0.013856796426711922,1.0049978955965555e-05,6.280539554292715e-07,34375.02991837152,28715.587019485403,354426.20081047993,37371.50220370619,37916667.15801854,224.2533094538683,182769.08834973472,200587.6448206914,29316.218805031804
2600,0.6431167067820377,0.0024499619606086777,2.8832563740660144,0.7657025499802594,18.434586278307158,12974.370248564846,110.58709464333985,37.542264303461664,0.6391588550885198,0.49623026413005666,880.2353565736611,0.014183883721121728,1.003602742392703e-05,6.816814083160593e-07,34375.03090689438,28717.10737187128,354140.5542186043,37370.71955208171,37916667.18010915,228.87582707376035,182769.59142834423,200563.22546851163,29271.353705098994
2700,0.6442892771050118,0.0017691736677110373,2.8831245636241287,0.7655448241683717,26.206688900842238,13672.492842100715,124.5998584267483,42.65567770439209,0.6021480288910488,0.49773647950994704,880.2334977348403,0.015872057005724877,9.915395493905657e-06,7.184398877216925e-07,34375.03094069372,28720.52526124443,354021.0039864205,37369.80349427769,37916667.183987804,232.86093887356634,182769.87411084905,200556.47776740935,29332.163798709804
2800,0.6434269250016716,0.0005501151033658906,2.882011621947265,0.7655738946707349,15.849321750029011,14050.344845891299,142.92289980337702,40.17471795355157,0.5893063441069655,0.5262718053934511,880.2322864529958,0.01775361321576971,9.91001580355192e-06,7.935785431816429e-07,34375.033352403545,28723.09209343595,353691.1208770221,37369.1292211751,37916667.21418584,238.84443982385076,182770.7640244364,200555.75053963962,29240.61763293157
2900,0.6426247268308816,0.0021420380660130854,2.8805788619383876,0.7654487679616211,24.49685024151603,14420.322216581768,151.70700908278553,50.104503575626254,0.5871088617031309,0.5470249325073387,880.2310250905265,0.018818968149670323,9.782643901872272e-06,8.489595870308339e-07,34375.03368907049,28724.238400967253,353458.8277227223,37368.56854185759,37916667.22956701,243.89640838951283,182771.11531131127,200529.34116594915,29344.416995525677
3000,0.6431618887151852,0.0012208441811513595,2.880684962549239,0.7653315903678833,17.655005051874465,14932.81419556653,167.0047816220226,62.341164747621534,0.547526489598274,0.5610901361620149,880.2290668913786,0.020027667506794723,9.71194614755397e-06,9.120902731851195e-07,34375.035461350824,28726.054516047992,353036.78995367035,37367.16483733281,37916667.26522874,247.61037891590888,182771.5805695824,200521.7850839225,29248.11883469557
3100,0.6429106616082755,0.002046535175959955,2.879190058830406,0.7651022756609646,16.48307108819799,15743.800988740923,189.35476118587425,66.05182022072982,0.5456235869170802,0.5820081132361645,880.2272308142683,0.02227981494204414,9.640614516637459e-06,1.0117794836661882e-06,34375.035587748,28726.9830387539,352388.9328143252,37366.74647325308,37916667.27124861,254.43814903724737,182771.65099230554,200506.32799393477,29247.705892905415
3200,0.6443113610740735,0.00033784900979849414,2.8784752543648535,0.765002774835138,21.82943914297278,16185.740868506795,194.50945755707698,81.02988612084411,0.5290464475686179,0.5953834444425525,880.2260440058157,0.024078252699784267,9.621254463620946e-06,1.0829498149599764e-06,34375.03697307197,28728.98494824255,352173.66064401064,37365.69674415042,37916667.293258354,266.256774726073,182772.48302807828,200505.27466235773,29212.199574725582
3300,0.6425888750246044,0.002065388408500204,2.8777853216350877,0.7650224659399962,19.71561951990197,16484.232983997936,222.05368014098488,91.77012703799511,0.4995674318905462,0.6075161868237683,880.2250879627206,0.025274137732856597,9.548655417402442e-06,1.1451838679083212e-06,34375.038021207496,28733.810507567505,351797.5604995242,37364.82276089948,37916667.30465602,271.22788420131536,182773.20943606392,200498.57803306403,29316.456979435225
3400,0.642999222042655,0.0021169580562276497,2.8761687482952007,0.7648230579688735,18.784561973015773,16881.142178286213,249.29706716677055,97.49972998989932,0.48970295130761754,0.6387238812975501,880.2219393537654,0.026654750420768834,9.432657767529738e-06,1.2513133080563495e-06,34375.03999951843,28734.625423236088,351797.29233104334,37363.95787859688,37916667.34025568,271.7169304258528,182773.6759507032,200477.96530764422,29294.984862237812
3500,0.6437746113920588,0.0015713970763100546,2.875449078504462,0.7646689461512637,20.49674378533548,17103.930751635922,258.35002086731635,115.80059179694423,0.4665244563244246,0.6358305809022172,880.2217497136025,0.028573107925390872,9.425823882516525e-06,1.3247215004732096e-06,34375.04092176857,28737.774777152204,351330.74383822666,37362.953539684335,37916667.363535196,276.31423734998936,182774.10869604535,200463.67978873276,29230.818992667115
3600,0.6428363312535063,0.001461040473414405,2.8755589349628687,0.7646272746625287,19.269330000539536,18170.84347530138,273.8329976602911,135.27992789864837,0.45860255708735953,0.6537612156747721,880.2196489177288,0.030545224171242957,9.334873801676815e-06,1.4056940389193432e-06,34375.04153157552,28739.207893919163,351090.66018991213,37361.66062924463,37916667.35968911,285.01160912894875,182774.147917428,200461.9763874962,29288.60693664122
3700,0.6432111738042144,0.001631922972647333,2.8746253818275105,0.7644603914291608,16.459994553875507,18488.681795750093,302.5883628682398,140.67956684291562,0.4488590595471759,0.6617971700299724,880.2183112319049,0.032606314998293175,9.236353508775829e-06,1.4323347777439426e-06,34375.04409452354,28741.941578289556,350696.7222554978,37361.936026614734,37916667.38970356,286.4909954595884,182775.04797043747,200446.22450792044,29306.214550569497
3800,0.6445569413984773,0.0016163165969584519,2.8728404069124855,0.7644259212145618,24.776003473821884,19021.142587620852,323.3607876834573,167.33787172597923,0.42513634324962507,0.6766257127747376,880.2163952281877,0.03495398310412502,9.138863990567808e-06,1.5378388982343223e-06,34375.045318505014,28742.643923443964,350224.5885240888,37360.004938122715,37916667.41057397,292.22688444804095,182774.91105981235,200430.08299466266,29282.95840612755
3900,0.6441307711151792,0.0022068429292008106,2.8724140878578908,0.7642992611036061,16.34488013139412,18869.89108215536,353.4651522581443,175.8926614253769,0.42227858305087634,0.6972101253559962,880.2128328674543,0.036722347797714786,9.08559048381974e-06,1.6289579918244572e-06,34375.0449101886,28745.76737746898,349926.1014945227,37359.83653873958,37916667.42897472,304.2835956671914,182775.5399023812,200426.76708617102,29326.557636050562
4000,0.6438790200568916,0.0005173436780135581,2.8715898446423207,0.7641225462959776,22.13273671381174,19403.06058318418,364.1028991242562,206.85285155060865,0.42001880391848045,0.700223466223977,880.2125362830465,0.03725516613832904,8.996172104960158e-06,1.6537758400711713e-06,34375.04749119506,28747.101558619208,349647.25521184766,37358.38312967715,37916667.45699586,307.8423380025633,182776.43030319407,200420.50966446786,29294.77690189531
4100,0.6430573058024024,0.0018950350285832232,2.8710759966880572,0.764079643416931,23.902556807566626,19896.8171272957,390.72928737151074,219.5100507139491,0.3958498448491228,0.7084282750282087,880.2107761513951,0.040604864740905126,8.935542237134093e-06,1.771980172537649e-06,34375.04779453401,28749.103708181185,349174.52008086204,37358.55665265485,37916667.460127205,310.7906165719043,182776.89082276926,200401.63625231537,29327.91745624223
4200,0.6446837247831807,0.0011773457574373524,2.869268221575616,0.7639806858419037,20.949406866440953,20142.566563948458,428.5007251638226,242.83817670810353,0.3799575862803912,0.7176150354952517,880.2085380698536,0.04185119146817148,8.86435590366601e-06,1.8443361582956771e-06,34375.04980044387,28751.60156627452,348915.93185942166,37356.71825317166,37916667.497663066,316.84890301083806,182777.05197128546,200384.28044839995,29370.361286348638
4300,0.6434073115459839,0.0016633861930884157,2.8687353331650036,0.7637570311448204,16.150909173915224,20802.89299439053,444.31075735570596,269.27028576523077,0.3958543411608078,0.7341857210666726,880.2065423948037,0.04377490992761054,8.8162228688178e-06,1.9045429686478093e-06,34375.050295581364,28754.630386406385,348611.40617858025,37356.63399507511,37916667.51800392,323.12766087276924,182777.4169264758,200382.3765889771,29296.550142847194
4400,0.6439469300718336,0.001506413784668505,2.867351689530764,0.7637428657601504,25.876642349180752,21662.85268216643,480.36264396608686,295.04569673313244,0.36711518907211294,0.7334076310036878,880.2034954515505,0.046362346430529465,8.700592308885219e-06,1.956534744251231e-06,34375.05218113817,28755.704693412346,348246.9536059274,37355.826751188615,37916667.52202945,333.30669485448095,182778.02983481178,200370.46127160528,29328.273357066842
4500,0.6432621904824215,0.0008383511475057901,2.867107762474337,0.7636596601463206,22.129955472085914,21845.625460098974,504.5560352459239,324.20558090404097,0.3521975663972573,0.7491985038592254,880.2022677244321,0.047121062926293845,8.61168456833298e-06,2.0710668465249522e-06,34375.052051571074,28756.863213562065,347916.1232155133,37354.79997335083,37916667.531475455,337.1878955626255,182778.5476799447,200364.36339345283,29379.03785957835
4600,0.6438313203287447,0.0010057678016898329,2.8657532931259473,0.7634478282428977,16.82622081510204,22033.700182275144,530.519374235134,353.7741684408296,0.3652229851707979,0.7557767492612008,880.1994968045021,0.049470626805123284,8.554711465479829e-06,2.127453381065222e-06,34375.05434441388,28761.616955265945,347811.0738393734,37353.86309492502,37916667.55578311,342.9393017847182,182778.7989046136,200351.55459590052,29335.046960198193
4700,0.6433494622482541,0.0015716833176040305,2.8649362227058117,0.7633605830100504,22.190977427955346,22598.690191499776,549.9357457493928,376.4365636951698,0.3567823492525323,0.7718166524801375,880.197511646359,0.05264817432657256,8.437088711944045e-06,2.244504468575032e-06,34375.05518563892,28762.469703746825,347274.894686433,37352.20491940914,37916667.57550078,342.2394432139616,182779.1220049018,200341.39842537572,29316.5251702898
4800,0.6443137272076944,0.0020007859554807984,2.8639913320604324,0.7632607675830823,19.929322995987878,23052.16891991755,580.6960753173806,409.8694397012221,0.3412516065284522,0.7810194190127859,880.1953184815034,0.054488529858435344,8.372477595937926e-06,2.260857373773694e-06,34375.055966754895,28763.86664395204,347314.4847285007,37351.434048844225,37916667.61773604,351.3448758705801,182780.1900285704,200330.0446100476,29379.81117049913
4900,0.6429489085034481,0.0004960546164934682,2.862863773609957,0.7632512466913235,24.114981275404233,23140.86761810124,606.7253538766863,452.96287611608597,0.33583923060650733,0.797613999138418,880.1933428517407,0.05587502864938239,8.351030067560096e-06,2.3489846659837106e-06,34375.05718636012,28765.980012994965,346766.00079687015,37351.203479087526,37916667.62120503,356.0133259596776,182780.6026549832,200313.46596195194,29337.76846709433
5000,0.6430140294846513,0.0007133149093334682,2.862791354325387,0.7631079929404354,18.43241687585771,24073.348845644912,638.8864498152311,492.2995954439555,0.3313281367560827,0.7797602919897908,880.1912520602638,0.05920013080195047,8.245820967510785e-06,2.474001195405556e-06,34375.05923027992,28769.8689461059,346383.31058211357,37349.89364841337,37916667.64637051,366.21437902428136,182780.85695518367,200307.75770796853,29391.028824392368
