milliseconds,GP,pGP,mRNA,PEPCK,IRS,p1IRS,p2IRS,p1p2IRS,Akt,pAkt,mTOR,pmTOR,Foxo,pFoxo,PYRout,GLCex,F16P,PYRin,LAC,OAA,GLY,G1P,G6P
0,0.4727439381192599,0.17253439381369765,2.9044665013172852,0.7685740135271119,885.3261753020106,138.740672510206,2.844869632706894,-5.02300256685384,1.1258236776584045,-0.008767742406240184,880.2496227723883,-0.0003280424284098102,1.0728617561891875e-05,-3.696502935340183e-08,34375.00017243019,28725.72862950698,362403.5357722922,37393.76518334312,37916666.662143156,81.81364588249261,182757.36356276105,200875.09779100574,19633.481755660017
100,0.6423385091713621,0.0020982885433427894,2.904359607601239,0.7684462834053858,19.71627271523639,1626.846101787347,9.582097726524113,-2.497936777559614,1.1010586629180479,0.011586057855512054,880.2493474207126,0.0004177133812453747,1.0675535517703336e-05,2.5683864004382677e-08,34375.0010302245,28695.132638494288,362039.04604471405,37392.96950862123,37916666.700270936,87.40381889181657,182757.77646372135,200865.0666260821,24326.76642769685
200,0.6440239002693747,0.0008874041044079925,2.903343379872642,0.7683831021558724,14.627799560164618,1629.5962513837194,-1.33145398498316,-6.774721175813388,1.1130214306772535,0.0050693167325472745,880.2498280470578,-0.0007932592550426812,1.071979902861339e-05,2.7723688175220114e-08,34375.00268506319,28683.40190477811,361784.77767929604,37392.558141176785,37916666.69779189,93.72260576535508,182758.49126341072,200846.87522352193,26548.71634683442
300,0.6431428674665944,0.0018908485282592253,2.9019812764055777,0.7682673456670677,14.399585138676038,2291.888238012605,5.739921842127901,-3.7599774667046364,1.1084292226751704,0.01794619634619074,880.2494035901627,0.0008286352623994559,1.0690704257628173e-05,3.055787555482029e-08,34375.00371853977,28678.325151193767,361559.7343914097,37391.37848121953,37916666.72319423,97.53255880483857,182759.1216900936,200829.2688207389,27751.35748127606
400,0.6441476121194667,0.0006770749220193495,2.901855225976839,0.7682348245381083,21.15685583410932,2796.913228009623,-5.787273500202944,-0.2033674542401223,1.0721331171966308,0.038958864119538535,880.2491797911558,-0.00032060244098911325,1.0653791522456803e-05,1.436606437233144e-08,34375.00413073421,28675.722055497517,361437.6062992853,37389.81950788785,37916666.746098965,106.22681665193883,182759.44508127662,200828.49646165012,28499.037739045474
500,0.6441147720708875,0.0002338431809262877,2.900881761935978,0.7679877313379667,20.82113187842163,3518.689834633306,-1.108401164827385,-1.2444306686918456,1.0774081929267372,0.033144784539135705,880.2499736217576,0.0009192998202588022,1.0703858943121952e-05,-1.3777090545435829e-08,34375.006569671365,28674.27255151239,360817.73443545814,37390.10374953897,37916666.75907279,108.43772502528802,182760.21959913595,200806.82699459538,28832.90302063219
600,0.6424960774810327,0.0012548388979129641,2.8997032957367117,0.7679387074519971,20.799354221087356,3535.937515254503,-3.619065223506536,-3.258493941201862,1.0682879856339533,0.06684688729446749,880.2488267447587,5.472257234194532e-05,1.0660136766518395e-05,-1.1307525851156574e-08,34375.007368615035,28676.93971539015,360825.3711355873,37388.73000146383,37916666.79733369,114.82494330238308,182760.53127397396,200805.48895997542,29017.53569837287
700,0.6429331556001125,0.00012061398419492444,2.8987893849556055,0.7677582079460852,15.002572327673946,4098.528922323071,11.20766300588296,-2.6275353119785656,1.0524912723544602,0.07290373189287663,880.249369247126,0.0011479808308827296,1.0691875694271904e-05,4.627958136608071e-08,34375.00839704028,28676.688094820318,360442.94419219304,37388.16877570097,37916666.807472154,122.02779581620482,182760.61808603702,200792.35399086087,29145.02515025081
800,0.6441669456429181,0.002221544812853149,2.8979521404040045,0.7677009228675564,25.730950729661853,4772.331924368911,0.6915937367211094,-6.000564330901914,1.023223434950046,0.08730226170654033,880.2483605341272,-5.165005655262823e-05,1.067892509802788e-05,4.2031902001021373e-08,34375.009019064375,28680.47620943981,360098.66407463007,37386.944223843726,37916666.81580095,128.09751002945782,182761.63850744683,200771.64176412625,29178.070397179188
900,0.6426018375358186,0.0018187466008721571,2.897326802908809,0.7676299414581651,22.409652393562624,5224.883960624404,-0.638246603034117,2.9077405386608226,1.015491727020596,0.1058382654624263,880.2493023820093,0.0011217507638146577,1.0641670096399203e-05,8.72370921896016e-08,34375.01084240967,28680.462965297585,359559.6601442507,37386.38064644759,37916666.856194064,132.7541684911153,182761.50908616974,200757.51457418472,29143.005590300043
