milliseconds,s27,s45,s47,s48,s50,s51,s52,s57,s58,s60,s61,s62,s63,s64,s65,s66,s116,s117,s118
0,1.723,0.04150057208772115,2.8270010806904993,347.52000014223466,2.120011365482259,34.97992704699587,7635.359894768551,199986.99992494794,1.0369983456431422,0.008899369424123314,10.979894775799588,0.10600205776207046,499996.9467125395,3.247608284410813,0.6429833423610279,0.08299601514174047,0.00011015852222867839,-3.534655012346221e-06,3.2441110585654475e-06
100,1.723,0.04147694692640771,2.8271382412262134,347.5200406730659,2.1207871884136003,34.97922885495687,7635.359974334448,199987.00073719706,1.0373195903788095,0.008868806576725851,10.979041240779559,0.1059960416820844,499995.50344693044,-0.3497711681446205,0.6430718747600577,0.08301177158849357,0.00021512455279031458,-5.7470347734435285e-06,9.798957932714783e-06
200,1.723,0.04148152971221756,2.8271414257594425,347.520154361294,2.121006093273648,34.97890566164733,7635.359837072866,199987.0010912901,1.0373199560480582,0.008865857952060493,10.978510089966985,0.1059676275188435,499993.9965895294,6.030672157704756,0.6431520761479237,0.08301483222267443,0.0002173470726028679,2.7414300802881754e-05,1.4491360765495769e-05
300,1.723,0.041483100548463235,2.8271392236749526,347.52020102651403,2.1211269640798465,34.978734476386094,7635.359927827168,199987.00109523055,1.0373014518103507,0.008863786916986525,10.978370063489447,0.10593777254461957,499990.9842838129,5.228700566088194,0.6432189353373345,0.08303166404501452,0.0008385431420720917,3.832893964572434e-05,1.0651153937522389e-05
400,1.723,0.04148240857847805,2.8271398667668084,347.52023244616544,2.1211204378845543,34.977810835655866,7635.36033327645,199987.001429468,1.0372953400902962,0.00886219358692326,10.978255619144049,0.10591796540437513,499993.53135699773,5.594875939599403,0.6432847936338221,0.08304207358900291,0.0013190402922223165,6.283893513620893e-05,2.1751685005976274e-05
500,1.723,0.041482003604512645,2.8271415351185705,347.5202325550076,2.1211353533873134,34.97767842185834,7635.360391244383,199987.0014365755,1.0372918571340701,0.00886133384010058,10.977923915563602,0.10590223668763368,499991.97036547214,9.809244399879933,0.6433562135189701,0.0830441484992157,0.0013696917019878092,7.53936992303661e-05,3.834908219200958e-05
600,1.723,0.04148206373075788,2.827142535869236,347.52025353398915,2.121107530517853,34.97740297678955,7635.360391125745,199987.00139033765,1.037282574342181,0.008860081158315944,10.977810152087226,0.1058867438580192,499985.4676273267,13.491429784623765,0.643391793440718,0.08304905090589892,0.0023017186456992934,9.662252655779702e-05,4.078555413125846e-05
700,1.723,0.041481540902102376,2.827141928471461,347.5202609112403,2.121061609752597,34.9775375123392,7635.3607730637,199987.00160666453,1.0372423450173298,0.008859122345978352,10.977790231656979,0.10586747297775775,499986.02094664035,13.852881344781421,0.6434729040433039,0.08305535371960528,0.0024445110940565498,0.00011997700013903408,4.345974907325006e-05
800,1.723,0.041481984580930935,2.8271427700842957,347.52025415836897,2.1210578008415175,34.976739294271844,7635.360671619885,199987.00155792452,1.0372600255882394,0.008858127123627754,10.97753696199613,0.10586111135243348,499983.96024742536,20.714630659165024,0.643558270152098,0.08306501638828895,0.0021537747714872628,0.0001927834893118841,6.289487481623261e-05
900,1.723,0.04148134942296623,2.827140782861972,347.52026710196674,2.1210479057513516,34.97686636924016,7635.36082988391,199987.00182308425,1.0372339930417656,0.008856921973629514,10.977529950662516,0.1058528740413422,499977.6273199415,19.641770965540317,0.6435229483154766,0.08307396869343155,0.002897123808801547,0.00020512507302138558,6.939097733048547e-05
1000,1.723,0.041480542197813504,2.827140480998819,347.5202830835063,2.1209766035660054,34.97571885249268,7635.3610689218785,199987.00168958592,1.0372312054160426,0.008856502899293236,10.977376244231383,0.10584175993638192,499975.09860126267,23.536546990574678,0.6436546545567724,0.08307823844642802,0.0033562345576987926,0.00021410749244189437,6.386841885530151e-05
1100,1.723,0.04147988501061264,2.8271426211400024,347.52027247581753,2.120961898691059,34.97603217187655,7635.361168200039,199987.0019984652,1.0372079938741263,0.008855697763217138,10.977451615749503,0.10583429437437422,499978.3085281268,22.917730396741344,0.6436811951800786,0.08309481632929029,0.003298824542436385,0.00022286688286074542,7.761890608148893e-05
1200,1.723,0.041479339309836605,2.8271414407382753,347.520285215769,2.1209299023849257,34.97506773509494,7635.361444200937,199987.00200820772,1.0372005932568091,0.008855322811804534,10.977292600380526,0.1058364051581288,499971.02221645566,23.74185011057636,0.6437130052415065,0.08310356183830046,0.003509162578948808,0.00022442134997617682,7.478658648952879e-05
1300,1.723,0.04147933857574152,2.827140165994004,347.52029548804643,2.120936321924832,34.97486696441085,7635.361664506997,199987.0021976014,1.037180849114224,0.008855567435289204,10.976945392519843,0.10582632309183893,499970.51561834326,26.50983823350142,0.643716166406757,0.08310668670240409,0.004525771660809946,0.0002497846544753222,8.193575805961288e-05
1400,1.723,0.04147946053283249,2.8271417678331754,347.5203065821114,2.1208843911734934,34.974853164045484,7635.361783187605,199987.00221676094,1.037191408121883,0.008854464287747268,10.97690172594469,0.10582266698935676,499967.8165374346,33.21339345846003,0.64380422908954,0.08311327634263106,0.004853798375657429,0.00029220403809493634,0.00010462705198289183
1500,1.723,0.04147820218489025,2.8271402952950635,347.52030311697155,2.120918255474517,34.974775852469946,7635.362017912486,199987.0022470629,1.0371607750327936,0.00885453239064272,10.976730449836628,0.10581920408108755,499968.24011507496,36.052351722916605,0.6438365615920518,0.08311546323634104,0.004879182513967136,0.0003204412978430311,0.0001082876549372258
1600,1.723,0.041477520776999635,2.8271417632460434,347.52032107803427,2.1208883095061997,34.97398490266751,7635.362035911216,199987.00228626785,1.0371467624272144,0.008854514248462382,10.976695857852699,0.10582357003419458,499963.0614357789,38.63063650533908,0.643855137439149,0.08312860175154434,0.0057001135653134355,0.00031418844395477455,0.00010813847214411974
