milliseconds,s27,s45,s47,s48,s50,s51,s52,s57,s58,s60,s61,s62,s63,s64,s65,s66,s116,s117,s118
0,1.723,0.04150022808942254,2.826998843986939,347.5199975896356,2.1199758171155114,34.980210653595435,7635.359959344523,199987.0000125634,1.0369974567467233,0.008899491230679691,10.980072826856423,0.10600192598395929,500003.05291276413,-2.5452986258861467,0.642964767130868,0.08300297582017958,-0.00043369215416887787,-1.526910563816047e-05,-5.035005529036947e-06
100,1.723,0.04147625661203843,2.827140384282508,347.5200508737019,2.1207756205023247,34.97900937078455,7635.359899581898,199987.0006189178,1.0373328988418613,0.008867979635797276,10.978854453871687,0.10599608552292253,499995.50127354334,-0.5741787529828075,0.6430527850707047,0.08300310437992467,0.0002546504994951095,3.2799686338184496e-05,1.0220927605344108e-06
200,1.723,0.04148080280496089,2.8271421767812654,347.5201497404342,2.121020012155852,34.97897683857894,7635.359866218929,199987.0010275688,1.0373244920355646,0.008865549684674828,10.978531711496688,0.105963250838233,499997.8881411187,1.6066067230601946,0.6431859999019119,0.08302058391895567,0.0005672076893556035,3.5024092901834096e-05,1.1791924870579505e-05
300,1.723,0.0414828902897656,2.8271399997715787,347.5202036806182,2.121089414097763,34.97824253236376,7635.359954117813,199987.00118624163,1.0373096349034445,0.008864629864449986,10.97849624985518,0.1059392932354525,499991.2936713229,5.96624434440332,0.6432081543003932,0.08303331571318708,0.0007784928863550067,7.385762650373688e-05,1.964189577959235e-05
400,1.723,0.04148329122987349,2.8271390541588,347.5202180922588,2.121120840022231,34.978786971028626,7635.3603502941,199987.0012774848,1.0372833205581096,0.008862304842281614,10.978221733435364,0.10592005628967521,499993.995921006,12.065204867743795,0.6432846983909211,0.08303485327623421,0.0012302274731332003,7.761044925993103e-05,2.9762589677521778e-05
500,1.723,0.04148301843941478,2.8271407733100573,347.52024266971546,2.1211172799448885,34.97831969742139,7635.360521960611,199987.00150964115,1.0372740278658175,0.008861177685863184,10.977880966608767,0.10589840688737787,499989.3488092655,11.764499477839362,0.6433425596835507,0.0830510740278869,0.001599758558968168,8.284099316819462e-05,3.3223972321570315e-05
600,1.723,0.04148187412859214,2.8271399716756362,347.520261438398,2.121080650115226,34.97716361870284,7635.360556638292,199987.00145581964,1.037253419158508,0.008859441169542407,10.977783282197258,0.10588439523263825,499985.2571400635,10.759845688878011,0.6433973551442471,0.08304829788177477,0.001896548346842751,0.00014209288625678204,4.06212368535043e-05
700,1.723,0.04148186013604029,2.827142553332697,347.520257471935,2.1210430286327484,34.97694045611326,7635.360736682403,199987.0015382904,1.0372581888954382,0.008858721108333314,10.97774790584587,0.10587035593741034,499981.59247241594,15.74941846255669,0.6434312139678159,0.0830636678837707,0.0021737652620190027,0.00015386662309199576,4.07787802459921e-05
800,1.723,0.0414809034013658,2.8271408448611814,347.52025657131213,2.1210382749148877,34.97716363789145,7635.360642551734,199987.0016004332,1.0372502013443852,0.008857967917819296,10.977767131587335,0.10586506342089859,499983.3917320794,20.798996505850987,0.6435537338265446,0.08306644567082488,0.0022776001985434836,0.00013775680668501783,4.962083806068541e-05
900,1.723,0.04148078611017557,2.8271396114900282,347.52026946275697,2.1209997470795923,34.97646151452207,7635.360834918271,199987.00161144114,1.0372271909841464,0.00885660683669646,10.977698284398732,0.1058498686540299,499979.4323514661,22.57210433633492,0.643529183760349,0.08307027294428486,0.002483712150201482,0.0001815006005446339,5.521010358424236e-05
1000,1.723,0.04148027217656493,2.827140332943546,347.520285976261,2.121015972787369,34.9762643847082,7635.361022090309,199987.00187445086,1.037237528060847,0.008855796020804439,10.97762176875531,0.10584534155491906,499977.59885918716,24.70922641251223,0.6435669296798873,0.08308395255995243,0.0028710597088429197,0.0001986716651813429,7.598568638226457e-05
1100,1.723,0.04147963775300675,2.827140185008337,347.52028379486734,2.120953249454229,34.97612500128,7635.36110424687,199987.00198393295,1.0371991991499268,0.008855861770728939,10.977435335721818,0.10583505591605658,499972.6896855692,23.305705503338366,0.6436218279691823,0.08309557008873442,0.004101939852296732,0.0002445404789523532,6.566297175129817e-05
1200,1.723,0.041479686286756884,2.8271396090958882,347.5202826580737,2.1209826724037715,34.97506233377898,7635.361607020299,199987.0020938544,1.0371915236593277,0.008854587380232338,10.977363092397997,0.10583016299351794,499973.1644809853,28.44188341690999,0.643731159662535,0.08310103728801373,0.003682579087716542,0.00027012857182528847,8.950827331802229e-05
1300,1.723,0.0414790774105646,2.827139889462196,347.52028571236366,2.1209430656498753,34.97526774145266,7635.361780803213,199987.00211008947,1.0372007481726635,0.008855408508637306,10.977191435917524,0.10582971184511607,499971.7249584391,27.061571607911638,0.6437426080125606,0.08311210760326704,0.004297416857958702,0.0002639206587142507,9.819412320734384e-05
1400,1.723,0.04147958415583263,2.8271423739390404,347.52030476921954,2.1209250598459173,34.97415732618105,7635.361720368411,199987.0020403301,1.0371738049416679,0.008854847572122498,10.976970160012868,0.1058287171029599,499968.35944339103,33.70793749580972,0.6438183996313696,0.08310713255131529,0.005047384830969577,0.00030224680405480624,0.0001057800786504471
1500,1.723,0.04147881161100188,2.827143436638329,347.5202960848379,2.12087127631863,34.973935278629824,7635.361851709173,199987.00218164123,1.037178316142186,0.008854005983400191,10.977004163660506,0.10582557371182762,499967.50363841525,34.962371694512576,0.6437801243748918,0.08311235466975762,0.0052749041482870246,0.00029201740541138913,9.481156464974817e-05
1600,1.723,0.04147833343198566,2.8271400714382495,347.5203101751138,2.1208695261377897,34.973963120007696,7635.36203398634,199987.00236059187,1.0371653286785527,0.008853811385574388,10.976652134979224,0.10581744321192361,499967.0933848306,32.30240627172552,0.6438182779805,0.08312451637808474,0.004817805603234321,0.00034429649759412466,0.00010040248536380434
1700,1.723,0.041477204497820094,2.827140391139147,347.52031810484016,2.120857760758545,34.97353364944368,7635.362000152969,199987.00248451743,1.03713845526776,0.008853718757927835,10.976767114390142,0.10581541283681672,499960.9080353562,39.53573066623155,0.6439035513344125,0.08312479495700328,0.005476164870716489,0.00035991717016282265,0.00011410586033065838
1800,1.723,0.04147758921120376,2.827143898763475,347.52032902082266,2.1208126435205057,34.9735591239251,7635.362321385536,199987.00249911638,1.0371486954323268,0.008854543773260552,10.976688698306264,0.10582048307340888,499960.1825721211,42.53466065195149,0.643946120864001,0.08314087657345623,0.006110141596338885,0.0003736484141627533,0.00012706451979931901
1900,1.723,0.0414760606267507,2.827141263822628,347.52032418159985,2.120796728677525,34.972379929623315,7635.362634657845,199987.00260058852,1.0371328277769587,0.008854138856732014,10.97625378487691,0.1058187924113452,499958.12226453924,40.11138187657566,0.6439931443713992,0.0831431948862441,0.00651655111535277,0.0003807466418831736,0.00013835113801383763
2000,1.723,0.04147611645296382,2.8271434659083576,347.5203384561866,2.1207854992978437,34.97260679668836,7635.362528386177,199987.0028244411,1.0371130404885585,0.008854090845620728,10.976236804042319,0.10581186100749049,499957.21772587486,44.97212366248077,0.643961518592562,0.0831531582124416,0.006740826921230464,0.0003818121077401931,0.00013255986813584018
2100,1.723,0.04147579190408366,2.8271427305958907,347.52035095085336,2.120731307607872,34.97171089805483,7635.362783034412,199987.00294506337,1.0371152502898828,0.008854262954751384,10.976255593068435,0.10581468738627633,499956.0276212601,45.938413509489116,0.6440523943371903,0.08314523271270294,0.007402129540699949,0.0004051307880483318,0.00014281385226170312
2200,1.723,0.04147571710619522,2.827142106181109,347.52034365245487,2.120734309782092,34.971749264248906,7635.3629576692765,199987.0027957536,1.0371012564582416,0.008853618320038227,10.976029041878034,0.10581174909880228,499951.89377588674,51.52510767957376,0.6440022030385512,0.08315466836441877,0.00735560404545175,0.0004737842694411646,0.00014365255982780065
2300,1.723,0.04147476928021038,2.827143172955955,347.5203563226061,2.1207069004789325,34.971818363597016,7635.36284092941,199987.0031262775,1.037084233399976,0.00885331250220518,10.975964325709823,0.1058161234782217,499950.7454625719,52.49229881353833,0.6440694687406594,0.0831549955080118,0.007969718112313279,0.0004721282168606153,0.00015938385771835338
2400,1.723,0.04147517137973958,2.8271438541887406,347.52036510709456,2.120697409268401,34.97130833730123,7635.362990785657,199987.00295998328,1.0370646938137031,0.008854228691352585,10.975808006880056,0.10581450940488824,499944.43130693474,53.94845728441219,0.6440720684837005,0.0831694689814837,0.007717792779332042,0.0004881240363238002,0.0001636889054012006
2500,1.723,0.04147374885940502,2.8271404749547355,347.52037368058865,2.120646544310866,34.970429714893086,7635.363324158263,199987.00313770058,1.0370630344609788,0.008853925976130664,10.97551139309225,0.10580932205884121,499946.4939611421,54.168525382918816,0.6441693015947286,0.08317437767198746,0.008741069455774048,0.00048409173601181846,0.00016172172807694734
2600,1.723,0.04147393210718549,2.827144178308201,347.5203849899592,2.1206326028250437,34.970599336873036,7635.363685132971,199987.00340993417,1.0370347619933509,0.008854210260445689,10.975507347227403,0.10581576383984394,499942.4059279487,58.4353856191078,0.6441644514371219,0.08317615080230495,0.008788853591248159,0.0005258241949008929,0.00018026465541584545
2700,1.723,0.041473320685589815,2.8271433930268466,347.520384064013,2.120626963621752,34.96957036301286,7635.36357042823,199987.0034743808,1.037024512454803,0.008854104100882273,10.975396020751443,0.1058101360551948,499937.03052427835,56.90951930139452,0.6441981146683298,0.08318004108472038,0.008838500680626736,0.0005600168019473034,0.00019441302459699832
2800,1.723,0.041472938672372894,2.827142210209152,347.5203920609907,2.120612422414461,34.96980481801776,7635.363783725664,199987.0034123181,1.0370088659058974,0.008853459496966727,10.97549765388278,0.10581393369697388,499937.11696075246,64.1848533537551,0.644171928441594,0.08317563346599592,0.0097138213745858,0.0005717647503351984,0.0001852290522052543
2900,1.723,0.04147268138193488,2.8271414218348725,347.52039950419356,2.120579397074085,34.9688372109489,7635.363856633446,199987.00354873875,1.0370227119117141,0.008853396981371173,10.975056930491997,0.10581196388634662,499937.0128870393,63.82566544243867,0.6441925513044836,0.08318278891895967,0.009285731389852237,0.0005769795048032406,0.00020243572880621047
3000,1.723,0.04147141382552668,2.827143129677852,347.52041036631414,2.1205190594869836,34.96870234672913,7635.364157028691,199987.00359506116,1.0370009551418793,0.008853392763907853,10.975166629139444,0.10580890882272298,499934.73510453873,63.800718436936364,0.6442517433687442,0.08319596669214346,0.010328373199657756,0.0006375935073927631,0.00020272492687344173
3100,1.723,0.04147143422698358,2.8271424659401365,347.5204060119974,2.1205397601239757,34.9691090139995,7635.364026692888,199987.00375281335,1.0369846775407665,0.008853551262684523,10.974945384228127,0.10580841508510523,499927.88736521814,65.83886010478692,0.6443089122067828,0.08319293614223851,0.010671030771809725,0.0006373138969971955,0.00020920786222941636
3200,1.723,0.04147041739557791,2.827143226609777,347.5204065016389,2.1204851392549635,34.968247513980224,7635.364522790204,199987.00394899875,1.0369876489234129,0.00885362158830389,10.974753108055985,0.10581418421489547,499927.24108264566,68.46659701301866,0.6442953931430674,0.08319611784346244,0.011020828333352113,0.0006491367987009924,0.00022410028739832687
3300,1.723,0.04147043131489408,2.8271425807917074,347.5204124594128,2.1204732455457447,34.96825527013325,7635.364605435634,199987.0040571571,1.0369794125943061,0.008854104253840499,10.974587719211016,0.10581390013690188,499927.5036250464,71.00017705440649,0.6443459323829154,0.0832055448583349,0.010752437016118777,0.0006730646655207739,0.00023316615799043016
3400,1.723,0.04146977296239463,2.827142163480028,347.520424924071,2.1204572930995598,34.9676054874574,7635.364484136672,199987.00396875403,1.036949863460433,0.00885313479575545,10.97447992871784,0.1058089570913593,499925.5196479658,72.39984323796497,0.6443104847136437,0.08320295777130209,0.010970259615509315,0.0006925423697708345,0.00023379477736477358
3500,1.723,0.041469603301038375,2.827142437312576,347.52043400395246,2.1204476730258857,34.967433868171504,7635.364785034652,199987.0041977143,1.0369317126613509,0.008854226238441763,10.974356488608189,0.10581701746540767,499920.3128251922,80.57856229797456,0.6443300001339665,0.08320754445281657,0.011316088730255932,0.0007374682823922378,0.00023593891677927827
3600,1.723,0.04146952144313462,2.8271421068432145,347.52044629329663,2.1204417655641192,34.96718087875498,7635.364792332052,199987.00414791328,1.0369267259763026,0.008853608632068466,10.97443468665459,0.10581041502806157,499919.868886834,82.3346964136263,0.6443944803174357,0.08320626029328829,0.012115029544633142,0.0007054798824377533,0.0002501014582991771
