milliseconds,s27,s45,s47,s48,s50,s51,s52,s57,s58,s60,s61,s62,s63,s64,s65,s66,s116,s117,s118
0,1.723,0.04150068033287952,2.827001605079522,347.520008489598,2.120002023257837,34.97969397912185,7635.359808357031,199986.99997860758,1.037001694882269,0.008899744554602433,10.979865723760293,0.10600125607727999,500002.07824290404,-3.0436049460370196,0.643001438755336,0.08300092622519575,0.00010674793932936765,-1.0374976963302118e-05,5.2169146327247245e-06
100,1.723,0.04147611362835124,2.8271408157508358,347.52004701106114,2.120792166376887,34.97904856395018,7635.3600618282535,199987.0006701417,1.0373330809372665,0.008868349568966967,10.978999961678054,0.10598997309617296,499997.8147474115,1.2374131812725264,0.6430665426586413,0.08300765205401484,0.00025548916541555925,2.2876329162658677e-05,3.6015994456604324e-07
200,1.723,0.0414813302311783,2.8271394054063004,347.520140893575,2.121022313306762,34.97896198426168,7635.360052641165,199987.00093535337,1.0373115778491795,0.00886641959749182,10.97864821315115,0.10596378294041577,499997.00007464044,1.9682886322679627,0.6431674676559541,0.08301145344502386,0.00020385738754017285,6.568605585266035e-05,4.061325001649417e-06
300,1.723,0.041482402839811576,2.827139714476282,347.52021070816147,2.121090409041144,34.97871088078731,7635.359906262639,199987.00125604385,1.0373003997231807,0.00886398968111511,10.978396583518101,0.10593603694204616,499992.3072404426,8.295218534200439,0.6432061203640097,0.08302128361052787,0.0010491609395380252,8.092579002771935e-05,2.630851729201572e-05
400,1.723,0.04148320055555637,2.827140879330554,347.5202188619565,2.12111308427928,34.97864902870681,7635.360047415429,199987.00128602408,1.0373007626389037,0.008862155405597696,10.978179528927745,0.10591346780598268,499992.59553552716,6.391579408577375,0.6433365315181819,0.08303029380099008,0.000869761946256018,9.277695335454507e-05,2.6615815071795795e-05
500,1.723,0.041482913202628105,2.8271409866311985,347.5202477796565,2.1211039126606774,34.97773158556402,7635.36028469934,199987.00141158453,1.0372745054554728,0.008860437672055764,10.978084581883481,0.10589610177052455,499986.7113222849,11.828378601241658,0.6433885937814446,0.08304060057270354,0.0016207822195040754,9.411196716001411e-05,4.3879513639949175e-05
600,1.723,0.04148284711098814,2.827141638820749,347.52023857938775,2.121078578372217,34.97720355703126,7635.360503871137,199987.00147801888,1.037256786274099,0.008860148763354714,10.97778163310765,0.10588115501476347,499985.6553464437,12.93106546491114,0.6434458077012,0.08304867104640824,0.0022848647420678314,0.00013880969223896945,3.553494789350424e-05
700,1.723,0.04148226478994277,2.827139444162605,347.52026430079457,2.121057809147304,34.97675712276422,7635.360470267948,199987.0014552601,1.0372614723324203,0.008858375235057222,10.977725426880458,0.10587668575617182,499985.8757932381,17.437843563547393,0.6434724352516694,0.08306028110822783,0.002741956646978493,0.0001243015652482492,5.017035934614636e-05
800,1.723,0.041481313229329964,2.82714140599412,347.52025201854093,2.121016451425296,34.97721951115408,7635.360585847051,199987.001533802,1.037233634542885,0.008857542878389942,10.97779300002162,0.10586439837388266,499984.8316490646,15.280191741251382,0.6435061100442628,0.0830714019417421,0.0023461740628698538,0.00013327442219224865,5.007330036565414e-05
900,1.723,0.04148137684716241,2.8271395132229395,347.520267101371,2.121014049793725,34.97595243986118,7635.360829003009,199987.0016393828,1.0372382857400668,0.00885653716433023,10.977413240868248,0.10584937978305892,499976.7623758941,18.454437546208553,0.6435300037540692,0.08307223785844012,0.0025111955332618135,0.00016510283091312553,6.126874041863104e-05
1000,1.723,0.041480382116655806,2.827140800790945,347.5202671527513,2.120991989481113,34.97576902336545,7635.361088616083,199987.00168856716,1.0372267891512525,0.00885554437991124,10.97759500608637,0.10584644619817452,499979.16493250837,20.03919116592555,0.643636428062478,0.08309023044258812,0.0037030152309922727,0.00018472837678009697,6.69242913204976e-05
1100,1.723,0.041480382378561095,2.827141095284281,347.52028258779995,2.1209940123106716,34.975976585698916,7635.361442778403,199987.00193138875,1.0372099617507828,0.008855160224636978,10.977510092612716,0.10583587158054486,499978.2586203745,22.628670749096436,0.6436607596628651,0.08309832153427225,0.0037721534882480937,0.00020355130989310955,7.826290176881055e-05
1200,1.723,0.04148016686269131,2.827141796498457,347.5202943045503,2.120962396692431,34.97515649589028,7635.361471136015,199987.00186760482,1.0372156593040003,0.008855837744683787,10.977160262093498,0.10583255524772432,499973.09650319593,27.589288350980016,0.643699683131173,0.08309389316855827,0.0038418064256843694,0.00023290926011451383,7.821951523637713e-05
1300,1.723,0.041479521063189244,2.8271418737782654,347.5202855608207,2.120949402033904,34.975291709032085,7635.361551994455,199987.00213921795,1.0371812600643282,0.008855615845545138,10.977119331031258,0.10582935165161352,499973.65375874104,28.256513491091354,0.6437176581890903,0.0831042978524231,0.004226003609524338,0.00024273473540875357,8.104498044295063e-05
1400,1.723,0.041478835694281666,2.8271436312556277,347.52030736243114,2.1209315233575348,34.97427082371618,7635.361860563312,199987.002195872,1.0371857853600837,0.00885439481780124,10.977024177127241,0.10582221626368746,499968.44062379736,28.83443154144932,0.6437320751389108,0.08310633837386722,0.0042020899633367055,0.000255956045627578,8.630664663264555e-05
1500,1.723,0.04147832519168891,2.8271414759304605,347.52031092911096,2.1208733510020226,34.9738504983994,7635.361920610127,199987.00231204098,1.0371781278815058,0.008854057275650078,10.976713578584937,0.10581900423628392,499966.0320290176,35.41407810784881,0.6438557583578778,0.08311722130368171,0.005114458267857682,0.0002943777702289464,0.00011131509258512818
1600,1.723,0.04147737366651748,2.827142765034744,347.5203002512056,2.12088536400389,34.97391846051082,7635.361862241766,199987.00225936715,1.0371572644371827,0.008854622089547064,10.97689156343389,0.1058209936055398,499962.990691322,33.24065235359132,0.6438135256898542,0.08313156402362473,0.0048914580031898264,0.0003319373116192496,0.00011363865433923592
1700,1.723,0.04147734921770309,2.8271432447916314,347.5203227860797,2.1208660881524253,34.97408491365576,7635.362067922164,199987.00240834206,1.0371468640785435,0.008854495276918528,10.97678411096922,0.10581744946477142,499962.6898306196,35.80177633629682,0.6438386493565387,0.08312560332477623,0.006065041758983811,0.00034063179465826127,0.00011300432769222248
1800,1.723,0.04147714544434164,2.8271424361472848,347.520323921667,2.1208219857926762,34.97342380615672,7635.362140547468,199987.0024124967,1.0371387907881187,0.008854219817570839,10.976507363476884,0.1058124370113259,499958.8069648223,37.42877932054828,0.6439037628535449,0.08313809691585781,0.005956517297292518,0.00038080396690986324,0.00013206427007852155
1900,1.723,0.04147643037048745,2.8271440191770947,347.520323936406,2.1207729451493265,34.97235406762388,7635.362505629792,199987.00249992116,1.0371224164056394,0.008853124325241038,10.976265569851387,0.10581288038481279,499956.6654155931,41.51183233548703,0.6439205353060522,0.08313601147064228,0.00586715933691672,0.000365268911239451,0.0001307005710120823
2000,1.723,0.0414758237233463,2.827142722844012,347.5203470982701,2.1207731399864502,34.97227182333712,7635.362678523764,199987.00285112657,1.0371249385773362,0.00885369507171659,10.976160699072018,0.10581053804764261,499955.43699456454,46.132925568440555,0.6439552697885021,0.08314324445505514,0.006614651784240047,0.0003928656899171223,0.00014268261006502474
2100,1.723,0.041476235144267425,2.8271429638714713,347.520347529217,2.120722828310252,34.97169426648253,7635.362600287321,199987.0026694661,1.0370841018742287,0.008853890191190945,10.976298831173311,0.10581151201348524,499955.84351012297,44.516947947766596,0.6440445522695787,0.0831515065534286,0.006811955128026303,0.00040112421019202594,0.00014018322602039692
2200,1.723,0.0414755166164889,2.8271417466773747,347.5203405737887,2.12071302011611,34.97203204843326,7635.363026513861,199987.00287965493,1.0370970042663679,0.008853038173346142,10.976189399184312,0.10581491357200724,499951.35473922757,47.09739539323764,0.6440236381078275,0.08315708624256998,0.007303498323345438,0.0004305321212315906,0.00015103199861772357
