milliseconds,MrnaP21,MrnaCy,MrnaP53,P21,Cy,CyP21,aPcna,Rc,pRc,aRc,iRc,Dna,Dam,P53,iPcna
1700,1.0013509982106046,1.0,1.0,0.13159742354702392,0.30849126324049414,0.09478519843183687,-0.0014877061013603328,0.9999904949055974,8.991989590328152e-06,5.924029473273566e-11,4.842573708584756e-08,8.475869516284676e-14,0.0018219072849749555,0.01164193498148535,0.5057290881900626
1800,1.001387268435911,1.0,1.0,0.12518520879373798,0.3080258866318094,0.10129328205094679,0.004770873732131245,0.9999903232396391,9.179055280222985e-06,7.348057229300858e-11,5.0856254858410695e-08,2.6233949524184177e-13,0.001798090379893233,0.011673081010834856,0.5052244465294978
1900,1.0015824677196539,1.0,1.0,0.12432582337250672,0.3089719714221375,0.1019922111064238,0.0011215854513806514,0.9999903494147342,9.329311614318772e-06,6.361131724767791e-11,6.156888865203473e-08,4.884025762756249e-13,0.0017724133873381568,0.011402936317648209,0.5010193734640884
2000,1.0015073512075279,1.0,1.0,0.12187306209375255,0.3026314614328494,0.10554500210083927,0.0034225610490797947,0.9999901077569874,1.0090228371663843e-05,6.90184206223212e-11,6.225420255056583e-08,3.1996391203475535e-13,0.0020866997011463923,0.011798022383729526,0.49807660255511266
2100,1.0017196503723587,1.0,1.0,0.11935014928800246,0.29821642966318507,0.10912652083542512,-0.0019214001235943812,0.9999899375609677,9.797387710031323e-06,8.929572334682302e-11,5.999546809598369e-08,5.270247678331706e-13,0.0020939573250062606,0.01166855597578057,0.5011122322919707
2200,1.0018199656487867,1.0,1.0,0.10729450693973631,0.29996139603915106,0.10900821404292974,0.002163228698542458,0.9999897862658799,1.0048728771149628e-05,1.135180653996822e-10,7.987232244389908e-08,4.971828776316064e-13,0.002340755007121661,0.012104184598255359,0.5039381856769815
2300,1.0016906252181381,1.0,1.0,0.1065538199671924,0.2937844785655035,0.1105150980653885,0.00028427562098134725,0.9999897920150131,1.0114572348776671e-05,1.0751059055624656e-10,7.66820047290934e-08,4.637452642389708e-13,0.0023936567470006125,0.012051602345383147,0.504572529045511
2400,1.0019782000269355,1.0,1.0,0.10085673691705642,0.2927949814353892,0.11114479893650693,-0.000816439217755126,0.9999893256039183,1.06693661015529e-05,1.1288448026575133e-10,7.762464403368272e-08,7.024253460350558e-13,0.0024751684621194796,0.012050365186119993,0.5039653691668111
2500,1.001937235965009,1.0,1.0,0.10222980219359297,0.2915480807791067,0.11565281990515762,0.005575863101453153,0.9999890296512702,1.1127506221626492e-05,1.308397449971635e-10,8.685327449546352e-08,6.794347491017832e-13,0.002402900205743787,0.011998695371566307,0.49356605362887723
2600,1.0021276550533937,1.0,1.0,0.09717247767286298,0.28825953426934414,0.11781357285670443,0.0032678196234377267,0.9999890024781913,1.0617938657136327e-05,1.5133837569221202e-10,9.127903625941382e-08,9.38980639671738e-13,0.0025740287781657436,0.012311496740954178,0.5037675583557372
2700,1.002235264005636,1.0,1.0,0.09046517175457801,0.2862657769963341,0.12229566496246781,0.004783542218617161,0.999988870613338,1.1272726578001508e-05,1.6701852754557255e-10,1.0479680071697489e-07,1.0619687375741018e-12,0.002681263272265919,0.012278457825279683,0.4925312666693037
2800,1.0023392711668095,1.0,1.0,0.10219105621862291,0.2855135055379611,0.12363001098802748,0.001923593326505461,0.9999883955961655,1.145896135983784e-05,1.5439506450393732e-10,9.846003092210526e-08,1.2173101185381744e-12,0.002824915495508069,0.012766994766870016,0.496866103390319
2900,1.0022905398528088,1.0,1.0,0.0831361310504776,0.28446115382391624,0.12864483002819238,-0.0034048011215355913,0.999988344693069,1.1511337005091475e-05,1.7991888342385034e-10,1.0735925953935685e-07,1.0771193919595223e-12,0.0028730532249868863,0.012740954610498682,0.4928376760618978
3000,1.0024965309738805,1.0,1.0,0.08382541635396508,0.2879427880289326,0.1266459001064863,1.9354339823803935e-05,0.9999880363932193,1.1664819066398858e-05,1.736499949244255e-10,1.1979008971266898e-07,1.4523357610603788e-12,0.0030933848525325942,0.012979132590641563,0.49356395792595964
3100,1.0026922813318089,1.0,1.0,0.08352190806057545,0.2817693919600685,0.12514948387318467,0.003036916371252857,0.9999881001790585,1.1848819049800122e-05,2.0565266225809946e-10,1.2474487485611342e-07,1.3994628982131984e-12,0.0030065530876803538,0.013093993727894215,0.5049361965890733
3200,1.0026219149440965,1.0,1.0,0.0881361807475589,0.28500095229372446,0.1318691854853973,-0.003155811606426342,0.9999879516014677,1.1840553032798415e-05,2.143851215239823e-10,1.310768513347655e-07,1.4667206502391647e-12,0.0032545519807480887,0.013159050771982574,0.496679773586422
3300,1.002687817189763,1.0,1.0,0.08292187915640808,0.281548048516671,0.13242255802054526,0.007870426388379478,0.9999881943416729,1.2243506172969093e-05,2.4496945656729166e-10,1.3333778639387415e-07,1.9197734162933036e-12,0.0031972569998935134,0.012934261927361787,0.49256340752707073
3400,1.0029862002909538,1.0,1.0,0.07941543684046266,0.28167543045462645,0.13123121227810192,0.0029178201280709273,0.9999874610337025,1.2295490457942866e-05,2.4254571368870474e-10,1.410792915914273e-07,2.0979899396406412e-12,0.0035382045659084547,0.01300690791158265,0.5023558087762002
3500,1.0028908480779959,1.0,1.0,0.08261852031005178,0.28054151833087726,0.13537981353551615,-4.668201234424166e-05,0.9999879841263631,1.1889345808933713e-05,2.7490732005675936e-10,1.442072551876858e-07,1.931588372660481e-12,0.0034686661654295295,0.013236280860601218,0.49314266522941164
3600,1.0031819222741778,1.0,1.0,0.07228851085773103,0.2751043126984393,0.13905926092285845,-0.0013896963620477294,0.9999877857978985,1.2126682340846244e-05,2.8629852606221223e-10,1.477401192301501e-07,2.307202692506753e-12,0.0035606781667415557,0.013553870133592629,0.49960127520950764
3700,1.0032270435653519,1.0,1.0,0.08396928312487675,0.2780434203570206,0.1417847385791261,-0.005009564525529615,0.9999875693556355,1.2299111416793028e-05,3.1079199423977854e-10,1.526876438811291e-07,2.5303226484813517e-12,0.003753752450404416,0.013571968827620472,0.49648821024571527
3800,1.0033680086130052,1.0,1.0,0.07070982951850367,0.27251191449895174,0.13843881089349674,-0.0028930688026078386,0.9999876533017277,1.2676381326851992e-05,3.193914365435115e-10,1.569686506098912e-07,2.7883949355556688e-12,0.003867736247796527,0.013613656741197567,0.4986008467083656
3900,1.0033131584602746,1.0,1.0,0.07254478998694619,0.2760808024591343,0.13853954637073934,0.002345183673007826,0.9999873571646056,1.2337087897017493e-05,3.352134436748022e-10,1.7438657306168861e-07,2.9504671149211956e-12,0.00402930291694758,0.013790712403046556,0.49824425339339046
4000,1.0034942198902415,1.0,1.0,0.07529306427218269,0.2710053705966699,0.14074362873311586,-0.0012704931955099105,0.9999870928552977,1.2940992350833154e-05,3.4529294105695874e-10,1.7476112523509867e-07,2.9782487417024093e-12,0.004032801215107834,0.013502091572247186,0.4989075802449012
4100,1.0037061255004347,1.0,1.0,0.07584302412697147,0.2752473953237611,0.14602430770777544,-0.0030170292324559105,0.9999870654713777,1.298300042302963e-05,3.5656438205294335e-10,1.8281032932312018e-07,3.5794687785721686e-12,0.004134354135756069,0.013584559486254387,0.49932083257236126
4200,1.003548784311089,1.0,1.0,0.07598844919195277,0.27109339347905664,0.1456429752706832,-0.0044606212172763615,0.9999868734672033,1.3260311138761784e-05,3.8068518107153327e-10,1.879185792003341e-07,3.7487247026233125e-12,0.00428528709243973,0.01375238931337835,0.5027966272772212
4300,1.0037288519172773,1.0,1.0,0.0700347793795611,0.27497383441700846,0.14842174773336536,-0.004145674001643003,0.9999867570714657,1.3418954707999005e-05,4.0410721118346756e-10,1.9484846941969438e-07,3.815121680417844e-12,0.0043474138585816,0.013861311386554019,0.5024150501192178
4400,1.0037734180325804,1.0,1.0,0.05900734856838825,0.2688382178858761,0.14927511699381513,-0.0027626977663840267,0.999986669253421,1.3339046342479371e-05,4.3278365691315835e-10,1.9481781159492417e-07,4.226548559778719e-12,0.004316405304801896,0.013864257807654965,0.4966722168800307
4500,1.0040186077172137,1.0,1.0,0.06064323194877991,0.2737553656936773,0.1475884242128168,-0.002364875489784148,0.9999868822194381,1.3068199830082456e-05,4.616906293107263e-10,2.1089780056955483e-07,4.615176264531425e-12,0.004406543542656629,0.014004656883182613,0.49292033049120554
4600,1.0041026663610066,1.0,1.0,0.06723589400417354,0.27317288952989,0.14651665069964032,0.005328210063674038,0.9999865493622673,1.3204945638579007e-05,4.6247301919395697e-10,2.1948219899527582e-07,5.017187439717516e-12,0.00445002530410744,0.01420623483482755,0.4982659430605733
4700,1.0042606424121234,1.0,1.0,0.07162589221087681,0.26762373217752994,0.15283607889357217,-0.003185676441258953,0.9999861128818013,1.3540517093648656e-05,4.964428759909828e-10,2.201047758648482e-07,5.300036628024434e-12,0.004826989818368143,0.014477827857719682,0.49201734464238234
4800,1.0042518307431936,1.0,1.0,0.05766645153560893,0.2702728921761255,0.15269279541297232,0.0028647711729271096,0.9999864651855269,1.34292857197284e-05,5.287876007001155e-10,2.3257853566826901e-07,5.5376328750411e-12,0.004889104175415288,0.014735167993412318,0.5043142906409576
4900,1.0043876833343857,1.0,1.0,0.06816577913429761,0.2691489292890343,0.14804043545525586,0.0066399865484566886,0.9999858541645925,1.3918969679740867e-05,5.264790903959299e-10,2.3724063627661206e-07,5.9362580825158415e-12,0.005027588246676784,0.014356154272359527,0.4960520884387176
5000,1.0045507888425165,1.0,1.0,0.05289983030353962,0.26890610199967807,0.15370538610868478,0.000793018166658069,0.9999862117755827,1.3720494595021174e-05,5.720506295029892e-10,2.4223517457038113e-07,6.409262815572714e-12,0.005089405507356169,0.014507577954789668,0.4919097706892657
