milliseconds,MrnaP21,MrnaCy,MrnaP53,P21,Cy,CyP21,aPcna,Rc,pRc,aRc,iRc,Dna,Dam,P53,iPcna
1800,1.0012865796235226,1.0,1.0,0.12809491772181222,0.3053370471087409,0.10024806812088081,-0.0012946525260930783,0.9999903763050569,9.133903313623875e-06,6.631192387305556e-11,4.8752732066178665e-08,2.1302362736489948e-13,0.001844336361358277,0.01163866839997021,0.5030589988765879
1900,1.001552039476218,1.0,1.0,0.11380686865142725,0.30816768342931405,0.10359952537697684,-0.0005986272570904656,0.9999901801510624,9.420784203568086e-06,8.108021753690335e-11,5.105895412657907e-08,3.4004253582032746e-13,0.0019892052402762303,0.011553722264265816,0.5043385903619831
2000,1.0014457249445108,1.0,1.0,0.10509734523432808,0.305568328270587,0.10492272739864893,0.0007808486391296452,0.9999901240630176,9.959395026136243e-06,9.749578106680262e-11,6.394242333076078e-08,2.8972120496657737e-13,0.001918873672221646,0.011588638332031656,0.5056457918840765
2100,1.00153506798314,1.0,1.0,0.1163771107683786,0.29839919535060927,0.10989955894314865,-0.002878713188594161,0.9999896468519639,1.0110623520774856e-05,8.208550283907697e-11,6.848375313919139e-08,2.9751560183274326e-13,0.0019627032288184057,0.011630771321384913,0.5048826356935234
2200,1.0017246453041184,1.0,1.0,0.11339016096196175,0.30108978885825355,0.11415032077852648,-0.004770655934893923,0.9999896779587697,1.0475335855999965e-05,9.504201165401325e-11,6.626912125821519e-08,4.556752434199056e-13,0.0022153034888342045,0.01172110868986102,0.5024777905635949
2300,1.00194863449765,1.0,1.0,0.11378796668263114,0.2967828298747084,0.11073422282941725,0.006542971037073954,0.9999894079712192,1.0103019771847724e-05,9.244406497136857e-11,7.683310094393397e-08,4.1982738225369375e-13,0.0023150415805740366,0.011865550569002667,0.49903076425371257
2400,1.0019520806202868,1.0,1.0,0.10770587945804318,0.29251273978813036,0.11621831332546388,-0.004409714582361085,0.9999889481139311,1.095917274708793e-05,1.2991739555649147e-10,9.018798867959773e-08,8.400639632826176e-13,0.0022895668725640057,0.012282811011157716,0.49746876117577915
2500,1.0019211311297709,1.0,1.0,0.09767575143046603,0.2928741777289171,0.11641045146198328,0.006955677380275631,0.9999887718202946,1.0839432755033401e-05,1.1398712446889017e-10,8.734527581939888e-08,7.979789531723972e-13,0.0024688238592207043,0.012035028022848625,0.5013382513047093
2600,1.0020982371955953,1.0,1.0,0.08829882911715535,0.2919648221066524,0.1219220387735916,-0.005569239999165302,0.9999887290123349,1.0688201815994492e-05,1.4664366909856564e-10,9.964646729093752e-08,7.126203805351395e-13,0.002524351329128066,0.012469507665258865,0.4949016418333579
2700,1.0021863546745344,1.0,1.0,0.1007157996990301,0.29139033705177037,0.1208144658203392,0.002979321025226566,0.9999888025958142,1.1375713783551339e-05,1.4563812908523533e-10,9.915202765555537e-08,1.0006506008405576e-12,0.002680080805981446,0.012276104977178116,0.5048220863001652
2800,1.0023415548362415,1.0,1.0,0.09107455185341122,0.2854558163600701,0.12481272846705033,0.00628138660077133,0.999988335169852,1.0911397035202801e-05,1.6346927015918828e-10,1.114821619265886e-07,1.0875846893836055e-12,0.002648576703336325,0.012629307198405462,0.4954929980068187
2900,1.002244199684496,1.0,1.0,0.09906794063105606,0.283341536938652,0.12146106359444866,0.0027986058167532085,0.9999886896672703,1.1515374813029325e-05,1.8918837260224636e-10,1.0987683449520227e-07,1.1599359773311088e-12,0.002841934019748251,0.012795718744556215,0.5016728939209963
3000,1.0024018699129573,1.0,1.0,0.08751231186908673,0.2828068771663572,0.1288214199547875,0.007811510298989476,0.9999880601306013,1.1395507378221077e-05,1.815026326278189e-10,1.173864900980965e-07,1.2772072339881637e-12,0.00312007332537635,0.012703405713584307,0.4976434021600442
3100,1.0025964177171076,1.0,1.0,0.08505832542232475,0.28533765486866025,0.12603806984990884,0.004143935770416647,0.9999884782512839,1.1995671949661888e-05,1.8665890815476003e-10,1.1787380453622959e-07,1.3149950304636426e-12,0.0030284460114007672,0.013085434192403112,0.49719766779175306
3200,1.0027039148605696,1.0,1.0,0.09321391443505858,0.28301364909738724,0.13381358040869398,-0.003696182613853436,0.999988400668176,1.2145444364754138e-05,2.3233811670214145e-10,1.263456952438972e-07,1.6277622279732427e-12,0.003149314455124284,0.012868774755716033,0.49470130934300366
3300,1.0029005331540661,1.0,1.0,0.07759025207044919,0.2823977309645574,0.13148854231189622,-0.000128569543148722,0.9999880286823633,1.2290144853448917e-05,2.431378371876476e-10,1.3119634522427396e-07,1.8939651322569786e-12,0.0031949054034937415,0.013126754711608013,0.5042710129119092
3400,1.002944198278697,1.0,1.0,0.09011114970462303,0.2833287570610236,0.13811102094758035,-0.0029689714676243216,0.9999878437580575,1.2220339552242719e-05,2.3024235718335452e-10,1.4507437263279734e-07,2.026689663777032e-12,0.003408283753349256,0.013283194647909197,0.4960059278495296
3500,1.0029885727761494,1.0,1.0,0.07122457537198154,0.2822985931199115,0.1341784463154787,0.004110431702840391,0.9999874352959216,1.2362047396138271e-05,2.6787337546372367e-10,1.5139133670567385e-07,2.1494723373868078e-12,0.00354579624936012,0.013339315932259264,0.4933257184183533
3600,1.0030656353137155,1.0,1.0,0.085649104578564,0.2789559085314931,0.1340000288493927,-0.0019526495761369295,0.9999877825933058,1.258130733890921e-05,2.888580691678056e-10,1.5516239029488444e-07,2.452584800919949e-12,0.003535976323661767,0.013121231778074772,0.49247388949387744
3700,1.0031005835145246,1.0,1.0,0.06806344168794355,0.273963960295717,0.1343818717189053,-0.000153584274273006,0.9999871517102334,1.2431102278455584e-05,3.007581250264114e-10,1.509557284144613e-07,2.318584338085685e-12,0.003806525066094229,0.013544529812159745,0.49247889013042995
3800,1.0032573004725518,1.0,1.0,0.07294985966651632,0.2790146712049778,0.14292245900988537,0.003024998412570059,0.9999869398651161,1.2560727087263982e-05,3.1975597807445833e-10,1.5710847163876837e-07,2.5906564590779423e-12,0.0037566154451952774,0.013319294563805865,0.49655194252290435
3900,1.0032897104905536,1.0,1.0,0.07328739995570441,0.2724523185462104,0.13822295123338546,-0.00435351418414043,0.999987384605692,1.2941846071959797e-05,3.219484379108217e-10,1.6468101083215267e-07,2.8104908202334405e-12,0.0038119885179394675,0.013520262489511598,0.5044870253618158
4000,1.0034509710887671,1.0,1.0,0.06576764664775579,0.27613430563349306,0.1382617513572541,-0.005148095262801653,0.9999870994288657,1.2733056293323738e-05,3.3592041762447736e-10,1.7695862181082707e-07,3.0832273867472896e-12,0.004049428370769707,0.013686975864299811,0.5000226422343235
4100,1.00356614291307,1.0,1.0,0.07511254253820053,0.275933505030851,0.14285971067972084,0.0008651323099074323,0.9999867694552469,1.2816344596755238e-05,3.6685822131018657e-10,1.802313622971653e-07,3.384872766679695e-12,0.004227216927132363,0.013828192650649935,0.49362032924454685
4200,1.0037655543536594,1.0,1.0,0.07050369715464094,0.2710631472593311,0.14326899162848025,0.005109691754746059,0.9999866127220675,1.2958301030680774e-05,3.899865256515356e-10,1.8421945606441707e-07,3.785057268028858e-12,0.004319637243655563,0.013960586206813883,0.4977451786861229
4300,1.0038028323705404,1.0,1.0,0.07615260418874381,0.2731424010516224,0.14483055736008768,0.0025107086868659248,0.9999870275837422,1.285572504573303e-05,3.938864282976885e-10,1.936076673776945e-07,3.969738437808171e-12,0.004286654796854101,0.013803500191724218,0.49677884117103444
4400,1.0039395357587424,1.0,1.0,0.07196492195776365,0.26966678786255766,0.14499397860303076,-0.0005550553002356849,0.9999865264531583,1.3167832541181873e-05,4.263318929817447e-10,2.0264621057495392e-07,4.300615199681905e-12,0.004256343222649266,0.014202194134027585,0.5013183872490851
4500,1.0039137111461518,1.0,1.0,0.0636811087078018,0.26809939983240855,0.14383026376648472,-0.005267166564771449,0.9999864241260242,1.297972515868782e-05,4.3081547995602506e-10,2.0980662925919047e-07,4.372644993729055e-12,0.004515032242344199,0.0141368315638028,0.4916908325274926
4600,1.0041376082114084,1.0,1.0,0.057347609986393884,0.2703301517392806,0.15146931888074294,-0.0041982978017492695,0.9999867711672616,1.3661201046924548e-05,4.632329236372582e-10,2.106760297971563e-07,4.826757141109988e-12,0.004603980730059843,0.01409976140456898,0.500500190761377
4700,1.004227659915045,1.0,1.0,0.06828140294381825,0.2674278091038013,0.15066618740460347,0.00465026810066117,0.9999862755720447,1.3191771872361333e-05,5.027653668669742e-10,2.2757587869276155e-07,5.029823134354354e-12,0.004630931552690634,0.014530719458541097,0.49455112944787905
4800,1.004238988183167,1.0,1.0,0.06773827095624288,0.2680478839804438,0.15147628125996987,-0.0011113929945381898,0.9999863295696242,1.3588863531119804e-05,5.12720587713262e-10,2.314274225851532e-07,5.3701294143906254e-12,0.004814469686676037,0.014734861140861212,0.5015737946247157
4900,1.0045604106086472,1.0,1.0,0.05469163859679356,0.2708319235668748,0.1543534880928203,0.007453281664913568,0.9999862566494896,1.3617148862103847e-05,5.307269683818787e-10,2.41456573964749e-07,5.93582126035929e-12,0.004992604760405782,0.014393785303109544,0.4915301943098226
5000,1.004665495428197,1.0,1.0,0.06688418638737444,0.26521609348012304,0.1549194407526289,0.006409804972869386,0.9999861092012966,1.3976401545397605e-05,5.709383107669714e-10,2.4120882345057933e-07,6.443342500350212e-12,0.005078850155981195,0.014819100194537478,0.49683043110822067
