milliseconds,Ti,Tm,I,u
0,1.289473327400478,1.1998672589238024,0.9062434103965735,0.0
100,1.2272854712191257,1.0858483954029667,0.8697777070467015,0.0
200,1.190939095032844,1.0186692373832287,0.8363954613249793,0.0
300,1.1309345605113488,0.9257221365668021,0.8079367876172899,0.0
400,1.0807038128244801,0.8761706260843437,0.7921068849330356,0.0
500,1.020102282529956,0.8283422830937319,0.7518524773536118,0.0
600,0.9545471957505169,0.7602325804210005,0.7292089051557262,0.0
700,0.905234610513591,0.7181573403227267,0.7224903094118327,0.0
800,0.8796623958654356,0.683838731827641,0.6947223686639896,0.0
900,0.8374744514298968,0.645347387287718,0.6822480280756232,0.0
1000,0.7864622869228417,0.6194766673214599,0.6558208596082931,0.0
1100,0.7613008447240569,0.5799920143060596,0.6477879955606851,0.0
1200,0.7229318643889837,0.5629688381276703,0.6168790532408637,0.0
1300,0.7044206512389413,0.5428594917845955,0.6117176156676287,0.0
1400,0.6763894207234386,0.5082950006684912,0.5881017847767694,0.0
1500,0.6477889234417946,0.502622745022521,0.5691160655668037,0.0
1600,0.613981649290927,0.48226328147421643,0.5692044407973809,0.0
1700,0.5889491439813247,0.45272409218252513,0.5487612329676252,0.0
1800,0.5614096259758901,0.4423092446931636,0.5416082825369661,0.0
1900,0.5602738176859134,0.41667637463212226,0.5182998022756795,0.0
2000,0.5443201957129737,0.4086121984896274,0.512381142336176,0.0
2100,0.5094841233809735,0.3971333244611287,0.4936419332108397,0.0
2200,0.5042293910998805,0.38864985025483867,0.4841377613380106,0.0
2300,0.46764012625734497,0.36443869816353064,0.48407026753508053,0.0
2400,0.47781657175294684,0.3591940038034193,0.47280883474540997,0.0
2500,0.44847128894521665,0.3404706234997153,0.45338309175081165,0.0
2600,0.4382663149835076,0.340844388423038,0.4472539210329255,0.0
2700,0.43945084136185114,0.3180207741070699,0.4314320309706763,0.0
2800,0.4285480913523702,0.31015714441869685,0.4353842074581496,0.0
2900,0.4058405009964706,0.3185783317135786,0.4193814277463177,0.0
3000,0.38561396735536624,0.2979921280942762,0.4023118886571526,0.0
3100,0.3703801594319893,0.2918681136762405,0.4083811201572018,0.0
3200,0.38079083670044855,0.2794516139509352,0.3853450122315253,0.0
3300,0.35167134450946724,0.2815742344716962,0.3893332150979506,0.0
3400,0.350050298827969,0.27477214631397495,0.3696220858988994,0.0
3500,0.34705623067358027,0.2703911174359437,0.36071624193148594,0.0
3600,0.34581097911247,0.2629565705040477,0.3601706963023378,0.0
3700,0.33876188756498804,0.25922698480991196,0.3534540765064321,0.0
3800,0.3136876272008205,0.24434104119962546,0.34954356816336296,0.0
3900,0.31857587054340036,0.23501264512317463,0.3329747673543055,0.0
4000,0.3192077372321699,0.24563508625217637,0.33322973424928876,0.0
4100,0.29567006063860796,0.22403186544095727,0.320863508975483,0.0
4200,0.29146067548602067,0.23118777600546817,0.3276382268568347,0.0
4300,0.2966959892985725,0.23664733989075096,0.30630231968438687,0.0
4400,0.2932873914092326,0.21506940786445206,0.30481964629470837,0.0
4500,0.275856830613253,0.22348967496368954,0.29789128801888115,0.0
4600,0.28419502299574256,0.2055341417741925,0.29967013121381264,0.0
4700,0.27259120594126374,0.22419151008601615,0.2841261935956111,0.0
4800,0.26542183138745906,0.22040992018076927,0.2806822699470125,0.0
4900,0.2858850979646324,0.2033275716228355,0.2819046524670979,0.0
5000,0.2769677742458055,0.19993190180469345,0.2665544673352754,0.0
