miliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1000,8.006150324733484e-05,0.00015569299041918593,-9.298434094314833e-09,5.483268251627796e-10,-7.389842608482945e-15,2.1535479000474015e-08,1.1041130131572757e-08,-5.201880682010866e-07,-4.3300263740026694e-05,-2.145759945567031e-07,-1.7199183413560123e-05,-3.0256937184761392e-06,3.552500793458062e-07,2.4906571761707802e-05,2.3240506960255114e-07,6.019216444315181e-08,9.019277951210994e-05,1.2181050126101844e-07,7.035885583737448e-09,-4.03662078192873e-10,9.392786178253669e-15,2.596021704859908e-08,2.029761743139397e-09,9.593248116809718e-15
1100,7.597499397198407e-05,0.0001735494111899301,-7.596699842924091e-09,6.132582709321305e-10,-1.1026739798587335e-14,2.0342829389908463e-08,1.225814666596651e-08,-1.4361947893164076e-07,-1.3137752364914449e-05,-2.6260877213890555e-07,-2.2996337121939835e-05,3.021645693167947e-06,3.1489893578284103e-07,2.560448528715388e-05,2.483593549797355e-07,7.23507717596097e-08,9.283255503212452e-05,3.669688692442659e-08,6.6520467712781275e-09,-4.586969629210728e-10,6.047730965869935e-15,2.7570479567756422e-08,1.2447146265126846e-09,8.0372930836373e-15
1200,8.183714504642959e-05,0.000152940222585788,-1.166665138200932e-08,6.237537397593823e-10,-1.1300484671410222e-14,3.16098900127797e-09,7.483539980598998e-09,-3.0177349084947964e-07,-1.605305821468281e-05,-3.073093177863744e-07,-1.100076340230739e-05,8.37696705476692e-06,3.6046887006567526e-07,2.6577080311556315e-05,2.8939862276853895e-07,5.501196858247635e-08,9.651853466214399e-05,1.2441861192851507e-07,7.635812361683334e-09,-3.061743312199467e-10,1.327802168047742e-14,2.2937845117904306e-08,1.8397075759650202e-09,-1.4127684555050822e-15
1300,8.422704844979319e-05,0.0001653546366454585,-1.5866015014399675e-08,6.572407859899268e-10,-1.263711543078232e-14,-9.293155986886401e-10,8.24810107968711e-09,-6.679164674853184e-07,-2.935246612986087e-05,-3.0873853085859623e-07,1.3970029743765498e-05,9.010515553672414e-06,3.382719151066016e-07,2.685786564640132e-05,3.204868610312558e-07,8.400779714183915e-08,0.0001185207270293947,1.1324125522958211e-07,7.961573758365747e-09,-3.14031594237046e-10,1.1713351691315284e-14,2.2161632499367677e-08,1.0152235780934777e-09,-1.034002090631444e-15
1400,9.108647101637994e-05,0.0001662925738237261,-2.036293595415001e-08,6.830481171003649e-10,-1.28971810941798e-14,-1.2727837321984064e-08,4.190825067686726e-09,-2.4448720825337426e-07,-6.934422517667537e-05,-3.709492160555356e-07,-2.3489948606820866e-05,-2.7393457740969374e-06,3.096659633868036e-07,2.729123044681072e-05,3.332120898974922e-07,7.403776814328557e-08,0.00011422110575422787,5.7783883322810525e-08,7.3684780970925185e-09,-6.705349273281474e-10,1.3838395594151628e-14,3.419828039661291e-08,1.9619135878670234e-09,-3.3910615953961037e-15
1500,8.188906539595305e-05,0.00017252728620530008,-2.3382484482064787e-08,7.37776227908885e-10,-1.3930178455857865e-14,1.8211943154891598e-08,8.072855976282073e-09,-7.594772036309358e-07,-7.960963076436206e-05,-3.529747299459479e-07,1.1195207743673855e-05,6.474482242851191e-06,3.0615479196503256e-07,2.878701120844912e-05,3.386684037431075e-07,6.331941331411187e-08,0.00012431278269875014,6.775688020357773e-08,8.613239974463296e-09,-6.88517741595714e-10,1.4904118871485908e-14,2.6093159498696883e-08,1.821716536937943e-09,1.082658365250807e-14
1600,8.02851173097653e-05,0.00015883182909588156,-2.8742559223217818e-08,7.66590531740285e-10,-1.561181874753432e-14,-1.786726072072355e-08,1.0615743913387895e-08,-8.507263549006601e-07,-5.911749033871124e-05,-3.8059783681954894e-07,-1.5550006094772567e-05,4.8436572525214075e-06,2.6344975285253114e-07,3.041645315710966e-05,3.689970328663947e-07,6.494267367170875e-08,0.00013330942354869375,1.3444265266432203e-07,8.553813590739683e-09,-5.860249983664958e-10,1.1957772879371696e-14,3.966323540521669e-08,1.6808237318299922e-09,1.3741346138575954e-15
1700,7.447270109013393e-05,0.0001681325507676259,-2.0245260838649932e-08,7.982646585170018e-10,-1.882982509419307e-14,-1.696345487802863e-09,1.053621810931833e-08,1.2586351773589306e-07,-0.00012155394176009023,-4.5066575345391754e-07,-1.0643387762282398e-05,1.5993037388805838e-06,2.497897252194885e-07,3.094762023497543e-05,4.2457172124956655e-07,7.228552426999017e-08,0.0001439633976835673,9.183178594860852e-08,9.391203312702288e-09,-7.031757992547048e-10,1.4928221977947015e-14,2.9169816130764295e-08,3.5798627435204553e-09,-5.469021140169964e-16
1800,8.391798611080594e-05,0.0001661016884117122,-3.118809027352935e-08,8.270951938451218e-10,-1.7766158412809385e-14,-3.100648989881382e-09,6.34388513602648e-09,4.448115146603655e-08,-0.00011933582779091017,-4.775116631899377e-07,2.291523755192705e-06,2.9342108043840223e-06,2.316740794636866e-07,3.201481045150364e-05,4.4885856961308087e-07,7.084531662552654e-08,0.00015923714868547358,6.447165676701768e-08,9.004737762840573e-09,-8.759660156596355e-10,1.367548513656506e-14,3.191621724528556e-08,2.9802623040389936e-09,2.6668291056492895e-15
1900,8.60870885496194e-05,0.00017707866979229024,-2.6707911174177643e-08,9.228099797096627e-10,-1.9115041325409454e-14,-3.2642949972557906e-08,4.57679639784872e-09,-4.921257815641233e-07,-0.0001439748665399654,-5.051490622475644e-07,8.038423720822274e-06,1.2017077425716399e-05,1.8409061000105555e-07,3.3182543638685496e-05,4.709937519262079e-07,7.043383550040599e-08,0.0001642577010934986,9.051488745564017e-08,9.278308918882986e-09,-7.458173322896202e-10,1.7537878406891123e-14,4.1122422448348454e-08,2.63161067290664e-09,3.2030844562734037e-15
2000,9.178613062528738e-05,0.00017200891547690912,-3.848104814486473e-08,9.409033207528467e-10,-1.9617928526164323e-14,-4.162997333577163e-09,1.0334137081097215e-08,-3.7753710191282655e-07,-0.00010382804540341154,-5.122015976448936e-07,3.537026882938848e-06,7.4266474881860225e-06,2.13353218735794e-07,3.352898375595942e-05,4.789722493969063e-07,8.264271735655782e-08,0.00017872056218185955,7.040119054552678e-08,9.383594184670113e-09,-1.0519411895607705e-09,1.9218538665819525e-14,4.2675988320753815e-08,2.781202363288453e-09,2.9411738183051187e-15
2100,9.104018954443171e-05,0.00017468712348313304,-3.953149746238114e-08,9.881245455204446e-10,-2.2378244721163405e-14,-1.3652889464559772e-08,9.276349452852666e-09,2.908398843875853e-07,-0.00013165413162108823,-5.540210517341899e-07,-1.3010404787551113e-05,1.3552559972394189e-06,2.1889453602597428e-07,3.5625888635710025e-05,4.7497603513666315e-07,7.516056157146645e-08,0.00018621123706014816,9.654534767633403e-08,9.774132392310117e-09,-1.037668801985143e-09,1.9417670546442656e-14,4.391522059199844e-08,4.353584292992551e-09,1.3817960406745495e-14
2200,9.324347499370466e-05,0.00016725828573071924,-3.4246583693816246e-08,1.0113535276806011e-09,-2.3760157825865166e-14,-2.1072798242680916e-08,1.0608860387320767e-08,-5.864964061976004e-07,-0.00014993065125833854,-6.078241095460032e-07,-2.3504257206806588e-05,3.1204935214994095e-07,1.307604189285824e-07,3.537108856463545e-05,5.026212895075239e-07,7.564279584485564e-08,0.00018111341103956472,1.460055060572529e-07,9.963669303314274e-09,-1.0464237225372146e-09,2.1828031895040477e-14,4.470914383529489e-08,4.205233542288821e-09,7.5962495326939e-16
2300,7.93686787125572e-05,0.00016790472973594704,-4.471420389255243e-08,1.0238600128109842e-09,-2.4075515591428884e-14,-9.696565646865107e-09,4.698501650444829e-09,-7.749356143969748e-07,-0.00017978289786515762,-5.946859209332464e-07,-2.0208840595674756e-05,3.6097711728240214e-06,1.5013968799398236e-07,3.60755913322592e-05,5.491457135192287e-07,6.63247666324279e-08,0.00019044082929988178,1.2589850030461033e-07,1.0658162300838492e-08,-1.215163591133499e-09,2.115231003884331e-14,4.696313450473588e-08,3.688218362297228e-09,1.51372231673163e-14
2400,8.273373472731306e-05,0.00017002056479384668,-3.897277631854974e-08,1.107205369501532e-09,-2.70625359248653e-14,-2.346288311306581e-08,1.3139125606144618e-08,1.8677637693919097e-07,-0.0001907562035317205,-6.555178451338062e-07,-2.429469693706203e-05,3.89314657605631e-06,1.6809661175871538e-07,3.658279696140699e-05,5.616584687773084e-07,6.24647403375882e-08,0.0002158504125044556,1.7515604322450154e-07,1.1502690094183556e-08,-1.1019550610539889e-09,2.2118709461055045e-14,5.932847837902762e-08,3.55763765946332e-09,1.741201438042668e-14
2500,9.29443086459051e-05,0.0001855198569671953,-5.2654057887235716e-08,1.1447075824348413e-09,-2.695123087122317e-14,-2.526267035618028e-08,6.731353366374504e-09,7.963907595034428e-08,-0.00020043809201045443,-6.434250951976729e-07,-1.0334950166597413e-06,4.40437959624167e-06,1.2562201310676827e-07,3.8232944260948826e-05,5.701533680062906e-07,7.318386486698984e-08,0.00021418994320282999,1.9219354056499163e-07,1.1520376031191417e-08,-1.4002752912608641e-09,2.735266719143524e-14,5.683518626101725e-08,3.5575039091845095e-09,1.8179769513112747e-14
2600,7.654314230928045e-05,0.00018175503016310798,-5.675559840230567e-08,1.1240908952067906e-09,-2.776462281521039e-14,-2.05827013239151e-08,6.417552947039261e-09,-4.6753023113207673e-07,-0.00021601034305367958,-6.733110158379303e-07,-3.5900379270747985e-05,3.6470812506400293e-06,1.0866872519526607e-07,3.9348761054821326e-05,6.094719592612149e-07,7.331131686633669e-08,0.00021945387020904424,1.9295556256538554e-07,1.219867967832586e-08,-1.4831217501387696e-09,2.54123895859456e-14,5.693691423913648e-08,3.873432603056927e-09,1.3854064060094647e-14
2700,8.922306351729992e-05,0.00016827939105655982,-5.483871266317511e-08,1.1781025228487066e-09,-3.155470652617817e-14,-3.892168759042633e-08,8.397272269601443e-09,-1.5794744653699994e-07,-0.0001920311729047109,-7.48643521127791e-07,-1.9217047772655243e-05,8.760382545478456e-06,9.117985716184463e-08,4.041273504834741e-05,5.962364327620633e-07,5.639387667502374e-08,0.00023096523478322777,1.8353274615610146e-07,1.176344945461494e-08,-1.4840141908902285e-09,2.374118500331521e-14,6.230936003319584e-08,4.321242694893282e-09,7.746257843961609e-15
2800,8.63489438462939e-05,0.0001790161449072131,-5.8627413885055524e-08,1.2533676118805977e-09,-2.9782087284509965e-14,-4.424902574498371e-08,9.330372832372581e-09,-4.6304058610933057e-07,-0.00019530096273233155,-7.782189444653264e-07,-1.0645329620835391e-05,7.806895522305375e-06,8.806732619599611e-08,4.0703416612287745e-05,6.475730747266322e-07,7.986986082296148e-08,0.00023757500650903576,2.2175016541217836e-07,1.2441631284754138e-08,-1.4358119329410222e-09,2.5308586458601016e-14,5.729389091756085e-08,4.762531897437846e-09,1.5992232217663828e-14
2900,8.752896396847997e-05,0.00016849615631662023,-6.03053149635339e-08,1.2610491496738632e-09,-3.1271481061445847e-14,-5.5932641006028006e-08,1.1333675705700712e-08,-6.059506912963961e-07,-0.0002505267867934603,-7.753386582374452e-07,-2.8334611563949357e-05,4.4055855585520784e-06,5.195808116395514e-08,4.141421103967838e-05,6.613100539873727e-07,7.992285034456255e-08,0.000248007528041644,1.689582951333612e-07,1.2893080524601064e-08,-1.3581358925844825e-09,3.01108109840538e-14,7.004909023469207e-08,3.967994505096735e-09,1.0224353503613294e-14
3000,7.087296427336185e-05,0.00017607664515335503,-6.405971369804997e-08,1.3321419768526694e-09,-3.390481027477654e-14,-6.990564637383854e-08,1.1722533663505268e-08,-2.816927891340957e-07,-0.00024623070585365504,-8.352340224184361e-07,-3.756705673354386e-05,1.8045358816941268e-06,7.203322753978078e-08,4.181844881108556e-05,6.618596313746384e-07,5.8032196331733614e-08,0.00026834989867511634,2.0893307019940969e-07,1.3348729577795795e-08,-1.6023627886997118e-09,3.0614624601765044e-14,7.277365114995064e-08,5.612323788139747e-09,1.9619704316083753e-14
3100,9.186229986696054e-05,0.0001792988105632795,-6.828357699736642e-08,1.349081660917099e-09,-3.63073355917172e-14,-5.4633948081835415e-08,1.2712156031266514e-08,-6.978720301353871e-07,-0.00023623638334770419,-8.172778134620219e-07,-1.744669863577851e-05,5.737118315754432e-07,1.0976032355003962e-07,4.2729024280128333e-05,7.184860489703922e-07,6.918071379209616e-08,0.0002659687317192202,1.49375146743814e-07,1.3985411835838003e-08,-1.8347385217512626e-09,3.2279111474327085e-14,6.554222004881349e-08,5.30364161148724e-09,1.8649937805631328e-14
3200,7.630297278194876e-05,0.0001794415208337025,-6.677613103191219e-08,1.4059895519576367e-09,-3.573744927252555e-14,-5.941811145238894e-08,7.3067732941780185e-09,-7.548693864140284e-08,-0.00025507151674567083,-8.880524656296978e-07,-6.241575200223105e-06,1.286954974704537e-05,8.60222379944708e-08,4.365130966460124e-05,7.275522098620274e-07,5.2090287930778116e-08,0.00029831339957561525,1.7656471345379272e-07,1.3633305317852134e-08,-1.8102109698500771e-09,3.3136466402450685e-14,7.659220846778657e-08,5.300187162479804e-09,3.7505864207623614e-15
3300,9.157481022750058e-05,0.00018001019858505704,-6.875044894135171e-08,1.3969794417372388e-09,-3.7150784998528896e-14,-5.169608192901195e-08,8.753620891463718e-09,4.0214073732238895e-07,-0.00027863767824186944,-9.066587005477516e-07,-2.191872624667931e-05,6.3716602360368736e-06,4.190232227255569e-08,4.5492520640390654e-05,7.276417453788965e-07,6.480971021657091e-08,0.0003072972209732195,1.6013999266740233e-07,1.4134173120015878e-08,-1.744272744979974e-09,3.552340865573417e-14,7.62401790941692e-08,5.334447274361682e-09,2.05209339111424e-14
3400,7.554611168500738e-05,0.00016889763528580434,-7.914774205517773e-08,1.4677160145838776e-09,-3.8989777656946785e-14,-6.343942056021076e-08,1.2140714152183793e-08,-4.02758621835875e-07,-0.00027840347098636144,-9.480419010756149e-07,-3.332781943073537e-05,9.453935471839786e-06,-3.3361906028646496e-08,4.725587623284042e-05,7.489587633021305e-07,8.045590198569939e-08,0.00031254814834983784,1.7919808230917237e-07,1.4969593694231797e-08,-1.8327519778013196e-09,3.645312744468638e-14,7.801079069629665e-08,5.282537092462205e-09,1.096721263477023e-14
3500,8.61644704855197e-05,0.00017583958199821712,-7.235878176254848e-08,1.5084617832728326e-09,-4.113066592818077e-14,-8.579547326601789e-08,8.773677048191656e-09,4.011293819044743e-08,-0.00028279432746312536,-9.813835351402055e-07,-4.0615389539310805e-05,6.778477123340756e-06,-1.8234891096757367e-08,4.741488774961811e-05,8.179795965577034e-07,5.4283438509143753e-08,0.0003042253743653761,2.1409564862464938e-07,1.4901110850615158e-08,-2.1032431472435083e-09,3.8325448203444544e-14,8.09996321704403e-08,4.492515174273505e-09,5.838342465873969e-15
3600,8.380046971654548e-05,0.00019326242195836713,-8.279838667647999e-08,1.5468459212031666e-09,-4.2031448033654324e-14,-6.063150722587267e-08,1.1537213806661237e-08,4.859435153408617e-07,-0.00031832796670700083,-9.790515078132148e-07,-4.313831487814364e-05,9.682408326649446e-06,-3.9377997773385596e-08,4.8081884002888085e-05,8.376548914462232e-07,7.989946106298247e-08,0.0003377998159218598,2.989002578423499e-07,1.529934066959219e-08,-2.109801050659334e-09,3.7363173767180844e-14,8.860742933530866e-08,6.4236867837732695e-09,2.1594129850465973e-14
3700,9.061279942347633e-05,0.00017804406824564409,-8.775136612341934e-08,1.5540600983300344e-09,-4.2468167621864595e-14,-8.387631986534263e-08,1.1238299687253043e-08,-3.1688624187827994e-08,-0.00030711300820882904,-1.0356661525489023e-06,-2.343869747854523e-05,2.376567961777321e-06,-6.04118362814126e-08,4.896669690144496e-05,8.662405107227347e-07,7.22584460515508e-08,0.0003317644107440108,2.50974851062062e-07,1.4954472564348623e-08,-2.1630209933682434e-09,3.964848475532114e-14,7.808132975699185e-08,5.841862304802899e-09,1.1323348540359571e-14
3800,9.718333064680855e-05,0.00017381691813215456,-8.333431041676395e-08,1.6195160318598049e-09,-4.361734180748791e-14,-9.161985361398266e-08,1.118686410225146e-08,-5.229546120567779e-07,-0.00035678154546891496,-1.039623398691622e-06,-4.361280778526748e-05,8.689135270753186e-06,1.5710848472729245e-08,5.028906395322752e-05,8.710950786271937e-07,7.920671837065796e-08,0.00035531215046529364,3.0854269880857117e-07,1.561369477661842e-08,-2.190215594469865e-09,4.0245640701853556e-14,8.027902000845224e-08,6.782112033476465e-09,1.2263199491932179e-14
3900,8.65816997421321e-06,0.00026381812928809377,-1.1820933638889973e-07,1.3913502883710616e-09,-5.180700381573046e-14,-1.796857484675349e-07,3.2461310402375314e-08,3.006704022515249e-07,-0.0004795911161491255,-1.1058272245088867e-06,-0.00014009153676008789,5.7027448425227975e-05,-3.776929704345555e-07,4.334407601489651e-05,6.682796183175331e-07,1.4478693527484786e-07,0.0004027498076927133,6.429770208607596e-07,1.8216586120783018e-08,-2.9453491207337532e-09,5.40500340773579e-14,1.2196093455144562e-07,1.209822575144298e-08,5.754274974533578e-14
4000,-8.308647541558748e-05,0.0003401844584373015,-1.5627688643885404e-07,1.1659569126384734e-09,-5.685127271725825e-14,-2.7287712526006944e-07,6.702689386747327e-08,7.400296547268276e-07,-0.0006509733730391128,-1.2195863365199238e-06,-0.00025172435869820145,9.617238398218225e-05,-6.052914837714905e-07,3.6926672571045066e-05,4.5722792048256393e-07,2.525271283425523e-07,0.00044017879330603024,9.201429387344545e-07,2.0565124162217472e-08,-4.182064351355073e-09,6.858249382037842e-14,1.639762626513339e-07,1.860836083870227e-08,1.155464141541738e-13
4100,-0.00017826048721457271,0.00043659395486683446,-1.9042148844115634e-07,9.308991497283295e-10,-6.476650891697874e-14,-3.7949747172004944e-07,1.0062473447405921e-07,1.0585297401986097e-06,-0.0008309479907096455,-1.3008953627380656e-06,-0.0003854061333776055,0.00013912722359978554,-9.179249239627129e-07,2.7848168679554863e-05,2.9355427820805245e-07,3.257074896110724e-07,0.0004978775269612521,1.3743792130483633e-06,2.3338883358462014e-08,-5.125753016968878e-09,8.643199447720874e-14,2.0773304594669114e-07,2.4736456011284498e-08,1.7278301257803136e-13
4200,-0.0002741112838750329,0.0005168080704355985,-2.2719145142324514e-07,6.834170393557376e-10,-6.922703720388218e-14,-5.014330719288986e-07,1.2880540894747644e-07,5.018863999006676e-07,-0.0009756803952972399,-1.4054043407389911e-06,-0.0005053590188208146,0.00019288517020942965,-1.253229571999605e-06,2.039549811304468e-05,9.29539208477804e-08,4.3027137095357047e-07,0.0005387937989594912,1.6983633267198821e-06,2.5969630677788424e-08,-6.122045012158148e-09,1.0423542691901712e-13,2.397605651310616e-07,3.205654479053486e-08,2.39542281230629e-13
4300,-0.0003672238388221308,0.0006026234911798384,-2.6005426922373494e-07,4.328288939563246e-10,-7.648900346156332e-14,-6.280039345878886e-07,1.5986427336166916e-07,9.004857735903443e-07,-0.00117058939488361,-1.5037952992921132e-06,-0.0006521049293318967,0.00024353925391071434,-1.608824559219952e-06,1.4128145832671801e-05,-1.303664135056601e-07,5.253862500000045e-07,0.000587873003199334,2.103362929403191e-06,2.8970408926118417e-08,-6.887602616756478e-09,1.1986213780837252e-13,2.7524411332977916e-07,3.9624581208143015e-08,2.9054404176172615e-13
4400,-0.0004607652507748553,0.0006999732611808922,-2.977664076246748e-07,2.3622249562053806e-10,-8.39279332349642e-14,-7.030042448357093e-07,1.8705939209838e-07,1.7699434678446414e-06,-0.0013356223245729205,-1.5635331790478382e-06,-0.0008013635213738094,0.00027864091942823643,-1.9044352293745325e-06,6.592634142851732e-06,-3.0912272229117947e-07,6.183466546960272e-07,0.0006402746273085294,2.4223932888951674e-06,3.1096025528831925e-08,-8.051396907395236e-09,1.363112056311889e-13,3.2336390856853645e-07,4.5378531023943535e-08,3.3821997857401466e-13
4500,-0.0005235604741399785,0.0007856043971054285,-3.4732857583814206e-07,1.893063997129108e-11,-8.962445018628877e-14,-8.144831961513016e-07,2.1192724822119576e-07,1.5050030160672048e-06,-0.0014766466620939655,-1.6587226301824547e-06,-0.0009137857936514711,0.0003297981209977739,-2.2400235620934937e-06,-6.449043488434354e-07,-5.34689239749862e-07,7.101476325739e-07,0.0007142767231450073,2.7615229414996163e-06,3.3949613388553675e-08,-9.092160314476466e-09,1.5213809356526302e-13,3.631426767824629e-07,5.338221285064158e-08,4.0670560828948017e-13
4600,-0.0006308024314967449,0.0008734047567893272,-3.842664489106484e-07,-2.6998249145628183e-10,-9.674278713006973e-14,-9.385886896232973e-07,2.4561781731447646e-07,1.766766785945671e-06,-0.0016453653716932525,-1.7286906871086327e-06,-0.0010518782055072644,0.0003705991328291124,-2.483667164772398e-06,-8.383232178653642e-06,-7.258094416056875e-07,8.118421381796381e-07,0.0007672463193515682,3.114385193475501e-06,3.6780253139187253e-08,-1.0056593064456661e-08,1.6731441713104015e-13,3.937571073800317e-07,5.91036507442642e-08,4.635556690204141e-13
