milliseconds,Rb,pRb,E2f,RbE2f,E1,C1,pC1,E1C1,P21,Ce,Ca,CeP21,CaP21,aPcna,iPcna,Rc,pRc,aRc,iRc,Dna,P53,Dam,Pr
0,0.005314580057259451,5.0001094884488095,-0.0007235839826090706,0.0020885175022908116,-1.6734876494797914e-05,0.00029394866821745146,1.001335892820844,-6.450565339334383e-06,0.601193858591456,0.4988545484209513,1.1980026524348801,0.0001530271174045906,0.0010477301697861454,0.49424869379050723,0.0008669404201049349,1.00119901494324,-0.0013010582417903906,8.601147171084334e-07,-2.8299769893307856e-05,-1.0853114797911271e-08,-0.0001275817844653493,0.0001264624502817148,0.49779777583740664
100,0.03160193559898884,4.972304788857406,0.0039854505786224275,0.0007537461658881884,-1.150375684248519e-05,0.004931939084724044,0.9953884449055448,1.0220078577201846e-06,0.11096977774522253,0.48733374663637363,1.1667979156378752,0.010834637787755858,0.026658936683485037,0.04922505023302509,0.44600763371446306,0.9957170066069846,0.005114664273969396,-1.0221973778400117e-06,-4.1450249971230485e-06,2.7300070736868513e-09,0.003746228698739964,-1.830681709036058e-05,0.4974808563055811
200,0.04331645760079714,4.9461976563795655,0.004996854390818225,0.0033686352653245454,1.0751294050418332e-05,0.007951055936748911,0.990268759560476,1.1804092755839515e-06,0.07805429694366676,0.4822131814576916,1.1472511701235513,0.015005951774083285,0.035853080074299104,0.019326230729281458,0.4734601074347825,0.992718692908074,0.005364484476871779,-7.69815129531809e-07,2.541179158643263e-05,1.777414850894147e-08,0.00611062298601675,0.0002722039920862517,0.5040663466410357
300,0.0702729288664989,4.934702270192886,0.007888162380010045,0.001944709239913517,5.107116365335574e-06,0.012783854441575943,0.9867681224689677,-7.029551061427996e-06,0.04729589752714605,0.47840405498829003,1.1516463324246538,0.0181387848449695,0.044045227006261053,0.015316980847327098,0.4845583321281985,0.9880209023593814,0.00881705114271945,5.013236493331716e-07,3.628261266359037e-05,-1.752628584791517e-08,0.008085380484635992,0.00020265237419892334,0.4997266767882461
400,0.09548344512208663,4.901410999107865,0.011395937830586823,0.0024359242041995933,3.0023414135815702e-05,0.01570567168172839,0.983963996141752,4.541999898133417e-06,0.03981875282867409,0.47524567306433296,1.1364094232822737,0.019783704327698156,0.04856462412106362,0.01470956063090784,0.48530611364967446,0.9858644991513134,0.013743069641202426,1.4628222601733727e-07,1.3295363958728897e-05,1.2347210502532937e-08,0.009014557822631379,0.0004491333840869898,0.49820123954666334
500,0.10313436658712519,4.892455549639806,0.015464946079716598,0.001159566005853326,2.3093842133715898e-05,0.01926165219038582,0.9819323354375227,-5.194163533388467e-06,0.038096410485276684,0.47464584545062205,1.1205862173019832,0.021141841103336896,0.05106853775900137,0.00895699544989264,0.4946109136060318,0.9842411803704125,0.017832637106202805,-6.203913007743071e-07,-4.983005542552778e-06,1.5336742566560057e-08,0.00924351513185296,0.0003528943487791174,0.5025690279449787
600,0.11949732438523038,4.868936774799747,0.015787222294016964,-0.0005531326873381751,1.102856804824121e-05,0.021583960760222187,0.9781967349846178,3.913627215530765e-06,0.020016341518847465,0.4705493186235553,1.113489957529731,0.02314872129867085,0.05433416955382151,0.011353811110099421,0.49551645792347104,0.9796919153627446,0.019169930093909965,-2.774328721040131e-07,6.430841705890237e-05,-1.49041999534476e-08,0.009786288933202063,0.0005874114202286165,0.4953833090951577
700,0.14002505825658793,4.87092879162596,0.018703253701080964,0.0060584054685548045,3.1228527874826776e-05,0.023306433927197646,0.9772345993835089,1.0189216446668352e-06,0.021888767729102213,0.47038615716891863,1.1083305791627653,0.023850098688549055,0.055923210943134315,0.004303032357375081,0.4958985589076946,0.9749438525154877,0.025804180795747162,1.6105386842246914e-06,3.635902332385385e-05,6.894793915164332e-09,0.01023665004276206,0.0007576894147922214,0.4984776240306206
800,0.14896737403128094,4.8431474287988365,0.02140458066483395,0.003619412134594528,2.5692723113279755e-05,0.02632763681505337,0.9744237797591366,-3.6778519757196823e-06,0.017217017140644136,0.4673176045264565,1.1121078856406466,0.024951056267517622,0.05677845059549961,0.011534002066087783,0.4884310454999044,0.9737061699227546,0.02518590414641002,1.8345099237829848e-06,8.731398395966485e-05,1.9667240029404283e-08,0.010272339453783655,0.000701461667400737,0.49369764876355576
900,0.16626630481635685,4.828080958207269,0.02159252734309665,0.008289150424674362,3.803441892599411e-05,0.02693530795588758,0.9732843700814093,5.602980105500888e-06,0.02185507717994944,0.46712489266568324,1.1076208302038641,0.025061816563675503,0.05827663596866406,0.01341563555401086,0.4905602574265637,0.9687595895535107,0.02830630467756009,1.762595230559238e-06,8.842734050909768e-05,6.807657078955988e-09,0.010699136192461852,0.000839544583277099,0.49361154260674805
1000,0.174380813284108,4.8243950508903675,0.024880419452907337,0.00615402676302054,5.954295238428937e-05,0.030902114705125328,0.9713681342982563,1.2622414364548453e-05,0.023623285340107034,0.465799275559761,1.0926612655606078,0.025962915115425304,0.06071211460875451,0.0021668181555320205,0.48636333404805565,0.9674523650866136,0.03067388786306409,1.5663749942727106e-06,9.948145114114729e-05,-6.135490690959994e-09,0.01080168519151445,0.0009454370085367984,0.49405201656351816
1100,0.18958218528809356,4.794606302808129,0.02540672323153902,0.010803825608565836,8.925712700013822e-05,0.030363896295980377,0.9685530289335287,-1.1990166460597475e-06,0.01979400754847442,0.46176984503716517,1.0698594711791183,0.026272797521202654,0.06083393069725668,0.00487348071111659,0.48812639800855506,0.9661112669217508,0.03263025180010813,1.0714079550044734e-06,6.085785806718062e-05,1.8410180677981796e-08,0.010983350649352954,0.0010760150807197903,0.4937640596978753
1200,0.19299099151560373,4.802328841438236,0.027679164764844232,0.014232878370165073,8.961911270252315e-05,0.033140888999717406,0.9677959234153075,4.127654191444612e-06,0.007191856671706452,0.46230333719584915,1.0700389277132305,0.02683190364467193,0.06229063590537167,0.01432077308548189,0.49820881204239154,0.9618173879948198,0.036518809817056415,1.1472117040816742e-06,8.638233027216843e-05,6.4122187417185324e-09,0.01117986150798513,0.0011559544078021896,0.4892171817459772
1300,0.2060660401327412,4.771511278912876,0.029772056075606564,0.011992282098193335,8.74149718185336e-05,0.03363829605724251,0.9667955736668483,1.3130750890679243e-05,0.009083035832345416,0.4598923803114709,1.0604703934815698,0.027124282857749316,0.061976345853262456,0.0074362172849925315,0.4950873361403466,0.9596026947702564,0.038705722701228074,1.3053597985260459e-06,0.00010405039736090976,1.7479707161798736e-09,0.011203870563184011,0.0014115451733436278,0.48501147837558206
1400,0.21211244601927812,4.773088516968424,0.029411396598463202,0.017380581054549274,9.477306664361751e-05,0.03588103891296698,0.9650457828770578,1.0258212550400555e-05,0.011149546953422807,0.45989290375443354,1.05127256433753,0.026773923376174506,0.061506239686811855,0.012614062135158656,0.4877583482950699,0.9588601609049959,0.043946740867651386,1.5809791056734754e-06,0.00015660617570905115,-6.949948246790253e-09,0.01134279944111908,0.001461501810516299,0.4842459972703782
1500,0.2281493449254968,4.767444182208612,0.03123430185215189,0.018630801483183697,0.00012245515489520166,0.036307112857076405,0.9647937162056678,1.2646284046935375e-05,0.004972784235344878,0.45656685414375725,1.0482988298276121,0.027089117714473598,0.06211193505600998,0.0039822132050655245,0.4836602653151797,0.9569059372126488,0.04475677647711721,4.220747091556556e-06,0.00015715353138420372,4.915227273834257e-09,0.011114263844711753,0.001529310358348918,0.47837653215368325
1600,0.22485282606582516,4.7469264391493295,0.032477619719260276,0.017505900881102293,0.00013213377664515754,0.03773720843599865,0.9631417011339862,2.6295960051490036e-05,0.015009528864955773,0.45580823406066096,1.0291947544011526,0.027181021985106395,0.06251847762843185,0.015425576361360119,0.4932447542780692,0.9556236271237016,0.04700679333192694,3.5707597878382197e-06,0.00018747469216486855,2.82817580409693e-09,0.011268368408535397,0.0016714972877212829,0.47723852989324006
1700,0.23779372835868917,4.745146378379035,0.031795860783024384,0.022052627595611312,0.00013620567934373654,0.03906574452477682,0.9630264867733307,2.421799414026471e-05,0.008185701810803907,0.4542409467994741,1.029670510253203,0.027540487534122776,0.062408220569676404,0.003814512091739149,0.489450946981651,0.9496103373304978,0.049657035779827,3.326681928437159e-06,0.0002610399414175359,2.574755500903538e-08,0.01172912497844115,0.0017608244082749204,0.4776035950838612
1800,0.2405418896290094,4.729933615087405,0.032167028160719154,0.026077195852495173,0.000150517142822803,0.03774757253385316,0.9615418949997885,3.1014789869558626e-05,0.006530386694886052,0.4545470565968081,1.0255872309497522,0.028235032128203427,0.06214045417962243,0.013278907103963079,0.4842971147774095,0.9489760172061721,0.05091709586332094,4.678075533215704e-06,0.00028172751707420264,2.510925984710064e-08,0.01167555599870235,0.001694581847945558,0.4708928178710516
1900,0.2536723444030513,4.733439661837584,0.03415364400221173,0.024498870801945166,0.00018407318589150318,0.04072373983605124,0.9590242209748682,2.037345303342174e-05,0.006987190641905223,0.4533513640342272,1.0168314698440541,0.027973380831343223,0.06332431586115249,0.008528305201840662,0.4923867586741536,0.945661430484117,0.05080972203001556,4.554749468546619e-06,0.00023937340356299989,4.2935557123242965e-08,0.011787796582695019,0.00202080093741697,0.468009012786354
2000,0.248985212462478,4.716450347134866,0.03370676974145944,0.030523837611698707,0.0001875770480520555,0.039089694266216564,0.9606217783358018,3.421475143607781e-05,0.0019304114378310725,0.4506785384280217,0.9845653344575644,0.028777236847020715,0.06279112508349355,0.015867709498163178,0.48360023349946407,0.9442377732940276,0.05216609020787433,6.593503854538071e-06,0.00033739236256375197,2.852016111414625e-08,0.011503373345931576,0.00210814822726393,0.47127760863015616
2100,0.2548584808430446,4.71603655953118,0.03668905314878881,0.031204525323739907,0.00018513918318358914,0.04187820712267441,0.9594739673226352,3.284409447318027e-05,0.0046451022812448815,0.4518911788106411,0.9800848852246529,0.02902437776077949,0.06189011687305504,0.015642422860364553,0.48536106273018237,0.9461482648346065,0.05744977574162539,7.677757437191145e-06,0.00035325025868512936,4.23811885633241e-08,0.01170474936076099,0.002058887245660279,0.468282579945361
2200,0.26983854343777985,4.7035735156835345,0.03498201488603186,0.0382007342909813,0.00020179912952754425,0.04054709677889364,0.9579729932595963,3.459361766264427e-05,0.009229959608266293,0.4515745476729963,0.9884807414775344,0.028807272311420162,0.06290952479619004,0.006164906868969331,0.48953841230083067,0.9423559148375941,0.05581526779456687,7.997151514869251e-06,0.00036966863358955335,3.006655784431169e-08,0.011859619851579878,0.0021875505889170943,0.45992414818833544
