milliseconds,Rb,pRb,E2f,RbE2f,E1,C1,pC1,E1C1,P21,Ce,Ca,CeP21,CaP21,aPcna,iPcna,Rc,pRc,aRc,iRc,Dna,P53,Dam,Pr
0,-0.006171457431425481,4.995102638547021,-4.728090718407402e-05,0.0034863585588822245,-9.187936934942596e-06,0.0013375287080151824,0.9991612033723037,4.574846189679946e-06,0.6061414549287619,0.49844870967374033,1.2043721876087772,-0.00032285519796742255,-0.0003820962093296397,0.506412285519255,0.0023824915957641924,0.9978610472140989,0.0018208113956553135,-1.367763734975785e-07,3.3654947730385645e-05,7.827025936374185e-09,-0.00019468855110122912,5.682607940907196e-05,0.5022640921306448
100,0.03169812002950285,4.971929982271778,0.0019512690118116919,0.0030394410610409296,-1.4760766911696514e-05,0.005023437654093768,0.9951266108213652,-6.360319871544587e-06,0.12326335975365711,0.4876213443553675,1.1712994372587737,0.010825123345781645,0.0271030311297568,0.05215925574157873,0.44242426969725646,0.9982398383264728,0.005230112215462275,-9.978468379287568e-07,2.991656654965788e-05,1.3846937530306177e-08,0.003927503642260049,0.00014502482552258952,0.49744640273121504
200,0.05262928151757224,4.945951218716667,0.006266338311836324,-0.00038399144735863026,-8.101424423322993e-06,0.00982031254487512,0.9903707317189795,-1.2562717565170193e-07,0.07697987927172469,0.4815223760743838,1.1594188597768909,0.015167862118882531,0.036897440257951136,0.02103326498122982,0.48235927242070675,0.9919859403874625,0.008437374829068587,-9.768326547398121e-07,1.5680369533865302e-05,-1.7755606087375568e-08,0.006266933317332041,9.752500289179731e-05,0.5032222490036377
300,0.06891595194465729,4.928641422272298,0.008557425811462445,0.0027172904194161145,-3.1200742031535058e-06,0.012663052643390953,0.9870762009945026,8.521478152807711e-06,0.04549511363458833,0.4784204869381009,1.1535223564090944,0.018272631645829443,0.04206458791446292,0.008908753555679428,0.4819905085414224,0.9876168661542098,0.009138279695976732,4.422818529431917e-07,-1.1930120860590895e-05,3.0761693895994085e-09,0.007735310688564719,0.0001735909191905581,0.49971422543015737
400,0.08845947650780227,4.9132061994070915,0.01230324602796198,-0.0023316707045496414,1.391138604071426e-05,0.015393320993014357,0.9846036035664546,-6.074452095997801e-06,0.047049559343554134,0.4753188734982728,1.1304974412414983,0.02038086455227533,0.048520952644736576,0.008266252701993392,0.49393066238297106,0.9847353309099999,0.013444182994983466,1.1683380991872857e-06,4.551173493262773e-06,-9.386470902231148e-09,0.008620498694539631,0.0003484974381554619,0.5002445899974682
500,0.09880069777928616,4.901721841701204,0.013096611089815371,0.0039606803923198895,2.1895148132025275e-06,0.018514713925706812,0.9825766599395822,1.7389994525285601e-06,0.026351397119859288,0.473718064309279,1.1206725834767803,0.021235906318632966,0.05071785006046592,0.009517703993369233,0.49599885301386853,0.982978125388031,0.01762119162273807,6.088347541706982e-07,3.083870794070932e-05,-1.0504408697336932e-09,0.009182632988459699,0.0005390676515841444,0.5001323225331197
600,0.13009112923855887,4.86854754722393,0.017282509511131364,0.004794958199077496,3.962934694408642e-05,0.021673393292295128,0.9777385600742856,5.167416987204361e-06,0.023288654005804037,0.470419063757642,1.1288835546664877,0.02305934722283179,0.054342393910857704,0.010057790320035445,0.4950504204076664,0.9813596706589218,0.02120754409557537,7.514964884550351e-07,6.536151244766595e-06,-5.090863407676513e-10,0.009895026422122893,0.0006625753795343914,0.5024117857520413
700,0.1329441201968688,4.84896034081767,0.019441859751520258,0.005915244313735212,3.658455177584564e-05,0.024868194823415717,0.9764786602321395,9.214328330996966e-06,0.014784845079651695,0.4677343189783186,1.1243680563726437,0.023595408577617348,0.057049437891791066,0.008557133730334997,0.4953767285300449,0.9746288950145026,0.023974252341813766,1.618859993684755e-06,6.12142679444047e-05,1.4846356448989519e-08,0.010086284092742617,0.0008017107067488628,0.49828739052227655
800,0.14544385102653867,4.840634246419189,0.019917685413733534,0.006770028971739728,6.126555169336623e-05,0.025466455473281274,0.9727762905831653,4.704127757464202e-06,0.021897854898103853,0.4675914487706923,1.103405213275687,0.024168099638285406,0.056973175098889835,0.012462561486112161,0.4924642579205245,0.9743591959584282,0.02612168289293528,-5.261407398491363e-07,9.105190876582386e-05,-6.915214895707658e-09,0.010535810850286596,0.0008126743450912492,0.49694113024647896
900,0.1600246069638852,4.835037111785095,0.02234921993849157,0.004033233674425773,4.9552016193385035e-05,0.027683162000380873,0.9709390543862745,2.7214095111910146e-06,0.017551166248994478,0.4657146376828454,1.0916577782707304,0.02462455047917619,0.058554990244558056,0.01258366800154518,0.49904621382187964,0.969910528151552,0.030496542807512808,9.471964539726345e-07,4.471418429566787e-05,1.5419612498673625e-08,0.01029712953496487,0.001023812932911357,0.4922857776831275
