milliseconds,Rb,pRb,E2f,RbE2f,E1,C1,pC1,E1C1,P21,Ce,Ca,CeP21,CaP21,aPcna,iPcna,Rc,pRc,aRc,iRc,Dna,P53,Dam,Pr
0,-0.002212841461928083,4.997991579603651,-0.000565854514636929,0.0033206722114620937,-1.263897239246231e-05,0.00061684910632178,0.999588278870775,-4.2809906762121214e-06,0.5990239349017361,0.5005833385124208,1.2125161495160837,0.00016519444758603496,0.0005705263555438381,0.49422756686173447,0.0025628639627437466,1.0022511111911143,2.1959213094627496e-05,1.056944423653599e-06,2.239753110320483e-06,-4.895398334864337e-09,-0.00012911250330693735,-6.800839029483099e-05,0.49705538984757774
100,0.03003813607505487,4.96866516535003,0.002563080337239547,8.968372777781752e-05,-1.0201034405211444e-05,0.005239090704042579,0.9939211036313877,8.028050378511335e-06,0.11961649789294912,0.48736662174163875,1.1805941890969538,0.011088402684047293,0.02740913409279485,0.05419779967467548,0.4527990926660579,0.9969203239629925,0.002219870512444671,8.820777452264051e-08,1.874085783898016e-05,1.0434690944483993e-08,0.0036968901771982877,0.00020309033519596295,0.4999828618452223
200,0.05421062363718421,4.949460882936046,0.004859182728807261,-0.0021614246673745995,1.955001066830572e-05,0.009891420806870525,0.9924809382312336,-3.4951489525080808e-06,0.0743972407212637,0.48255580381004953,1.171279210925121,0.015747748962783466,0.03611398791363968,0.027239053453977948,0.4801589446169064,0.9903172085063001,0.005835733400753853,-4.800733025985179e-07,-3.093831138552905e-05,5.088492454572931e-09,0.006328903153953637,0.00023492969825497238,0.5000787600613519
300,0.0665724361154063,4.923589912082531,0.008353262130230387,-0.001312459140661974,-7.232330984004859e-06,0.013691097959667171,0.9873315749320071,-3.856935015107133e-06,0.05922423870776659,0.4779991390404551,1.1402340401746827,0.018501944586077432,0.04377080371052938,0.01731550004833692,0.48168935745464436,0.989929419886248,0.011166212294319267,5.301783260230146e-07,-7.043347483564382e-06,6.239109545388046e-09,0.008028920346905827,0.0003366556627959636,0.4979590608783582
400,0.09543234841846206,4.907056944232085,0.012729169672390638,-0.0015673142467154079,3.0177075998895524e-05,0.014463392916395645,0.9850805712749587,2.5313052560529474e-06,0.04548604915150309,0.47464082755029074,1.1338016614318198,0.01938078637434795,0.04678505428936159,0.010344254477127057,0.49100654409418387,0.9858243116180472,0.014748669521515977,4.1289333798205494e-07,1.042115244468049e-05,1.1395670187683902e-08,0.008829229431719834,0.00030714059016533307,0.49985019057920765
500,0.10047509007778228,4.88583172217332,0.013586618542196048,-0.0001136241794012663,2.5102669897290666e-06,0.017798477150603686,0.9816602623365873,-3.860846540659223e-06,0.025989318883542747,0.47168943820123044,1.1425286391960503,0.02163660401704115,0.05102314661633758,0.013621899897630126,0.48986131169019476,0.9803895740336501,0.01641545247922172,3.0577878193846555e-07,3.0995433731598066e-05,1.742800610272869e-08,0.009329715501568499,0.0004642864158898068,0.4973903297408876
600,0.12096846638962187,4.886311929955993,0.01721417700074414,0.0012535760456064628,1.2577743277029495e-05,0.02142068397696151,0.9788915856528061,2.916516185652499e-06,0.02074747418160583,0.4714051823974572,1.1153915771963898,0.02220297947295923,0.053136607506352664,0.009404745344713477,0.49054703750384043,0.9778587107997437,0.021474959550060835,-4.353093924374727e-08,1.4223779735629717e-05,-1.4283680764589797e-08,0.009615401573685204,0.00045449936723871787,0.49651874946320845
700,0.1349280095944532,4.854748681460141,0.01809865852316344,0.002809751259249807,1.623191459245495e-05,0.024672483614687414,0.9760683759750957,-7.1880382614094e-06,0.03131862828037145,0.46820517219995933,1.1024707089521517,0.023965812712629802,0.05644240949917757,0.012799319309128355,0.4899517978330256,0.9772172625689083,0.0234395943448165,9.658469334837727e-07,8.224599759480022e-05,1.5747450923558195e-08,0.010311074052383079,0.0006167258207727613,0.4955479231753557
800,0.15891296381734824,4.843770053244665,0.02008673235278816,0.0032581645613650938,3.579779841184556e-05,0.026582814036361094,0.9734438397579566,1.0632416269462096e-05,0.011688543199547284,0.46844157895035066,1.1066486083063385,0.02447601291192188,0.057190233907412735,0.00585340603160211,0.49760470737231793,0.9747833765923394,0.02831288921619354,8.386641659786235e-07,7.468452866294681e-05,2.1348430151977437e-09,0.01019940982372565,0.0007036964018768062,0.49516577152393226
900,0.157396345369189,4.833175835034239,0.02354011792560471,0.006425374642266773,5.3555481573818595e-05,0.02832304552371061,0.9733465237861005,5.430593715273361e-06,0.014459334821294762,0.46589889644278215,1.0879104794582755,0.02547064178879539,0.05936694203750582,0.0007306865985328773,0.49949090265665785,0.9720305829821477,0.028411232399448663,1.9447548469085325e-06,8.353508893081331e-05,1.2212512047913734e-08,0.01077875125701357,0.0010270041928254693,0.49179866042941944
