milliseconds,Rb,pRb,E2f,RbE2f,E1,C1,pC1,E1C1,P21,Ce,Ca,CeP21,CaP21,aPcna,iPcna,Rc,pRc,aRc,iRc,Dna,P53,Dam,Pr
1000,0.1810859098327315,4.810516801586458,0.025595689685005005,0.008243308655182337,6.733583847718077e-05,0.02866235955583847,0.9690956945705078,3.4391762070938663e-06,0.01118894798580308,0.46271881049315394,1.0901167303487271,0.02521768706596588,0.05975738526556289,0.0038469019340229573,0.4886480763092356,0.9695363737231092,0.0326769297983409,3.9454943402223266e-08,8.073393881384258e-05,1.8792485162692728e-08,0.010910438899909516,0.0009851232259174554,0.4907136757538399
1100,0.18392093446347726,4.799889468490285,0.026837910033963616,0.007061056901207126,8.800955582946694e-05,0.029838021336518444,0.9687725998019748,4.65025211794802e-06,0.020400116589979905,0.4640489585763722,1.0677602469085667,0.026574358552730222,0.06053047255791035,0.00994221188326238,0.49325534230203644,0.9653771802442233,0.034831231525042895,5.639850388964127e-07,0.00013103187653570254,-6.889230756644695e-10,0.010671841201813286,0.0010907480585454106,0.4876963898452535
1200,0.20188035477108543,4.800663290668909,0.028080137219414356,0.013344841848019026,0.00010445457990088664,0.03206127811737888,0.9678339204944001,7.295240053390581e-07,0.016971339216654537,0.46146997497669423,1.060372937797559,0.026973641147572475,0.062468640736342076,0.00434039486476955,0.4973115081463128,0.9603569055575493,0.03913091670002721,1.8406033973261474e-06,0.00013144126367791768,-8.624759751956836e-09,0.01100859343893902,0.0011032938853029702,0.48967701600516983
1300,0.20791773465339042,4.7723362740563156,0.02751141410014535,0.009617172502327496,0.00011503802964619447,0.03378642831351624,0.9650779212225482,9.701077795538787e-06,0.005339722428655409,0.46098019505152404,1.06951580473861,0.026345986908439544,0.06194305325447179,0.005783771532831295,0.4903619045594932,0.9596001815192209,0.0382654300220511,2.1366486610065978e-06,0.00016529957460004215,6.601092134927149e-09,0.011204273726230996,0.0013967670262613823,0.48822809338538264
1400,0.21938224422550012,4.764550528323274,0.02871043664167252,0.017235786402594284,0.00012018924461074226,0.03583294834898702,0.9637834628020484,1.6461413192840627e-05,0.01313638561805678,0.45984596896271285,1.0512216713451146,0.02773058255530975,0.06274270336670135,0.002557764046373351,0.49082692719734433,0.9594363845217417,0.04107493639328796,3.808989061853104e-06,0.0001832732402664628,2.838286944461253e-08,0.011147026090253817,0.0014443356456514149,0.48305352083523406
1500,0.2292821205551731,4.748089153454104,0.03129542288608201,0.01550531174399592,0.0001245514013803906,0.03710979566128988,0.9636832189193294,1.8839610612469496e-05,0.005657303302105768,0.457037755503055,1.0429540106668271,0.02697665938650321,0.06305984949544526,0.010840707028756679,0.487045912297369,0.9548202375246181,0.04242313132970036,3.7728072180762586e-06,0.00018326111185002937,2.7239219546664275e-08,0.011349369733690518,0.0015621581779947434,0.4837300798915433
1600,0.23327188028972615,4.758045194302266,0.03241715049569354,0.01961175350223176,0.00012701166272909687,0.03647547770349556,0.9616695032057063,1.1431687971237897e-05,0.005765586120199556,0.4573944843408237,1.0216550942010136,0.02746298925482192,0.06360369396737148,0.015050570486840897,0.48526643965575134,0.9513714231515629,0.04680434007954598,4.550365017801382e-06,0.00018751195393400477,2.8135621292289977e-08,0.011521686101124858,0.0014945634085406043,0.47999488800247636
1700,0.2417348638772137,4.747459109995496,0.03274963697262447,0.023908196517812935,0.00015219068199744673,0.037186391066312434,0.9619068910865759,2.2340170892243464e-05,0.015737183509277247,0.4541631147386266,1.0271677444311342,0.028377030050068516,0.06295633695716148,0.013026429897756236,0.4909634628530766,0.9533061385184006,0.04629124551687432,4.352410793494896e-06,0.00023063531264737287,3.2259560340307786e-08,0.011603688009171843,0.0018279539076913932,0.4744266251449366
1800,0.23655891816205782,4.741453853335844,0.033117437436922,0.021265314364378885,0.00015443425798334574,0.03874560902453535,0.9597487485029665,2.9597829202374022e-05,0.008066786929046143,0.45388369505649717,1.0019148937254534,0.02844410755327996,0.06236738932737776,0.012508775758850916,0.4851065883471105,0.9489600242378898,0.04959519375285185,3.698060040174871e-06,0.00027968736172127677,4.297860786495159e-08,0.011571582796327057,0.0017840197552491078,0.47017639554356444
1900,0.2558757321745787,4.724659751795131,0.033678070412779045,0.02905022263381667,0.00016838577155003082,0.04098228180852719,0.9601888757102497,2.208276520615057e-05,0.0023106122540381595,0.4537454699779497,0.9933383709542867,0.02844298054274405,0.06214195958312447,0.008241736912815776,0.48876864725986024,0.9498350491688253,0.053517060702504664,5.520778601802278e-06,0.00027633923165190313,2.9122762064325792e-08,0.011544034130087859,0.0019916282096524643,0.47291855111068193
2000,0.2492485013556597,4.717525940881633,0.034662231081767435,0.027189235931047575,0.00018827583735614174,0.04011540406044516,0.9587816937606173,2.807068330333146e-05,0.004383494800319934,0.4512019258149714,0.9919213510882364,0.02823317599397299,0.06241719997772752,0.011192045417090164,0.48761787250646843,0.945408669395291,0.055885513516581053,6.475869336577469e-06,0.00029184398570465637,2.507806977615909e-08,0.011836616576337167,0.0018611770367617474,0.4645057278492176
2100,0.2540852563723161,4.703665507356292,0.03669625974840358,0.035165241017800795,0.0002168020389998873,0.04052038644116274,0.9577372244080937,3.5786521031279684e-05,0.00784166395489493,0.4511892149458638,0.9874187821930883,0.0290020889013579,0.06192646823230175,0.016633737179792926,0.48524961389245896,0.9438545161522282,0.055546101015916734,7.324561588116086e-06,0.0003036786331996646,5.967655086297112e-08,0.012035031361704251,0.002060631249980521,0.4646992517315815
2200,0.2635830116037709,4.711103202126976,0.03570554897340459,0.03236390713870339,0.00021566731040363973,0.042537176802814866,0.9582004334068002,4.452168279880964e-05,0.0077185249269619595,0.45103764718207096,0.9807851674519766,0.029301523679681904,0.06226477106121066,0.00929035487526085,0.4917747211730309,0.944758519758709,0.05831992675268097,6.935185219578982e-06,0.0003711341601852978,4.260288689296185e-08,0.011777946762652909,0.0021372771908122917,0.46646757810294953
2300,0.2685885009516123,4.687794118487196,0.037806707940165434,0.03968951099352713,0.00023095233894081978,0.04275561055306171,0.95644523445055,3.885156303467444e-05,0.015085240026273507,0.44874144411554523,0.9605932496023767,0.029393406632577362,0.061258821073101544,0.013100388466919256,0.4858579983589979,0.9423434931137266,0.05825372744084453,8.065389599604917e-06,0.0004141668430127708,6.560596667514862e-08,0.012156723602288642,0.0022244730346546726,0.4591630741379151
2400,0.2681784652043034,4.679289397453546,0.03820883387888155,0.04199930945560455,0.00025715774337043096,0.04214052904833892,0.9562207549200319,5.845872553872687e-05,0.009246804050783089,0.4493996111700524,0.9670462704665413,0.02914247014245471,0.06296085854250452,0.012113314105257327,0.4903538382379326,0.939147110243612,0.06207346442522778,1.0420897073538208e-05,0.0003701951964327329,8.221054988859345e-08,0.012258269246574967,0.002352823411500699,0.4603554178206989
2500,0.26831412602914817,4.675981540876155,0.038164377238814905,0.04298279487239766,0.000261895176807134,0.043122648926486915,0.9555397029750502,5.298709193175264e-05,0.0074182046946467675,0.4485555539806042,0.9391684021271983,0.029135522787237994,0.062259188627191486,0.01665711822332376,0.48874135260696083,0.937267710136876,0.06147801457357253,1.098808277415478e-05,0.0004739116429302388,7.041398499429095e-08,0.012199542167532334,0.0025324280984462583,0.45375397784419247
2600,0.27732581777689147,4.684730369366936,0.03818976285028118,0.04529523629637564,0.00025900330156013613,0.04318287246552187,0.9566999233751183,5.537278066579494e-05,0.010586738245953178,0.44603351384476325,0.9427976640785617,0.02964882475048237,0.06135177954189607,0.011772005500265898,0.4889344103628476,0.9351355161751681,0.06279101566302495,1.055295605999131e-05,0.0004534442095522498,7.932413515704449e-08,0.012300583388367104,0.002461399838020232,0.4538259679693721
2700,0.2756518356056658,4.681764242500908,0.04030970030525394,0.05118492369361564,0.00028696166653607467,0.04350750453080726,0.9554940935421469,7.216550755824012e-05,0.005719730816738195,0.44648300046314987,0.9382262194133949,0.029379453373913775,0.06159185727015043,0.011793581633963534,0.4817573831231793,0.937025821265052,0.062391471689476584,1.3607361101617165e-05,0.0005252476323442006,8.700772969872548e-08,0.012304144832676793,0.002793835936089028,0.4466470722620041
2800,0.2767174852223548,4.664238390939073,0.03929876590611084,0.05305657930314443,0.00030082948114764073,0.04627556717483059,0.9553739125947914,8.021657426985491e-05,0.0075962592994944745,0.44346762204931145,0.9294849795287667,0.02957685983699474,0.061786191134120795,0.012515404992351147,0.48439876045203634,0.9362889596461642,0.0658616101489835,1.4660802393429397e-05,0.0005539915505129694,9.151694572114034e-08,0.012337372833275928,0.002677995883295032,0.4424569199704824
2900,0.27978059465228106,4.6712204095929035,0.04010725845949853,0.05669592983309736,0.0003200643165549528,0.046308947988601794,0.9539083556280865,7.716244222130401e-05,0.007459904427517636,0.44257954849872344,0.918578303043298,0.029921543380346645,0.06046229518027127,0.01049245351907688,0.4806294934695811,0.9323802714682708,0.06524379368480972,1.4306583108983353e-05,0.0005683991050478404,1.1128892516462259e-07,0.012700521703181289,0.0029992937991719787,0.43878441881465235
3000,0.2837676253611897,4.645848875144774,0.04079204953324495,0.053192336791637984,0.00033007300884281473,0.04552594449012023,0.9521091338733981,8.619381338551521e-05,0.012338885971421215,0.44270633946280946,0.8999364261642757,0.02979128829827787,0.059688238395766965,0.0153192476329601,0.4850032405568052,0.9334241083387292,0.06690210111766515,1.5577618625516695e-05,0.0005606159248920546,1.2565308646209932e-07,0.012714083649948062,0.002946309043722634,0.44192926526598486
3100,0.28745159168150114,4.644617842459262,0.04084224919345221,0.06146599122041505,0.00031761188554872753,0.04658426206740141,0.9520544709799603,0.0001002611300212718,0.00026203643886816164,0.44107644195923923,0.8959270291293857,0.02939435503948767,0.059922398582368856,0.016107789440275275,0.4880776086264404,0.930937360008019,0.0701419930189133,1.7572419598315868e-05,0.0006029870505194681,1.5724501318526074e-07,0.013045438538772925,0.0029898931347108358,0.43366366652131194
3200,0.2875760975528484,4.650014381691012,0.04203749729176611,0.06296912660820098,0.00033746000549956986,0.047655809549079456,0.9519397644996358,0.00010464009733059092,0.00583928312020665,0.44193445018696764,0.8688030440641328,0.029840481865505607,0.05968914365787328,0.018875109880275513,0.4845552784568512,0.9307291117168489,0.07001370755810153,1.678136418753521e-05,0.0006341740734261779,1.7519568326568612e-07,0.01291401277843319,0.0031002360192476587,0.42891807988930325
3300,0.28763203741650456,4.639485371430688,0.042056442158038276,0.061812081460537176,0.00035220122577891635,0.04687696357105636,0.9517382596955322,0.00011109812722498848,0.007597465173658531,0.43865811791183046,0.8827352755894916,0.030245454760956785,0.059753192263870686,0.0172282173403069,0.4823787068619275,0.9302064342129928,0.0696134439021927,1.869276997598119e-05,0.0007339781300128355,1.6913505234867305e-07,0.01309627426004673,0.0032371013223619375,0.4330198198048095
3400,0.29863116663623906,4.627242762013209,0.04218771160370944,0.06404197345955413,0.0003898650606459571,0.04958473188586752,0.9521152434309227,0.00011815482845450864,0.01097255590162301,0.4383927740832457,0.8702727602990855,0.0298423149718902,0.060011526394879,0.019619502427695164,0.48104016234693486,0.9269517753894305,0.07211070406445028,1.9319923029135163e-05,0.0007626628427486885,2.1377180618633298e-07,0.013094432594821041,0.0034768191009371084,0.4292254260279199
3500,0.2968093692112273,4.640094657319728,0.04280150748477808,0.06918239072242606,0.0003834373937117148,0.04945116415854758,0.9503066156343776,0.00012980078210116593,0.01017901665156436,0.43726039754749274,0.8512489632091221,0.030234621624626163,0.05928876168564453,0.020795870407165427,0.4794900911460433,0.9274839536961643,0.07223274457171716,2.129781912092779e-05,0.0007594883414743671,2.2686934029594715e-07,0.012964618093158967,0.0033867370964709527,0.4206221989109291
3600,0.3046099344915117,4.6281926651792045,0.04315222727663671,0.06822819444292673,0.00039110156531350275,0.0491401326672705,0.9499809210747024,0.0001375180713885143,0.0001281787308390625,0.438759568922148,0.8488277123265167,0.030185231908019635,0.05862079435720899,0.01544445586156906,0.4872782344388875,0.9280492001195788,0.07432684961404831,2.264135730658149e-05,0.0007557043545529861,2.347903438932102e-07,0.013541467406228934,0.0035180492913967657,0.42087022828666415
3700,0.30345328183648174,4.620347504209373,0.04381808561120051,0.07413684977646633,0.0004021793920673009,0.050977083694435696,0.9492144820067411,0.0001436000607545846,0.009001743150415941,0.4374205694062876,0.8276561982127261,0.030239781727392355,0.05709598156033731,0.010385983645140685,0.48804939556921456,0.9246212817546352,0.0732702351929024,2.3887419255771203e-05,0.000839191076344571,2.6305637536409744e-07,0.01332421165175561,0.0036907478453869513,0.420167296979027
3800,0.3075948113354792,4.631698702848251,0.046463288845163875,0.0797674679757238,0.000433942942951525,0.05001011688489999,0.9501676130050222,0.00014929299073951778,0.013722596116890301,0.4362967674473636,0.817350869274104,0.030323415798963464,0.056610769021441826,0.014393331420996342,0.48652027881771664,0.9255020028468084,0.07524816153352964,2.5312643854686594e-05,0.0008364104323588409,3.0082026558878507e-07,0.01359013455711331,0.0038602060845349317,0.41103866643383735
3900,0.307914178683002,4.624350838631591,0.04716460531994212,0.07718387558646388,0.00045086508923692113,0.049957709552533244,0.9472193619755025,0.0001685756479395541,0.007007638870365371,0.43585309314000864,0.8243462635470595,0.0310211174206573,0.05697214545962393,0.010691125195877189,0.4862941949495382,0.9253594036430444,0.07188520482735812,2.6084158437531113e-05,0.0008950420904644741,3.1484489226997104e-07,0.013503757707186181,0.0039041152658243704,0.41140647339945907
4000,0.30280291374184687,4.606876121709297,0.04593652264706948,0.0816700329178066,0.0004637731354267648,0.052990680987082206,0.9479711567074192,0.0001649826747130698,0.01542828431839489,0.43572277147313576,0.8107928329235797,0.030214113203615243,0.05706553135479197,0.020976303600865873,0.480506104160458,0.9261826908132207,0.07462020823140142,2.6702753988118207e-05,0.0009094283097365605,3.171289093379927e-07,0.01392447913249704,0.004083199009871517,0.40875493238654503
4100,0.3042359168532843,4.612089878973447,0.0463556601017732,0.0826336705722252,0.00047140784497319994,0.052386440039587784,0.9482620082505777,0.00017423716568043236,0.010104016673424893,0.43237489417228014,0.8055410097444916,0.03100131626941479,0.055665062169469016,0.0107941291410908,0.48502657196521026,0.925487316148164,0.07436569824644947,2.7526120001535856e-05,0.0009635477089987302,3.398689762913902e-07,0.013650468635283198,0.004097402246282901,0.4037799655016055
4200,0.30723173510955637,4.598172821117284,0.04654036880000793,0.08509095462921802,0.00047277253911438583,0.05187437803094308,0.9481544781974166,0.00019567478803995296,0.0009859298590049357,0.4340879681794326,0.7967798454524287,0.031104225394780173,0.05685235440825393,0.0208300577434821,0.48897371112094223,0.9222555505983245,0.07324824675860313,2.9190296796121425e-05,0.001044096553360704,3.749364560454931e-07,0.014016787681644976,0.004061566738724634,0.4004900622604558
4300,0.30930975758557505,4.605581691214371,0.04953385527677773,0.08863171677485358,0.0004863196480509997,0.05452342799452078,0.9470253521194318,0.00020534016638717328,0.013474758341523764,0.43328971873477307,0.7797375119931925,0.03137409900447365,0.05611330670038878,0.015364638061788928,0.4791763114803484,0.9207976566457728,0.07548704763394812,3.167042723152732e-05,0.0010166394744712036,4.277351060585203e-07,0.013884127175347708,0.004412550671629515,0.39891181131946757
4400,0.30850522619276405,4.592242962114563,0.04933732616846695,0.09015458984414183,0.0005070685665288249,0.05379349786418276,0.9453702274209663,0.00020327004088518372,-0.0004107270668033758,0.4312696239108713,0.7694337470286369,0.030649899814319474,0.0544305783895136,0.016054235878224812,0.4890453554898845,0.9220506678342696,0.07713123464645615,3.189770039793105e-05,0.0010953751089755545,4.4564857745569435e-07,0.013980341190503079,0.00445050014291082,0.3932730549092092
4500,0.3070218019512953,4.597239322218021,0.04935478639268474,0.09796123243147264,0.000516656553322692,0.05388765670708952,0.9445378554154943,0.00022899777289092334,0.009153628381381033,0.4287346276527571,0.7499317915381222,0.030945975685512127,0.05484113304385273,0.0129285698947612,0.47537139170320547,0.9228815053863089,0.07807371001546524,3.2252481336351855e-05,0.0011503111623307695,4.578626646793186e-07,0.014035375238996013,0.004452111099077944,0.3867407441682186
4600,0.3137515571651991,4.589074941152608,0.05126881318259465,0.09466173857717247,0.000530993469303466,0.054790818495619086,0.9440679739265723,0.0002421033585057615,0.009943964102770307,0.4304124879830923,0.7548497484662249,0.03064719284129387,0.05479845319042291,0.016094196058188282,0.4760781937615539,0.9213110852393166,0.07673209954438089,3.426498176253695e-05,0.0011407579220202657,5.106152115744207e-07,0.014295576759104433,0.004634475712531522,0.38971788350505393
4700,0.3143784915865473,4.595062705491602,0.05182984670323912,0.10246956336224937,0.0005593177298089975,0.05672282019091582,0.9433627457849263,0.0002502271238722889,0.013635381403894805,0.427224251375612,0.7434517974867145,0.030950810479973584,0.054053535775630004,0.01020154869291328,0.47826507292858583,0.9239226475241503,0.07870541702926663,3.5206194515144756e-05,0.0012045636189540196,5.377173178842098e-07,0.014160645648737657,0.0046174991810968785,0.3828132390562647
4800,0.30419747848847706,4.576075350189829,0.051367817641970764,0.09898287143098942,0.0005782373864921224,0.0546462327544909,0.9429999962235721,0.00025101397754291556,0.009579304910312229,0.4289779162642362,0.7328142858897567,0.03179763413856153,0.05397825456164596,0.011410855394509596,0.4830455014893655,0.9224981748342826,0.07722508928187731,3.536231342304677e-05,0.0012316239786559237,5.776042153345463e-07,0.014472935217081859,0.004891564605286246,0.38362462496206123
4900,0.3121620050553584,4.573240236936694,0.05215593476650484,0.10121024502923805,0.0005828411243739656,0.05611478538387944,0.9423569312016595,0.00026626669122679816,0.014499764522938276,0.4288426796708812,0.7258653515252798,0.031437237052062805,0.05221147549889294,0.01629152763527187,0.4787831781471741,0.9207217157000148,0.07790822723629245,3.7369134735182064e-05,0.0012638359686110948,6.030627160012589e-07,0.014464308074533942,0.004866696867087071,0.37903360550311943
5000,0.3097372902799109,4.572355722574918,0.051189624379528224,0.10973218651489484,0.0005809939007955313,0.05748832638182062,0.9424346345213337,0.0002870070431643568,0.013664249307542228,0.42571634889322496,0.7268439181945079,0.0315482488237166,0.051598258832444704,0.021323627171408885,0.48237206033216534,0.9207328170032659,0.07616334682108185,3.962997569918182e-05,0.0013221662390095323,6.493770327892344e-07,0.014608377866011763,0.004868410337578354,0.37755369283503454
