milliseconds,Z1,Z2,Z4,E1,E2,E3,E4
0,3.515122231162178,9.262577503381749,98.87240104041462,0.7246206906362799,0.32293410275575535,0.050784738727642456,0.9045797380073145
100,3.4031697699721835,9.193848374908331,98.23198152995546,0.762170029565322,0.3221055974655793,0.0814770739561571,1.4302952301045622
200,3.297636362182342,9.122611251150976,97.22200140316511,0.7899959364566747,0.3047386102582213,0.12824505387203375,2.2588473580741493
300,3.2041395309566245,9.050012657257035,95.68379935873632,0.8036733085038434,0.26705818143802207,0.19381363279351146,3.512510431571138
400,3.1280185391977904,8.97754535018545,93.47760560916224,0.799478038479164,0.21156164514883966,0.27440654697627115,5.283377880576241
500,3.0720308571198585,8.906877511230523,90.56768596351573,0.7765170032988383,0.1499977884765875,0.35695296872006754,7.555068273421786
600,3.0345971028886862,8.83951937984911,87.0798343496673,0.7381143312225807,0.0977909212436752,0.4249856394974961,10.15895110623001
700,3.0107527411895805,8.776497775450713,83.25261710352665,0.6904795234781879,0.06290686509079721,0.4700569637935108,12.835950697960007
800,2.9951524787976176,8.718260771565705,79.32082744122027,0.6395695368476589,0.04297418099657758,0.49465281132499705,15.35610900508095
900,2.984109383724102,8.664820987270572,75.4454655723786,0.5891890410010495,0.03193415737533793,0.5053481673321669,17.581787959341533
1000,2.9756496929225715,8.615959594348036,71.71651655177462,0.5411550912518971,0.02534987642748761,0.507265905283954,19.455834305866166
1100,2.968800700783006,8.571366145745161,68.17995559597854,0.49616472182441146,0.021004537432324808,0.5033299111775283,20.96821219596031
1200,2.9630540465763775,8.530706755983973,64.85762054973412,0.45440971052263407,0.017905923984915577,0.49519416430639157,22.132697312162332
1300,2.958112288501758,8.493652572557579,61.75752946298341,0.4158641062081574,0.015581149159223075,0.4839254159577636,22.974849384732423
1400,2.9537840611496002,8.459891211798519,58.879190614711895,0.3804039830454464,0.013775195333854582,0.4703003036020977,23.52586392880408
1500,2.9499379585551586,8.429131208399095,56.21671495733143,0.34786040463405427,0.012335112709659863,0.45492383726487734,23.819084143794303
1600,2.946479787938352,8.401103318565593,53.7608254790809,0.3180452231121104,0.011162791347264028,0.43828200529413996,23.887891428061927
1700,2.943339742610073,8.375560349163763,51.500242666350864,0.2907650675082312,0.010192027813701751,0.4207710061450543,23.764387125087428
1800,2.940464648952237,8.35227624651288,49.422651488476454,0.26582920492233664,0.009376553300525487,0.4027156179372709,23.47859548810241
1900,2.9378133096302554,8.33104480420692,47.51534005919135,0.24305365960013434,0.008683174953993093,0.3843821250258465,23.058059104908292
2000,2.935353051431487,8.311678275992477,45.76567568682417,0.22226388860717203,0.00808730886080645,0.3659884863659561,22.527619946033557
2100,2.9330576326479068,8.294005912683907,44.161393827124286,0.20329584690302946,0.007570525028048217,0.3477119338166109,21.909404244457424
2200,2.930905648883042,8.27787255621476,42.69079265320866,0.18599651106739715,0.007118684132344117,0.3296954705891109,21.222895531581898
2300,2.928879445934376,8.263137290526009,41.34284254244721,0.17022385758718403,0.006720820453153752,0.3120531109852565,20.485082639111624
2400,2.9269642779041822,8.249672171411195,40.10724779100275,0.15584661368430897,0.006368288452397879,0.29487443300181543,19.710640174445096
2500,2.9251477066920057,8.237361063831052,38.974461059071906,0.14274380801310887,0.006054177573128478,0.27822834928193996,18.912134055112542
2600,2.9234191594363224,8.226098568944208,37.93567243696618,0.13080421124771263,0.005772942903050254,0.2621662763163935,18.100231760000867
2700,2.9217695663982046,8.215789035676028,36.982787021285795,0.1199257538725729,0.005520077128397556,0.2467249458528844,17.28390435736742
