milliseconds,CRP,PC,PC_CRP,C4,C4a,C4b,C2,C1,PC_CRP_C1,C2a,C2b,C4b_C2a,C3,C3a,C3b,dC3b,MASP,dC4b_C2a,GlcNac,GlcNac_LF,LF,GlcNac_LF_MASP,PC_CRP_LF,PC_CRP_LF_MASP,GlcNac_LF_CRP,GlcNac_LF_CRP_C1,C4BP,C4BP_PC_CRP,C4BP_GlcNac_LF_CRP,iC4b_C2a,C4BP_C4b,C4b_C2a_C4BP,dC4b_C2a_C4BP,PC_CRP_LF_C1,C4BP_PC_CRP_LF,GlcNac_LF_CRP_MASP,PC_CRP_LF_C1_MASP,GlcNac_LF_C1_MASP,GlcNac_HF,HF,GlcNac_HF_MASP,X
1000,1.9983514619656861,0.03078562270786857,7.109933510780231e-06,769.9999909419404,9.548344897802476e-06,1.9415098922316667e-07,309.99999220590985,2469.9999876563606,1.329614067925647e-05,1.0216774947646383e-05,7.983387077665618e-06,1.150247644516086e-14,4650.0,-3.293503038616046e-14,-7.238942055812317e-15,4.506132802642167e-15,6.799999998629677,3.258544890580803e-17,-1.2269743853197556e-30,-1.7317199560297882e-28,19.9999999897118,-7.918828125933225e-27,4.356594397595469e-09,3.7975062936163083e-10,-7.484202056456491e-35,4.0680660690337623e-35,259.8972400378799,0.001817313844099667,-2.1657224696397338e-32,5.0115964395334765e-14,4.428515535429948e-06,1.1793027289816529e-12,1.5418641599085793e-14,5.310412035944163e-09,0.0,1.1682114889252255e-35,8.031762866338103e-10,0.0,0.0,0.0,0.0,0.0005
1100,1.9980093886805572,0.030646425495808476,7.267140037388278e-06,769.9999862931168,5.85775821132408e-06,2.036991895292879e-07,309.99999419518775,2469.99998731451,1.6221003938617274e-05,1.464234122852448e-05,1.3602687357703534e-05,-1.000075880987032e-15,4650.0,4.7020194806893534e-14,-2.2014710860160678e-14,3.5472942464911022e-15,6.799999998487896,8.027657025817502e-17,-1.5642772767281774e-30,-2.298256031289223e-28,19.99999998850851,-7.292347772535122e-27,4.4473418442509324e-09,4.057366396206284e-10,-1.1791620870030908e-34,-1.4620131919073786e-34,259.91038570246377,0.0017456474932743802,1.529894105938084e-32,-1.970000419613754e-13,1.0924017807410986e-05,-1.0267085262018255e-12,-2.393133796082929e-15,5.173513404304617e-09,0.0,-2.354964739062341e-35,3.837737709209121e-10,0.0,0.0,0.0,0.0,0.0005
1200,1.9979699982282817,0.030816420070060274,7.248005320514971e-06,769.9999946137874,1.0784219711369777e-05,2.0317987208613495e-07,309.9999913792893,2469.9999850800104,1.5250400966218808e-05,1.4253510307485996e-05,7.721696756995119e-06,8.591119705591735e-15,4650.0,-2.565559256710936e-14,2.6469704844662227e-14,-1.194459451050929e-15,6.799999998380683,-1.1683009975837146e-16,-2.7253368894865524e-30,-3.6594041179398845e-28,19.999999988838397,-7.076869632015999e-27,4.5278620122849315e-09,4.550762152004526e-10,-1.7721626495729164e-34,-1.2749322822854345e-34,259.88992261940945,0.0019404934125106142,8.765349190937336e-33,-1.0225140784017136e-13,1.4382376677871968e-05,-4.3315427050205403e-13,-1.0520642472467027e-15,6.2167393653896655e-09,0.0,-1.7545470549445922e-35,7.94977541903198e-10,0.0,0.0,0.0,0.0,0.0005
1300,1.9978778362912664,0.030713730907953183,7.136569464247756e-06,769.999987509933,1.616070001467381e-05,2.0004293052385192e-07,309.9999886804516,2469.999983115008,1.6768990761314918e-05,1.7776599190382506e-05,1.8604469502042008e-05,-6.657803399218636e-16,4650.0,-1.5699386692798387e-14,2.6422085608501004e-14,-1.6038053139093345e-15,6.79999999872989,9.264159541021773e-17,-2.403559147869516e-30,-3.689407187742656e-28,19.99999998766739,-7.322801099304095e-27,4.6023896064176665e-09,4.794144298108412e-10,-1.860459474706909e-34,-1.9600110936605814e-35,259.87637639139984,0.002173363803613071,-1.5341323792750554e-32,-2.083763419950792e-13,8.007203476514368e-06,-8.396177308506877e-13,1.2466247938773526e-14,7.405282156401641e-09,0.0,-2.149949356712528e-35,1.6342964542856293e-09,0.0,0.0,0.0,0.0,0.0005
1400,1.9974054931746579,0.030145591925233015,7.285989399182085e-06,769.9999875520799,9.369741721187217e-06,1.969099424342934e-07,309.99998847335485,2469.9999831739706,1.9161165618182412e-05,1.8336343336331694e-05,1.6664252400351408e-05,2.129085957689238e-14,4650.0,-1.3429775013997848e-14,2.7911830625260194e-14,1.26085479513159e-15,6.799999997536601,-4.145545074541779e-17,-4.595439926459233e-30,-5.22469037463344e-28,19.999999986582104,-7.743902606004615e-27,4.74474915911344e-09,5.00234708609388e-10,-2.898944724860598e-34,-2.214936236306899e-34,259.88599767041694,0.0023437520085369317,-1.3347312369793556e-32,2.0461812784038027e-13,1.2537875860511387e-05,1.4071241390733352e-12,6.042248910054559e-15,6.589589359066316e-09,0.0,-1.6269155412257907e-35,1.231496644541352e-09,0.0,0.0,0.0,0.0,0.0005
1500,1.997521188122205,0.029970555999757176,7.266634039488577e-06,769.999986801239,1.4575228687198964e-05,2.78668294263063e-07,309.9999839735335,2469.99998155202,2.0524214666799448e-05,1.2557656483356436e-05,1.8022650617516047e-05,1.0692786366497173e-15,4650.0,3.90848241786067e-15,2.946257438936774e-14,4.241907663742897e-15,6.7999999979860775,-1.3123197100037616e-16,-6.892684443776192e-30,-5.08982700901171e-28,19.999999986052128,-8.165674874989887e-27,4.720650639132948e-09,5.025656725333946e-10,-2.7760024532559595e-34,-8.865052360128074e-35,259.8531787016162,0.002428494429732597,-1.789143827231381e-32,-2.091512385895537e-13,1.3639063879417505e-05,1.7589811414543673e-12,-8.759588928776207e-15,7.418758226139478e-09,0.0,-6.471890644514047e-36,1.9128249554760564e-09,0.0,0.0,0.0,0.0,0.0005
1600,1.9972191941163393,0.030121139698148804,7.292622784459291e-06,769.9999837072323,2.0991557223180574e-05,2.6636933034157326e-07,309.99998039529436,2469.9999779526984,1.999699166103374e-05,2.4868861453139633e-05,2.1285845112040604e-05,4.494989182985768e-15,4650.0,-2.7711206726405522e-14,2.1252007087463015e-14,-1.886962940807097e-15,6.799999997165926,-1.059580978369399e-16,-9.179539846126201e-30,-6.646735587392478e-28,19.99999998432421,-8.816733913953522e-27,4.6910193669079845e-09,5.118292728058442e-10,-3.2573378156601647e-34,-2.235056827550457e-34,259.84564012104835,0.0027224157550346535,-2.7167474217919067e-32,-1.9678709712291033e-13,1.4145038560281698e-05,1.5836056630727506e-12,-5.253507918278241e-15,8.129079080761933e-09,0.0,-1.6351047867214739e-35,2.446231417791524e-09,0.0,0.0,0.0,0.0,0.0005
1700,1.9968801454535317,0.029678386317426555,7.25241070287558e-06,769.9999797911411,2.8173438937438e-05,2.5649832647687914e-07,309.9999792517124,2469.9999759802163,2.0931341412618645e-05,1.6485972643879546e-05,1.6203415143636753e-05,8.648302957931118e-15,4650.0,1.8322182375786416e-14,1.9534082915433754e-14,5.043304275515633e-15,6.799999997379703,1.4596719019324853e-16,-1.0232254901752581e-29,-6.386623128684766e-28,19.999999982378768,-8.344823591771218e-27,4.887086185052294e-09,5.498836546980395e-10,-3.944201751639552e-34,-1.532176101267585e-34,259.84345025257676,0.002969850922304382,-5.182205564844479e-32,4.9871135347995144e-14,1.866686217456853e-05,-6.917926701314346e-14,-1.143496506777203e-14,9.565829633967252e-09,0.0,-4.637065952120862e-35,2.520261597275964e-09,0.0,0.0,0.0,0.0,0.0005
1800,1.9968561522244765,0.02965393454468781,7.228960238994182e-06,769.9999740968304,3.0185774052053993e-05,3.3976530112395637e-07,309.99998101664795,2469.9999772504475,2.4395908045069596e-05,2.4966145709124316e-05,2.0088341207468057e-05,-2.6941202968197093e-16,4650.0,1.8284941155289632e-14,6.8791575383332955e-15,1.122007030546483e-15,6.799999996467868,2.301034138180706e-16,-1.1735017111144507e-29,-7.674792495831124e-28,19.999999982713764,-8.117250410445138e-27,4.857935994535069e-09,5.405711573078081e-10,-4.094733867138444e-34,-5.100483851084e-34,259.83748572460536,0.0028952976640270276,-6.20370977709663e-32,-3.434698817715678e-14,2.25956700521165e-05,1.0161868012458733e-12,-8.447113941351483e-15,1.0487017516814624e-08,0.0,-6.346127317382146e-35,3.331437255193777e-09,0.0,0.0,0.0,0.0,0.0005
1900,1.9966777966967268,0.02955860751171373,7.354130543321313e-06,769.9999671414225,3.100965104264945e-05,3.352898641321735e-07,309.99997126370465,2469.999975861425,2.3083831469886563e-05,2.8637467387166364e-05,2.3031176399236784e-05,1.9401130555119172e-14,4650.0,-1.2643917896741659e-14,-1.8447572358603705e-15,2.9558487279709377e-16,6.7999999962967905,2.326833637484188e-16,-1.390105169454724e-29,-8.388997881663e-28,19.99999997938615,-8.175947666362327e-27,4.859354383032415e-09,5.904354841921575e-10,-4.718626583527221e-34,-4.216301300362746e-34,259.8305781684918,0.0030750253559859446,-5.110414200142216e-32,5.539613710953182e-14,3.065909217293508e-05,4.165447624234831e-13,3.3820878527477383e-15,1.003147029886435e-08,0.0,-6.836978355083315e-35,3.0451404777050566e-09,0.0,0.0,0.0,0.0,0.0005
2000,1.9966748001916577,0.02934924217313685,7.316806237360428e-06,769.9999707498599,3.520788897509123e-05,4.274840670480027e-07,309.9999663583385,2469.999974869468,2.5641605423908893e-05,3.120433172579913e-05,3.4046792309798884e-05,2.4105160708837957e-14,4650.0,1.6234133687815666e-14,3.6011420163648954e-14,5.515243188551578e-15,6.799999996269779,3.371099760684189e-16,-1.5467714995307406e-29,-8.989071527754815e-28,19.999999980545066,-8.03831840651702e-27,4.917170752506772e-09,5.816178552219286e-10,-5.177656827088959e-34,-3.965680221322864e-34,259.8268033025961,0.003309821174768558,-8.74360429612081e-32,2.1932645361811873e-13,3.2555608424135694e-05,4.292741956100842e-13,8.464603395064824e-15,1.1578617369689473e-08,0.0,-8.655434814190949e-35,3.745122911341044e-09,0.0,0.0,0.0,0.0,0.0005
2100,1.996569334820386,0.029171775527648713,7.230553778075666e-06,769.9999694709588,3.723242381659506e-05,4.645824086301666e-07,309.9999718147723,2469.9999732867095,2.715350565942396e-05,3.868820982715981e-05,3.2270914109200166e-05,1.3992325138577032e-14,4650.0,2.0387481287138252e-14,1.9677447770842208e-14,-6.667136984263561e-16,6.799999995413984,2.6314846813761376e-16,-1.6618364099846169e-29,-8.951235155027658e-28,19.999999979809882,-7.567199459672067e-27,5.019125121567849e-09,6.004299680403456e-10,-5.267113348695614e-34,-6.06438517873262e-34,259.8029841260888,0.0034973333225242205,-7.19143241100842e-32,3.458457547460808e-13,3.603530932048389e-05,1.5354180809072962e-12,3.92166850580326e-15,1.2681725973261775e-08,0.0,-8.448102871475626e-35,4.263048719902362e-09,0.0,0.0,0.0,0.0,0.0005
2200,1.9961731497562611,0.029049766247906127,7.3500251981814845e-06,769.9999575219431,4.0913672904444066e-05,5.013893743200929e-07,309.9999616321043,2469.999972230319,3.063839757619052e-05,3.214579098761574e-05,4.158082022749643e-05,4.4399021800643885e-14,4650.0,3.0014629801190886e-14,2.4967127656656192e-14,-6.941783476747087e-16,6.799999994720601,3.9861357668304705e-16,-1.895440395843213e-29,-9.393001619115174e-28,19.999999978493527,-7.344515125424163e-27,4.9759690489196015e-09,5.969641894084292e-10,-5.480440665288143e-34,-6.417785125565495e-34,259.79809719981404,0.003806218006555183,-1.0205215359864784e-31,4.1196925306691927e-13,4.2628620959653264e-05,1.4096576398017154e-12,1.922129677714613e-14,1.2406082078472267e-08,0.0,-8.310090839650031e-35,4.351864526381572e-09,0.0,0.0,0.0,0.0,0.0005
2300,1.9962870052928459,0.028908636403642208,7.2244095462242455e-06,769.9999603217893,4.77524008207289e-05,5.10383991616956e-07,309.9999653006035,2469.999971588801,3.103232204193849e-05,3.7920055714484014e-05,3.627707090148209e-05,2.241597002673959e-14,4650.0,1.1510559555014462e-14,4.361548207483604e-14,9.180661687083424e-15,6.799999994764664,2.748378279578463e-16,-1.96634619100483e-29,-1.0260888527313616e-27,19.9999999776373,-6.805438515766402e-27,4.990474432665393e-09,6.272463413494276e-10,-6.0525075784887986e-34,-8.229730100237868e-34,259.8047576729154,0.003703248396827471,-1.1687736840710988e-31,4.883835820973765e-13,4.1053512762632045e-05,2.193853555486474e-12,2.33374680387349e-14,1.4018966404095319e-08,0.0,-1.1326021753508615e-34,4.045038882651698e-09,0.0,0.0,0.0,0.0,0.0005
2400,1.9958314315753498,0.028497403591154515,7.269047089557227e-06,769.9999480735191,4.291874699498382e-05,5.447087850596718e-07,309.9999505968204,2469.999967954601,3.236744954857696e-05,4.373858665492081e-05,4.0871884949718786e-05,4.2383199965243435e-14,4650.0,3.019509181524086e-14,6.348509183056736e-14,6.649866770188393e-15,6.799999994531626,4.94771401806332e-16,-2.109183326147221e-29,-1.1044663627549498e-27,19.999999975981073,-6.627651150688894e-27,5.049884421526055e-09,6.30477470746235e-10,-6.538656509580559e-34,-9.988716307068115e-34,259.77247123497904,0.0042348831149166535,-1.3092944530429214e-31,2.2671620824641846e-13,4.004618380695031e-05,2.2366535765029248e-12,3.293139828253423e-15,1.3403839679614042e-08,0.0,-1.4221949346517023e-34,5.4452250239087936e-09,0.0,0.0,0.0,0.0,0.0005
2500,1.9958029337254375,0.028333023635136657,7.321076315207676e-06,769.9999493274563,4.869893571479241e-05,5.138175081154177e-07,309.99995138065503,2469.9999652698093,3.368807304221525e-05,4.238911908761782e-05,5.1510825680391944e-05,4.7197016181366415e-14,4650.0,2.6872071105982657e-14,4.4365892367933024e-14,1.114281954722688e-14,6.799999993354077,5.076496083976477e-16,-2.11400456994923e-29,-1.0460349257096897e-27,19.99999997542336,-6.481212145417414e-27,5.016009252339551e-09,6.122434918015111e-10,-6.148698863937251e-34,-1.0677031683587392e-33,259.7600235739557,0.004048037404012881,-1.5097023871854528e-31,6.235980710854687e-13,5.431466365152478e-05,3.758788153616439e-12,3.7089830710333426e-14,1.3852553588113003e-08,0.0,-1.2962680876144852e-34,5.467274990428867e-09,0.0,0.0,0.0,0.0,0.0005
2600,1.9957171805154479,0.02833344396184984,7.44014187498775e-06,769.9999467498058,5.618724034409505e-05,6.32555390004005e-07,309.99994389519776,2469.9999637571173,3.586867253411137e-05,5.423713031328901e-05,5.513533201325519e-05,4.023323197953785e-14,4650.0,6.236711235010444e-14,4.0147700551354604e-14,1.1983361964334081e-14,6.799999993565128,3.2449859090528273e-16,-2.4235714283208164e-29,-1.1269048540347956e-27,19.999999974577147,-6.2415420971851754e-27,4.971098055446509e-09,6.195590106038833e-10,-6.5468719768026265e-34,-1.0511861822978423e-33,259.75467424485123,0.00435332846826869,-1.7266162214177032e-31,3.6160869250824636e-13,5.0815252474637504e-05,3.4398811564464814e-12,1.4768702520352573e-14,1.5626388951233182e-08,0.0,-1.7286769964838253e-34,5.913132059350684e-09,0.0,0.0,0.0,0.0,0.0005
2700,1.9955653138603793,0.02803489444516506,7.278514474705832e-06,769.9999430986153,5.860089263088415e-05,6.15087147883247e-07,309.99994759032245,2469.9999652033566,3.642393514675361e-05,5.033671103565925e-05,5.7339036915402194e-05,5.649472285331035e-14,4650.0,7.503891161935516e-14,6.285985123763107e-14,7.217674620119928e-15,6.799999993659508,6.57983928621669e-16,-2.574505554311685e-29,-1.2250556144817012e-27,19.999999973911365,-6.316694579394844e-27,5.0784855537894436e-09,6.118069543348769e-10,-7.018924368490258e-34,-1.2035050373948075e-33,259.7471951192766,0.004706881293785902,-1.9441904523923125e-31,4.1578680689293134e-13,5.325410965231994e-05,2.973556686129729e-12,4.4255671744357534e-14,1.6069817640914463e-08,0.0,-1.6403401521146625e-34,6.061751189606401e-09,0.0,0.0,0.0,0.0,0.0005
2800,1.9954396496920128,0.02798336159740902,7.4359326749331635e-06,769.9999373331104,6.192490578135399e-05,6.578910746584289e-07,309.9999348645688,2469.999963839724,3.796041036071359e-05,6.21186190881687e-05,6.0941284239725234e-05,6.578816663174679e-14,4650.0,1.2773893029354342e-13,6.816746941072572e-14,1.6276588929249176e-14,6.7999999932194815,7.836672076309044e-16,-2.820724242730346e-29,-1.2471552915290033e-27,19.99999997067427,-6.081943525806354e-27,5.1069381430746445e-09,6.21393766455166e-10,-7.203285637191477e-34,-1.4383729201613893e-33,259.7546620873094,0.004679861314606365,-1.8462365072618877e-31,8.44670217362836e-13,6.03096426545624e-05,5.6777091926551475e-12,2.870583396841227e-14,1.6277583096127924e-08,0.0,-1.886479396137973e-34,7.303197560001438e-09,0.0,0.0,0.0,0.0,0.0005
2900,1.9952964410069276,0.028110290944398864,7.320042155894542e-06,769.9999330691707,6.590659610451766e-05,7.384970435736095e-07,309.99993530710213,2469.9999629267304,3.982215630106956e-05,6.002358239262941e-05,6.635509672634137e-05,8.603231846316664e-14,4650.0,1.3202478159588732e-13,1.1036007132469746e-13,1.4897324647143057e-14,6.799999992314579,6.370969715687619e-16,-2.8357572104545203e-29,-1.2409113803105913e-27,19.999999970361074,-6.036201439258111e-27,5.0999965121839054e-09,6.54440823716875e-10,-7.3573454429537216e-34,-1.7104527532809203e-33,259.7474725840566,0.004613287262093505,-2.0847799076956983e-31,5.657693520430106e-13,6.736014793955022e-05,3.687016760389374e-12,5.791371263413706e-14,1.7150007520279754e-08,0.0,-2.1865626257752026e-34,7.1373954115043345e-09,0.0,0.0,0.0,0.0,0.0005
3000,1.9949891086742122,0.027675332669073804,7.308768730580656e-06,769.9999295091043,7.268669740750512e-05,7.458016518927196e-07,309.9999317590964,2469.9999585603778,4.059550020923157e-05,7.130134176027091e-05,7.1856835689101e-05,7.151313253532652e-14,4650.0,1.370142728164774e-13,1.0975425048140179e-13,1.4940615815647637e-14,6.799999991772957,9.992700398211175e-16,-2.984626833418897e-29,-1.280965510327388e-27,19.999999968496017,-6.1916947224784426e-27,5.038876398952297e-09,6.292383394281861e-10,-7.6794824688616774e-34,-1.7816076868490745e-33,259.73643217697906,0.005173177963912459,-2.418586751867293e-31,6.397893356073493e-13,7.143452535237321e-05,4.801992768006843e-12,5.549928773546207e-14,1.7279729636010785e-08,0.0,-2.063339994370808e-34,7.953129945987528e-09,0.0,0.0,0.0,0.0,0.0005
3100,1.9946645661814704,0.027722469842287666,7.37651817569945e-06,769.9999286275729,7.137279387735976e-05,7.778725146598229e-07,309.99992934289037,2469.9999589372196,4.0278757701250466e-05,7.0577664105548e-05,7.675268891287897e-05,1.1188775929876087e-13,4650.0,2.084694259390167e-13,1.0843903510789006e-13,2.4111422458541434e-14,6.799999991406308,1.1226338538054277e-15,-3.0442905321273344e-29,-1.2307309713963087e-27,19.999999968205366,-5.74109974379889e-27,4.922471836093837e-09,6.355211828806692e-10,-7.634679952372132e-34,-1.7088821575896726e-33,259.7095813623125,0.00495101817751931,-2.4752187198248167e-31,9.89265869539677e-13,7.772241557367537e-05,7.315397373796168e-12,6.428961811698032e-14,1.8198583679506863e-08,0.0,-2.4684892947820807e-34,8.434736612501842e-09,0.0,0.0,0.0,0.0,0.0005
