milliseconds,CRP,PC,PC_CRP,C4,C4a,C4b,C2,C1,PC_CRP_C1,C2a,C2b,C4b_C2a,C3,C3a,C3b,dC3b,MASP,dC4b_C2a,GlcNac,GlcNac_LF,LF,GlcNac_LF_MASP,PC_CRP_LF,PC_CRP_LF_MASP,GlcNac_LF_CRP,GlcNac_LF_CRP_C1,C4BP,C4BP_PC_CRP,C4BP_GlcNac_LF_CRP,iC4b_C2a,C4BP_C4b,C4b_C2a_C4BP,dC4b_C2a_C4BP,PC_CRP_LF_C1,C4BP_PC_CRP_LF,GlcNac_LF_CRP_MASP,PC_CRP_LF_C1_MASP,GlcNac_LF_C1_MASP,GlcNac_HF,HF,GlcNac_HF_MASP,X
0,2.000160643504343,0.03261321663074222,1.0095398885527626e-07,769.9999946778506,4.715275587579628e-06,-2.954652784384628e-08,310.0000012030448,2470.0000006574332,-4.3016789006967917e-07,3.6012342979177138e-06,-1.6049647134202347e-06,-4.394015869014561e-15,4650.0,-1.9898297308475035e-14,2.526410748987539e-14,2.332748245120227e-15,6.799999999732068,-1.1920316439982766e-16,2.3567659311125516e-31,-5.414572687655123e-30,19.99999999975147,-2.1025451145761094e-28,4.5606849878631145e-11,5.993412357659164e-14,-4.864532161856383e-36,1.287728249980789e-34,259.9922218398008,-4.861820008696189e-05,-1.8657226212885208e-32,-1.0763056294281581e-13,5.823688868356805e-06,-1.0865813927628302e-12,-6.241637651672033e-15,-5.083669257745845e-10,0.0,-4.229705290696328e-36,-4.818875094553084e-10,0.0,0.0,0.0,0.0,0.0005
100,1.9999297035897503,0.03243056510028136,7.158401654916866e-06,770.0000026167413,1.263370626050403e-06,3.860435423567255e-08,310.00000137325094,2470.000000587842,1.317419430034962e-06,-2.0766949544872642e-06,3.698255948337816e-06,6.720553040930796e-15,4650.0,-1.4165254141445727e-14,2.330362676025957e-16,6.328907322533059e-16,6.800000000402839,7.302711623636765e-17,-3.9151938004736967e-31,-7.989172341686808e-31,19.999999998871637,1.0649430263374518e-28,7.689096957543217e-10,2.457596521774392e-11,-3.027094723367642e-35,-7.773399927877968e-35,260.00066157846237,0.000280549800737255,8.10646172915035e-33,4.473904250114514e-14,1.132252613163446e-06,6.616056142021752e-15,-3.465945678623888e-16,-6.883035334449163e-10,0.0,-5.2248830499836785e-36,3.158685043831493e-10,0.0,0.0,0.0,0.0,0.0005
200,1.9998108187875467,0.03244688938069487,7.137049114206275e-06,770.0000030413604,1.600373067859886e-07,2.3149729576268703e-08,309.9999989530815,2469.999997266273,4.381047757913588e-06,3.948741417992891e-06,-5.360991248851017e-06,1.2447476513927439e-14,4650.0,1.8069604772888445e-14,1.2047215802142153e-15,-5.8714178969464e-15,6.800000000391466,4.217645273601712e-17,-1.4088050680953631e-30,2.1096229136652474e-29,19.999999998439826,-2.62606734501847e-28,1.5225413295019216e-09,2.8461639951235397e-11,-4.8038487464635644e-36,1.108356108140667e-34,259.97486451736745,0.0004590714699182734,-1.0495202458954915e-32,-5.013365136759671e-14,2.2005914370303525e-06,3.57555028805554e-13,1.6024776157555373e-14,1.0006372780965563e-09,0.0,1.0874246325136909e-35,2.1073128133476763e-10,0.0,0.0,0.0,0.0,0.0005
300,1.9994656223900382,0.03234262085100335,7.133321079497886e-06,770.0000018710064,-2.8218327718289405e-06,8.194494102023237e-08,309.9999950085165,2469.9999976292515,2.8482166042811376e-06,3.98291754337444e-07,-4.0929585709450405e-08,1.4232097907397708e-14,4650.0,-5.839172439712407e-15,3.739505747535189e-15,4.715926124740657e-15,6.800000000226991,-3.48227504410365e-17,-4.8551651625873903e-32,-4.967283771504409e-29,19.999999997811805,-1.4864540447154078e-28,2.2984895571969274e-09,5.876377640803321e-11,-2.2986397720281254e-35,-6.610937579395641e-36,259.96542800338625,0.00032035169771050257,1.30170949723814e-32,9.839886954138905e-14,-8.213361934887823e-07,-2.968652469117953e-13,1.1095027551700732e-14,1.4993815751278645e-09,0.0,1.928977725430348e-36,-2.375761060417262e-10,0.0,0.0,0.0,0.0,0.0005
400,1.9992522126087908,0.03188233143534278,7.17206377257905e-06,769.9999996713956,1.4342935815052233e-06,8.460167448399175e-08,310.0000032129754,2469.9999943845455,6.443344551355746e-06,3.3437391625353712e-06,3.616646311505239e-06,-1.3099343146637184e-15,4650.0,-2.6273152376362973e-15,2.845749949632535e-14,3.6712000167419017e-16,6.799999999457424,-1.3341066127718633e-16,-8.360072916896801e-32,1.2630021061191716e-29,19.999999996655074,3.4299806825886724e-29,2.8039943991818837e-09,1.231930075438673e-10,-6.98671889075141e-36,-3.0262272433762755e-36,259.9634898800909,0.0007919199778876557,-1.704871068999929e-32,2.3203716400998904e-13,2.7802069792430477e-06,1.1333174922146347e-12,1.0236941634261588e-14,1.5684088989389153e-09,0.0,2.712614807342636e-36,-2.809588708428943e-10,0.0,0.0,0.0,0.0,0.0005
500,1.9989598956208932,0.03211027726859599,7.1096095551659555e-06,769.9999952437079,1.1199980305156348e-06,2.7476002883945718e-08,309.99999709904165,2469.9999927429803,7.525945056527708e-06,7.117167851647008e-06,-3.137111087916877e-06,-1.1523640060762198e-14,4650.0,-2.6687785382277384e-14,-2.265002380670414e-14,5.649105816323923e-15,6.799999999153464,-9.038804274801953e-18,-9.139869846779354e-31,5.099040771860014e-29,19.999999994407613,8.434794810118979e-28,3.073891748942434e-09,1.7288710146765854e-10,-3.1061955835356575e-35,7.310591985132547e-35,259.96499578973527,0.0010454886138463928,1.8149494456720997e-32,-7.465145917080154e-14,3.3260233253783898e-06,-1.2668508583252256e-12,6.062073948508521e-15,2.0546296977614163e-09,0.0,-7.503647754626073e-36,-2.1172763226160303e-10,0.0,0.0,0.0,0.0,0.0005
600,1.9988041619132735,0.03154978491359678,7.171041370080161e-06,770.0000031076087,7.627680746445418e-06,1.1427442518467424e-07,310.0000010459562,2469.9999908450313,7.305153588649885e-06,-1.5918984612916019e-06,-1.3392596367055993e-07,1.0950368791794083e-14,4650.0,2.647339410848038e-14,-2.6111133124704833e-15,3.272481710780444e-15,6.799999999100249,1.982390801823588e-16,-1.9922208993700755e-31,-1.4664177714686846e-29,19.99999999247775,1.5422867332125759e-27,3.367268525280651e-09,2.0704684730442358e-10,-2.624564206804418e-35,1.2983521292280758e-35,259.94955243801286,0.001082267964436099,1.8007248528997186e-32,-2.6084532852637074e-13,-2.008865512043716e-06,3.106852142852676e-13,-1.1327984997199298e-14,1.6621555744115621e-09,0.0,9.752510257799642e-36,1.6731049089565568e-10,0.0,0.0,0.0,0.0,0.0005
700,1.9989808322872256,0.03154936643373622,7.1998896762276305e-06,769.9999965721269,-7.314967881850169e-08,1.3473771067371985e-07,309.99999580287493,2469.999988957704,9.542658389468239e-06,2.5711401291974476e-06,5.911472214033685e-06,3.888681555654331e-15,4650.0,2.1695559380211392e-14,-1.2945888303072835e-14,4.381127452845568e-15,6.800000000027281,1.2062871102614323e-16,1.3032779167584261e-30,2.5021895685618194e-30,19.99999999442786,-2.225991428291147e-27,3.655474914043109e-09,2.5874203986078247e-10,2.595099336821824e-35,3.648754693687194e-35,259.93482067957484,0.0014129412286181318,2.0723183308319359e-32,-7.237519174385064e-14,1.6495444098444818e-06,8.93928600175841e-13,-1.4470204421136807e-14,1.9292963154939846e-09,0.0,3.2984378972593335e-36,2.512162165535616e-11,0.0,0.0,0.0,0.0,0.0005
800,1.9987794844229008,0.031155036408036674,7.290601925076516e-06,769.9999958762629,5.483022947707986e-06,1.0322842461135112e-07,309.9999947607587,2469.9999892407295,1.1869170738027496e-05,3.4013199777422125e-06,5.617687592399646e-06,1.480142772518651e-14,4650.0,-8.913422934725574e-16,-2.758936256763407e-14,4.871511816854056e-15,6.799999999104679,7.824504652801267e-17,-2.009285583678109e-31,-1.8106578275135452e-29,19.999999990668837,-6.247510051737066e-27,4.007947681941227e-09,2.810199522845039e-10,-1.5187895160760996e-35,1.3329343643602807e-35,259.93973544940195,0.0015022436343897667,2.0625718675415758e-32,-9.741149112215856e-14,3.0975849263140844e-06,-1.3608264793114202e-12,-1.5929593524449654e-14,3.8103021539726145e-09,0.0,8.524836931267195e-36,7.54303246949264e-10,0.0,0.0,0.0,0.0,0.0005
900,1.9982577734455784,0.031020552984375064,7.0997644344123294e-06,769.9999990804737,3.350891741453573e-06,1.4217851997255968e-07,309.99999484044025,2469.9999889441256,1.2681112670318594e-05,5.196305681335922e-06,7.766605947924292e-06,9.580517784867304e-16,4650.0,3.114666227046437e-14,-2.5491120682693408e-14,-3.2572718524838215e-15,6.79999999874883,1.3550829824748455e-16,-5.620249822052492e-31,-7.734208216527393e-29,19.99999999080429,-7.760284054936219e-27,4.196031878757615e-09,3.2257132127349474e-10,-1.3073539626595474e-35,1.010967966730282e-35,259.91467148394486,0.0017208255542628973,-2.3661413509275296e-33,-2.680056740651211e-13,4.017014498275565e-06,-8.465774433890256e-14,-1.5286087611947924e-14,3.992340197830797e-09,0.0,-1.063284774947835e-35,1.0069407786201416e-10,0.0,0.0,0.0,0.0,0.0005
