milliseconds,CRP,PC,PC_CRP,C4,C4a,C4b,C2,C1,PC_CRP_C1,C2a,C2b,C4b_C2a,C3,C3a,C3b,dC3b,MASP,dC4b_C2a,GlcNac,GlcNac_LF,LF,GlcNac_LF_MASP,PC_CRP_LF,PC_CRP_LF_MASP,GlcNac_LF_CRP,GlcNac_LF_CRP_C1,C4BP,C4BP_PC_CRP,C4BP_GlcNac_LF_CRP,iC4b_C2a,C4BP_C4b,C4b_C2a_C4BP,dC4b_C2a_C4BP,PC_CRP_LF_C1,C4BP_PC_CRP_LF,GlcNac_LF_CRP_MASP,PC_CRP_LF_C1_MASP,GlcNac_LF_C1_MASP,GlcNac_HF,HF,GlcNac_HF_MASP,X
1200,1.9978404281324387,0.030853089210550973,7.18650142331176e-06,769.9999840613062,7.544903761222969e-06,2.0298876467671665e-07,309.9999933951016,2469.9999837617047,1.6187708780600356e-05,1.640503959709584e-05,1.2245081509643306e-05,-5.330311363060255e-15,4650.0,2.2015729951677665e-14,2.7985375813265036e-14,-4.718578180436768e-16,6.7999999980006525,-2.3790836592858237e-17,-3.8429608115999124e-30,-3.268289354530785e-28,19.99999998867684,-7.205791031990382e-27,4.564321982892527e-09,4.295459730592563e-10,-2.145418925852393e-34,-5.14346924834041e-35,259.89368608322764,0.0021830713925857963,-1.7517346261960515e-32,-1.169615183905812e-13,1.0692240840877801e-05,-1.4423053584312706e-13,8.299460244411636e-15,5.742618455547311e-09,0.0,1.1063414891814282e-35,1.1772298718129687e-09,0.0,0.0,0.0,0.0,0.0005
1300,1.9976834961255394,0.03042795738318297,7.205168150608125e-06,769.9999899215532,1.292826278537368e-05,2.260257899906855e-07,309.99998490799004,2469.999982791245,1.8439668371902665e-05,1.1243907793777123e-05,1.2155052791121482e-05,8.727137310622794e-15,4650.0,-1.7296132941520954e-14,-1.8796000868936547e-15,8.2676532900875e-16,6.799999998298422,-1.3360933779439228e-16,-2.3559793886879924e-30,-4.30098540115687e-28,19.999999985365577,-7.413248758717779e-27,4.486825890641157e-09,4.5442094985786133e-10,-1.98681386822173e-34,3.1728139555302935e-35,259.89121201021976,0.0021531441750948523,-2.7953405193610123e-32,7.120885402785819e-14,1.0992720644948428e-05,-1.8373917952974894e-14,-6.3012068771493e-15,6.82640771626466e-09,0.0,3.5713112926801715e-36,1.7800204197811394e-09,0.0,0.0,0.0,0.0,0.0005
1400,1.9973787844195032,0.030158298098573087,7.314974203984965e-06,769.9999840396595,2.0507408131376214e-05,2.842987907595018e-07,309.999988367401,2469.9999801258914,1.947839698648517e-05,1.8125084545691767e-05,2.04467325358758e-05,-8.932489602728041e-15,4650.0,4.1331669941319706e-14,1.390794328742947e-14,-9.200697373816149e-16,6.7999999976461165,-1.227354539203654e-16,-6.035162263599239e-30,-4.249322562401713e-28,19.99999998721851,-7.658921507088742e-27,4.648839896825791e-09,4.785415233194137e-10,-2.2629948207113385e-34,-2.124114671219262e-34,259.8621848449466,0.0025446826296334013,-1.358790964053905e-32,2.699885418814108e-13,1.5683100108081657e-05,1.6085148408521231e-12,9.656938987591985e-15,7.96588101688687e-09,0.0,-1.1328038144135006e-36,1.8693987394276315e-09,0.0,0.0,0.0,0.0,0.0005
1500,1.9971901637293739,0.030044643277570796,7.2839804310258895e-06,769.9999767689569,1.616109067287629e-05,2.606708416287345e-07,309.9999788538097,2469.9999802902735,1.845786560737804e-05,2.043666698095054e-05,1.1123256355475471e-05,2.216805439093526e-14,4650.0,2.6218020715917144e-14,2.8044823907437626e-14,5.625046448835156e-15,6.7999999970409135,1.0580608566988095e-16,-6.40966341147907e-30,-5.229641959796522e-28,19.999999984028392,-8.210989292090954e-27,4.616906250745799e-09,5.273150259878819e-10,-3.300913872449298e-34,-8.821698880395095e-35,259.8511606876119,0.002571999955855513,-4.6518903698354193e-32,-1.4931133766180313e-13,1.912986493815883e-05,1.121695712658924e-12,2.871116215156521e-15,8.115963396065791e-09,0.0,-1.0752184831066842e-35,1.8644344775841864e-09,0.0,0.0,0.0,0.0,0.0005
1600,1.9972381114283433,0.02977696282952088,7.323706173473229e-06,769.9999800517226,1.471772921320196e-05,3.017562243206167e-07,309.9999829301431,2469.999980755974,1.9070761400646097e-05,2.450212522172126e-05,2.303953636912447e-05,4.6525040023461416e-15,4650.0,-1.850603181689498e-14,5.015984560731612e-15,6.017445880284476e-15,6.799999997364846,1.5162940803736516e-16,-8.15428528636248e-30,-6.3255968294203005e-28,19.999999982332955,-8.66146986488606e-27,4.733746044089555e-09,5.127030597495023e-10,-3.4373985146950056e-34,-2.8377616787976784e-34,259.8493766170079,0.0029301873050237848,-3.7775522225665296e-32,-2.881105518801554e-14,2.0836241467885978e-05,1.543023616415095e-12,-7.206636893993221e-16,8.032333471651037e-09,0.0,-5.084110943300261e-35,2.6103928350297326e-09,0.0,0.0,0.0,0.0,0.0005
1700,1.9970844984277627,0.02970622832007539,7.2892552671246505e-06,769.9999778595322,1.8468000844461227e-05,2.629255059449869e-07,309.9999734923637,2469.9999758897775,2.1581944568288476e-05,2.411449216030413e-05,1.9707337714965306e-05,2.1159042566992883e-14,4650.0,2.478455878158823e-14,9.397431424255987e-15,-2.2557222757610183e-15,6.799999997244648,-2.0524741114192845e-17,-9.104253877023581e-30,-7.3263102316946355e-28,19.999999982113696,-8.749895546938054e-27,4.79782828754423e-09,5.377526628563939e-10,-3.650436327914017e-34,-2.580575991553659e-34,259.8423223868152,0.00293353566156968,-4.09419236881389e-32,2.6019726861544045e-13,1.812502842985914e-05,-6.911366316273594e-14,1.84293081669267e-15,9.641507287273479e-09,0.0,-3.578893789788057e-35,2.638581998782918e-09,0.0,0.0,0.0,0.0,0.0005
1800,1.9967175206076035,0.02976401584819088,7.287558137140144e-06,769.9999737475395,2.2025739271953638e-05,2.827681818791807e-07,309.99997689285544,2469.9999747780116,2.5543319372350834e-05,2.8593932836835977e-05,2.4608049517943984e-05,7.678107511784142e-15,4650.0,3.13163835521998e-14,1.534178108434912e-14,7.12407138093725e-15,6.799999996595093,4.3972959625032064e-18,-1.2751273790466996e-29,-7.433272500030026e-28,19.999999982845136,-8.352894152943081e-27,4.935921234920213e-09,5.645215440414823e-10,-4.422873686268742e-34,-4.676456479654338e-34,259.8406543235719,0.0031824801308579435,-6.286085718212453e-32,-1.789849185803341e-13,2.800245064533718e-05,-5.863599411181185e-13,1.384297031658576e-14,9.728957670042336e-09,0.0,-5.03245110725318e-35,2.6224828355891186e-09,0.0,0.0,0.0,0.0,0.0005
1900,1.9968339695039357,0.029580324228686807,7.326166809785202e-06,769.9999684283171,3.025888372232432e-05,4.1527772275759367e-07,309.99996764825175,2469.99997521617,2.355266412018592e-05,2.7361134831379732e-05,2.9982580603461906e-05,3.2465803964903955e-14,4650.0,-2.0052071367958925e-14,2.3171959442235857e-14,6.705231945428444e-15,6.799999996073513,3.28880537851459e-16,-1.1760405327888924e-29,-7.431813361487299e-28,19.999999979620043,-7.842324291814609e-27,4.83903369711452e-09,5.765687190974903e-10,-4.44490005613563e-34,-5.73877111740385e-34,259.81960277952186,0.003350098331075472,-5.263553187705542e-32,2.5938568095333817e-13,3.241216183418969e-05,2.016144963695364e-12,1.7675996129277467e-14,1.1222180785662509e-08,0.0,-5.544964407476915e-35,3.3043551431046014e-09,0.0,0.0,0.0,0.0,0.0005
2000,1.9964010658106313,0.029293941602931587,7.276987332782911e-06,769.9999653224215,3.650613223163962e-05,3.73445783301465e-07,309.9999740472075,2469.9999723365786,2.532482412864473e-05,2.7237125519128467e-05,2.9849500926014324e-05,2.969798846490852e-14,4650.0,6.7915155994242e-14,3.777550605041443e-15,-2.8121089926449544e-15,6.7999999954394745,3.259372322267276e-17,-1.5101731049318472e-29,-8.718568241890858e-28,19.999999979798332,-7.545136785624532e-27,4.9800003435595534e-09,5.694610937713841e-10,-5.1424290360248235e-34,-6.9026711430550495e-34,259.82743207822733,0.0036091978331728417,-7.653375809383921e-32,1.8015876958455467e-13,3.0313125957279816e-05,1.024026496468787e-12,1.458826217172713e-15,1.0924163978397434e-08,0.0,-6.924966969286345e-35,3.0173462102485157e-09,0.0,0.0,0.0,0.0,0.0005
2100,1.9964384278556493,0.029362523509055067,7.3794521686238325e-06,769.9999657678044,3.460630983994344e-05,3.7845068664584674e-07,309.99996325785406,2469.99997298305,2.6743904693213584e-05,2.752639666225756e-05,3.882020046923662e-05,1.3427785419772135e-14,4650.0,3.698195407913779e-14,3.339149930530007e-14,4.3468081698798277e-16,6.799999994997717,4.526922633193044e-17,-1.5693569251342465e-29,-8.887545793948719e-28,19.99999997997913,-7.520180622221681e-27,4.896208424972474e-09,6.084364122386385e-10,-5.264252989024229e-34,-7.057325781458586e-34,259.8082502596164,0.003325332123278679,-8.394917422541525e-32,1.7218826946253442e-13,3.126014011148724e-05,9.246071935425094e-13,1.0692391450915956e-14,1.1273812537153646e-08,0.0,-9.802443280746563e-35,3.954761118789769e-09,0.0,0.0,0.0,0.0,0.0005
2200,1.9962195436572092,0.029159286961577956,7.225851727687586e-06,769.9999587021684,4.312629162894179e-05,4.917177234344399e-07,309.99996806745037,2469.9999703207773,2.969902080634484e-05,3.7834863315370056e-05,3.412490578656685e-05,3.071650374288708e-14,4650.0,7.204562075070937e-14,7.090732020832184e-15,7.14386732091996e-16,6.799999995776343,2.0651304291502142e-16,-1.749113839169359e-29,-1.0163904936820494e-27,19.999999978934987,-7.262270921591433e-27,4.932625792716123e-09,5.983440224888755e-10,-5.419850289481372e-34,-6.704819439875e-34,259.80555151481724,0.003703548308851859,-1.0559713464341523e-31,2.7385815189592674e-13,3.870648297331432e-05,1.3560977200610943e-12,3.0627838367518405e-15,1.3414188466282693e-08,0.0,-1.087632749314862e-34,3.6806513517646593e-09,0.0,0.0,0.0,0.0,0.0005
2300,1.9963110942772933,0.028958168421334567,7.267754999015228e-06,769.999959640774,3.894860139363479e-05,4.92406483821433e-07,309.9999642162741,2469.9999682856037,3.0164700739969835e-05,3.6247866149333965e-05,3.492783285855154e-05,1.866658759627797e-14,4650.0,1.9792532930638466e-14,4.06093105745877e-14,7.822851749905612e-15,6.7999999949360035,2.1738627475870843e-16,-1.8787959175306596e-29,-1.0167408852017047e-27,19.99999997560253,-7.232810139699645e-27,4.966503819602792e-09,6.159535268590406e-10,-5.759295009973443e-34,-7.522638048878625e-34,259.7907088167981,0.003682207642779533,-1.1410304770538642e-31,9.614672289181333e-14,3.8094878304007734e-05,3.011644259578288e-12,1.2370434891377248e-14,1.300751356499672e-08,0.0,-1.085400130647691e-34,4.749967635610361e-09,0.0,0.0,0.0,0.0,0.0005
2400,1.9957506596436008,0.028770524031064844,7.346144395227874e-06,769.9999590070008,4.86023120392429e-05,5.542356324329954e-07,309.9999506078652,2469.999967292242,3.141211009391221e-05,4.22959991067365e-05,4.0003713957151215e-05,2.2311228599941064e-14,4650.0,1.4015032092622644e-14,3.9249935473212744e-14,8.931995135242686e-15,6.799999994029977,4.1013194839319867e-16,-2.0128316086251793e-29,-1.0580216381739543e-27,19.999999975881067,-6.574321621054804e-27,4.889956040131136e-09,6.165884846645764e-10,-6.203206230366138e-34,-1.057438192304835e-33,259.7734009803637,0.004086360990384837,-1.3824152486047903e-31,3.759707773370365e-13,4.491487139567417e-05,2.3188661250898206e-12,3.393749043241984e-14,1.386787470048231e-08,0.0,-1.169534439064134e-34,4.450444202231065e-09,0.0,0.0,0.0,0.0,0.0005
2500,1.9955925230569393,0.028467663315499426,7.407803664054793e-06,769.9999548058139,5.215511497583368e-05,5.312599434701757e-07,309.99995719624997,2469.9999688458015,3.377869787811997e-05,4.397906390768364e-05,4.851820864751977e-05,3.364381179256874e-14,4650.0,2.0697195359141722e-14,5.951754247062362e-14,1.995614254571435e-15,6.799999993751765,4.616238329981534e-16,-2.30394323598354e-29,-1.1129027517881615e-27,19.999999974125245,-6.5765125894088e-27,4.928514748741569e-09,6.313160123489542e-10,-6.184640735413384e-34,-9.70933732695812e-34,259.7795251787177,0.004105163417542299,-1.4233354467442222e-31,4.971355702775184e-13,5.356339508034852e-05,4.030984020977305e-12,2.233601660086175e-14,1.4296669609396872e-08,0.0,-1.4629159701921086e-34,5.212465343126306e-09,0.0,0.0,0.0,0.0,0.0005
2600,1.9957725688406291,0.02837328672502136,7.399653699779967e-06,769.9999425074086,5.1551586097050844e-05,5.809389138774581e-07,309.9999464111313,2469.9999651768644,3.553310944167296e-05,5.5696241123249876e-05,5.718076438781925e-05,4.8425194515157835e-14,4650.0,1.273985682519607e-13,4.215386285501428e-14,1.0063335270668586e-14,6.799999993510062,3.112753323969867e-16,-2.274221738292497e-29,-1.1444002346403348e-27,19.99999997214846,-6.237846093361172e-27,4.964382223756342e-09,6.137312360041719e-10,-6.523069782469791e-34,-1.1789618374522247e-33,259.7769971472369,0.00440539328400402,-1.7703916337208245e-31,4.770958754333456e-13,5.410046437144233e-05,2.2780050435207446e-12,3.466523983287119e-14,1.59259025293116e-08,0.0,-1.565166511692342e-34,6.30381895324924e-09,0.0,0.0,0.0,0.0,0.0005
2700,1.995392264272063,0.02824392951113242,7.323609404520365e-06,769.9999422139197,5.657313649069789e-05,6.501324107693621e-07,309.99994800865323,2469.9999624787156,3.663236858682158e-05,5.939523851696263e-05,5.199391371121792e-05,6.309544486639015e-14,4650.0,8.465894266669945e-14,6.777610105303558e-14,1.4108670533170271e-14,6.799999993434316,6.879688694471705e-16,-2.4082745489279552e-29,-1.1337381263758819e-27,19.999999973166776,-6.347023705320706e-27,5.090292791956955e-09,6.486369256236873e-10,-7.166449812883999e-34,-1.4484819278706909e-33,259.7576979334747,0.004575850862698862,-1.7209267576297165e-31,5.782257293400744e-13,6.325687938703306e-05,3.713213996611801e-12,4.4657139459349805e-14,1.487319850566255e-08,0.0,-1.5703391248137665e-34,6.835188507539925e-09,0.0,0.0,0.0,0.0,0.0005
2800,1.9953639528317104,0.028251687235029257,7.306492319879802e-06,769.9999423989964,5.9528138372500676e-05,6.921455765163069e-07,309.9999459043122,2469.9999640142432,3.583645615345587e-05,6.371310049555858e-05,5.462432914894422e-05,5.707631280099999e-14,4650.0,1.5926921778961563e-13,9.022742806788781e-14,1.637869944320795e-14,6.79999999206461,5.751652458559858e-16,-2.760291279029247e-29,-1.2140098105987682e-27,19.99999997273496,-5.9654414035175446e-27,5.007030915593222e-09,6.217684802852792e-10,-7.555178649237284e-34,-1.4690795109871708e-33,259.7512972888584,0.0044412176794573896,-1.7853177140621033e-31,6.838050218039846e-13,6.516590161818039e-05,4.307912300624093e-12,4.654869794485007e-14,1.660456106605099e-08,0.0,-1.8777148910790342e-34,7.14983034254035e-09,0.0,0.0,0.0,0.0,0.0005
2900,1.9951980976283112,0.027777789457851573,7.443465862702822e-06,769.9999326341859,7.185637041485117e-05,6.967496026317494e-07,309.99993861719804,2469.999960199243,3.8437431903580085e-05,6.07961072719198e-05,6.054614773257285e-05,8.408232476185758e-14,4650.0,1.0777718533108297e-13,7.774878571365972e-14,1.5409698712061612e-14,6.799999991913326,6.06139274727806e-16,-2.9191724651286744e-29,-1.1832805742231701e-27,19.999999971186877,-5.939925169921164e-27,4.960185707229764e-09,6.295652598883502e-10,-7.692970363175572e-34,-1.4921104033770782e-33,259.72681236778806,0.004820504378047813,-2.1578449684589794e-31,5.955867672525078e-13,6.735815678495792e-05,4.7102926631143606e-12,6.165601531585779e-14,1.7372758564641958e-08,0.0,-1.8958055685253814e-34,7.561783805156312e-09,0.0,0.0,0.0,0.0,0.0005
3000,1.9951625735168432,0.027651292027339687,7.302421065927349e-06,769.9999232090005,6.972200749212778e-05,7.516260238596571e-07,309.99993515771615,2469.9999584924385,3.8130653802930756e-05,6.362557874273841e-05,6.565980554281235e-05,7.493898228720223e-14,4650.0,1.904244201205483e-13,1.2072282687052878e-13,2.103134408175478e-14,6.799999991504938,8.145165208736931e-16,-2.7933623087323906e-29,-1.2556511721448536e-27,19.999999970591084,-6.038754213605274e-27,5.024167008143762e-09,6.556149637859e-10,-7.327113764489692e-34,-1.8925391680443593e-33,259.72423514667065,0.005013796827562572,-2.115459521030226e-31,6.79179216615574e-13,7.043977767277011e-05,7.047020453957329e-12,4.7855811603847566e-14,1.6535026577432634e-08,0.0,-2.2076532717495494e-34,8.228587201735133e-09,0.0,0.0,0.0,0.0,0.0005
3100,1.9950718665528382,0.027679501701747773,7.282359607825035e-06,769.999925642156,8.09281467975809e-05,8.130441290975807e-07,309.9999251399927,2469.9999602768635,4.1666822989745394e-05,7.730923184456521e-05,7.690948270120632e-05,9.602391187762059e-14,4650.0,2.1715222657274475e-13,1.4192061069026727e-13,2.5029294998594034e-14,6.799999990823934,9.195580471373808e-16,-2.995613129725521e-29,-1.232553688953737e-27,19.9999999679227,-6.188087857118435e-27,5.114903099493554e-09,6.32105012698436e-10,-7.831168279563433e-34,-1.9906975465101527e-33,259.72810329994576,0.004981688864610012,-2.428603429487762e-31,1.2527244988365702e-12,8.118389773652631e-05,6.703247414953917e-12,7.565010600372325e-14,1.773762707562486e-08,0.0,-2.32461488917793e-34,7.703018286810435e-09,0.0,0.0,0.0,0.0,0.0005
