milliseconds,Tp,Tm,G,A,S,P,Nn,Na
0,105937.7414121107,2464.3922826114313,0.056789082554380775,-5.993588620616036,-1.264670931214078,0.030073070086191027,0.5013492898611016,80.52801640812817
100,106495.13777868281,4691.489193058859,7.532712537020756,48.19629236992037,-0.6139456533206662,0.14204728345441292,-0.0009780118731976574,26.846957103384547
200,114743.25784148579,2613.195298903748,7.554917153932122,76.13601776135033,-0.9697565782100199,0.24004561281370304,0.013963745050351094,26.72739901173744
300,93355.5575171141,8875.93398613139,8.070186329453824,104.470242474754,2.5443041033707976,0.2756097424101382,0.01980218508333894,27.073652764354392
400,88133.21217190954,15249.112135924928,8.017010082360764,115.3153620821013,8.259491592211914,0.28923147961321904,0.049633867263956674,26.475840892240367
500,97723.84345981397,3252.188687405165,8.078521490764274,124.78316678644602,22.62005002113857,0.3014677369809746,0.14503076171529206,26.236446115971088
600,112904.12148169668,24720.30155619588,8.004282269018562,136.34737676385075,43.44288168991618,0.3105191308112456,0.3285890244978598,26.270466999238923
700,93167.04362645208,9997.853940407413,7.905361597040926,151.87003531966917,58.807841991150475,0.31759291418995866,0.4565769585736382,25.668398679668346
800,117101.73726123551,22224.43119297075,7.6945923141251615,154.2942354521874,68.69050210724026,0.3211134200175844,0.4921619856000531,25.359098146356366
900,118986.16865486468,17582.481959167882,7.555646255425873,161.15440144815082,74.1409070424893,0.3264887302866093,0.5115676272719172,23.96275840866302
1000,121983.09682474984,27398.679051258652,7.895816188710853,170.25227075346515,73.8605320868075,0.3250727412774586,0.506019544044924,24.35391902727887
1100,118470.38515143398,29346.15566182374,8.229439179497142,163.25516010411351,74.75370695405509,0.332660394423911,0.49395024516629477,23.68581972967443
1200,115362.41221226705,25937.188109684186,8.791807022258906,177.30023087093727,78.06039868437136,0.33031594402413605,0.48514782330041845,21.80393583110339
1300,131126.8898957545,28815.141520165824,8.837573237396438,185.97337799036225,82.43016511496481,0.3379039574793093,0.4717312764938651,22.176350700428912
1400,153135.63861584317,52141.3074530857,9.233291221502201,185.816755442621,85.08460323113401,0.34254916343190717,0.4581711447241667,20.3107552978336
1500,143479.1697751515,48076.812340880635,9.4634046527079,195.69620758333633,83.80152721109974,0.3422456034872035,0.45141045026339865,19.864094852429194
1600,166617.35221560378,56104.346679900314,9.677116875552247,203.59009190390188,89.71283676283298,0.34793688229986375,0.43214248580933456,18.720543990425586
1700,178137.89219147,53282.121423674515,10.912639104486985,209.29121458093562,88.86177532970792,0.34956883088660773,0.4107066821100786,17.72825760332142
1800,196653.99983948967,49839.751126913674,10.780746995928393,217.41198259432292,95.21196549820623,0.3554246905690962,0.3877998760547449,16.09242529460138
1900,221621.3247405652,57876.13450968296,11.61186578425669,222.41023936358596,96.40721309472,0.3599116182604256,0.36501763233730034,14.876916522731133
2000,243817.42337609577,75909.99224485685,13.119929171935125,246.1513351138974,102.77777238635835,0.3642593733130027,0.3424866122821375,13.494308210067672
2100,275423.9578492665,67901.95691048386,14.103798315573215,258.3865161147507,103.54753116195933,0.37520492767573865,0.3014788806299041,11.82933938953195
2200,329167.38996576326,76592.00656288309,15.226589271053454,274.7317352895961,110.09329201952899,0.3805677923743896,0.26506215301790914,9.869409031718053
2300,402125.7542718114,85062.72364743006,17.279440178648272,307.0513625126149,119.30380013282532,0.3898082537911588,0.23868485943679021,8.721065660560605
2400,496496.56172116037,107584.81808304046,19.67036740622137,328.59308706891096,125.73590179049395,0.39694738747973735,0.19314432164062514,7.723943980772332
2500,677355.3327713741,108147.60475011865,22.28163559300661,356.2378742737529,136.00042649265546,0.40257302265598177,0.1629288668657612,6.252385548307105
