miliseconds,Tp,Tm,G,A,S,P,Nn,Na
0,104884.32772895455,8107.794898127116,0.0706148874707935,-4.380726347129475,2.512978311285573,0.032904705562687694,0.5049251534723307,79.48506033906307
100,102412.14837664057,-5321.951657166697,7.74456932764965,41.79003372246086,1.1504334547991846,0.13708789750244635,-0.0021348863454717457,26.36300920979954
200,90003.0921759504,2635.7479227230056,7.641702811824843,74.69352066435664,-0.6647007124399753,0.24214083682690019,0.008756779889456183,26.66889921116063
300,107504.38167047591,1171.2899913542387,8.20524338804047,98.61059046370627,0.9158052359947577,0.2747100509542577,0.012281544246705325,26.64487569618829
400,84164.6353293251,2481.0953775282887,7.790192829996498,117.26837602847533,7.1300728412300005,0.2932828281037128,0.05781615378317366,26.53002762788424
500,98245.59651810062,5334.23715122202,8.334590488541915,131.0750270619284,22.544986440091137,0.3034893917076124,0.14356684626623764,25.474924210408563
600,106025.91110391456,16595.37308714252,7.803526255688582,146.95217847420355,41.52763940568132,0.31288738528789284,0.3241863236143444,25.241754306071144
700,98473.69272691,23458.32639374892,7.953040339590864,141.67591594974132,61.13471915569151,0.31685746499918493,0.44773254396649176,25.92140119256622
800,108683.70881276617,14130.452047011253,7.71154685475807,158.12212406208025,68.00529035835879,0.31880186680128003,0.4915491233677126,24.546348832280138
900,100419.583180298,27359.681780397084,7.422608684933908,157.22236625516396,73.87816340539973,0.32002419998416365,0.5129274291476181,23.7005743603559
1000,106220.24410883264,26106.61372424213,7.888096139541819,169.06763801516402,73.68773286076292,0.3294517158071651,0.5023175134774013,23.861931377399554
1100,116681.46278079,27095.152184729697,8.213628790092205,172.90572639816435,78.14699894224493,0.3305093150838482,0.4966858674477014,23.05626662525647
1200,127834.77154770108,29839.139334333915,8.888375757102304,179.5787287580304,79.00936609717465,0.3348575815104821,0.4912142719499877,21.8858817625336
1300,116859.90023954462,45905.57893493016,8.99258880528267,175.42925848391218,82.5181694545387,0.3383383347909767,0.4806124797452348,21.29225756718712
1400,142190.89219493815,38800.59937206022,8.902758376580914,191.09872758144772,84.80230809692662,0.3361963451046428,0.46825463053321176,21.011944212922696
1500,166116.99852915714,53294.44366089173,9.547842423648062,196.80118567086762,85.12671042430196,0.3441865492224519,0.44137079727649425,19.90237062079642
1600,178664.96607716355,54090.94595652451,9.693786604311393,201.57827138535367,89.06588652311463,0.3509760138601259,0.4353747483226738,18.319225279013992
1700,165242.37002325343,47164.05211282024,10.364090621928645,208.83985589614252,90.18192558638218,0.35230566789884,0.4172188589498319,17.789414109677
1800,176044.8646327124,50413.9373703419,10.968015887316508,212.53152324875333,91.34850397804253,0.35293016325745885,0.39544599806793046,16.937707896585582
1900,209986.59514609378,65840.96470169374,11.803361557959235,228.25279305114265,99.17076163203033,0.3584123690399053,0.36752931126026184,15.852183650718878
2000,256389.09132164821,77599.4876569342,12.818020149730444,235.04610773175878,99.0563828635046,0.3689086867677349,0.33101346807013776,13.87532087108303
2100,264591.34465623414,73397.66597253279,14.30876525777841,254.67473131001637,105.28373472039115,0.3745990950945513,0.30238080881351753,11.993574243787494
2200,347494.2414376796,75072.35394116181,15.324808544628413,271.7149415564266,113.10238165021894,0.3764055513369109,0.27389241507053314,10.203352289218957
2300,401367.3949593178,91894.02899085243,17.307456285979487,303.89699976689235,118.20565766969402,0.3894291470900586,0.23676672864557474,8.880228448275993
2400,502963.6275136528,102236.85747798881,19.601699734496794,333.30081314285474,127.10167830435925,0.3936452857123263,0.18918927319650294,7.248650074440031
2500,653500.959284219,110262.24132000304,22.32218388264861,356.574226029787,137.03247682940986,0.4002237474110551,0.15862919585948185,6.016116940237854
2600,815640.6677621662,134380.71028297022,23.554002901159535,387.5894165852922,144.09550262542282,0.407304454002212,0.1437086626275471,4.159340758889322
2700,891838.87582349,148078.97383649144,25.398262072536667,417.93766585386453,150.43353689331371,0.4118544850950089,0.12899807216434003,4.574806654842217
2800,960570.4540336007,165837.13888310228,25.071363329742038,426.0498172854095,151.37070516726345,0.4131335442378007,0.1253694633944762,3.9290807905748864
2900,983588.1243965253,193804.3972045546,25.248575777623145,426.581780056764,153.48296240518806,0.4161975482926163,0.1201942012771971,4.083378113718044
3000,963135.436180253,225193.87581960676,25.757485980594684,432.3040210253942,154.66748555954416,0.4144309785555454,0.133379783740555,3.5572943827535193
3100,954856.7001326198,249181.7311201796,25.73637651966329,428.8036752317187,155.26446610614138,0.4132545618154845,0.12900648451780258,3.313304165603626
3200,994424.7629788326,254246.23725820033,26.009792481275955,434.47805546925593,155.616532620278,0.4167263441762248,0.12057678898250793,3.937413033057206
3300,979539.674881123,296359.1594825677,25.847275929780164,434.28312945512306,156.12255743783066,0.42002756062482566,0.1331177444354699,4.371489494958899
3400,989370.8514758392,305275.53617355315,25.843020682101315,434.77719059194044,154.0888685892547,0.4150560147718237,0.13265030130977862,4.13766394652618
3500,960126.6430515546,320673.6517682244,25.272480972853437,433.1019988616053,156.7320395549226,0.4158558473366241,0.12281862897448897,3.9081131052407847
