miliseconds,Tp,Tm,G,A,S,P,Nn,Na
0,108030.94037554125,-7205.878630296088,-0.14257850378632198,-5.389885063458379,-0.9710175385450563,0.030433551658162028,0.5047690312115009,80.19900515067772
100,85801.91873677976,-4218.822239382167,7.321979077308147,47.343573014053185,-1.6829706890012948,0.13907310615567955,0.003927398623279516,26.723724816790078
200,86276.01091145929,11737.14980490948,8.314408299108294,76.62350438144517,-0.29181878776212566,0.24178952751331342,0.005284031247557672,25.998226534761848
300,81289.00177385223,18859.728047622648,8.38898756445012,101.50084217492936,0.13273101020117983,0.2748034266091021,0.02165302966051645,26.122806941806083
400,85223.58675285836,16742.49283432582,8.19406621175607,123.85250628187838,7.995658372194357,0.2910834744530478,0.043506288501193716,26.22918146815124
500,99723.19519999463,23044.708348176315,8.362370024145466,135.90879565093059,19.91783419185228,0.30505944832558096,0.14530328543257198,25.829770890374625
600,112691.3325747637,22331.5106678366,7.485047001566178,146.74756669880983,45.32463919202759,0.3097746676650191,0.3280013033580029,25.706939673680605
700,122493.6734739893,18450.59064796577,7.8639519392779835,154.89776023782704,63.058071430624224,0.3168209327461465,0.4495574534569225,25.936764278465155
800,130353.61866205295,15513.546603711062,7.319614744364726,149.0116552079511,71.59454772335843,0.31914239548676687,0.5041177630751803,25.062005046586002
900,97357.92655087094,23610.489040258755,8.202733887963536,160.9641308182314,73.53202232219817,0.32660947003951263,0.5132973800176855,24.43014768638981
1000,124075.41437686581,28891.607520107435,7.701530182774022,161.41987490135145,72.5441347954771,0.3279461243873655,0.5009794956491024,23.577584166459815
1100,135988.5831501846,32078.77423463491,7.897563244351756,166.72074290756748,78.10882856318162,0.3330702381711264,0.49436978501154505,23.22556751774847
1200,129176.31267217483,27915.293957364127,8.111951948942693,168.29350141644457,80.90097757274661,0.333997152542049,0.4888417540880623,23.001516634778245
1300,155268.9905723061,30166.996184415213,8.869510456193645,179.50781027465956,78.53919858919316,0.3330199734853801,0.47618560307146274,21.080194589532006
1400,130074.88733033548,44470.4566995934,8.818898003179227,182.3172451915948,83.6322543035367,0.3395930880386122,0.4577761199363452,20.372679450660506
1500,149381.72041355242,52274.76163013392,9.1520077488977,187.64324620531016,85.95396077303651,0.34619863625427627,0.4454527560473142,19.23280109999945
1600,147665.8545205078,58974.62777591577,9.900178165749303,201.08975811880165,89.4633158357106,0.3446028009732384,0.434522428848341,19.459823429128132
1700,163843.38110714054,58437.79095946881,10.635918144930958,202.32042335580877,92.41521856671774,0.34897098782482544,0.40947679221365635,18.154126689236882
1800,200087.29579728798,65249.57585109489,10.77632072113126,220.09872834955908,95.46507605378,0.35272137873245013,0.387914267774685,17.062150113917166
1900,212724.95217172918,58621.99960795042,12.004393253486747,222.1458656019977,97.52333405786221,0.3636784589136611,0.36426038690996254,15.18095046613221
2000,235475.3440637519,75761.37073075987,13.099464945896962,247.58665361471643,101.14227011716902,0.3666993787267673,0.33521742766637985,13.49294362269981
2100,284349.89926786424,84612.208475868,14.291605808064917,262.9074635541946,106.0014922835874,0.3725252430273333,0.3093543902880828,11.897259550112596
2200,310769.4469153924,87560.55163278623,15.349196249627765,279.1063737517433,111.20641236918372,0.3766255992480119,0.2671990189133266,10.268553799972269
2300,407547.8904065167,82987.52123591921,17.557801485365097,297.91844902938004,119.70281115171804,0.388568395325303,0.22634997740574742,9.291393970226592
2400,526426.0252216498,96569.11142715566,19.68752079162722,331.0535486317081,124.59055536781275,0.395930568884638,0.19554352226101854,7.161917713600699
2500,679656.2503308574,117396.13534845975,21.737396154164042,355.5157521461347,134.93989821536283,0.3991575950945706,0.16070915013424195,5.759101701868774
2600,796098.7910018147,123842.77929232613,24.276449169449585,398.3427577310278,140.52422381833242,0.4069284255786549,0.13613575238668374,4.945330425785636
2700,901005.7672439812,144883.1967454609,25.071637916575995,417.82140854586424,147.7951714575852,0.4158820892490388,0.13563342241718745,4.029971899042708
2800,958294.7057121646,177141.288241277,25.582433381425165,431.63143643212425,153.3609331743115,0.41331791018689185,0.1348172236156724,3.7837633679113876
2900,982181.9145362244,193044.17565222294,25.43291625468808,428.73826227834,153.9862772945387,0.41232379661578233,0.12787752752319465,3.673064948526177
3000,984467.0516531017,214134.50037735092,26.015666162920123,434.354991654479,154.48782776280905,0.41799205274000617,0.12127630422462296,3.2887164620262372
3100,958939.5294854016,237984.6780947519,25.793249224160256,429.6809445945408,157.82175943604867,0.4147274292309179,0.12562701844779917,3.9371471584237625
3200,983651.9288709804,263589.9941916248,25.737220101206812,430.11369122772635,154.6946480185292,0.4144702233593837,0.13367641545291803,3.5728438036581855
3300,980773.4201562664,287004.4699249625,26.03806830205238,432.1122329036331,156.08262264006626,0.4153112641132801,0.1268133249845729,3.7200608387674188
3400,974872.017207474,317096.23494675773,25.850859558203283,439.05750042680984,156.4723947704061,0.41325678985632747,0.128433775352396,4.376564773685325
3500,976501.0254476812,320279.1028426111,25.5300051782982,433.82708605549493,153.61585238484577,0.41913193716983094,0.12353715554629853,3.6800248237096604
3600,958862.6286814386,346375.13157648296,25.325300641585514,435.0691894095878,156.60028428359072,0.41386415867185655,0.12925446968629017,3.4592203281888736
3700,958329.2533636476,381136.9167497086,25.765556240928362,432.5814985730262,155.09822229191317,0.41577013781728595,0.1323440997723026,3.3314551930204965
3800,980950.7057221589,403138.9602051648,25.94763262012132,435.2633588080472,157.6496918418451,0.4185932405441684,0.1349249953706315,4.089066835759909
3900,959819.5096608186,417743.2174071505,25.871362087299712,432.5261398635056,158.0714399300472,0.41892497062947526,0.12655482869268128,3.3289751932044087
4000,968571.6242962715,442850.59969980904,25.328833649850246,432.6348503364346,155.41750873876063,0.416629803635129,0.13442065805835593,4.082582066452529
4100,955194.6639506296,455843.10846984165,25.83155332071306,430.21374460878246,157.81822270236424,0.4145222828683791,0.13185576677078403,3.502911848679058
4200,974196.3069538019,489339.07292087097,25.318561690636695,431.91164237767106,153.86542573591686,0.4127024659076293,0.12530052561948182,3.5875810998496904
4300,956936.25212535,517649.9104450853,25.601082225406063,439.07212450218674,153.8553807666936,0.4135762059344389,0.12216353717198734,3.3094437717378677
4400,962882.6748382321,534279.2309998896,25.398698322803963,433.56318830649656,155.45028658030998,0.4177506561052727,0.12545426807080967,3.5924045209286373
4500,983380.9716483143,544277.3131315704,25.43696065584101,441.0419680338694,157.14590027630052,0.4166082637252309,0.12898275799928688,3.468887320800826
4600,976885.638192417,576351.1584986639,25.746383860672783,435.9031057022316,154.94824015139145,0.41826934203179444,0.12818308225696987,3.9517560758462844
4700,957073.7288509181,593111.4035275058,25.861114947615093,428.96965361922054,155.26168181802043,0.416096042081527,0.1287210716296657,4.342337400196304
