milliseconds,Tp,Tm,G,A,S,P,Nn,Na
0,119391.31970591738,9843.265230073295,0.39550984433705233,2.408986012164004,1.1139920780683874,0.029458962726930077,0.5046643871609322,80.09712167278408
100,118607.34409327076,1238.9211349468594,7.719517046027499,46.366090421548805,-1.987245135663617,0.13898417117907683,-0.0013825847541237219,27.198155325291278
200,95468.0447962775,-4651.253486286166,7.7433127050876625,75.5349608507646,2.9181603306791883,0.2399307515004172,0.001828850978702337,26.456696085721426
300,120633.53917801593,3797.800420488792,8.18003156609258,97.37821946412816,0.9823791694840036,0.27221738470642126,0.02043296714102746,26.329774544998752
400,97202.16072343988,18639.43316984345,7.61963898832089,116.22007803627999,6.162733454376052,0.2899435328542661,0.052512778494081265,26.424252964068714
500,93257.84479676868,20550.905819592415,7.838366161923516,133.0311864303771,21.992135771314413,0.2997983730423297,0.1569126422943372,25.71261786362026
600,112230.5930834654,16012.801281669419,7.398827875804823,144.77934345823596,44.705370980512335,0.30752195864575965,0.3237643415050386,25.14251975690738
700,113518.69639726756,19689.643968867953,7.45462154764835,149.19095166459732,60.02782675871172,0.3168160489762979,0.4562407729795884,24.92043475077828
800,120220.73881122898,22597.058966491513,7.86928813186669,149.65493328387197,67.92444626151585,0.32034714039140205,0.4990755635509577,24.37414142324358
900,114252.3044730004,30636.274772073506,7.675938994524027,161.93556991454312,74.13265921625647,0.31973191655529043,0.5102831787380029,24.82723028760381
1000,115868.96004548893,39131.2620860532,8.043969228288045,165.21134881401895,72.91439301565302,0.32613292726068893,0.5019291753068161,23.696022167435437
1100,123933.58577632431,42160.773707900145,8.645167967152362,167.56342970090586,74.39297029750925,0.32928568531315694,0.49421009767149215,22.495672075054593
1200,120147.68944462325,26653.10635184678,8.404719095480655,177.50493913664977,80.39262799036831,0.33562727163195033,0.4921622876597,21.783373630213557
1300,146620.2073508632,44459.232301920965,8.382593959006806,181.81116635945645,80.45668535492686,0.33321605845989266,0.4778104221499655,21.615921456127563
1400,128156.61004633055,45648.209438338476,8.774418139313982,188.0460155738654,84.59632144963062,0.33809348772988623,0.46031278384819824,21.36836264704648
1500,153849.14875734833,53022.16121858383,9.18465401006336,187.71048613430273,85.68180312979787,0.3430654444428593,0.44537803725942887,20.176349331315876
1600,145952.05211059385,40900.83071052235,10.065632755470094,206.3648193457954,87.1925017681442,0.3435983568096508,0.4233769622769311,18.48443363104621
1700,186453.99276164247,47793.6307444171,10.657652144664807,212.81761979751553,90.08755823593451,0.34898417808392906,0.4083717228394876,17.904939760181396
1800,207060.25638735952,64496.53675325748,11.086376380475777,215.1001263152005,92.21095973819065,0.353315743026713,0.39577672357829796,15.956850427950334
