milliseconds,Susceptible_Counties_with_airports,Infected_Counties_with_airports,Hospitalised_Counties_with_airports,ICU_Counties_with_airports,Deceased_Counties_with_airports,Recovered_Counties_with_airports,Discharged_Counties_with_airports,Susceptible_Counties_neighbouring_counties_with_airports,Infected_Counties_neighbouring_counties_with_airports,Hospitalised_Counties_neighbouring_counties_with_airports,ICU_Counties_neighbouring_counties_with_airports,Deceased_Counties_neighbouring_counties_with_airports,Recovered_Counties_neighbouring_counties_with_airports,Discharged_Counties_neighbouring_counties_with_airports,Susceptible_Counties_with_highways,Infected_Counties_with_highways,Hospitalised_Counties_with_highways,ICU_Counties_with_highways,Deceased_Counties_with_highways,Recovered_Counties_with_highways,Discharged_Counties_with_highways,Susceptible_Low_risk_counties,Infected_Low_risk_counties,Hospitalised_Low_risk_counties,ICU_Low_risk_counties,Deceased_Low_risk_counties,Recovered_Low_risk_counties,Discharged_Low_risk_counties
1400,4052857.2476768773,35.493615798856645,2.111503513944147,0.05196459739247042,0.4628763769419783,10.514438253724485,0.1179245924479187,4431657.889777335,29.16157265096843,2.4582195473841595,0.09397672999352723,0.3932815014175084,8.863983117709772,0.13918913213320636,1811054.501056057,10.135780899205404,0.9081074778658331,0.02476259140813908,0.1413921565058033,3.236767627635057,0.05213319164590348,1269940.519740156,4.665924866090002,0.9326225250600957,0.042724984482007816,0.07946136406119253,1.7030769743411216,0.05644919003699948
1500,4052855.7836818877,35.922500131723936,2.2641214555174156,0.05916089301915678,0.4998056643899154,11.33530312541902,0.13542685370292687,4431656.737968246,29.405928940124024,2.6282010307274994,0.10692722394606588,0.42427173075384744,9.537167643958687,0.1595352003870429,1811054.1720312939,10.150486910089263,0.9680105819568107,0.02822378023994427,0.1516676173666226,3.469941761095764,0.059638056710386106,1269940.4214693066,4.588422846845814,0.9833011145149236,0.04802550186941158,0.08522243074019752,1.8094448116840818,0.06411405227581639
1600,4052854.3019973603,36.35656631846978,2.417107545955406,0.06676120605167185,0.5373292083876351,12.166086857513136,0.15415151488435594,4431655.575919683,29.652911843251694,2.7976063675887652,0.12058976373956518,0.4557338732798454,10.215999692323168,0.18123879359570666,1811053.8418573537,10.16587580663811,1.0273250928829714,0.03188422562612718,0.16197593177462133,3.7034618080199917,0.06761978268242978,1269940.324019932,4.51300378670939,1.0321949789536125,0.05350728817136254,0.09104187400978277,1.9140550493840056,0.07217715730724324
1700,4052852.802409613,36.79587694449844,2.5704856772068556,0.07475589289609966,0.5754609931281546,13.006909273071795,0.17410161726075227,4431654.403519043,29.902552104101673,2.966466104091974,0.13494485252363211,0.4876824958429912,10.900539988659693,0.20429542822610317,1811053.5105098605,10.181950756913219,1.0860639656290683,0.03573943417647641,0.17231876853503308,3.937343501375125,0.07607371423467144,1269940.227362335,4.439619234038428,1.079360263859568,0.05915275462067241,0.09692603081571273,2.0169549784149976,0.08062446878815129
1800,4052851.284702345,37.24049536220849,2.724279721474913,0.08313565562209657,0.6142148701247645,13.857891664246168,0.19528039258770802,4431653.220652378,30.15488084024815,3.1348104777752472,0.14997359367571214,0.5201318858902958,11.590849980367732,0.22870086003263898,1811053.1779642594,10.198715005196224,1.1442400006339908,0.039785010473156086,0.1826977782375837,4.171602650017914,0.08499529728344078,1269940.1314673938,4.368221914303007,1.124851580264421,0.06494517125241145,0.10288079956555532,2.118190829782814,0.08944237460010494
1900,4052849.748656692,37.690485673862064,2.8785135175072782,0.09189156650734642,0.6536045382271647,14.719156759438784,0.21769126416996393,4431652.027204422,30.409929534753037,3.3026693932264672,0.16565772918794036,0.5530960262751379,12.286991820381965,0.25445109035362623,1811052.8441958232,10.216171870879153,1.2018658372109223,0.04401666095647774,0.19311459200448233,4.406255135339165,0.09438008183968791,1269940.0363065982,4.29876580030488,1.168721894500908,0.07086876727371838,0.10891157932877676,2.217807709275293,0.09861771747586714
2000,4052848.1940510785,38.14591277622598,3.033210904039896,0.10101501138313125,0.6936435912036997,15.590828808874193,0.24133784497624178,4431650.823058517,30.66773005788939,3.4700724807064134,0.18197955022385554,0.5865886552749987,12.989028408884245,0.2815423516558535,1811052.5091796366,10.234324751392917,1.2589539696119332,0.0484301846340329,0.20357082454720826,4.641316919902353,0.10422371520937918,1269939.9418519617,4.231205947705958,1.2110227865473808,0.07690850474623456,0.11502340936578216,2.3158497504557287,0.10813772410747832
2100,4052846.6206612815,38.60684234079928,3.188395700912243,0.11049772023710255,0.7343454893900865,16.473033546701704,0.2662239391358301,4431649.6080966415,30.928314657519728,3.637049062182711,0.19892194476226333,0.6206232309683084,13.697023374827417,0.3099711154087225,1811052.1728906038,10.253177120939492,1.3155167382714106,0.05302147784324555,0.21406807250492227,4.876804043532615,0.11452194549298468,1269939.8480760683,4.165498581986108,1.2518042974099277,0.08305020496172388,0.1212208759069874,2.4123600339109252,0.11799004319320844
2200,4052845.028260332,39.07334084350452,3.3440917325621773,0.12033172881829068,0.7757235934738878,17.365898247909076,0.29235354059985497,4431648.382199366,31.191715973544447,3.803628192690911,0.2164683370534503,0.6552129737966192,14.411041103678116,0.33973408227856083,1811051.8353034386,10.272732532435178,1.37156634095813,0.057786527982032904,0.22460791656436366,5.112732629075265,0.1252706169952521,1269939.7549520123,4.101600987174583,1.2911151109374346,0.08928039467403118,0.12750821429625428,2.5073806907363956,0.1281626974484234
2300,4052843.4166185567,39.545475552021564,3.500322818170336,0.13050940322854404,0.8177911493491569,18.26955170404963,0.31973083471304276,4431647.145245867,31.45796703173842,3.9698386422163057,0.23460272548731656,0.6903708472307502,15.131146725580928,0.370828188540682,1811051.4963926678,10.292994616727299,1.4271148276295058,0.06272141717230881,0.23519192046765686,5.349118879807173,0.1364656729317582,1269939.662453435,4.039471574517761,1.329002463775264,0.09558641012407385,0.13388926486768013,2.6009528388743406,0.13864411403459806
2400,4052841.7855034876,40.02331455172528,3.6571127886654504,0.14102340469067345,0.8605613121604835,19.184124272959295,0.34836019683193303,4431645.8971138885,31.727101256372716,4.135708925516557,0.25330962718633654,0.7261095883614564,15.857406139593655,0.40325059703812693,1811051.1561326238,10.313967084281252,1.4821741091041352,0.06782231656695802,0.24582163267643076,5.5859790844975805,0.148103151253955,1269939.57055447,3.9790697808208093,1.3655122818694814,0.10195625508398831,0.14036753655015402,2.6931166776185593,0.14942308057160142
2500,4052840.134679868,40.50692674520402,3.8144854843446745,0.15186669989807483,0.9040471417216305,20.10974787784322,0.3782461935567317,4431644.637679742,31.999152469980817,4.3012672967068974,0.2725740933637136,0.7624417019093767,16.589886013237663,0.43699870003957125,1811050.814497444,10.335653725206138,1.5367559556395902,0.07308548765931794,0.25649858610778387,5.823329617150079,0.16017918564280714,1269939.4792297583,3.9203560956148467,1.4006891465654066,0.10837864806933517,0.14694619066458373,2.783911462589165,0.16048875780196398
2600,4052838.463909606,40.996381864621966,3.972464763645195,0.1630325453450885,0.948261614491378,21.046556030971395,0.40939358219290817,4431643.366818279,32.27415489937424,4.466541764712154,0.2923816844993094,0.7993794754145076,17.328653794047934,0.47207011519769393,1811050.4714610681,10.358058410063542,1.5908720012498963,0.07850727968603557,0.2672242989417838,6.061186939400726,0.172690003603366,1269939.3884544221,3.863292015479441,1.434576363123463,0.11484296032778737,0.15362807375912207,2.873375548221486,0.17183065991203694
2700,4052836.7729516914,41.49175049709111,4.131074515220303,0.17451446628991893,0.9932176379157798,21.99468388232707,0.44180731108811955,4431642.0844028555,32.552143187990026,4.631560112634231,0.3127184361558052,0.8369349973387663,18.073777733281645,0.5084626804856167,1811050.1269972282,10.381185091601784,1.6445337497867492,0.08408412578292615,0.2780002757817116,6.2995676052270735,0.18563192369697723,1269939.298204032,3.8078399800520306,1.4672160397342973,0.1213391373315303,0.16041574439928288,2.9615464475757167,0.1834386279027377
2800,4052835.0615622667,41.9931040627276,4.2903386490571345,0.18630627794877633,1.038928040811662,22.954268177531883,0.47549251968851947,4431640.790305363,32.83315238521148,4.7963498835448615,0.33357089277950797,0.8751201448026663,18.825326865411387,0.5461744593371622,1811049.7810794574,10.405037803267856,1.6977525701219407,0.089812546616426,0.28882800674749076,6.538488256840617,0.19900135816347891,1269939.208454639,3.7539634346987847,1.4986490243807145,0.12785778200995113,0.1673114626919436,3.048460773865347,0.19530285626054053
2900,4052833.3294945396,42.50051484136176,4.450281109800057,0.19840206218854012,1.085405589400334,23.92544730905808,0.5104545387419841,4431639.484396185,33.11721795936666,4.960938402165389,0.3549260699826845,0.9139466038254985,19.583371033083647,0.5852037349799287,1811049.4336810801,10.429620661026018,1.750539702823764,0.09568914618854818,0.2997089687413041,6.777965629664456,0.21279480989317917,1269939.1191827375,3.7016267601030095,1.528914994625416,0.13439006683452429,0.17431722230401556,3.1341543062252817,0.20741386346406637
3000,4052831.5764985937,43.014056027510236,4.610925901467168,0.21079612873892858,1.1326630150797594,24.908361421641377,0.5466988918810619,4431638.166544101,33.40437582448179,5.125352813396747,0.37677139078098587,0.9534259040291151,20.347980938488025,0.6255490013991097,1811049.084775196,10.454937867163832,1.8029062722866476,0.10171060444535049,0.31064462774982204,7.01801656239649,0.227008867144367,1269939.0303651986,3.650795152089903,1.558052608243697,0.14092759263636198,0.18143479835388848,3.218662102294835,0.21976244241733395
3100,4052829.8023216776,43.533801645210815,4.772297052416039,0.22348307480621607,1.180712977234904,25.90315224896561,0.5842312930677034,4431636.836616435,33.69466229883312,5.289620028738344,0.399094783321593,0.9935693722151425,21.119228063770894,0.6672089770807577,1811048.734334705,10.480993704382616,1.8548632692305933,0.10787368855205635,0.32163643553099885,7.258657981455694,0.2416402115845658,1269938.9419793722,3.60143480567949,1.586099292854816,0.14746260787479415,0.1886656974514066,3.3020183257597457,0.23233973662452848
3200,4052828.006707973,44.05982661701899,4.934418646167726,0.23645773558818392,1.2295680977762706,26.909963245967788,0.6230576484842278,4431635.4944789335,33.988114138525575,5.453766774372173,0.4218845996894436,1.0343881755569464,21.897184735510056,0.7101825934575197,1811048.382332287,10.507792540570305,1.9064215658977701,0.11417524352285743,0.3326858324969327,7.499906913624666,0.25668561159045256,1269938.854003002,3.553512762209131,1.6130914350102645,0.15398782760096236,0.19601121613352632,3.3842563895380056,0.24513717701069782
3300,4052826.1893983833,44.59220682473198,5.09731484078551,0.24971516147881553,1.279240976980333,27.92893970530754,0.6631840608487006,4431634.139995664,34.2847685670473,5.617819616784095,0.4451295757055907,1.0758933406752889,22.681924181462215,0.7544689906971532,1811048.0287403835,10.535338833141541,1.957591925310825,0.12061218675025617,0.343794249480912,7.741780496775415,0.272141918477018,1269938.766414181,3.5069968303961603,1.6390644573563897,0.16049636501470566,0.20347243790391545,3.465409030603993,0.2581464517026443
3400,4052824.3501308826,45.13101900822222,5.261009839828084,0.2632506552341347,1.3297441729235364,28.960228563322705,0.704616822081729,4431632.773029185,34.58466322603097,5.781804926197335,0.468818896345349,1.1180957292092129,23.473520436018322,0.800067524370071,1811047.6735312263,10.563637121791675,2.0083849871598383,0.12718151689806123,0.35496310505077205,7.9842959620433565,0.28800607260311273,1269938.679191426,3.461855714819735,1.6640527134787417,0.16698184459977533,0.2110502621100614,3.545508188120477,0.27135955536404344
3500,4052822.4886402474,45.67634084327068,5.425527918708174,0.2770597379359571,1.381090224665328,30.003978549308727,0.7473624182261288,4431631.393440416,34.887836213135046,5.94574891276905,0.4929421369858509,1.1610060660338446,24.272048412939522,0.846977758679368,1811047.316676817,10.59269203402827,2.058811280515338,0.13388030625564118,0.3661938079309974,8.22747064766561,0.30427509805356234,1269938.5923136105,3.418058901914814,1.6880896056314436,0.17343829304574368,0.21874541069977113,3.6245851111535954,0.28476874457097207
3600,4052820.604657955,46.22825097134475,5.590893429100085,0.2911381528793686,1.4332916504867081,31.06034024265548,0.7914275335106877,4431630.001088581,35.19432609653842,6.109677627864247,0.5174892665848144,1.2046349360193394,25.077583933187807,0.8951994687882457,1811046.958148914,10.622508287407339,2.108881225451937,0.1407057001437896,0.3774877573293642,8.471322003930469,0.32094610239363563,1269938.5057599675,3.3755766621678713,1.71120756144143,0.17986017006091054,0.2265583931247569,3.702670357707436,0.29836654141254587
3700,4052818.6979123023,46.786828965246336,5.75713079976079,0.3054818517439084,1.4863609607898598,32.12946600691721,0.8368190444312241,4431628.595831273,35.50417189821791,6.27361697462649,0.5424506296267523,1.2489928017445884,25.890203692816407,0.9447326353447384,1811046.5979190462,10.653090686881406,2.158605133995338,0.14765491624405644,0.3888463430970403,8.715867587674346,0.3380162759069781,1269938.4195100747,3.3343800217449098,1.733438117347844,0.1862422944014372,0.23448958900468347,3.7797938196262963,0.31214571789496814
3800,4052816.7681283182,47.352155354634405,5.92426454332077,0.32008699033857985,1.5403106621987686,33.2115100387727,0.88354402225051,4431627.177524405,35.817413106370715,6.437592715568724,0.567816937300615,1.2940900080640332,26.70998528682162,0.995577444257853,1811046.2359585033,10.684444126661353,2.2079932131410565,0.15472524303219018,0.4002709463123323,8.961125066681367,0.3554828905729204,1269938.333543843,3.294440743729943,1.7548119324619633,0.1925798380113521,0.24253923854748582,3.8559847407719263,0.3260992897487846
3900,4052814.815027675,47.924311651505604,6.092319257682206,0.33494993944527024,1.5951532516977438,34.30662841693231,0.9316097374791747,4431625.746022169,36.134089687818495,6.601630468205357,0.5935792819017487,1.3399367733766125,27.537007232960132,1.047734290971128,1811045.872238329,10.71657359219249,2.2570555647045327,0.16191404040538276,0.4117629392788701,9.207112223739369,0.3733433007341521,1269938.2478415284,3.255731351093636,1.7753587396292962,0.19886838250611574,0.250707399120459,3.9312716967803367,0.3402205287016343
4000,4052812.8383286884,48.503380350644676,6.2613196349547176,0.35006726354745554,1.6509012330102744,35.41497910296511,0.9810236571398432,4431624.301177031,36.454242088223744,6.765755724196804,0.619729104143559,1.3865432111661893,28.371348972163354,1.1012037741652243,1811045.506729319,10.749484160025345,2.305802190198937,0.16921873660376233,0.42332368643587903,9.453846957182373,0.39159494072895185,1269938.1623837005,3.2182250679777944,1.7951074425805784,0.2051038310334196,0.2589940035704341,4.005682649133787,0.35450293644128944
4100,4052810.8377462886,49.0894449380258,6.431290468256873,0.3654357090310952,1.7075671263943601,36.53672195739737,1.0317934442277885,4431622.842839723,36.77791123617746,6.92999386160258,0.6462581743061667,1.4339193425685046,29.21309087638551,1.1559866926011395,1811045.1394020205,10.783180998349536,2.354242994268793,0.17663682620316218,0.4349545450069753,9.701347282565406,0.4102353234060477,1269938.077151224,3.1818957849123826,1.814086169710898,0.21128236306211215,0.26739888786014904,4.079244977481156,0.3689402298562168
4200,4052808.81299195,49.682589910966804,6.602256650365818,0.38105222097316177,1.7651634595717172,37.6720187784167,1.0839269623768912,4431621.370859201,37.10513855301209,7.094370135637336,0.673158616537763,1.4820750832610776,30.062314267446652,1.2120840510567235,1811044.770226725,10.81766936863032,2.402387782854183,0.18416587190681188,0.44665686468794197,9.94963133566213,0.42926204165892506,1269937.992125279,3.1467181003961424,1.8323222048143382,0.21740051089488907,0.2759217443897701,4.151985442069118,0.38352636082766084
4300,4052806.7637736634,50.28290078704925,6.774243180498383,0.3969139315278576,1.8237027772944627,38.821033318965334,1.1374322753998278,4431619.885082634,37.43596595714169,7.258909690775677,0.7004228901946508,1.5310202557505401,30.91910142536538,1.269497057227868,1811044.3991734658,10.852954626180777,2.4502462666340326,0.19180350252836204,0.45843198829684345,10.19871737422763,0.4486727669356137,1269937.9072873425,3.112667286361569,1.8498420395313315,0.2234551158118685,0.2845621479496878,4.2239302158529055,0.3982555016692809
4400,4052804.689795909,50.890464111170076,6.947275174164299,0.41301813813463206,1.883197657072445,39.98393130022293,1.1923176452145716,4431618.385355388,37.77043586749041,7.423637580464027,0.7280437553551419,1.5807646102098458,31.783535594939536,1.3282271153870737,1811044.0262120152,10.889042220504528,2.4978280665747388,0.19954740944253327,0.4702812528057887,10.44862377970567,0.46846524654449634,1269937.822619156,3.0797192251591095,1.866671466809694,0.2294432438352117,0.2933196018441856,4.295104942763809,0.41312201813492055
4500,4052802.590759589,51.50536747585059,7.121377862646534,0.4293623189809016,1.9436607018080758,41.16088045061679,1.2485915364337734,4431616.871520993,38.10859121338179,7.588578759288933,0.756014295573452,1.631317813240155,32.655701004737686,1.3882758321351982,1811043.6513118788,10.92593769695124,2.545142712216629,0.2073953483652584,0.48220598906058465,10.699369060232241,0.4886373051959812,1269937.7381027432,3.047850448726205,1.8828355200001552,0.23536225312527478,0.3021935007307142,4.3655347023629005,0.4281204876845733
4600,4052800.4663619767,52.12769953571735,7.296576598637344,0.4459441275120079,2.005104545531641,42.35205053360154,1.3062626174218668,4431615.34342112,38.450475441587166,7.753758090820229,0.7843279084152031,1.6826894546902202,33.535682880633225,1.4496450154685152,1811043.2744422911,10.963646697758941,2.5921996441093964,0.21534513812047956,0.4942075222536832,10.95097185317271,0.5091868441652198,1269937.6537204008,3.0170381201440706,1.8983584985708506,0.24120977597384152,0.3111831399014649,4.435244027332194,0.4432456922630118
4700,4052798.3162967297,52.757550004122024,7.472896863492845,0.46276137217777463,2.067541867414181,43.55761334111154,1.365339757046446,4431613.80089558,38.79613251467471,7.919200364945651,0.8129782735072869,1.7348890670494246,34.423567442628936,1.5123366681493828,1811042.8955722165,11.00217496160691,2.6390082186252375,0.22339465741835826,0.5062871727983227,11.203450925111376,0.5301118387500741,1269937.5694546683,2.9872599757964466,1.9132640565364951,0.24698364165643544,0.3202877606545627,4.504256956613351,0.45849259340089377
4800,4052796.1402537916,53.39500968111613,7.65036427016166,0.47981202619596447,2.1309853884936056,44.77774274728187,1.4258320295242846,4431612.243782282,39.14560692463071,8.08493029526633,0.841959366347389,1.7879261191066982,35.31944193101632,1.5763529922902237,1811042.5146703396,11.04152832581469,2.6855777077392884,0.23154184571387554,0.518446256339328,11.45682517622312,0.5514103391754663,1269937.4852883376,2.9584943479769823,1.9275751635600444,0.2526819201775249,0.3295065227630435,4.572597015577262,0.4738563433514684
4900,4052793.9379193247,54.04017047423468,7.829004568332652,0.49709422653855,2.195447874604041,46.012614748339416,1.4877487168867174,4431610.671917193,39.49894370297757,8.250972523906082,0.8712654555301186,1.841810018602353,36.22339462580599,1.6416963901706383,1811042.131705061,11.081712727901447,2.731917300774332,0.23978470253202283,0.5306860841099095,11.711113643734155,0.5730804702450395,1269937.4012044484,2.930720158040943,1.941314110206217,0.2583029229973619,0.3388385002613376,4.640287223061119,0.48933228318694416
5000,4052791.708975758,54.69312538343892,8.008843649841362,0.5146062534749609,2.260942150515287,47.262407433631466,1.551099304194218,4431609.085134364,39.85618841343691,8.417351638262435,0.9008910709210325,1.8965501324906682,37.1355148326307,1.7083694568015506,1811041.7466445004,11.122734204245809,2.7780361088044208,0.24812128441121356,0.5430079637100806,11.966335500014296,0.5951204288189484,1269937.3171862606,2.90391685963066,1.954502601641078,0.26384512397523524,0.348282735365506,4.707350143115628,0.5049159179437013
