milliseconds,G6P_F6P,FBP,DHAP_G3P
0,3.7181881780370007,0.0006356915777711363,0.0026286873913191405
100,3.718893106460318,0.0006370674221212031,0.002633563294287172
200,3.7219840429681375,0.0006380202474764798,0.002640355081730743
300,3.721251342818591,0.0006399061560196851,0.002642018979975351
400,3.7253424630873377,0.0006416828576237758,0.0026462448732930076
500,3.7251060734665944,0.0006413239489170414,0.0026538471450537203
600,3.727819267132979,0.00064284464662983,0.0026567781178398636
700,3.7298237690986626,0.0006441460291840417,0.002660800570029185
800,3.7319753243506315,0.0006464901380025453,0.002665698670098256
900,3.7323625132975904,0.0006470322822731201,0.0026680832619230673
1000,3.7340428288534246,0.0006482213121796163,0.0026731890794670908
1100,3.736017553365756,0.0006497098208687002,0.0026783994308772928
1200,3.7378844117933805,0.0006500832292116423,0.002683855569895323
1300,3.7387242647683623,0.0006518453689494803,0.0026900203066322773
1400,3.741440673584364,0.000652495180517128,0.002693802444525748
1500,3.7426728308232717,0.0006539337813436019,0.0026990013165423877
1600,3.7438114426495055,0.0006551351159756607,0.002702947235642079
1700,3.7462263408862255,0.0006563789898005246,0.0027060867941798706
1800,3.7477809491417937,0.0006582030784100802,0.002709696080770251
1900,3.7494285523023914,0.0006586013954824595,0.002711420354654057
2000,3.750482003355668,0.0006610849021097181,0.0027172219339522217
2100,3.7539693659033473,0.0006616011440158359,0.002720375263005024
2200,3.75417697214174,0.0006630064290111792,0.002728412531927265
2300,3.756995284318853,0.0006635209217574912,0.0027344427412445433
2400,3.7583148223043095,0.0006655973756769046,0.0027349928152302387
2500,3.759332948975316,0.000665671897249465,0.002738485980266601
2600,3.7628985646782507,0.0006673619362497981,0.002747409100367943
2700,3.762948503358416,0.000669684556841842,0.0027476147262690824
2800,3.7646576867563324,0.0006703870668905422,0.0027566063596569847
2900,3.7678720203291194,0.0006715214844405916,0.0027620101756047617
3000,3.76820159007396,0.0006728070842811491,0.0027642036187054313
3100,3.7701669973213083,0.0006745203557513193,0.0027669410466844477
3200,3.7715441503667164,0.0006757916306820625,0.002773928365243417
3300,3.7734052584039945,0.0006758326965345523,0.0027748756564903703
3400,3.7742618662640264,0.0006782494953245596,0.0027806259818842854
3500,3.7766882141730216,0.0006781369962525792,0.0027850526246749364
3600,3.77845308477537,0.0006792268952824918,0.002790251892293593
3700,3.7794403905781153,0.0006806693089560738,0.002794015776486138
3800,3.7817792263233114,0.0006820465741563118,0.0028033140421920033
3900,3.78438781252358,0.0006833010998317236,0.0028085871274201864
4000,3.7846913639629607,0.0006847514277079185,0.0028134145278565265
4100,3.786723148566032,0.0006855480275865193,0.002816183696667538
4200,3.7887272574216833,0.0006869670947562845,0.002817508989236313
4300,3.7888798444044602,0.0006883528077489875,0.0028269673860546016
4400,3.791130742202052,0.0006904244720904439,0.0028276134034144382
4500,3.794203655069904,0.0006906333343762262,0.002833044872177508
4600,3.794840414867551,0.0006925263283246539,0.002838675334177071
4700,3.7973620731463895,0.0006937369885255218,0.002839803119812778
4800,3.7979556079245818,0.0006956817610784548,0.002849724925224468
4900,3.798412996951912,0.0006955236651129504,0.0028484003749578734
5000,3.8007406267923893,0.0006971747297281802,0.002855533681273526
