milliseconds,MP_0,MC_0,MB_0,PC_0,CC_0,PCP_0,CCP_0,PCC_0,PCN_0,PCNP_0,PCCP_0,BC_0,BCP_0,BN_0,BNP_0,IN_0,MP,MC,MB,PC,CC,PCP,CCP,PCC,PCN,PCCP,PCNP,BC,BCP,BN,BNP,IN
0,0.5,0.3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,0.5079904979989022,0.2933376591825648,3.0025372623735556,0.9378017076959674,0.9270012484641661,0.9766790941885959,0.9918751320344844,0.9490927164993518,0.9732619644118703,0.969183977876567,0.9691246627447351,1.19030803658747,1.0059465144017783,0.9115250640319975,1.0354292729276076,0.9748579842755285,0.507990497998902,0.2933376591825651,3.002537262373555,0.9378017076959674,0.9270012484641666,0.9766790941885956,0.9918751320344845,0.949092716499352,0.9732619644118697,0.9691246627447351,0.9691839778765665,1.1903080365874703,1.0059465144017785,0.911525064031998,1.035429272927608,0.9748579842755285
200,0.5090099083116555,0.28068136296841,3.010818429152178,0.8844728748891926,0.8618639045118062,0.9534896640807657,0.9834862185501532,0.893820112476302,0.9477424323348562,0.9388889935607769,0.938617380727356,1.3708236404503207,1.012891032916621,0.8379195780213324,1.0696263150440433,0.9452940639796429,0.5090099083116562,0.28068136296841023,3.010818429152178,0.8844728748891928,0.8618639045118065,0.9534896640807655,0.9834862185501533,0.8938201124763019,0.947742432334856,0.938617380727356,0.9388889935607767,1.3708236404503211,1.0128910329166219,0.8379195780213328,1.0696263150440435,0.9452940639796428
300,0.5031861076111541,0.2637024925767636,3.0245762978374544,0.8379579072650956,0.8023905738522793,0.930457233120578,0.9748272988081572,0.8361972961387234,0.9222340651058406,0.9091306798024844,0.908448341696067,1.5430713400135905,1.0205111741917305,0.7775568601091046,1.1026566154781496,0.9123233442225477,0.5031861076111566,0.2637024925767636,3.0245762978374544,0.8379579072650967,0.8023905738522791,0.9304572331205783,0.9748272988081573,0.8361972961387228,0.9222340651058408,0.908448341696067,0.9091306798024844,1.543071340013591,1.0205111741917314,0.7775568601091045,1.1026566154781499,0.9123233442225476
400,0.4911981466062798,0.24403633647851558,3.04315459899098,0.7966964279228992,0.7470324701650052,0.9076043953286956,0.9658849877355415,0.7776116768618907,0.895872217833393,0.8799187711385844,0.8785882385725939,1.7083253883268736,1.0286039013421653,0.7290533079909018,1.1346054611762773,0.8767772043002162,0.4911981466062814,0.2440363364785155,3.04315459899098,0.7966964279228997,0.747032470165005,0.9076043953286957,0.9658849877355415,0.7776116768618906,0.8958722178333932,0.8785882385725939,0.8799187711385845,1.7083253883268734,1.0286039013421664,0.7290533079909018,1.1346054611762777,0.8767772043002161
500,0.47416356343508914,0.22310408721244548,3.0656832033800416,0.7594939388290691,0.694719449802421,0.8849507387407269,0.9566382583248835,0.7190301164208038,0.8680410323242325,0.851257886365974,0.8490060877341631,1.8676456719680343,1.03703255835838,0.6912112230132934,1.165578137688692,0.8393485003191312,0.474163563435089,0.22310408721244543,3.0656832033800416,0.7594939388290686,0.6947194498024208,0.8849507387407267,0.9566382583248836,0.7190301164208039,0.8680410323242324,0.849006087734163,0.8512578863659739,1.8676456719680337,1.0370325583583813,0.6912112230132934,1.1655781376886927,0.8393485003191311
600,0.45345338750808484,0.20204754782277545,3.0912355410291217,0.7254420137116832,0.644738331588131,0.86251285881701,0.9470582494359813,0.6611296556517017,0.8383160582916798,0.8231478375949683,0.8196674148679375,2.0219006555430363,1.045701421817233,0.6629844227228444,1.195697925155544,0.800618221927602,0.45345338750807934,0.20204754782277545,3.0912355410291217,0.7254420137116793,0.6447383315881313,0.862512858817009,0.9470582494359814,0.6611296556517025,0.8383160582916788,0.8196674148679373,0.8231478375949679,2.0219006555430354,1.045701421817234,0.6629844227228447,1.1956979251555446,0.8006182219276018
700,0.4305051538076375,0.18173383900408943,3.118933989590561,0.6938567115532024,0.5966351761002153,0.8403045402123817,0.9371079681893345,0.6043924573978403,0.8064232175304626,0.795583681694295,0.7905324547105665,2.1717916739461454,1.0545408544882249,0.6434547057995699,1.225101762142671,0.7610744026434825,0.4305051538076334,0.18173383900408946,3.118933989590561,0.6938567115531992,0.596635176100216,0.8403045402123808,0.9371079681893346,0.6043924573978405,0.8064232175304619,0.7905324547105663,0.7955836816942946,2.171791673946145,1.0545408544882258,0.6434547057995702,1.2251017621426714,0.7610744026434821
800,0.4066926591449342,0.16279376692301628,3.1479929350645444,0.6642317223038895,0.5501437264440363,0.8183370788542587,0.926741868887541,0.5491699605113537,0.7722113756577561,0.7685555097529339,0.7615542629120257,2.3178775164783247,1.0634987480281652,0.6318172424044924,1.25393422536228,0.7211250979733035,0.4066926591449325,0.16279376692301634,3.1479929350645444,0.6642317223038876,0.5501437264440369,0.818337078854258,0.9267418688875411,0.5491699605113537,0.7722113756577557,0.7615542629120255,0.7685555097529336,2.3178775164783243,1.063498748028166,0.6318172424044927,1.2539342253622803,0.7211250979733034
900,0.3832600116871237,0.1456681665566736,3.1777188867580253,0.6362018494887761,0.5051345477169481,0.7966196657136665,0.9159051948593836,0.49572683279992075,0.7356335270489963,0.7420479771773029,0.732676743969367,2.4605960473912236,1.072535462235098,0.6273712767591774,1.2823407992770142,0.6811080009451189,0.3832600116871224,0.1456681665566737,3.1777188867580253,0.6362018494887743,0.505134547716949,0.7966196657136656,0.9159051948593836,0.4957268327999208,0.7356335270489959,0.7326767439693669,0.7420479771773026,2.460596047391223,1.0725354622350987,0.6273712767591776,1.2823407992770148,0.6811080009451187
