miliseconds,OCT4,SOX2,NANOG,OCT4_SOX2,Protein
0,-0.02862563463290737,0.019586120444426938,0.009951609327443359,0.10192412070147996,-0.0004665244168812676
100,0.9843822289220417,1.031766585179999,0.009139647579004201,0.06377851516018246,0.0008151305876130761
200,1.757790369086397,1.8284078882738681,0.00828595891830565,0.03793402079209992,0.0024521995946405984
300,2.508835847254054,2.5983955098252425,0.00757416717949721,0.04296389307571173,-0.0012447415841675515
400,3.191624385232397,3.19615250804614,0.006894372279070485,0.05516406615384764,0.0026696087272346214
500,3.7615383811976244,3.797501582919698,0.006370472007936125,0.0903177601860588,0.0031355992802321714
600,4.264453177641898,4.3500983396939645,0.005817931622040938,0.11572893513512415,0.004345408788937633
700,4.686108880665607,4.726619617431044,0.005448055518278056,0.15916114573693754,0.0034249626609572483
800,5.110503908062953,5.11991456349634,0.005156920698556043,0.19279085591073314,0.007590582262563183
900,5.390427916840176,5.437681235831034,0.004844660811770774,0.22817848233152258,0.008226757503973772
1000,5.7315704936481415,5.775935402176997,0.004587100317799103,0.256480680268513,0.013382284640615295
1100,5.919172139290947,5.8716507873119195,0.004447778270758403,0.2899907416705626,0.012566876214094365
1200,6.120858457154855,6.0745831148018565,0.004307136784040433,0.3207558655703118,0.014655374495433306
1300,6.280430359254615,6.354192441031401,0.004300166022272288,0.34217306151081933,0.02037713568577951
1400,6.439880659429237,6.374573778651713,0.004216377951811189,0.37476925384193155,0.022879706580613928
1500,6.525530175643644,6.553280063840679,0.004175535938356086,0.3888500793846786,0.023267846546429848
1600,6.688769000967311,6.717295016427434,0.0042255249471452455,0.4099479868514664,0.028902575886266824
1700,6.837504787748492,6.811974777233906,0.004251860747798808,0.4208516648081236,0.030565534488558053
1800,6.921571675306737,6.899259245057217,0.004279450472851888,0.44689461477289183,0.03601851560163411
1900,6.919937790010668,6.841778661266528,0.004325271789962912,0.4533071072298313,0.04002939652159519
2000,6.96030257017296,6.943606363433061,0.004342175492919011,0.4717773309351019,0.04736431107919252
2100,6.959292758357909,6.980600485852092,0.004410061478007059,0.48094018176041137,0.049833203346533496
2200,7.12936452226972,7.098536264765078,0.0045598806331166395,0.4755149294049888,0.051872324051276994
2300,6.998587885514131,7.017928988323576,0.004620991127648559,0.4823405230182371,0.05627876958173353
2400,7.0465767785031135,7.172841343245921,0.004600046663598565,0.49821375686499175,0.05971425695920334
2500,7.106731671451302,7.093484188618695,0.004743226866844549,0.4972191077427988,0.06629957205945639
2600,7.124301281146436,7.175871427517959,0.004811239716012489,0.5092767946439161,0.06868141697862928
2700,7.092125301376041,7.097458637514633,0.004862701363219913,0.5073602380951572,0.07330738898733459
2800,7.126802068900598,7.160100925947369,0.004927716251938682,0.5157370692888372,0.07906663375843903
2900,7.189263386003949,7.248666531897564,0.004968481581741013,0.5105234154011418,0.08353125838306548
3000,7.20632344877366,7.243776342728996,0.005007836239796636,0.5160974661776241,0.09131216436483022
3100,7.142111154781816,7.275982531350583,0.005004963519922054,0.5214154312901096,0.09665599686770249
3200,7.158458175938046,7.254219246310139,0.005045929907478877,0.5148342818627002,0.09802869647728076
3300,7.191609508762587,7.1509471760850545,0.005108641213619201,0.5244096203704207,0.10132512203963362
3400,7.178440674767397,7.191502165727474,0.005140057348991475,0.5169067037702672,0.10831389987311284
3500,7.215332121651148,7.251061408036995,0.005259649611405553,0.5140679474513061,0.110826593087595
3600,7.272023505090798,7.199827575304209,0.005259578700003452,0.526726296950871,0.118325122997855
3700,7.2560609886905265,7.274560831677974,0.005295298537870775,0.5246406690363783,0.12032438597567369
3800,7.19867261474846,7.169864947673925,0.005319565387688968,0.520225487410731,0.1283647093554469
3900,7.302504525898007,7.272016636117139,0.005292739136294443,0.5175648009323051,0.12909698353391455
4000,7.272061645909338,7.33247873357152,0.005320683611194844,0.5285210324618093,0.13692185627061376
4100,7.338184792542728,7.179735401723773,0.005414811021511969,0.5171221364855023,0.13795268846553854
4200,7.239742660491153,7.265962074437303,0.005369357451317157,0.5183439565849436,0.14369647723268517
4300,7.246663913762575,7.298406723304753,0.005497804203361,0.5175806440709502,0.14774234196682642
4400,7.247089112628567,7.309234310745968,0.0054351760732410555,0.5210566076715993,0.15669793867528597
4500,7.280936822549093,7.17104611924932,0.005427861958033259,0.5330104453619238,0.16068436846460496
4600,7.1982034671108766,7.218605900881748,0.005498512214559344,0.5311915581077552,0.16305422858178417
4700,7.332934756514088,7.304857076179246,0.005515742716821484,0.523915534788678,0.16990857754420516
4800,7.315464492815026,7.303831786704854,0.005500205676548476,0.5317899856619858,0.1719799739437294
4900,7.22499715269925,7.313824330609643,0.005590421822470253,0.5216923501490044,0.1774408013631279
5000,7.22156548669302,7.1811476833411145,0.005514686876042005,0.5227577646782221,0.18161005100849148
