miliseconds,OCT4,SOX2,NANOG,OCT4_SOX2,Protein
0,0.07733606593637218,-0.03789953535190575,0.01003336822237216,0.10661510579381653,0.0007444676348579969
100,0.8620004955292225,0.9786992426721924,0.009092720667079866,0.0680239986076297,9.463222509258182e-05
200,1.8306770442272366,1.8402107763269582,0.008345267969221812,0.04847551111311884,0.001693994287293076
300,2.519396241866812,2.5088233253770533,0.00765034589935694,0.04192498857792055,0.0031089055861838488
400,3.1846210697015165,3.18759852044215,0.006971851546779393,0.06039993824483743,0.0030412874014240526
500,3.725644309729428,3.8613953528105873,0.0063649074593244105,0.08572496782349526,0.005380330815403017
600,4.218165214272516,4.3535481614727125,0.0058269038804422135,0.11696817576180729,0.0057620793606821055
700,4.658442966404755,4.758699464838265,0.005459438838031444,0.15356406967992703,0.002888126142478038
800,5.05020955544384,5.089238784954598,0.005065773109225646,0.18863511770990013,0.004440050452372814
900,5.3443735796546195,5.460867345380945,0.004807151271008026,0.23067310038230113,0.0055774209083635845
1000,5.781319669222725,5.656501011863649,0.004670908064415208,0.25809392993801605,0.010266955486453849
1100,6.009871061610396,5.891823040320487,0.004422798236727584,0.28193060063544295,0.011517653267404266
1200,6.176503955758342,6.065732067806862,0.004373722569608039,0.32172466791715526,0.016575072209033367
1300,6.3355034858064485,6.325399605177004,0.0042654346184305796,0.3471245536386589,0.017949540404141866
1400,6.447190257957276,6.476882669953458,0.004217867053786732,0.36380182547883727,0.0198520204963642
1500,6.501588960681522,6.585530298902778,0.004194342420725956,0.39991018605562334,0.02337556872689333
1600,6.69372904653505,6.70001613998041,0.004275518783379368,0.4089904916845169,0.02721632746762763
1700,6.722224351864752,6.705082380742026,0.00424492523544123,0.42383773443073197,0.03587561674266148
1800,6.826641709081217,6.935219285222756,0.004292681492104669,0.4496366850347341,0.034430247542940856
1900,6.940813213055152,6.962785263170691,0.004361145137729139,0.44979890700776165,0.040568981963920135
2000,7.024640346780978,6.8823708284226,0.004450814989326829,0.4620282499095869,0.046781736200955396
2100,6.985664287771354,6.977844333802634,0.004407934642105705,0.470135502963238,0.04859508941156352
2200,6.976251241779252,7.053260400798912,0.004524336639565066,0.47561694311328917,0.05071872899546504
2300,7.0852142923326795,7.118053167505345,0.004548106997559627,0.48320528777463223,0.059864790500533546
2400,7.122266043556496,7.13263530300535,0.004585330446134378,0.4915616223538433,0.0597575858104084
2500,7.176681920567402,7.192949265096861,0.004672812106609121,0.4993155598148932,0.06874748814914675
2600,7.154461235212753,7.208646018111671,0.004793024296256231,0.5071852455576701,0.07185870353745408
2700,7.1301571429496535,7.151338522826301,0.004803114683442713,0.5071115521175453,0.07465098262356773
2800,7.197405767397141,7.225966097676826,0.004858046769598904,0.5160624001144453,0.0795727312608304
2900,7.2329268505506885,7.205619514372778,0.004933467218811353,0.5177367467269729,0.08200140791869191
3000,7.228714197240758,7.2548666751553235,0.004967592730779118,0.5167350660732658,0.08934370644728332
3100,7.20815854894232,7.173582858019191,0.005071508171739515,0.5122108528108066,0.0917733791289628
3200,7.180421329532874,7.144683240828234,0.005111254739651708,0.5221386646289701,0.1013613427571894
3300,7.169534868833097,7.164629581813624,0.00511593198076198,0.524655791950852,0.10587539162814663
3400,7.229255917081928,7.316914075917757,0.005211736249963511,0.512969503884309,0.10622962043468843
3500,7.206069214343322,7.1959099750174,0.005255835427348479,0.5189537156080419,0.11441939668979222
3600,7.223840113942681,7.167941288727471,0.0052996489262126375,0.5282057335926009,0.11668640976967644
3700,7.219785587724662,7.231036801414848,0.0052951130351474585,0.5231447482363021,0.12472031760966858
3800,7.207324106322763,7.293611464894442,0.0053445907287829365,0.5172192666190133,0.1245887848253605
3900,7.293050269093483,7.26666112564917,0.005343360498887869,0.5229188692972505,0.13175472017500325
4000,7.25818918690177,7.22657561846127,0.005334263844959289,0.5197148944968991,0.13580661057022533
4100,7.168340405974069,7.292215096467364,0.005339397079358822,0.5282340634061856,0.13988017074960704
4200,7.234811803284373,7.262427805398464,0.005443314424634533,0.5318881827343851,0.14387253396439864
4300,7.24468890086204,7.16784912629577,0.0054294082167478394,0.531072738275516,0.14865250098457902
4400,7.213849788751642,7.224181732096418,0.005442777537591774,0.5336959259975705,0.15714925600173893
4500,7.187374421917504,7.17072055984883,0.005436763580310282,0.5277687118376386,0.15678481821232096
4600,7.280836100436285,7.206553381136707,0.005500310935372166,0.5245326900993964,0.16145077795690588
4700,7.296686135904982,7.2566089148633806,0.005461412297104177,0.5255575423925787,0.16735310245376817
4800,7.247525408841353,7.246019250166532,0.005487184787787688,0.5277013317472197,0.1749976083076791
4900,7.308270232229429,7.21375258085015,0.005510171892255456,0.5315967308504997,0.1785353886701772
5000,7.1707858601787136,7.251531924975708,0.005586192555390338,0.5326966852777099,0.17990915488823717
