miliseconds,x_Tumor_Cells,y_Effector_Cells,z_Helper_T_Cells
0,1.0645796171324544,0.9991512944774706,1.0035059002793616
100,1.2833096881688433,0.973587596279871,1.0391892455757443
200,1.0766369583354964,0.9219987687762999,1.0800628735547702
300,1.6487071774270277,0.9120905479786583,1.076308473785953
400,0.9069140591230529,0.8638296325185169,1.1197202903444885
500,0.8291015930246908,0.8797179201007332,1.1681511414577865
600,1.098404557507465,0.8542748907754224,1.1988553191668578
700,1.331684220120595,0.7788099453396774,1.2065309133418487
800,2.2988771125585497,0.7945659471333552,1.2382337178179428
900,1.667719370123466,0.7504696063770819,1.2902711196642174
1000,2.724823593067458,0.7655272217544078,1.3125023446414827
1100,2.701292015164409,0.7286497139168371,1.3362481276267297
1200,2.9681561517332553,0.6914791138324007,1.3664565373095339
1300,3.076437577728099,0.7061415899164644,1.4009835115747318
1400,3.300280751344933,0.6616237312990616,1.444446537472387
1500,3.2899574728223953,0.6748867484668097,1.4528303236333449
1600,3.294788128892509,0.6553639952167659,1.5142976307051
1700,4.461761562605116,0.6018552054419367,1.526075183291817
1800,4.529199930921739,0.6306500701781106,1.582741197542945
1900,4.817073941081579,0.5768071468096166,1.5862782200446837
2000,5.741905681370851,0.5766729157904757,1.631594752576435
2100,6.349182141089817,0.5812454565583789,1.6754953129541468
2200,7.311392769980408,0.5869964664114362,1.67049608748022
2300,8.15483781068782,0.5871984100124822,1.7306836651100113
2400,8.5909143711382,0.5678751999429439,1.7697969103263431
2500,9.111370675635733,0.5709570100251088,1.7626136718486858
2600,10.146261170797912,0.5675394539152301,1.8031943267100474
2700,12.242962619157131,0.5623105835308773,1.8476377593155109
2800,12.684137869904397,0.578392424500792,1.9040545842093741
2900,14.543746372747242,0.5835448593376995,1.9201511981952462
3000,15.367270661234144,0.6020656230528265,1.9227760328999959
3100,16.881252469188937,0.6602853733206542,1.9770815498745429
3200,18.471376108746895,0.6499263840014231,2.033560418830066
3300,20.74933571924932,0.7042748635603737,2.0744909681839165
3400,22.835565538145012,0.7051858843056319,2.108222685436992
3500,24.92769216465802,0.7650632059774789,2.12021714684868
3600,26.675831673837955,0.8079914961951815,2.1758092550743258
3700,27.923999890277077,0.8981105277499881,2.1992177726563
3800,30.598089155127816,0.9436707731332433,2.2227145159988537
3900,32.09898027422303,1.0397271785239883,2.26088011303428
4000,32.98343736706034,1.1544745890885841,2.3333950769496936
4100,33.90371201076901,1.3088091023870199,2.363558279872634
4200,34.15920854376216,1.4146548222196123,2.419258948057242
4300,35.39040266093989,1.5681588534091397,2.450773186893732
4400,33.70022035759603,1.7604365654500902,2.480849473630388
4500,33.53249193326685,1.9412501739683723,2.4996792456224886
4600,31.956636978247364,2.121119408264239,2.5805626181788184
4700,29.271475286947936,2.320841713271581,2.5995367430924796
4800,26.959012883526302,2.5367111196525762,2.6482566617760397
4900,23.809481818689683,2.6753773811493256,2.663896250133514
5000,22.03672045488155,2.8283357663867608,2.7214246867940215
