miliseconds,x_Tumor_Cells,y_Effector_Cells,z_Helper_T_Cells
0,0.9279851821642994,1.0135456551380897,0.9884026148906653
100,0.6241791563187595,0.9968122435384277,1.025544516074117
200,1.723772365110983,0.9312131823237337,1.0897168473815155
300,1.0160468969442176,0.9281325465945731,1.088974374416317
400,1.320684415783359,0.8830549844130433,1.1321863424506426
500,1.7931418187173487,0.8431475108066266,1.183319808616059
600,1.82848229195552,0.8249545149423599,1.188442180433187
700,1.0750603891156083,0.826720635311137,1.2078704487626724
800,1.7026801868559325,0.8058106427896218,1.2540423472862186
900,2.056850759386486,0.7748207576760828,1.29856284878446
1000,2.0015075931234954,0.7584530531674186,1.3191612451360617
1100,1.7661176295885324,0.7254617231003296,1.3622279208782055
1200,2.564595675384819,0.6786016827591876,1.3620199154681645
1300,3.4140786618549654,0.7078356923670984,1.4262323912925812
1400,3.7055067513802467,0.6470199931038145,1.4578560370854694
1500,2.8744790718263724,0.6720995364951557,1.4810097600721053
1600,4.044784674840935,0.6614435999869271,1.504423458836958
1700,4.749477681249079,0.6033315503851643,1.5374879136807114
1800,4.925832274665217,0.616911749637242,1.5469053382787556
1900,5.0699332271568505,0.6241683695419796,1.5811394280989488
2000,6.1026427264669865,0.5873160941163535,1.6411493312032013
2100,6.080943464069926,0.5787993039958695,1.6644678964630317
2200,7.452925900974782,0.5757813606593339,1.7154694330102134
2300,7.968821272148613,0.6082915741356145,1.7007970697666153
2400,8.465186170045463,0.5710345271386082,1.7461012508955631
2500,8.9351195804154,0.5584719982548352,1.7976090211736657
2600,10.491619642893609,0.597385771205602,1.8145217075927569
2700,11.981130151755087,0.564282150994391,1.8255842315220772
2800,12.426039559961335,0.5669993590903202,1.8746651447430072
2900,14.096260490132938,0.6266802346153573,1.9330082985058334
3000,16.344350115156484,0.6460040197980272,1.9577552849788444
3100,16.903124663209574,0.6242290060175396,1.9606904046922708
3200,19.410237622371557,0.6600309341507434,2.017473337229513
3300,21.16924212756137,0.674458160348174,2.0447413080406487
3400,22.79398681605212,0.7509467635873821,2.1003234340564094
3500,25.010447674362627,0.8029415144732073,2.1363281166781842
3600,26.088521216162924,0.8079175222462511,2.180356181428714
3700,28.911465008870138,0.8896971355545735,2.1922248023928574
3800,30.401762797849614,0.9725826980545296,2.2604632830961586
3900,31.185805049808035,1.082825646075829,2.288479917529937
4000,33.650894133628825,1.1476434927066337,2.33218758134777
4100,34.14744068901527,1.289294567064999,2.3713526445793085
4200,34.22676844603496,1.430326714648744,2.375185380977377
4300,34.226214762154505,1.57050970301333,2.4618235274147215
4400,34.414618034158416,1.7478809416838472,2.4759911803631107
4500,33.60490519861185,1.9474304153343454,2.5068867198878393
4600,32.00632076860889,2.1109797489951103,2.54328642193178
4700,29.473048178133332,2.3108880422009896,2.581331203406963
4800,27.36495021364916,2.5041144393179438,2.6197296968144044
4900,24.425736822835038,2.7141208749621795,2.675501032994083
5000,21.93541125588866,2.8704827543234086,2.7172124590266677
