miliseconds,x_Tumor_Cells,y_Effector_Cells,z_Helper_T_Cells
0,0.5810373642450442,1.0062067410036941,0.9771317819619607
100,1.2219505156743453,0.9767726054845356,1.0396368312392266
200,1.0352002152249127,0.9216103566055716,1.05392371920275
300,1.3877179900224552,0.9112385850347008,1.1093641180340126
400,1.499671676287191,0.899841940682599,1.1367678742900436
500,0.9781540832978001,0.830841183513246,1.1419703595817583
600,1.9251520259438824,0.8397231763233243,1.2026198034327231
700,2.010607570937253,0.8143813218362294,1.2129507685593834
800,1.4704749942211324,0.7612381301234921,1.2737126663798284
900,1.5908895970065493,0.7790767735577704,1.2828513221760849
1000,2.553484453908864,0.7308558531653887,1.3078548444806524
1100,2.371938875706777,0.7317039349379652,1.3268713553415357
1200,2.505543167752394,0.7113783444503473,1.3648524046354102
1300,2.4919316584556572,0.7081685134768267,1.3902912142435593
1400,3.1067653235973363,0.667787855244906,1.4230624237941678
1500,3.3589569269822537,0.6327674644668096,1.4870741968247685
1600,3.3818770035869017,0.6506713680500043,1.5256520688654485
1700,4.136195421724575,0.626588655978358,1.5274588193129064
1800,4.141254738545292,0.5952649863189924,1.543433623569154
1900,4.9924495268643225,0.6059087211815641,1.6052716041433448
2000,5.780288762419362,0.5900760420175162,1.634052548920013
2100,6.607853710829142,0.5899041124654023,1.6756684861968545
2200,7.4157495340606925,0.5699408416363196,1.6844217535623252
2300,7.96131955836276,0.5653531083664058,1.7159636972264867
2400,9.152039431966797,0.5815851658082314,1.7773061457465718
2500,9.350222003001583,0.5901875263847176,1.762718109693108
2600,10.448753177110142,0.5777899010755806,1.8259677445046332
2700,11.327628011109875,0.5998919906224667,1.8475012035388374
2800,12.785413682414369,0.5776749802169154,1.8864844952270885
2900,13.739541796013064,0.5944340436626506,1.910870664662984
3000,16.122967910533134,0.6435986925823538,1.9224939710901001
3100,17.124585282437153,0.6235752230581141,1.9650834514330981
3200,19.162943787746364,0.6766889401893182,2.017399224463851
3300,20.334595918968486,0.7084661079872969,2.062730715543375
3400,22.27846420790533,0.7442757585257246,2.0664444515770306
3500,25.073411964359515,0.7658462828307608,2.0981772160177115
3600,26.558561942920015,0.8052952273038583,2.1760573339121083
3700,28.090620843522714,0.8760539791181895,2.2086332916180247
3800,30.23306635824375,0.9591705144997928,2.2135124096170364
3900,31.98577581913101,1.041913040178873,2.258090062566388
4000,33.382182389837354,1.1644391810405343,2.3102724782190562
4100,33.516245943090865,1.2779756145715269,2.339709267260584
4200,34.5118036402676,1.4189455052401128,2.3852156613719315
4300,34.556364230049255,1.605615596134883,2.4373671845236924
4400,34.61883522245861,1.7334733768281767,2.487626021155165
4500,33.228508902853314,1.9460374062040346,2.5119096648473107
4600,31.835356539835026,2.1096587553056523,2.5743822161988588
4700,30.03058657323278,2.323149888872947,2.5853031833804105
4800,27.54006796581974,2.5090343949527534,2.6347766476404804
4900,23.77105202582995,2.680407053873429,2.7011959364672053
5000,21.762606485050988,2.8348477767829765,2.701514606275557
