miliseconds,Z,Y,Wt,W_star
0,0.14139925562715086,1.6157127183246724,1.0,-0.001270484060948735
100,0.24619819514282862,1.6541154433475993,1.0,0.02554852478745857
200,0.2649998786495393,1.740512741175817,1.0,0.034580604591258314
300,0.2827269735546342,1.8246004737271497,1.0,0.03398825627482466
400,0.3035167933263773,1.9046802143362769,1.0,0.04273915756795873
500,0.30710894764030516,1.9330789642152537,1.0,0.0434466888812943
600,0.34264656648731534,1.9556675753947084,1.0,0.06541364543374435
700,0.5684530668775118,1.7010154800390405,1.0,0.11973797454799943
800,0.8773274108839935,0.7105866956948632,1.0,0.4627711414220659
900,0.30748188440606294,1.0706575576423811,1.0,0.570387585998274
1000,0.2223916394157752,1.27607549528072,1.0,0.505154072532038
1100,0.24766593083915414,1.4001608422141392,1.0,0.423753478299257
1200,0.24033969769935642,1.5172030236198126,1.0,0.3572767935178619
1300,0.2510527275690929,1.6363738698100798,1.0,0.2965745194368563
1400,0.27269006783969774,1.7283383244422355,1.0,0.23157182304170368
1500,0.2769988544679986,1.8088034693051442,1.0,0.18635626471777908
1600,0.28425775729920166,1.8982872183245847,1.0,0.15713827568732486
1700,0.3171475329299793,1.958362299119106,1.0,0.13905955880126675
1800,0.3464800408307399,1.9809890338041658,1.0,0.13787391059643347
1900,0.43829878585370924,1.853743946387353,1.0,0.14869029245096305
2000,0.9849837770398009,0.6632777859763126,1.0,0.4622896434324126
2100,0.356817634058251,1.02234540101648,1.0,0.6164380393893453
2200,0.2302459846000564,1.2471131973280734,1.0,0.5686420566831347
2300,0.238420631673265,1.3789378294721766,1.0,0.4903340097386195
2400,0.2428303949166507,1.5023807426923814,1.0,0.41411547118107167
2500,0.2624887767068659,1.6243263230683054,1.0,0.3512879738087546
2600,0.2570499015215577,1.7152870833533855,1.0,0.28711534799164196
2700,0.27509974612603527,1.8157512281016315,1.0,0.2507550364249408
2800,0.28454193625682467,1.8931631366555455,1.0,0.2086071818032915
2900,0.29709290544961087,1.943864459230406,1.0,0.17944117307524138
3000,0.32406742606751954,1.9760990565134002,1.0,0.15561479702716405
3100,0.39916442732309027,1.9155377372888975,1.0,0.18173180716597137
3200,1.128558392141283,0.6625934710892781,1.0,0.43019840639344675
3300,0.45324934267328254,0.9342566310567182,1.0,0.6387350305600348
3400,0.2422944609251529,1.2231036186355808,1.0,0.6098848485887098
3500,0.23854267639764581,1.3583652041823455,1.0,0.5180809524995482
3600,0.2474677960415461,1.4748065080643757,1.0,0.4499045187080997
3700,0.2603801844560278,1.5906493801593373,1.0,0.3873449044017513
3800,0.26739449313651226,1.6904877140807386,1.0,0.31958204973348564
3900,0.26697513680702695,1.7964674151074882,1.0,0.2649871215132091
4000,0.27772591451585565,1.854273855866852,1.0,0.23879137321116517
4100,0.2985794263204255,1.933099769904417,1.0,0.2079051768201063
4200,0.32005927943535756,1.9580317069592983,1.0,0.18871865250189812
4300,0.3775290880189832,1.9411603409328657,1.0,0.19127707012869782
4400,1.2624364470483787,0.6812473888777267,1.0,0.37567940834648234
4500,0.5516725394493673,0.8390200664591166,1.0,0.6490638733459437
4600,0.2377981890358951,1.2001408892451473,1.0,0.6320377444966496
4700,0.23983782942853513,1.324716123391506,1.0,0.5606952444886196
4800,0.23801815461605547,1.447150645371583,1.0,0.4855309170350217
4900,0.24397584002403144,1.5818252832432533,1.0,0.4072304959998437
5000,0.2560842034470219,1.67285325193637,1.0,0.3507558747301173
