milliseconds,Z,Y,Wt,W_star
0,0.14983633182880557,1.6127972497335252,1.0,-0.004761998065287891
100,0.2410563807761541,1.6612398283507237,1.0,0.015377245253279829
200,0.25812654822607445,1.7564776739534622,1.0,0.0216325018810534
300,0.29020050305644346,1.8219392675967518,1.0,0.032704614557117345
400,0.29737458738832684,1.8992995433106654,1.0,0.03573912168296913
500,0.31897643265116293,1.9595466242916668,1.0,0.056377786585126974
600,0.3390426020515094,1.968058015848296,1.0,0.06762989199911451
700,0.5654676498999215,1.7216032625668922,1.0,0.1131334231252685
800,0.8783523320131951,0.7194112903274725,1.0,0.45956200522230267
900,0.3128821690399686,1.093632914529356,1.0,0.5760772263352926
1000,0.23658151462077867,1.2647477660344382,1.0,0.5001371303380483
1100,0.22842221896517279,1.405618042224782,1.0,0.4172962402606726
1200,0.24269596584242403,1.5361371820056162,1.0,0.3543208016634003
1300,0.24749822751475517,1.6205393434927138,1.0,0.29322012321246343
1400,0.27007977960128954,1.746167977076,1.0,0.24484340718237788
1500,0.26911962965401043,1.8261300300558814,1.0,0.19962326801986174
1600,0.2821421050717114,1.8801879043737855,1.0,0.16332319703079728
1700,0.3057039282873627,1.9634260375578747,1.0,0.13376505571480504
1800,0.328979147887537,1.9791011193982195,1.0,0.1341363603192537
1900,0.45304798270141994,1.8649514828685454,1.0,0.14831661919870368
2000,0.9832796890775678,0.682547201805101,1.0,0.4745820772907943
2100,0.3587570312042019,1.0366365469350645,1.0,0.6122463190578284
2200,0.23461784465278615,1.2474871684576687,1.0,0.5602295228227736
2300,0.23478764685796683,1.376729641681519,1.0,0.48892805479173634
2400,0.24556840668906235,1.502488087412593,1.0,0.4200386801988904
2500,0.25959857126570657,1.6276314471821383,1.0,0.3413955842706372
2600,0.26603572922237495,1.7339087676194769,1.0,0.2997342267410869
2700,0.27219404988969886,1.790093135084503,1.0,0.2389451213086018
2800,0.3000714909009502,1.8912730289594215,1.0,0.20901313014465994
2900,0.3083062613944307,1.9503067793736644,1.0,0.18058181468402043
3000,0.3344645724886854,1.9445961058333494,1.0,0.15514401894537866
3100,0.401108409766495,1.8829319685756045,1.0,0.1657683174517294
3200,1.1189324506300602,0.6539850226508818,1.0,0.4320921132821771
3300,0.44658403992455004,0.9310761315182775,1.0,0.6410776601907459
3400,0.2356048575935878,1.2207730080071164,1.0,0.6132209662022038
3500,0.2329237793722729,1.367383772305809,1.0,0.5274960393070661
3600,0.24523582822940304,1.4828696867602567,1.0,0.45902620939121935
3700,0.24357163601470952,1.5924492402951131,1.0,0.37859797969655085
3800,0.2674926415293845,1.7104574832426065,1.0,0.31913609852720953
3900,0.26525488484781856,1.7966390789733817,1.0,0.268919437554116
4000,0.28036494771291554,1.8600660304903063,1.0,0.22797156308353722
4100,0.2978430560748727,1.9287109999958318,1.0,0.2017048316090234
4200,0.3325778347578572,1.9691732894696148,1.0,0.1769628193845882
4300,0.37544317055934373,1.9177463182230845,1.0,0.19188749330581142
4400,1.2482409811039403,0.6927766707510934,1.0,0.3770771421181897
4500,0.5456084794597423,0.8749302810947728,1.0,0.6560146385061213
4600,0.24357535486433715,1.1946698316393538,1.0,0.6416543514517292
4700,0.2321398838659124,1.3232308596882465,1.0,0.5578700409939378
4800,0.2513387435609744,1.481574067685999,1.0,0.4784498028262991
4900,0.2505017309658777,1.5912773062912564,1.0,0.4123669012327391
5000,0.254582390904701,1.6938336982535713,1.0,0.3422556944406924
