milliseconds,Rs_0,Cs_0,Ri_0,Ci_0,Li_0,Ld_0,L_0,Y_0
0,1499.8196705219848,1.6214907442397561,300.00034447253597,1.0482281522136787,0.02809092755756451,0.9936195794943679,9.99948509441424,250000000.0
100,1499.0246907985288,2.9012227310659093,300.00891596334645,0.9122641209828177,0.2700796250427375,0.9968469423503744,9.999558649193864,250000000.0
200,1497.0593704102644,5.221718713324785,300.0180438912252,0.9353788812481765,0.2680775698232105,1.008643752833247,9.99874989807764,250000000.0
300,1495.4795718724883,6.758881911774343,300.0236084889898,1.0723906639836478,0.27756593549232544,1.0153783294617447,9.998218519728658,250000000.0
400,1494.033797154715,8.274672510998144,300.03025655385534,0.982305172435464,0.3036935699681176,1.0151360464380628,9.997235115092534,250000000.0
500,1490.0739508355075,9.249472571565743,300.0345669741491,1.1210335810818943,0.3314570423016164,1.0197000239301013,9.996347696414889,250000000.0
600,1489.0275172510492,11.447322429093648,300.03908368874346,1.0447357195875215,0.3272929101612226,1.0149033520559099,9.99492528614639,250000000.0
700,1487.670462431524,13.841000161350529,300.0412973561398,1.2052127884596822,0.31666686209345724,1.0274191449896763,9.994521397706935,250000000.0
800,1485.4093453667315,14.337479126739987,300.04372749380184,1.1809876649395017,0.3085431193898715,1.0326359964154204,9.993442644055342,250000000.0
900,1483.9140291504373,16.25835134781235,300.04310190016577,1.1332660768609235,0.3752197822805985,1.029316550979363,9.99277730385177,250000000.0
1000,1482.9493746870264,19.23607925466557,300.04308886370956,1.202579161728288,0.3540819449788316,1.0332512732061507,9.992418912084657,250000000.0
1100,1480.069296075571,21.077038531900406,300.0446404687374,1.3534335029152225,0.36217940844060886,1.044781338159117,9.991149425791422,250000000.0
1200,1479.0516747978625,22.22703939069489,300.04361785328337,1.3523659282034066,0.41453467367227564,1.0390298987872972,9.991013177266993,250000000.0
1300,1475.7676219537059,24.505663987754527,300.0423509653648,1.4002388641497094,0.400937115210083,1.0574623659425646,9.990098178361556,250000000.0
1400,1475.366532989654,25.024161591497368,300.04131919840216,1.5244971462778074,0.46529743720436906,1.0577141797505523,9.989099813431395,250000000.0
1500,1474.7227763695942,27.396100845312628,300.03922493407066,1.5946864059134052,0.4753636916189457,1.0546597377029985,9.988349027184055,250000000.0
1600,1472.7731385585123,30.339822494974673,300.03469311279963,1.788188310751166,0.5250526441362495,1.0678697812763378,9.98796423958727,250000000.0
1700,1470.9788026291683,29.881392936565017,300.03325852328567,1.8123538897697784,0.550597715924826,1.0742952263916465,9.987155400540034,250000000.0
1800,1468.0458605336798,32.557870474591375,300.0309863420646,1.8203800186283932,0.5436016946692405,1.0732427054183593,9.986544774453934,250000000.0
1900,1465.7864822999331,33.42339714754227,300.026051814371,2.0213919101501308,0.5728339755919907,1.0855939625915947,9.985540353528078,250000000.0
2000,1464.8707501493493,35.93996581723313,300.02488610708684,2.1617231308794214,0.6017500552101472,1.102819561998284,9.984515801749383,250000000.0
2100,1463.0454678052988,37.26067473577204,300.0214656332088,2.197506882254169,0.6742403090726752,1.0974473066326265,9.984024626985041,250000000.0
2200,1460.9221968185243,38.21976187564952,300.01696820129945,2.395593325612868,0.7074884034819304,1.103474890215895,9.98303726343081,250000000.0
2300,1461.0867643126317,40.64623091599486,300.01412628066726,2.407450479448305,0.7525043845358419,1.119791021652965,9.982483703218405,250000000.0
2400,1458.443447956867,42.02091719739815,300.0110475590462,2.5584815650951667,0.757385114922501,1.1297497692220562,9.982203252923364,250000000.0
2500,1455.8508279605567,43.77880107210222,300.01022423840266,2.830527610027001,0.7837958301196177,1.1405618828162143,9.981494734345523,250000000.0
2600,1454.9483140750574,46.35925120930063,300.00549309084363,2.920170436410896,0.8621594981454923,1.1445451111686267,9.980851559629691,250000000.0
2700,1452.9484454187111,46.55598310008567,300.00587549296057,3.0551879207150385,0.8670193802785695,1.1605142191046514,9.979433430118823,250000000.0
2800,1452.152996620348,48.2018730088029,300.00368554293823,3.137233096550076,0.942593611842469,1.1612775717863935,9.979635281730422,250000000.0
2900,1450.3904777474077,50.82518186775983,300.00212994061206,3.3724040886653186,0.9702537201047117,1.1883862724922611,9.978075284268115,250000000.0
3000,1447.875376836726,50.58715456670504,300.0015196799956,3.511315957670404,1.0293452056566161,1.187850124445937,9.97781878227467,250000000.0
3100,1446.7964930545268,52.28782019490844,299.9999862770601,3.7207984494876345,1.057335426428092,1.1982644000224616,9.976801359304874,250000000.0
3200,1446.0965432211933,54.812042026417046,299.9989315122239,3.861726899502734,1.143305122575989,1.215555508173507,9.976157949799163,250000000.0
3300,1444.6208207616455,55.610873172471926,299.9993544178483,3.942538443399606,1.1821760499528413,1.2296939033162266,9.975407180849373,250000000.0
3400,1440.8093417038313,58.46751106257399,300.0003862660475,4.228053716428347,1.2026910384282292,1.2454258210290496,9.974980861417052,250000000.0
3500,1441.1306857420552,59.05533701269048,300.0028729977949,4.3900936312453736,1.280645457078068,1.2636250054385525,9.973625443004174,250000000.0
3600,1437.928941166701,61.10963948623364,300.00512675068154,4.59417386238291,1.3472219901525744,1.2717504224802318,9.973771018908216,250000000.0
3700,1435.8518763822126,61.77170303567751,300.0080890302136,4.6971181308717584,1.3950925850759643,1.2965057267229565,9.973064568346228,250000000.0
3800,1434.584061416787,62.99530566307682,300.0123116467647,4.806868336037523,1.434657385700807,1.3149827270428627,9.97198402436953,250000000.0
3900,1433.8358902867237,64.75021019866023,300.0145184961988,5.17035395216918,1.49235434242257,1.3281578241674086,9.970805571478833,250000000.0
4000,1432.2647330015807,65.62701490878632,300.02226520459186,5.326120412757657,1.570881017847687,1.3510682074770772,9.971065552904154,250000000.0
4100,1429.9989988517475,67.51004623888146,300.02624697845374,5.41809118886415,1.5776442006723157,1.3681225155122567,9.96958785715956,250000000.0
4200,1428.0650872023598,69.90463801306556,300.03479613171385,5.679339198570259,1.6817000630090366,1.3821022156632186,9.968768250909639,250000000.0
4300,1428.1797941453426,69.70036959204177,300.0416849206191,5.815630608180763,1.725795150846591,1.4085776883863494,9.968115912606967,250000000.0
4400,1425.024483708347,72.08159468539858,300.0490462635341,6.029086211742331,1.7932773407212341,1.4178655600713777,9.967966766286581,250000000.0
4500,1425.356819950853,72.77010470523615,300.0594687087518,6.3529021837535815,1.8158223659761232,1.4511973173880588,9.967003957010334,250000000.0
4600,1423.1993743367286,74.53082600011847,300.07184095416045,6.583788673865902,1.8813295549300921,1.4660647964742595,9.966602761444877,250000000.0
