milliseconds,Rs_0,Cs_0,Ri_0,Ci_0,Li_0,Ld_0,L_0,Y_0
0,1501.1564183807532,1.0438274799104132,299.99971434735113,0.9748833239169914,-0.0023114293551862782,1.0027980917502215,10.000266848542978,250000000.0
100,1497.182992078876,3.626589570912916,300.0085040727928,0.9284859826287718,0.3169726069541818,1.0091525791601978,9.999091334022413,250000000.0
200,1495.7070367849653,5.194238819947928,300.016383000278,0.9813675123460203,0.2696155263831643,1.0000408291554606,9.99841381266485,250000000.0
300,1495.6099243585682,5.98799510911615,300.02437098715325,1.0394551221395738,0.29404603486001896,1.0053298240765631,9.997859669159698,250000000.0
400,1492.2089476254243,7.219149805715162,300.0312832797705,0.9256677083760204,0.31770633599089537,1.0209999600499367,9.99683069860787,250000000.0
500,1490.7775153367463,9.130910024189689,300.0335454149627,1.0330370258544637,0.28613491577601,1.010047626244169,9.996386010571944,250000000.0
600,1488.684663147456,11.580524231300917,300.0388310001688,1.0154997792246594,0.2976903019871837,1.0208545473198571,9.995774123120995,250000000.0
700,1487.8364128805904,14.599579322403795,300.0399773593916,1.1878672877528582,0.3010838478547216,1.0206727587973587,9.994493852675172,250000000.0
800,1486.5031706059995,16.546929392832638,300.0425066065257,1.1895692890238858,0.3643219376356062,1.0369667414378665,9.99373411370241,250000000.0
900,1483.593528384779,18.23900715963943,300.04276192950624,1.1992222107766106,0.3809315922640239,1.0281049714102999,9.993648255330555,250000000.0
1000,1481.7186999914782,17.895467893194546,300.0446390017918,1.1740316353654232,0.35859963238612197,1.04544997192331,9.992455057051085,250000000.0
1100,1479.882075727257,19.831319261843078,300.04311853220713,1.4115820922378743,0.40674929348262917,1.034746180796117,9.991341111686708,250000000.0
1200,1478.6616024427842,22.901210437626407,300.0429452248068,1.3544758351963946,0.41417252433864593,1.0550029407938784,9.991102701698836,250000000.0
1300,1476.2020928149652,23.087303097733592,300.0406516773844,1.487693706819409,0.42067044003286946,1.0536138532536292,9.990385241489218,250000000.0
