miliseconds,Rs_0,Cs_0,Ri_0,Ci_0,Li_0,Ld_0,L_0,Y_0
0,1499.6083070713455,1.7690942764011883,300.00094423961013,0.908456114940914,0.00811387009414252,1.0005925642978024,10.000215877828182,250000000.0
100,1497.6195106943676,2.307525745674653,300.01084235111233,0.8983203690213711,0.2813853537184825,0.9970563076715149,9.99870074674343,250000000.0
200,1495.809110428831,5.479545329012593,300.01715553458985,0.9575751198995611,0.26436858781280287,1.000653843594143,9.998294507044433,250000000.0
300,1495.6090352800375,6.838733471936413,300.024212939215,0.944148644362862,0.2906569556746694,1.0095165938779476,9.997364355993575,250000000.0
400,1493.6727376912838,8.160138676947799,300.0303850239593,0.9290092946847803,0.28763148783287124,1.0086597233387289,9.997065829861059,250000000.0
500,1490.939467087956,10.161462304354556,300.0352304226548,0.945071540916738,0.2855709769518367,1.022678095799344,9.996437763462612,250000000.0
600,1488.5208954419863,10.8688044696789,300.0381467265773,1.0185722811318856,0.29782095202051806,1.015465558146683,9.995680751016748,250000000.0
700,1486.7706800424035,12.65622648832328,300.0415618067002,1.1723812729453689,0.3125677629269797,1.0207350666336739,9.995029903642234,250000000.0
800,1486.1085788348646,15.76517970863689,300.04169018968065,1.1678765715665946,0.33806121002124584,1.0275514644127828,9.99397460880334,250000000.0
900,1485.0496397360923,17.186275807975612,300.04291505002726,1.1639766008290713,0.3525769959695553,1.0273589458321903,9.993570944691378,250000000.0
1000,1481.754713485995,20.027056303542434,300.04332090270543,1.203288088941496,0.34190309349476605,1.032060562669095,9.992121257212194,250000000.0
1100,1480.0490342630617,20.84636878877871,300.04363724159464,1.3581983133018993,0.40382974570425245,1.035499927368853,9.991687741218733,250000000.0
1200,1478.4582042754937,22.415093494593098,300.0426292026617,1.3595504228256592,0.43512488868477506,1.0511852191364015,9.990785022911547,250000000.0
1300,1477.0835770028423,24.030260625649728,300.0429169590577,1.3795323529557766,0.44939768440160877,1.0525405548448727,9.99040638864643,250000000.0
1400,1474.4584503266526,25.29888729330379,300.0396025990708,1.550920944894017,0.46799840465247555,1.0522697132611876,9.989686195517073,250000000.0
1500,1473.7946535133187,27.162596656614525,300.0382727058198,1.6119757175509366,0.4725313670622232,1.0706458085175128,9.98819002034792,250000000.0
1600,1472.168870893494,28.342138880819995,300.0348124044911,1.808508705780478,0.5206182806963104,1.0761071715160697,9.987628615171893,250000000.0
1700,1468.9538420275496,30.990874071715677,300.03149702377124,1.7604615857563308,0.5294802328510299,1.0765938444985512,9.986893475435037,250000000.0
1800,1469.2689492787658,33.38884319848673,300.0299077369311,1.849856958579921,0.5512340611905756,1.07401945135014,9.986408272092497,250000000.0
1900,1466.8958350991325,33.17432883104234,300.027772847861,1.9318298514347425,0.6187782155003497,1.0902127969183129,9.98597193167923,250000000.0
2000,1464.417602844038,35.70817151180971,300.02407212353506,2.2319684300707836,0.6396557668492835,1.1003470925069834,9.985294546032643,250000000.0
2100,1462.3978022406893,38.49197953883189,300.0197366110427,2.2299863088337855,0.6524705097441639,1.0953104349441214,9.983846213798987,250000000.0
2200,1460.424984933406,38.539388734128906,300.0186965504403,2.4603705997724967,0.6839007834362834,1.116028788562395,9.983152926372743,250000000.0
2300,1460.6225456631485,41.089277907433456,300.0157416306795,2.461355610001759,0.7199142535346993,1.113389116189533,9.983173606967775,250000000.0
2400,1457.0978652103884,41.89577635423389,300.0106613397639,2.616864363262908,0.7993795578039,1.1329975523854467,9.982178121586093,250000000.0
2500,1457.0050389204632,43.409865981706794,300.0094618411737,2.820860208973829,0.7804402552307732,1.1431335021683104,9.981246306167831,250000000.0
2600,1454.5808647291115,45.645657844285516,300.0079398237696,2.8798837882754458,0.8597044773725431,1.1491837259641249,9.980695369222754,250000000.0
2700,1454.1584686573435,46.85622292131579,300.0043934717196,3.0196426187315137,0.9076544012898482,1.1632417119587466,9.98030435364253,250000000.0
2800,1451.3605537424417,47.60562971300729,300.00335748463937,3.150143428373093,0.9490859787505428,1.1726645914770786,9.979139124791576,250000000.0
2900,1449.2035793733307,50.723969187669,300.0023306957802,3.4197748632417757,0.9815566028766737,1.1768591590284665,9.978926226721967,250000000.0
3000,1448.6362233658263,52.16250047718353,299.998950773228,3.590893853075069,1.0259969007940688,1.1894389611421734,9.977708133667173,250000000.0
3100,1445.9620629675692,52.42201310905309,300.00085902549336,3.6702319411696185,1.0963735267843773,1.2082462951576298,9.977279547241794,250000000.0
3200,1445.4874524559668,54.605803389169985,300.0001394986318,3.7707546420626326,1.0993932757677143,1.2145669648178066,9.976712403337926,250000000.0
3300,1442.4747531858404,55.17545896166373,300.00032457992387,3.9951603574913004,1.1862501617355203,1.2397600951988081,9.975063734567565,250000000.0
3400,1442.536507965707,58.48161318945582,299.9995047641942,4.19651693489952,1.2340877796851637,1.2406320475751358,9.975313907614499,250000000.0
3500,1439.5922963181256,59.59746324193418,300.0027589329282,4.305383626452816,1.2964167723599702,1.267023132797562,9.973834422335909,250000000.0
3600,1437.5896830755373,60.21954106803881,300.00610739656076,4.488321227367966,1.3208294157864768,1.2779859483816876,9.973743367149444,250000000.0
3700,1436.0787295703735,62.74767402111211,300.0078698118764,4.772435381612646,1.4043439809921248,1.2896896720499984,9.972257460886425,250000000.0
3800,1435.2896291570978,63.582820241183505,300.01180435301507,4.907102719860649,1.4543085006129972,1.3022738242423288,9.971588123858458,250000000.0
3900,1434.2801216402472,63.836291388682874,300.01546244763654,5.039213746080515,1.4705214127302042,1.3276702258402728,9.971605893953354,250000000.0
4000,1433.217470499807,67.38547987587165,300.01961832253613,5.295766661919381,1.5560511314775043,1.339065279184157,9.97063114341548,250000000.0
4100,1431.0095548143825,66.96922304601128,300.026273029413,5.454588264028821,1.5935648981326564,1.3565334857121563,9.9696743309521,250000000.0
4200,1429.7715006905694,70.16224674170165,300.03253268505665,5.732859590902846,1.6759843175224571,1.3813030103104091,9.969680810214488,250000000.0
4300,1427.2855586148644,70.56380398419965,300.0424751054291,5.95885584962807,1.722514161180501,1.4089306244985764,9.968563816801526,250000000.0
4400,1425.3243894247832,72.48530587596842,300.05054226175804,6.097089572688134,1.7865982635254256,1.4235845757340706,9.967659994116518,250000000.0
4500,1424.8866403014895,74.11406115039755,300.0600091483958,6.349983415072485,1.8228935398388497,1.4484871650130764,9.967485130960489,250000000.0
4600,1423.017236809499,74.46836005926744,300.0718200172537,6.493444604307776,1.9026915817008956,1.468304865841482,9.966116013344095,250000000.0
4700,1421.5920936281898,76.23555029479563,300.0834596816899,6.700367233964398,1.9603647037348306,1.4857133690548372,9.965246876438323,250000000.0
4800,1419.6467990079257,77.92487840795211,300.09491293866085,6.899643889519437,2.006334233680822,1.5120553936647834,9.964734307695558,250000000.0
4900,1418.2763687189197,77.7099490153323,300.10780322682643,7.186159909418834,2.1161595404398637,1.5359934225234895,9.964712165155365,250000000.0
5000,1417.3440649839745,80.82049730063657,300.12268994773615,7.320702807372403,2.1349724885005603,1.5672934139223014,9.96413583041135,250000000.0
