miliseconds,Rs_0,Cs_0,Ri_0,Ci_0,Li_0,Ld_0,L_0,Y_0
0,1500.8352594766116,1.597585160531477,300.0003114688596,1.025205066659598,0.018088763705400385,0.9929119163078772,10.000302513032766,250000000.0
100,1498.885314102301,3.876371947128247,300.00883282112943,0.9615198063943129,0.26678340791038,1.0104121357192846,9.998793576956981,250000000.0
200,1496.294427929717,4.467880323207276,300.0184492689717,1.0913977582605687,0.28542084150944763,1.0014673683700435,9.998058705037764,250000000.0
300,1494.8786847164454,5.4806411123871595,300.0248697907882,1.0700859120105393,0.2838401038175913,1.009589265886789,9.997688428644658,250000000.0
400,1492.9173082144032,8.373513678490182,300.03072249453925,0.9747973240526714,0.29785154814395587,1.0155487097217915,9.997118321149488,250000000.0
500,1490.42076276399,9.265095938308399,300.03377215866254,1.040819189260892,0.314423408745521,1.024253354024571,9.996480520849888,250000000.0
600,1489.549582934392,11.614373704156021,300.0375353772266,1.026993069618133,0.29614955417153277,1.0284128222619302,9.995831235803585,250000000.0
700,1488.2296314922257,13.976776430152414,300.0402132577419,1.0304794406121665,0.29994075684882476,1.0324802207041515,9.994429478942054,250000000.0
800,1486.421943668111,15.428946401359944,300.0416933665661,1.079420062500243,0.3314983858078453,1.02633622361744,9.994382312343848,250000000.0
900,1483.1365977272596,16.49822500303994,300.0449025265628,1.2075992514431764,0.33126599933994894,1.0280415184036562,9.992953588771005,250000000.0
1000,1483.3671936563833,19.72743238457133,300.043290158332,1.2239117455900643,0.3558877304670909,1.030040566635393,9.991826067129837,250000000.0
1100,1481.075483038107,19.760080799481027,300.04295222681924,1.278666945243972,0.37516473241068155,1.0439135997168365,9.99125418007764,250000000.0
1200,1478.374307130386,23.55684827447183,300.0422824631284,1.4859757157383546,0.4201272087030317,1.0536485880954127,9.99088506346033,250000000.0
1300,1477.7630218436475,23.166876827998156,300.04283125217006,1.5249141700657916,0.4565465461243423,1.0527245853095453,9.990222444468014,250000000.0
1400,1475.572159959451,25.304866593060602,300.0390251474842,1.6029024462192147,0.4504480074654917,1.0595062007085099,9.989398774959641,250000000.0
1500,1472.9199689830182,27.09762815488338,300.0375492718302,1.6509246527350137,0.5027140856530832,1.0596540755916946,9.988412522808305,250000000.0
1600,1471.9867681602977,28.478153084687207,300.03546992912186,1.755297332128504,0.5253865998697269,1.0685983415592653,9.988303180112842,250000000.0
1700,1470.6273363423952,31.637498335140698,300.03211960205397,1.834201925034831,0.5431235782186737,1.0716017877143025,9.987202656501639,250000000.0
1800,1467.2314230525587,33.48830182475422,300.02992323798003,2.011222689149105,0.5406956045012792,1.0802885153012873,9.986760067343965,250000000.0
1900,1467.1366826234846,33.63287529551877,300.02666770910645,1.9684502513881765,0.6180523497120516,1.0955753228441814,9.986053874271631,250000000.0
2000,1464.3824108644435,35.37663785927909,300.024500691541,2.090657121467933,0.6436439438291538,1.096448236909312,9.985395093746032,250000000.0
2100,1462.550371963593,37.302179389262115,300.0216468082442,2.293942554496345,0.6425324151319123,1.1095331191703661,9.983844527033813,250000000.0
2200,1461.4429095412536,39.7994015223222,300.0167338306955,2.3369938469049134,0.6695253628881898,1.1052184674353343,9.983160307981759,250000000.0
2300,1458.7616319415533,40.11291066972049,300.0140911945127,2.4158565341128058,0.7047005355098149,1.122836069751232,9.983212856121623,250000000.0
2400,1459.405447681422,41.36942223470619,300.01142548804125,2.541099389535734,0.7770776610652398,1.1366058975872728,9.982400443048858,250000000.0
2500,1457.0126516417788,43.27718430762907,300.0104127481668,2.743221985256748,0.8378479503847178,1.1456340943005692,9.980909589730707,250000000.0
2600,1453.7399588527016,44.407605704998986,300.0074495025827,2.808298402864317,0.8627948199756056,1.1398413953486983,9.980532908469156,250000000.0
2700,1452.9209460324196,47.17361189947152,300.0056118169118,3.091163567033086,0.8936065253345029,1.1522440475362832,9.979666757589014,250000000.0
2800,1450.9550538329631,49.63064788107573,300.0038031103595,3.2665063346664427,0.9116192777984644,1.173468637147235,9.97915321549133,250000000.0
2900,1448.9274991764617,51.118665865594544,300.00218592363467,3.2535776257672633,0.9856366988462949,1.179881657217588,9.978011006641431,250000000.0
3000,1448.032442296195,51.9487242571095,300.00147463569687,3.416726290401648,1.009887857364648,1.2002715945876155,9.978124174626567,250000000.0
3100,1445.7936597058242,54.044757385017355,300.0007166666528,3.5922812340524173,1.0882240126512577,1.2097934705164972,9.97681058911705,250000000.0
