miliseconds,P0,T0,P1,T1,P2,T2,CC,Cn,Mp,Mt
1800,0.224801220213058,0.22120823397367761,0.16924010968604516,0.17009472924618257,0.07662209659449541,0.07763831808631212,0.0008882868580667174,0.0008374525660149408,0.916784460006722,0.9761461603103233
1900,0.24417209301931486,0.23758923929699588,0.18650790530112954,0.19097518433841948,0.07292336786973304,0.07869156249313085,0.003433033765731371,0.00011844391901025806,0.9774484378853591,0.9630223546960149
2000,0.24402252221611878,0.24518767991365858,0.19523662692899138,0.1913630456009594,0.08229214298401918,0.08011378607808842,0.0019562708760643803,0.0001002748309186552,1.0476898717648468,1.0012867918108108
2100,0.26901132547198614,0.2567289197854334,0.2117867191086245,0.21044645261758088,0.0910827035360764,0.08803461839238717,0.00367005983014244,0.001385282744711407,1.0468662503320871,1.0462260900290294
2200,0.2798865177519355,0.2733690925318917,0.21580604716453045,0.2116766905805784,0.10028476872900428,0.09380271625949944,0.0029260474928967063,0.0007250476570097892,1.0921616010236137,1.1374338534047852
2300,0.27864733388857144,0.2918086569056006,0.23109403746756127,0.22432439325152492,0.10615793020657442,0.10214475689529137,0.0043283273541627676,0.0008089515784268776,1.1412813500789292,1.1549345136883424
2400,0.3040176432527981,0.29788379885417465,0.24039751859861383,0.24724842427065952,0.11044696743017067,0.11551420989306838,0.0059682501611224665,0.0015853112282337408,1.1807388698559396,1.1891392635206222
2500,0.31779835700507064,0.31138374492444904,0.25964522836707454,0.25828265985876186,0.12371869687623893,0.11687413718332838,0.007094944093861462,0.002350234108546784,1.2427554901638551,1.1956878414246708
2600,0.32478537665804036,0.32845921102519354,0.26655506917800686,0.26815956855952094,0.1234149587642471,0.12583394113180837,0.00845810572554248,0.002150596975756654,1.25916386221742,1.2532846647963607
2700,0.34803125061337137,0.34147831548956625,0.2738802179250168,0.2721977604153174,0.1355408813999782,0.14299127925612162,0.008235845044945145,0.0024139061084404467,1.3167278871858754,1.3031980774941276
2800,0.3618731935846042,0.34384224717648987,0.28643916441112705,0.28370195953497535,0.14028946179921797,0.1441262828162315,0.009982685521041028,0.0029535014411907774,1.3690903129247842,1.3579207125301513
2900,0.37504742564559107,0.35975408713789375,0.30240380994471044,0.29418809537948803,0.15487450082892837,0.14857821284962036,0.012594806158221708,0.00422555432574468,1.39831221413121,1.371963400551907
3000,0.37742092040472863,0.37892160556959975,0.3101347913909931,0.3103062303465728,0.16049723996721263,0.16860569033656422,0.011891451496590759,0.005001544185741439,1.3873940305710648,1.4068747124944692
3100,0.39602521631972987,0.3891067860691895,0.3285700461931348,0.32248534323874045,0.17168844685102166,0.1681854330312105,0.014398313990339612,0.0050066313228539164,1.4631633848615326,1.4226452300025632
3200,0.4104892356531639,0.4077358288521968,0.3377544125175005,0.3441065647792329,0.18446658539308003,0.18493517606194393,0.015797790168352723,0.006148150819759455,1.4909803511082407,1.4827749729289206
3300,0.40994611807099796,0.42085986758415017,0.35875513655988667,0.3568265609277056,0.18671817072533498,0.19290926422223306,0.01955854553418709,0.00665810987079257,1.5348717231868076,1.5520865492504103
3400,0.42363569844869786,0.4402914449861972,0.3682264074484154,0.3568427159584899,0.19543554441748126,0.2053336550141008,0.021384672245663743,0.007893186917506338,1.548832571275577,1.5862134187915362
3500,0.43828569219852387,0.45096647146711927,0.3724475271653129,0.37693901747616054,0.2054313937238973,0.21351603488996548,0.02268762980646552,0.009065060740334308,1.5709527683228905,1.5959707702547183
3600,0.45873385208931877,0.4674762611222675,0.38261604529503684,0.3903142905975364,0.21811842122473213,0.22292823449861687,0.026188380195554615,0.009814510628493322,1.6166073531703324,1.6221458568016844
3700,0.48022615407204916,0.46807134550499546,0.39350813571991605,0.40802202026871814,0.22611711171769963,0.23492619489323197,0.02971312172302039,0.011939376121533056,1.6694903609503973,1.6647543087071406
3800,0.4932161388361107,0.4946727206147349,0.40835917990869214,0.407288511999534,0.23789953654013343,0.2476849764027781,0.031746224295051834,0.013301143808563403,1.6995793266193977,1.6799338640735793
3900,0.49546429945713316,0.4984118343611041,0.4247970788036049,0.42529585081980026,0.26036596267224005,0.2557876352087634,0.036536811397069394,0.01586451100645013,1.7172209370382632,1.7330641161616878
4000,0.5152434335327212,0.5172616972398809,0.43260783626600746,0.4360925276393728,0.2701174464210324,0.2621689261062716,0.04130395849424186,0.0170150074291932,1.7780236483635574,1.750441641874569
4100,0.5221746579552166,0.5369340045551596,0.4441724159643582,0.450269603326628,0.2772823895589568,0.2815769498197113,0.04349097393371414,0.019559500490154386,1.8330744626890578,1.8048360690002758
4200,0.5397585222905295,0.5497613201481796,0.45943889270655586,0.46112088181684424,0.29263443539778083,0.28798659266780213,0.047773510372907314,0.02205176210857763,1.8554957408501656,1.8763325077088078
4300,0.5497603582891314,0.5589209652181418,0.47332337322704815,0.4691220075879533,0.2971272280725978,0.307378999301869,0.053009681592107165,0.024511074495586642,1.9120950836566009,1.9004769483148363
4400,0.5789730428086215,0.5714944235871365,0.4854420006493614,0.499796359860331,0.3151456466433779,0.3194264023759457,0.057707352806449445,0.02686527384088707,1.8950260167115554,1.902592962390024
4500,0.5905684313761477,0.5779935763422507,0.5116512603766294,0.50090982599517,0.33433751930937017,0.3239692920824967,0.0650276177209514,0.030413419570789673,1.9502781055550367,1.939642753575865
4600,0.5918839408235723,0.5917268895160777,0.524339147616722,0.5181570938907021,0.3470997839927396,0.3476848533841665,0.07068531495991758,0.033363246318688984,1.979103069929037,1.9883290136012723
4700,0.60683769455628,0.6054766284943508,0.5263799038399788,0.5259011249440446,0.35838625625367776,0.35758230720742556,0.07752042227552958,0.037083960074944015,2.025542718877701,2.0151204207642945
4800,0.6299984513555175,0.618021850621292,0.5439549527923819,0.547164668571833,0.3686281306077087,0.3647664172032702,0.08435762933293398,0.041897579406002146,2.04028511325645,2.062484551390948
4900,0.6471395589375132,0.640354294085625,0.5590909992045466,0.5504210855436816,0.38358674603328596,0.3863329941688554,0.08973686194073728,0.04521809315815419,2.1071443213350975,2.0585058929879727
5000,0.6665290373964599,0.6474761128730264,0.569933406790428,0.5630826381288319,0.3977492879265047,0.3955625181872486,0.09823173060734482,0.050588771748580647,2.146222695850769,2.1068609462347596
