miliseconds,P0,T0,P1,T1,P2,T2,CC,Cn,Mp,Mt
1400,0.16307691313745287,0.17263524605942154,0.11896042080938568,0.11588832412927642,0.05018269420167708,0.05094174470027111,0.0007365488130807416,-0.0005003726031345265,0.7916239180279434,0.7543758886683666
1500,0.17844096451898744,0.1784540246211966,0.14117460764721426,0.13748320372184195,0.05089282209779792,0.047873970570850403,-0.0003629434474974333,0.00010002683335644315,0.8056499833364937,0.8285600300241686
1600,0.20047352517223457,0.190833965999705,0.1409233828986224,0.15298591264345562,0.05339027750956821,0.06338199019208125,0.00013356296623143627,-0.00040171146623216606,0.8406635975394331,0.842794445213426
1700,0.2153489921916183,0.21060155179086368,0.16469322224888866,0.15914974989284775,0.059942711708877036,0.061302610417916736,0.0009193104866432064,0.0005754948026364239,0.8853452481856976,0.884788611366136
1800,0.2249883140023704,0.21540947382640552,0.16610361253165795,0.16525024302541644,0.07114498742803808,0.07381670995247727,0.0014609246279169799,0.0004986793381835458,0.9500879461918902,0.9205325039034334
1900,0.2391459877604646,0.2275351567616462,0.18349072892795365,0.18999250499822323,0.08309080854370642,0.08321716374773844,0.001919024173069176,-0.00011592680136239574,1.0078717445085865,0.9947627485583885
2000,0.2523976962992491,0.2386397919759926,0.19013767014972094,0.20366132583804172,0.08852373917805942,0.09091776837496016,0.001525943227749462,0.0011780867219548792,1.0511744451930838,1.0299625367574372
2100,0.2562026133817097,0.25365029825073987,0.20252766260507113,0.20716541578565828,0.09257347590327579,0.09394163763640702,0.0031538199595121255,0.0005768137753558142,1.0539356673154918,1.0944208632374908
2200,0.2817781416472815,0.2768893910102511,0.21602379349738268,0.2217822277140799,0.0957977054438078,0.10454776271118726,0.005242599262008681,0.0009250038734988016,1.1356852414462475,1.0921737010711052
2300,0.2943851957422909,0.28902189879044515,0.22375888499196522,0.22808270535327843,0.1075066135118524,0.10268208634156965,0.004699672778807457,0.0009219907261726171,1.1455683021852325,1.1427926389381111
2400,0.2975671561096582,0.29477423186582274,0.24132076865436117,0.25079616991485787,0.10976744093882829,0.1082768459078705,0.005870586394626613,0.0018731141133742552,1.1875422897473513,1.2159865123304918
2500,0.32016567961097225,0.3089881655111766,0.2540167644159213,0.2536331085584649,0.11748768092289645,0.12591117129695104,0.006517951545774447,0.002461797246172672,1.247079818146762,1.249237631868016
2600,0.322378528391264,0.31713031956453436,0.26324921242058646,0.2594564994994815,0.12972992200041902,0.12361442834212674,0.0076650587801462946,0.001620119532298813,1.2700062066312892,1.2650781608750006
2700,0.3351359042060444,0.3477441047057682,0.28017586788700555,0.28601178377486974,0.13120970941029794,0.1390305010017184,0.009669941648284587,0.0021229268535718207,1.3221108146591039,1.2872143165520122
2800,0.35782143634296343,0.34520423406307127,0.28769564125991204,0.2946283662190534,0.140981697487884,0.1476111893144074,0.010574086482112792,0.0032308805941191595,1.3464211162755693,1.3222623560908369
2900,0.3744344604617921,0.3631760663875766,0.3083233906932464,0.2968073188570286,0.15335490573296753,0.15035874963362664,0.012370999557955377,0.003635902988513905,1.376751856222671,1.3994222434160812
3000,0.37877168254549193,0.37260225978850553,0.31199110652861517,0.3122609792878078,0.15905328450417838,0.15911116865040845,0.012144808300181692,0.004314744656205933,1.4339933653997756,1.4431981378336842
3100,0.38548906310087827,0.3994550639385779,0.3197497615126035,0.3326573654911526,0.17111079776169644,0.17227484347793712,0.01489891749855559,0.005348591993494392,1.438757342095467,1.4477242289526329
3200,0.4066534610618132,0.4075118678805399,0.3402533648797984,0.34632088605183403,0.18178689764271197,0.18419527380934775,0.016146846325051506,0.005622237760133249,1.4709583094778027,1.4599200568576742
3300,0.4218644645621226,0.4108437645489052,0.3450991888053717,0.358650829985033,0.19551428315881614,0.1941308024845636,0.017736619498754068,0.0064846018546606396,1.4958330043011663,1.5050381191562872
3400,0.43170209292751227,0.4275224122868993,0.3683837685335781,0.36460769768460727,0.20215298475711374,0.2030326054472988,0.02198353760286812,0.008384117702585084,1.566072180743126,1.5497115637826795
3500,0.45036417524977423,0.43806373002566296,0.36792328418204645,0.3673894518554518,0.2090520710517466,0.2149131168608431,0.02269553069071922,0.008543620893677219,1.5934912369163547,1.605241584774703
3600,0.4600755649438802,0.4620446402557153,0.3935597994146913,0.3885809457646807,0.22196625250785776,0.22280770134173059,0.027696837541628893,0.010729115967700403,1.646390407103133,1.6450888838759716
3700,0.46596609604276984,0.4744621198904425,0.39567761215565833,0.4041646867999468,0.23587008976485507,0.2292724033700566,0.028649163824417855,0.011551835298620732,1.6423134950990348,1.66575493719428
3800,0.4861298651107125,0.4948684553995748,0.4067304739409003,0.40658556583525585,0.24612044600684044,0.24802475233962223,0.032697304216595495,0.013417391778041592,1.6847935524683595,1.7002940113936844
3900,0.4912427286608051,0.493447399791856,0.42745134929639245,0.42513822289435627,0.2580084633521756,0.2517241304360719,0.036620718699070506,0.014991006655224461,1.7366424082516392,1.7267927264135365
4000,0.5109959153788755,0.5090776674649665,0.4314533660041532,0.4440063324987434,0.2613962108262154,0.27198784959670996,0.03942994274742788,0.017468474774292916,1.8036227473459576,1.790480330428409
4100,0.5334820202548017,0.519326186067526,0.45130701524825634,0.4535202448144257,0.275542840246209,0.27988070049716796,0.044597910460752455,0.019818432733340094,1.826433662899744,1.8124617835328232
4200,0.5400994193917681,0.540377543139334,0.46158840561824627,0.4712252170806996,0.2916491614089599,0.29222385611153995,0.04865254290641843,0.02234764813408408,1.8659274351305393,1.842607703091897
4300,0.5596584924423272,0.5496937480551245,0.48625710471234035,0.4798109753942686,0.30328650594695433,0.3048678699463537,0.05278516130850848,0.023949040223988118,1.90818098428641,1.8703944707340863
4400,0.579067807110402,0.5726233920873065,0.493287443558695,0.49650117090358165,0.3128793042645648,0.31374821718474843,0.05843665953932031,0.026869091078475744,1.9431467757524399,1.9394088486042682
4500,0.5832624480767596,0.5934824627133866,0.5043007722853831,0.5118700063651634,0.33211177451006046,0.3343762567253367,0.06468913108909503,0.030533320896810524,1.9239499974715861,1.9716795703911816
4600,0.6040694334136725,0.5982485756032553,0.5256196146824123,0.5131681135643821,0.344475920617976,0.3479199692968318,0.0707782668167453,0.033243734283813,1.9903848457394109,2.001526076811247
4700,0.6174131185658394,0.6178399807231457,0.5385919890730965,0.5379353923724944,0.36049671243608017,0.35847937031226834,0.07552544844524864,0.03741455148410542,1.9903131584625438,2.015960448874436
4800,0.6370263948332665,0.6330454769109536,0.5524083851280192,0.5519258750023814,0.3686236597592905,0.3743153242691246,0.08237400195171378,0.041359078435533735,2.0675425880268175,2.083979966616372
4900,0.6390208753421479,0.6432037274575136,0.5620360934617032,0.5567604104256876,0.3862570842696865,0.3795673202397387,0.09162826468600836,0.045075229155594455,2.080655008290879,2.081046773016197
5000,0.6489337364449275,0.6627824607496408,0.5645156456574415,0.5667486024876152,0.397874186212936,0.39699823173217924,0.09894001736140938,0.05064362484174874,2.1488119541188615,2.1108589965360247
