milliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
0,0.0117590568706314,0.0379799887571665,0.00394239990123767,0.00200010981212238,1.5821833083705997e-05,2.30017456622937e-08,1.3524819675704797e-05,9.353347240589159e-06,3.3311210465159e-08,0.000286841656341217,0.0030378361484431904
100,0.0117590568706314,0.0379799887571665,0.0039423999012376705,0.00200010981212238,1.582183308370626e-05,2.3001745662293693e-08,1.352481967570514e-05,9.35334724058856e-06,3.331121046515881e-08,0.000286841656341217,0.0030378361484431904
200,0.011759056870631399,0.0379799887571665,0.003942399901237671,0.00200010981212238,1.5821833083706278e-05,2.3001745662293693e-08,1.3524819675705182e-05,9.353347240588488e-06,3.331121046515888e-08,0.000286841656341217,0.00303783614844319
300,0.011759056870631399,0.0379799887571665,0.003942399901237671,0.00200010981212238,1.5821833083706295e-05,2.3001745662293693e-08,1.3524819675705216e-05,9.353347240588425e-06,3.3311210465158936e-08,0.000286841656341217,0.0030378361484431904
400,0.011759056870631399,0.0379799887571665,0.003942399901237671,0.0020001098121223797,1.5821833083706305e-05,2.30017456622937e-08,1.3524819675705248e-05,9.353347240588386e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431913
500,0.011759056870631399,0.0379799887571665,0.003942399901237671,0.0020001098121223797,1.5821833083706305e-05,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588385e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431917
600,0.011759056870631399,0.0379799887571665,0.003942399901237671,0.00200010981212238,1.5821833083706305e-05,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588398e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443192
700,0.011759056870631399,0.0379799887571665,0.003942399901237671,0.00200010981212238,1.58218330837063e-05,2.30017456622937e-08,1.352481967570526e-05,9.353347240588386e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431913
800,0.011759056870631399,0.0379799887571665,0.003942399901237671,0.00200010981212238,1.58218330837063e-05,2.30017456622937e-08,1.3524819675705248e-05,9.353347240588397e-06,3.331121046515898e-08,0.000286841656341217,0.0030378361484431917
900,0.011759056870631399,0.0379799887571665,0.003942399901237671,0.00200010981212238,1.58218330837063e-05,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588385e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431917
1000,0.011759056870631399,0.0379799887571665,0.003942399901237671,0.00200010981212238,1.5821833083706308e-05,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588378e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443192
1100,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.30017456622937e-08,1.3524819675705258e-05,9.353347240588388e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443192
1200,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.58218330837063e-05,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588378e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443192
1300,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.58218330837063e-05,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588392e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443192
1400,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.58218330837063e-05,2.30017456622937e-08,1.352481967570525e-05,9.353347240588393e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443192
1500,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706305e-05,2.30017456622937e-08,1.3524819675705251e-05,9.353347240588386e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431926
1600,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706305e-05,2.30017456622937e-08,1.352481967570525e-05,9.35334724058838e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443192
1700,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588376e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431926
1800,0.011759056870631399,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588395e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431934
1900,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588383e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443193
2000,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705263e-05,9.353347240588395e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431934
2100,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058838e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431926
2200,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588376e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443193
2300,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588388e-06,3.331121046515899e-08,0.000286841656341217,0.003037836148443194
2400,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705255e-05,9.35334724058838e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431934
2500,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588385e-06,3.331121046515898e-08,0.000286841656341217,0.003037836148443193
2600,0.011759056870631397,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588376e-06,3.331121046515898e-08,0.000286841656341217,0.003037836148443194
2700,0.011759056870631395,0.0379799887571665,0.003942399901237672,0.00200010981212238,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588393e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431943
2800,0.011759056870631395,0.0379799887571665,0.003942399901237672,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705265e-05,9.353347240588393e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431943
2900,0.011759056870631395,0.0379799887571665,0.003942399901237672,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588378e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431943
3000,0.011759056870631395,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588388e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431943
3100,0.011759056870631395,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588373e-06,3.331121046515898e-08,0.000286841656341217,0.0030378361484431943
3200,0.011759056870631395,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588388e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431947
3300,0.011759056870631395,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588383e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431947
3400,0.011759056870631395,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588378e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431947
3500,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588376e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431943
3600,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705267e-05,9.35334724058839e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443195
3700,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588371e-06,3.331121046515899e-08,0.000286841656341217,0.0030378361484431947
