miliseconds,Z1,Z2,Z3,Z4,E1,E2,E3,E4
3100,0.500379812203025,9.999870912622837,9.999955477895012,99.99990861330816,0.00011727716432932824,0.00012992698773877905,4.3858335279510135e-05,9.003403348325173e-05
3200,0.5003851862067652,9.99987112299714,9.999955070953867,99.99990954456946,0.00011383790439346482,0.00012886031969992087,4.369661658714479e-05,8.947900390389689e-05
3300,0.5003853269451856,9.999872017957266,9.999955813882636,99.99990928819268,0.00011981646529237457,0.000126000991644202,4.407401578650552e-05,9.039116521920328e-05
3400,0.5003865162512107,9.999875878864595,9.999956154959284,99.99991085244491,0.00011272114242332069,0.0001260491520268,4.301857985824287e-05,8.696720586505833e-05
3500,0.500382735051285,9.999874025566847,9.999956890728713,99.99991147833711,0.00011289682262362574,0.00012269424090089232,4.3210923877431e-05,8.894597263628232e-05
3600,0.5003853089730844,9.999875303638891,9.999958073665082,99.99991136889645,0.00011006851232644856,0.00012472219552157873,4.2139925557828273e-05,8.70048940038113e-05
3700,0.5003836323213169,9.999879448055653,9.999957165496113,99.99991460527744,0.00011476803477812891,0.00012090573282804346,4.311994544964934e-05,8.490002307610188e-05
3800,0.5003896006466576,9.99987876328046,9.999958069636836,99.99991556117673,0.00011506110022375604,0.00012298005481509673,4.1910515626765023e-05,8.684512897585578e-05
3900,0.5003879173576768,9.999879541005926,9.999957971569316,99.99991367808137,0.00011060268047767269,0.00012021378364828176,4.2437430793905824e-05,8.288767898940544e-05
4000,0.5003935000717037,9.999878376838012,9.9999591906354,99.9999170580547,0.00011224233504481145,0.00011924122476332821,4.1359731067734055e-05,8.421837054662415e-05
4100,0.5003944277962229,9.999882992271491,9.999958456968994,99.99991602530467,0.0001095967123186418,0.00012055815183033602,4.1546034176044825e-05,8.50171689440537e-05
4200,0.5003934792625213,9.999880560742406,9.9999583362959,99.99991577615424,0.00010703625864340176,0.00011643883777140047,4.050162876233834e-05,8.087815112871786e-05
4300,0.5003938926994598,9.999884613938198,9.999959035572573,99.99991687840146,0.00011136381768585842,0.0001151403250747717,4.008615981537282e-05,8.068055318177248e-05
4400,0.5003957811962115,9.999884725902575,9.999958986083053,99.99991892995776,0.00010687594090439392,0.00011574030167715622,3.999691786650992e-05,8.347622260809949e-05
4500,0.5003945068174597,9.999884959436818,9.999960079031275,99.99991853144834,0.00010520381466497373,0.00011486481886356555,3.994630967605665e-05,8.244010978532481e-05
4600,0.5003977640709291,9.999885402932378,9.999960921669508,99.99992155607104,0.0001034518272501288,0.00011564856331063574,3.956443663553808e-05,8.178185252733588e-05
4700,0.5003980034613079,9.99988471851702,9.999960126641186,99.99992075104547,0.00010478811418261498,0.0001124241252830494,3.943235694727269e-05,8.109665810000572e-05
4800,0.5003982534869954,9.999887949131836,9.99996172809756,99.9999191135058,0.00010418088056189998,0.00011096426898028342,3.9576622718974295e-05,8.060300865464441e-05
4900,0.5003980986719996,9.999890170978459,9.999960591828316,99.99992175540795,0.00010301599043919397,0.00011285826968848707,3.9476959984005306e-05,7.898342410830933e-05
5000,0.5004005239381849,9.999890528554278,9.999961349103108,99.9999203010579,0.00010357641704572739,0.00011133887528856225,3.869155505981578e-05,7.934265064376892e-05
