milliseconds,X1,Y1,Z1,V1,X2,Y2,Z2,V2
0,4.25,3.25,2.25,2.5,0.0,0.0,0.0,0.0
100,4.109405080092685,3.268188464947823,2.2731102325965455,2.5068274234345154,0.4531945769861628,0.003056592300420452,3.659364571128653e-05,0.005854439917846831
200,3.96367622019079,3.284574378915793,2.296085680665669,2.510251695089777,0.7146204607173455,0.009927426011861433,0.00024030293553519916,0.018776965432133995
300,3.8130300220858544,3.2991113334286153,2.3188727953282315,2.510248667383491,0.9180362455345837,0.019382327577301423,0.000704297648168593,0.03620225664135015
400,3.657663608655217,3.31175549253948,2.3414180890080054,2.506799265683262,1.0901312122956612,0.03089242924028061,0.0014917464959034235,0.056985335931060734
500,3.497795923739005,3.322465638882996,2.3636681955085823,2.499889645334614,1.2419267568744223,0.04413721583041293,0.002649550381225611,0.08041855862017329
600,3.3336883109057283,3.33120355257106,2.3855699369333414,2.489511984865607,1.3792305346576885,0.0588942956576176,0.004213773244961002,0.1060069190085626
700,3.165659520093341,3.33793459165008,2.407070405791113,2.4756656508908783,1.5055195920384326,0.07499707814201649,0.006212560852396672,0.13337997221664583
800,2.994099099056952,3.34262843362783,2.428117067840604,2.458358649001494,1.6230557499347662,0.09231421169985642,0.008667962087167426,0.16224813557090864
900,2.819480854906228,3.3452599685155353,2.4486578901526332,2.437609335608676,1.7334020704717648,0.11073820365058787,0.011597165173284973,0.192377977242154
1000,2.6423774517927434,3.3458103515991096,2.4686414992588634,2.413448398911273,1.8376689984206334,0.13017860713760407,0.015013385556905066,0.22357707888621348
1100,2.4634769380339647,3.3442682341273207,2.4880173744593197,2.385921135496,1.9366731913839752,0.15055749244245525,0.01892652966583474,0.2556837972981951
1200,2.28360159526859,3.340631179153945,2.506736078159917,2.355090031461274,2.0310337382660673,0.17180633270213,0.023343719671538605,0.2885600675707697
1300,2.103729808690292,3.3349073227543515,2.5247495353341427,2.3210377442844505,2.121226466315805,0.19386400665763073,0.028269693156847405,0.3220866450740849
1400,1.9250206571178705,3.327117302394267,2.542011367179519,2.2838705157895998,2.2076151468056,0.2166752647867691,0.03370712932472009,0.3561594067808572
1500,1.7488395825350536,3.3172964442645667,2.5584772803298876,2.2437219932287715,2.290483560453184,0.2401894287958374,0.03965692877416023,0.39068621209505444
1600,1.5767821178342611,3.305497250070895,2.574105528743467,2.200757503491836,2.370062862230059,0.2643595600713424,0.046118434743372426,0.4255848069513796
1700,1.4106886317714764,3.2917920889877217,2.5888574477768667,2.155178590687541,2.446537037531275,0.2891418692220876,0.05308962074295538,0.4607812716620203
1800,1.2526370653756662,3.2762759358453777,2.602698067282948,2.107227485668717,2.520051958208866,0.3144951570844473,0.06056725320416274,0.4962085874679103
1900,1.1048919942545705,3.259068763136022,2.615596795679228,2.0571907436410366,2.5907377346493985,0.3403804216682853,0.06854703037914417,0.5318055819382714
2000,0.9697845144367627,3.2403169613302514,2.6275281499036542,2.0054008598041677,2.6587091782313172,0.3667606735216781,0.0770237038396763,0.5675163217169592
2100,0.8494909863413657,3.2201927052952435,2.6384724854586703,1.9522338083170152,2.72406336157836,0.39360072350384034,0.08599118788003701,0.6032894807140519
2200,0.7457109995472635,3.1988902335641582,2.6484166385435506,1.898100619241453,2.7868976302114166,0.42086700596974164,0.0954426581921277,0.639077803437032
2300,0.6593053396664857,3.176617918065953,2.657354360063961,1.8434309898215469,2.847314938207676,0.4485275973791917,0.10537064095642881,0.6748379740622695
2400,0.5900146813279539,3.1535865019255316,2.6652864136175025,1.7886498588763016,2.905413366363465,0.4765522297771472,0.11576709900692606,0.7105304858280166
2500,0.5364246551828202,3.1299953388878166,2.6722202399949953,1.7341506762400178,2.9612968021164443,0.5049122231717447,0.12662351323232127,0.7461193655785242
2600,0.4962859132915545,3.1060204822211057,2.678169168836875,1.6802729154970668,3.0150769619846924,0.5335805482653798,0.13793095799769145,0.7815721700971009
2700,0.4669497414659379,3.0818077244043964,2.6831514048774667,1.6272895970785244,3.0668649784776916,0.5625318666722199,0.1496801759392071,0.8168599418936884
