milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s27,s28,s19,s20,s21,s22,s23,s24,s25,s26,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57
0,0.5028133530779021,0.49857507506216,0.4988130995200614,0.49612320383303576,0.5032778913027575,0.5007530151062293,0.7985764030796834,0.7990754876924184,0.8014037079873125,0.7987089137266341,0.7995744947037885,0.8003472453151118,1.00135955574827,1.0002420106837093,0.9999220279567106,1.0008245192571312,0.9999192095116041,1.0003709187719005,1.0008485222840484,0.9981869387581506,1.0005352867364923,0.9987537494740502,1.0009371545956234,1.0000569224813354,0.9991854834118096,1.0002236225808416,0.9997834365479601,1.0007153295188485,0.9987962694426529,1.0015834882339756,0.9984608891367734,0.998430519269066,1.20022831170261,1.1997061515207545,1.2007902437356588,1.1989719955418001,1.1998931288120855,1.1993937737601539,1.200797376313363,1.1998691408443116,1.1998015435974236,1.2011194697049787,1.2001662162578182,1.1997418508088706,1.2007481399025326,1.1994816297266582,1.2006420596013245,1.2004000297131252,1.4986290242771885,1.4966296451768275,1.4986516129456655,1.4960202285129762,1.497629548780295,1.7991565530741915,1.9958888529839862,2.205790627560733,2.496224796027299
100,0.5220911718086196,0.5738808880351266,0.5515189772822774,0.5207244984548509,0.5249756522268132,0.5758708272670376,0.7231113158250108,0.7906663412050954,0.7684461371501887,0.7915403106106644,0.7931664901682498,0.7918456909258826,0.9295076866752733,0.9943968190249026,0.9802731737712265,0.9651290942298213,0.9998704685290564,1.0002085360827035,1.0140579428932304,1.2715390691465174,0.9987585285251434,1.008092302438357,1.0007835778281453,0.9994316805913496,0.9994582098652071,1.0006834477562199,0.9992266948901015,1.0025761964089832,1.044878177165879,1.0658007923027122,1.0566171506031976,1.0567538958783345,1.1743556354229423,1.27126406039445,1.1742644508750149,1.2723634771912204,1.189159410017407,1.2731124092728545,1.1894488778516314,1.2724428319629368,1.1890423213335124,1.2717103249272363,1.188756378753488,1.2728653681791586,1.1752502868975236,1.271468394653422,1.1755193464126943,1.2710019748453836,1.4744328278476941,1.5457573829751585,1.469325617049858,1.5440026044855748,1.5138365223571049,1.7577696597191776,1.9251094514752354,2.086953425125145,1.7153409001611588
200,0.5415949786926642,0.6184647019657731,0.580863624306705,0.5398316780371594,0.5392850092144928,0.6293456790652703,0.6922540820329596,0.7835894425996255,0.7485969725335535,0.7848847234211136,0.7892871244951273,0.7908124620123855,0.881306266475196,0.9805602631697159,0.9624004306167028,0.9433675638035919,0.9989904130966343,1.0027595940436642,1.0424463865045608,1.3596174815729842,0.996260382751103,1.022889995492804,1.0004862483357817,1.0009594575755962,1.0005987051786969,1.0011423433628845,0.9997085535493972,1.0059342307949746,1.0942172547812912,1.1113295011078899,1.1046143011646565,1.1019519557835857,1.1670510685465987,1.2915180897114178,1.1690678354864048,1.2928357645369386,1.1852637720198134,1.294189776351351,1.1886361868211013,1.294166849197573,1.1886365934797378,1.2942348639211294,1.1888325444004384,1.2942042654268189,1.1684706368600923,1.2924579976132966,1.1696872543320624,1.2924691289822436,1.4626998241573992,1.5444967985304672,1.4640699938950086,1.5425274376673936,1.5072070310941237,1.7029374495643854,1.841872954380114,1.9662539886696055,1.5209101060530117
300,0.5523924952922461,0.6506726736004977,0.6076211556953245,0.5552670085109661,0.5524052745880265,0.6762134537607342,0.6805834441572817,0.7776630331785388,0.7336793468765528,0.7789702256460491,0.7905961607213067,0.7898140613384511,0.8480819842573324,0.966613355481524,0.9497114338018302,0.9254819154313729,0.9973696352948894,1.0061832657669858,1.0679263624563162,1.3838193384257311,0.9943269887305234,1.0389040577236746,0.9999119349121368,1.0016170326733413,1.0015799478423217,1.00141998290638,1.0014893245386367,1.0103023406583427,1.1338318816889985,1.138446402076945,1.1367932223865267,1.1361468188379171,1.1712874642607034,1.2998008704893513,1.1727356546534864,1.2992396914457813,1.1908396590565413,1.302587045470614,1.1922023279381027,1.302675197102449,1.1938550108002766,1.3031897600773368,1.1935739741181428,1.3037938660484638,1.1701980177250775,1.300114299484658,1.1724148902854914,1.298406686147245,1.4605343079676458,1.5297057363920812,1.4639134079299487,1.5302267457098828,1.496365784463572,1.6608297857480343,1.7690228817271203,1.8800700194668378,1.4800058049083695
400,0.5693336118772981,0.669174389907707,0.6256820205251873,0.5636969409337396,0.5678281573832326,0.7008921646592796,0.6773916799244086,0.7729634800949876,0.726711827088993,0.776567063466788,0.793259486638041,0.7941526790385381,0.8222940592715448,0.9536035113154989,0.9391504628656276,0.9133090790369996,0.9944438010644038,1.0116069781965367,1.090536756677382,1.3860086574227422,0.9906941056528152,1.0563544726073752,1.001661427329442,1.0011434075445989,1.0016263012522153,1.0006576890395003,1.000650366832063,1.013313664533535,1.1664874336791884,1.1516997255666808,1.1594048948272657,1.1586433380304146,1.1762557549846258,1.301298290128053,1.178683786841981,1.3033237840216463,1.1962140839084143,1.3070846878833262,1.199260903715705,1.3067675402691843,1.1996656231607123,1.3068959721845868,1.1986925985044246,1.3079531059172853,1.1794038714472295,1.3017830488522093,1.1795648137515264,1.3033681868227416,1.4611217725757155,1.5163671174065516,1.4617686152948082,1.520824801673772,1.4785128419253533,1.6143999821644646,1.6958292873658916,1.7844321820557478,1.44865400495412
500,0.575844024107034,0.6854306354912266,0.6402530412971279,0.5778989289940024,0.5762246020730422,0.7223528519829268,0.6835247372021865,0.7668819092992912,0.720481412252588,0.7747759503725824,0.7956383023613399,0.7978233425500105,0.8043826484879381,0.9400610316313642,0.9337640967788113,0.9048967487633598,0.9921985234141977,1.015035986144917,1.1107841046168159,1.3830639725898861,0.9875129935755184,1.0689007881539812,1.0031735181769126,1.0024424818580309,1.0029385866855827,1.0021848710539467,1.0022333270519568,1.0164554520097724,1.1851924119320643,1.165985381079256,1.1785607894540695,1.1739688663185854,1.1873728560953807,1.3027669317172357,1.1873279787569135,1.304947602647682,1.2041119546273817,1.3094251693114325,1.206457765467275,1.3100662609139166,1.205531224652399,1.3105260278068451,1.2058590093422505,1.3092956696814304,1.187580599114805,1.3046667549421191,1.1859834608845412,1.3036665412899544,1.4619135418731093,1.5017250458884683,1.4568812307849153,1.5026287502677198,1.4652145784525283,1.5751518321717066,1.659624245684774,1.7359991163973354,1.4334897640159177
600,0.5898270305415377,0.6922072857227285,0.6480738262775072,0.5878506141551301,0.5845848570229509,0.7434466779274165,0.6842649249640432,0.7619062849993729,0.7173170213280535,0.7715308436797708,0.7997958959557432,0.8010117409658044,0.7924035886016046,0.9278575093698073,0.9277604542236547,0.8980775286889662,0.9885365291460764,1.0195348314163137,1.1285067385506113,1.3756927127447447,0.9847371385307171,1.080830139842353,1.004105522942493,1.00357053042367,1.0036087373256568,1.003538427486466,1.004713763382386,1.020208703427558,1.2053045997942122,1.1749384571772548,1.1904603723696374,1.1861564351370393,1.1978304878236619,1.304219243038267,1.1943820785426662,1.3048873069968494,1.213306983055331,1.3108714734163311,1.2140913189507154,1.3111262776754868,1.2110524017493942,1.3110433224580653,1.2125881420540983,1.3098579168337292,1.1960020360046475,1.304304626845332,1.1950652834654163,1.304620713786142,1.4577150122240266,1.494943023419562,1.4583970025198107,1.4952510439445421,1.4538994797740086,1.539678948111374,1.6087507257764624,1.6697164476243014,1.4184809872478876
700,0.5952345384988798,0.6979262862966149,0.6595745561663259,0.5962153063177953,0.5999267038576146,0.7567739878428323,0.6896627967972632,0.75816486589118,0.7180840244845929,0.7709541216792289,0.804175194979951,0.8031622746951903,0.7858919446318586,0.9186652481382789,0.9258700511991694,0.8956025553374118,0.9857429913217154,1.0211369848744387,1.1419208130063458,1.3714792629777572,0.9826926326367119,1.088794561630545,1.0058080921154422,1.0049504817634858,1.005450272647432,1.0059802565980338,1.0062200588714938,1.0228296567030262,1.2190331030741461,1.1815425363538123,1.2009617772917984,1.198359514211355,1.207997985344481,1.3048468724480156,1.2029086965461695,1.3047607771658942,1.22281086527802,1.3111332046229638,1.2199460169419145,1.311663638231696,1.2179495547110375,1.311039815609259,1.217445144088669,1.3120987181738148,1.2053641782729818,1.304040572073016,1.202726272292355,1.3039252252027216,1.448330393181253,1.4862272606280877,1.4526397005429148,1.4862848718997976,1.444149738847749,1.5114215746306803,1.5649932704866083,1.6213229127108986,1.3990525506085725
800,0.6069097954134888,0.7033677093601114,0.6693013087227688,0.6056131925466679,0.6078216681282839,0.7653105587003795,0.6911517395631851,0.7564011154027764,0.7163020059277593,0.7713783834328989,0.8090642073751803,0.8067388482230864,0.7779032444407371,0.910523890576998,0.9245552823290822,0.8919440999949917,0.9831533927524951,1.0251082597913315,1.1511477192161699,1.3610402276894704,0.9814409192894828,1.0963411012336763,1.0067895511186145,1.0063650183045638,1.0081674115862895,1.007300674820976,1.0079138975969129,1.0248377659625385,1.231453231720475,1.1849787363720405,1.2106237492502543,1.206029556314481,1.2179813364638359,1.3061170276378566,1.2100790745647478,1.304263930691041,1.2312495779754888,1.312276720166908,1.2278747144344697,1.3125164162228233,1.2223265389381055,1.31166621447212,1.2223338079777737,1.3121592826824997,1.214432632024489,1.3055205453666023,1.209145570629211,1.3034637967066622,1.445275616792936,1.4703140083546657,1.4448757481785919,1.4705626280474136,1.4303532081605144,1.4944875696928,1.5341733405346567,1.563606655890783,1.3901346046026
900,0.6178133573688859,0.71175049812616,0.6749035503784536,0.611140711185536,0.6185707636521638,0.7742658067372333,0.696227042965102,0.753554531080947,0.7162476872256899,0.7709391295875191,0.8132749902637411,0.8113864444173597,0.7760442758572513,0.9059708232585016,0.9220969113039701,0.8909792556590739,0.9794785290150042,1.0266630429816772,1.1588546864874958,1.3577525308125393,0.9802189907271319,1.1005994264700607,1.009515533430143,1.0099526284992841,1.0097384076203337,1.008331141998404,1.0089806454593888,1.0288948521040016,1.245183043522452,1.1911626575651952,1.2160292469913234,1.2100134703160974,1.2262009448967666,1.3058870848504418,1.2160814728326368,1.3037072624431199,1.2379475697581312,1.3119923101273896,1.2345798025533627,1.3110149913778968,1.2282834128120874,1.3116835410906829,1.2274800284354708,1.3108796574829882,1.2199828952370424,1.3054440570802608,1.214903734133159,1.3042276845699923,1.4397954238852628,1.4659530690329428,1.439520103161294,1.4607493408818408,1.4219743177857564,1.4755550268570752,1.5041166262223333,1.5337753060724664,1.3900436541370869
