milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s27,s28,s19,s20,s21,s22,s23,s24,s25,s26,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57
0,0.5025632505530773,0.5022357439443506,0.5015137030036598,0.5001141386224419,0.49606985384341445,0.4989832377396139,0.7984545614207744,0.8001385509978624,0.8015007497064269,0.7992028997497116,0.7992355262573341,0.8018323742579175,0.9979662960771665,1.0001080663931488,0.9990109982184247,0.9993142099325274,0.9998909569954486,1.0004424653023771,1.0011682163062912,1.0007108340136206,0.9996799210055028,1.0011208626186494,0.9999216643091903,1.0006288516709678,1.0005992944279682,0.9997843042246134,0.9996126936529073,1.0004009531254263,1.0018221062231,0.9981319606530751,0.9988597067340804,0.9998955079244148,1.2014790052772095,1.1998751365722826,1.1992851201348436,1.200605749500774,1.2006960722323223,1.1995181211883164,1.2000559150400003,1.199133701340409,1.199720420313925,1.1999725191368376,1.2005648827669266,1.199018994195331,1.2011150352628346,1.1994354255484119,1.1993093649274795,1.2003102285262126,1.502114074161804,1.5017613244620462,1.497154865449286,1.5035671376999302,1.500242500705885,1.7987173568829784,1.9979068999379348,2.2066794840328603,2.4967574220133413
100,0.5204095332786739,0.5690682074317138,0.5517505956903412,0.5277253170898808,0.5275919501771944,0.5747871705050037,0.7262307392472501,0.7908652933049873,0.76712506726223,0.7915372383884219,0.7935196285385718,0.7940101168701906,0.9308334821896246,0.9933671078254931,0.9792975129053104,0.9666901310789807,0.9994051492467387,0.999929085544936,1.0137939314458058,1.2707745071055752,0.9987483701226065,1.005957361673939,1.0004819124933668,1.000514101815796,1.0000102924093313,1.0005369169858822,0.9999545213548932,1.0021779354600702,1.0463893565413196,1.066161612734588,1.0587753087896072,1.0555238899042054,1.1725234974572067,1.2723387717835744,1.1761237354642686,1.2709841527070573,1.1869948939821586,1.2715147665099253,1.1876722493574556,1.2732403702872122,1.1899876822755657,1.272596899069644,1.1899289113072828,1.2718103429719871,1.1735316437719951,1.2709998608826234,1.176213297579144,1.2711389819099355,1.4692391429872245,1.5459589264806324,1.4757250041857914,1.5476980377051686,1.516953231892869,1.755268862657222,1.9306217922387006,2.0914777488015983,1.714050169051758
200,0.5394764158502428,0.6169924215625231,0.581066830662788,0.5430937479897787,0.5440342452626694,0.6281583614700632,0.6955710231197383,0.7830399490153788,0.7472440000871199,0.7849149263958792,0.7915100905802276,0.7902417182387566,0.8803517373794759,0.9805703557091815,0.9622073441145352,0.941857114203131,0.9988928891972978,1.0035338923526962,1.0434816580805155,1.3590850785349913,0.9971730429114891,1.021958348021728,0.9994359630013968,0.9997648212765992,0.9997535252995119,1.0009407040334122,0.9995198525366737,1.0053687654659542,1.0957750916632507,1.1099065319654078,1.1020501503373465,1.1021180034313536,1.1658761741022519,1.2914807970036202,1.1699775176011769,1.2916260463026634,1.1874059132903285,1.2944480791167052,1.1880113690595016,1.2947711394785195,1.188380026220152,1.2940648956279435,1.1887188053501812,1.2943954518019263,1.168972433262922,1.2927173954907598,1.1700466933582219,1.2915983918824805,1.4641822402090645,1.538677508834594,1.465139368178292,1.5457893828785072,1.5074457772199592,1.7011245095388128,1.8367699801438622,1.9819810814334051,1.527330397907369
300,0.5555306276929898,0.6490051369003068,0.6034319911341204,0.554558458874676,0.55382908060477,0.6687014325471694,0.6833569290775451,0.7777532301165543,0.7343092752155355,0.7805373383562019,0.791860160442175,0.7911075288292545,0.8445049542360833,0.9660120530545041,0.9495298183540074,0.9242575212961328,0.9971620919062595,1.0064927860108464,1.0671599012490172,1.3851498727657252,0.9941811710748794,1.0410552677846654,1.0009418086893465,1.000901521758918,1.0010395647462336,1.0000368416955434,1.0013921586893673,1.0091511957352743,1.134256292429213,1.1373042193737846,1.1366984402716795,1.1342867388982587,1.170836732938685,1.2987408982626196,1.172996837469046,1.2989366550264285,1.1899301709721382,1.3027004778779299,1.1914343700682877,1.30192676275949,1.1935072010295311,1.3024134426238008,1.1940764702839315,1.3036802800418905,1.1716615725124488,1.300108617272051,1.1717779414566294,1.2987232914977576,1.4607461745166244,1.5329772879717254,1.4637479237040831,1.5275705963062747,1.4908853863682199,1.6556313075990747,1.7647841268606617,1.8758694354882508,1.4776085657163338
400,0.5671326763129044,0.6714658824065844,0.6246621478554425,0.5652431123962658,0.5635091067675552,0.7024103882628965,0.6811632310977531,0.772268438093253,0.7257621277543741,0.7761697863688122,0.7942961366435265,0.794271776392134,0.8226530825006163,0.9512798171711957,0.9388261032131964,0.913116805808399,0.9952555900928235,1.0114446142457583,1.0911940310184722,1.3849234230296514,0.9905331104739272,1.0538239338062005,1.001987940907674,1.0008498384802187,1.0007284189066172,1.0021572648625356,1.001141453837044,1.0141739946396702,1.1649276642812898,1.1533844744804076,1.1586249326135512,1.1591774015469563,1.1790169440176572,1.3010705376490372,1.1787523298924922,1.3020032918763458,1.1953780680053743,1.3072704507776889,1.199478060263019,1.307699612071366,1.198398022569021,1.3079732703500897,1.199664130410871,1.308297896684834,1.1793079217177869,1.3013931968762185,1.1786435775368214,1.3016190642103802,1.4615561809043471,1.5161975470929252,1.463187818628193,1.5188801511173877,1.4766862259833986,1.6151168664434312,1.7000326221463324,1.794238167491445,1.4430915832044378
500,0.5761744667803831,0.6811188646675826,0.6377922478371871,0.5760074059947761,0.5792586857469779,0.7257184132696654,0.6820306473317671,0.7667415743966295,0.7222886263303808,0.775257642134005,0.7968586859907434,0.7983375804659314,0.8064897589102638,0.9385100714205798,0.9329178383136361,0.9049323584705046,0.9918773900628438,1.0152155438192303,1.1117079928060063,1.3847030179699187,0.9873487526175646,1.0690752538960475,1.0021900683702314,1.0024072630858325,1.0018960713585858,1.002607053980004,1.001727160531359,1.017600280398818,1.1868839987687212,1.163622524505775,1.175857732373324,1.1717325158586205,1.1866315566095231,1.3026464322417957,1.1873524064440233,1.3048955990667088,1.2048199573263014,1.3090179412886578,1.2048864306968674,1.3093311219322987,1.2048481767241976,1.3097963478550863,1.2061653601749394,1.3106870477056565,1.187937081773779,1.3036551636575322,1.1864408491816085,1.3046689171085932,1.4615074595743898,1.5094365927882676,1.4587247274655375,1.5043018424587604,1.4672887657872484,1.5790236754599445,1.6559139354659334,1.726290819604247,1.4329459739551633
600,0.5876559428794464,0.6934303434540162,0.650398326907983,0.5922343122267135,0.5915061476162854,0.738080714920404,0.6864165202995822,0.7620526279192354,0.7201697558301074,0.7721411131308018,0.8020118563148642,0.8000155091876762,0.7949553039341237,0.927623206186425,0.9275856082467645,0.8996838120219937,0.989012764470308,1.0193988090382542,1.12910628897874,1.375380168601386,0.9855098897742925,1.0808275823094833,1.003635960593799,1.003831994159501,1.0032356577471473,1.0049066074742288,1.0048976176426525,1.019639587962223,1.205880173401799,1.1748505523634805,1.190234121809931,1.187619989266594,1.1989502235085823,1.3051804295590097,1.1942708458563114,1.3054596099942086,1.2135310924557958,1.311011607047936,1.2119480486420466,1.3105858607482954,1.212633284497537,1.3102801221095843,1.210982036469057,1.3108408598508088,1.1968732310564068,1.3047181938193697,1.1960291310962612,1.3044354480936147,1.4559711768087207,1.493936201391511,1.4585526660354797,1.494632727559282,1.45617820585899,1.5415955427338774,1.599894588846694,1.6650531981329826,1.4168814392931042
700,0.5987077063853232,0.6980243030494957,0.6570355767783176,0.5944762784482372,0.5983054310686484,0.7540580887012053,0.6890552712102059,0.7581244498254854,0.7185916750577777,0.7731769408465301,0.8059199706321134,0.8044210419106038,0.7838909818660125,0.9189071849551532,0.9257987155171121,0.8947724476713972,0.9856627754757361,1.021340756564483,1.1416995095661966,1.371566985947519,0.9829739017875003,1.0876947991192893,1.0064310458854084,1.0062391860461875,1.0064645309898341,1.0050672432633394,1.00626816343948,1.0230401015388522,1.2230523865845688,1.1821073382651255,1.201979467006889,1.1977549131687366,1.2094737302430312,1.3043394795884597,1.2026329547625996,1.3050693548748853,1.2215128013147512,1.310614784471079,1.221370608298191,1.3118825108481758,1.2179553048646434,1.3107093070540756,1.217767223214339,1.3117995911956506,1.2049980324040241,1.305610766884404,1.2030316106081484,1.3047951091281151,1.4498739018890465,1.4840609479239084,1.4513718649982938,1.486487654585379,1.4412968766230676,1.5162775354912315,1.566744215961209,1.6222042170556554,1.4084483465825515
800,0.6064756902590319,0.7055871968925762,0.664831713894314,0.6051356550118271,0.6029533519149355,0.7652527061952659,0.6951392402348926,0.7552919974921909,0.7177758744096541,0.7719099493322648,0.8102768054287707,0.8083637073089066,0.7798963353359614,0.9122192963583831,0.9242647638723894,0.8926982739147151,0.9833504372441431,1.0240796675306092,1.148956781678442,1.3635946641602974,0.9815144703013327,1.0949550745812653,1.0080213095384258,1.0081048178312797,1.00684687390239,1.0073643049631165,1.0078326365669767,1.025333757011648,1.2320631523795278,1.1854822466450554,1.2077795217843132,1.2038721696472074,1.2169421067049406,1.3060017787756777,1.20982310165858,1.3035823620245701,1.2305031061248408,1.312317020143922,1.227303984026205,1.311045978829758,1.2229397405628268,1.310260349295877,1.22223748039918,1.31021145763105,1.212622516978165,1.3049943315356878,1.2101728630541864,1.3049565857879173,1.4452227811143952,1.473572507813302,1.4445845051914334,1.4697151627757894,1.435209607942166,1.491292846672025,1.5331535403498988,1.5800494197691708,1.4039826628392524
900,0.6129324602626639,0.7094215629489492,0.6718182161391681,0.6130123634364182,0.6162457465583692,0.7721555215102109,0.6970342993972625,0.7533200100657667,0.7184121594824816,0.7714775391989624,0.812179076423422,0.8144452566280438,0.7757825358836086,0.9042913794262672,0.9217347558593688,0.8919446995739851,0.9797168155851326,1.0264989085229315,1.1576205420366812,1.3564514621633732,0.9800369564130893,1.1020429629177866,1.0097804869892941,1.0090765090743965,1.0096933411554614,1.0088010828261496,1.0087070366644408,1.027820156617602,1.2464779799684143,1.1903033249333614,1.2166278451294887,1.2086073531939703,1.2269701555796688,1.3065546908843855,1.2153321931921184,1.3035135945257874,1.2385568342563515,1.3111139509703957,1.2345303016457667,1.3109674473053146,1.22811791494026,1.3102611276956306,1.2285657937830556,1.3096312575837425,1.2217973510847728,1.304716464208881,1.2150847529793498,1.30486396838109,1.4402071632296476,1.4599080884263196,1.4427803798603984,1.460906120583824,1.4263604049968062,1.4734007992895657,1.51360546923491,1.539783103862729,1.3856425054616757
1000,0.6219069908303311,0.7164583705379757,0.6800674928613787,0.6209666803689982,0.6240024236790457,0.784472459809035,0.700299488082222,0.751024966788679,0.7173413638577923,0.7735845844522685,0.8183443279589004,0.8174498717707115,0.7719966977071095,0.9018160656307423,0.9215304965738311,0.89166755266907,0.9774314097116478,1.0286571267989162,1.1652387777260547,1.3502892657417347,0.9789811375599652,1.1083810589542247,1.0100718258911325,1.010125105490427,1.0108590875669983,1.0109945582806,1.0114763971280465,1.0307855105461299,1.2543778932741358,1.1926154207025996,1.2188974540832078,1.214876595806652,1.2360461142010553,1.3062364190526803,1.2220451958305976,1.3038726325990249,1.247850904057583,1.3127726563287418,1.2401627670753161,1.3102599800680277,1.2327192351550547,1.3108329742522062,1.2317287655356732,1.3098840574955284,1.2280463855776487,1.3051609681522158,1.221551305591271,1.3029329563010423,1.4334758574376034,1.4498075947026374,1.4303831657030348,1.450256554645205,1.410605126541096,1.4591604696231923,1.479062264967699,1.5111347445374947,1.3699377831243902
1100,0.6290850808750179,0.7143320473135233,0.6855962916088256,0.6268828107601564,0.6291426328537307,0.784997142988353,0.7071100835066997,0.750034454559564,0.718970868090661,0.7728613202624104,0.8189661196727427,0.8195958073696722,0.7708625850808757,0.8962691203676144,0.9229108509270679,0.8922142660316116,0.9755250970715115,1.0305215795937135,1.1690152753272354,1.3448107571233257,0.9786249943875923,1.1119697318291017,1.0124258311512488,1.0121089300245878,1.0130225263291277,1.0122066783842798,1.0130285557028214,1.033272230643412,1.2589988818567321,1.1985320833678108,1.2269458975458816,1.2188994101221649,1.2419646786834113,1.3066906477188969,1.2258502736150005,1.3015624113898305,1.253622236715338,1.312824392485716,1.2446055440406802,1.3098785091086036,1.236402419612896,1.30984487349025,1.2349538036105498,1.3078265960041902,1.23342644484724,1.3046866436666287,1.2257146581662817,1.3035186033181532,1.4303583849278223,1.441470795796073,1.4268023037173974,1.4450577722779108,1.4010966002219138,1.4305388749691546,1.4583153041080086,1.4764230319783644,1.3781046806402948
1200,0.6346724610905,0.7205446047699611,0.6926744819737165,0.6363556351390097,0.6364419916325587,0.7889499335535389,0.7103709274166725,0.7497168442268737,0.720634722240999,0.7759067196677651,0.8246235896626846,0.8223647050719995,0.7700716348708146,0.894106974240224,0.9239838459388678,0.8912055537850485,0.9730550491329305,1.0335602087727085,1.1702850550573072,1.336662533731182,0.9784274909815125,1.1165996478006885,1.015017555836044,1.0154094701634793,1.014152399844625,1.0142447798211598,1.0141384117091023,1.0340202829399974,1.262318099679761,1.2011271771996683,1.2278601621647303,1.223391724767763,1.2475758111356616,1.305370721423478,1.2294522963089631,1.3011836696036785,1.260340580319593,1.3128532928969323,1.2477935685275963,1.3093958960955099,1.2389495223766729,1.306823925510376,1.239363514619378,1.3068705709646673,1.2366663677330623,1.3028551237587938,1.2302019112158782,1.300964596216622,1.4196477107276044,1.4344064585321785,1.4209846451940256,1.4388379897553298,1.3950653644906668,1.4181740636681748,1.4351693266357803,1.4544404162670261,1.3564672259579396
1300,0.6478911084732832,0.7222903837326597,0.6992351104836041,0.649256426925219,0.6445780597624438,0.7954595342875438,0.7161025247285289,0.7495770169811812,0.7245364136704623,0.7751705985099518,0.8292587795767138,0.8284525390274635,0.7687828139689475,0.8920866978409148,0.9247172946979845,0.8939454994074583,0.9715949030720463,1.0347070242630243,1.173025342813214,1.3330850314353702,0.9782889044376057,1.1167189891558191,1.0161878143714336,1.0169261692332898,1.0162570917439018,1.0158811277946675,1.0155805144099037,1.0363313356333104,1.268790147168959,1.2012621597567164,1.2322961604566092,1.225473720938741,1.254630530014803,1.305232390132357,1.2320274828562205,1.3001616747007907,1.2634516027003593,1.3122631868945491,1.252454978952232,1.308255389221853,1.2410506561436196,1.3065551960581536,1.240882369264531,1.3052404065398735,1.2420398487720417,1.3021552576620006,1.2333391069612192,1.301267276890571,1.410591363570411,1.4283030581320384,1.4147372317941342,1.42955449178305,1.3887385744442884,1.4010733339219088,1.4253966051592384,1.4444401815303902,1.3546481210157628
1400,0.6484242530749206,0.7215887527426786,0.6999874377403933,0.6523614770180467,0.6489812880474104,0.7991324125021084,0.7188980181999781,0.7473569038719956,0.7245690521860765,0.7776427749007452,0.8327668713034744,0.8317293309104031,0.7714791798381535,0.8917043806453919,0.925314479642122,0.8951639592100723,0.9701780117193225,1.0350419382781464,1.1752060505415391,1.3282503158308843,0.979037318901782,1.1195757688578254,1.0174495175594496,1.0183730863781137,1.0178475926931292,1.0180575150808744,1.0185110060857359,1.0385961376598825,1.2717179664688893,1.2028004931746419,1.2372380247815324,1.2285292479890875,1.2566589216531723,1.3048909786875742,1.2353339009448268,1.3003076473051967,1.2696386255832004,1.3117998196216567,1.2549263395865509,1.3082747737532392,1.2446750230985286,1.304286971167129,1.2436378996196435,1.304727400593992,1.243821898012725,1.3012378598033043,1.235539681513945,1.2986461135329217,1.4067181972957787,1.4169424528718617,1.4063218092361458,1.4165071091656953,1.3807388324198318,1.3929648439450328,1.4084116396439978,1.4272547294805644,1.3605699665981907
1500,0.6594555694354088,0.7250562363620994,0.7063185704783239,0.6555057344932591,0.6599359832094823,0.8040569117890163,0.7248062173815646,0.7476399821015111,0.727733070262799,0.7788220399484731,0.8342204508610176,0.8336737261393605,0.7728253120471673,0.8909616127826138,0.9268306833312019,0.8958487749867898,0.9689078574972371,1.0375865751543443,1.1756068462744527,1.3228471830115236,0.9796906556964122,1.1237679788924906,1.0202903313832523,1.0200619298745777,1.0205177354448767,1.0204244065082921,1.0190347376861324,1.041110461052677,1.2745872577785657,1.2059067323745472,1.2405857486448526,1.2292376804739553,1.261681661984354,1.3060278306656643,1.237277776761194,1.2991457419161363,1.274088037338559,1.312541773389286,1.2579494346742892,1.3083730516423555,1.2456586473448128,1.302534078019322,1.246122017554024,1.3044338289736388,1.2480218302743658,1.3010718707724418,1.238261338874314,1.2976693945430664,1.3980101104823754,1.4147616325549015,1.4007462498711207,1.4126964805406752,1.372324981415476,1.3817730270004418,1.3866772818073754,1.3947685421934521,1.3468022140207225
1600,0.66333459224656,0.727913314090389,0.7069870931134518,0.6621881521829815,0.6673716107849906,0.8091783923180262,0.7296054524671971,0.7480966050704855,0.7297144066993375,0.7825960132950337,0.8357824153098512,0.8359029865914022,0.7747542686765547,0.8913974437561362,0.9279607611013321,0.8966853702701894,0.9686093871771765,1.0386663682471617,1.1779645577812825,1.3140954029676404,0.9799904180034656,1.1246353904572695,1.0212776076236414,1.020841788032381,1.0213600010200485,1.0225755951426103,1.022455358615708,1.0412432842324637,1.277688485230205,1.2070279407611684,1.2398015471515527,1.2294547323998053,1.2657926680084215,1.305541843204738,1.2396921038153588,1.297685743920914,1.2761665692297008,1.3107589702726854,1.2613039206601147,1.3074634443290327,1.2467581841387934,1.3013118312633367,1.2476689489626456,1.302464183730155,1.2506319097242882,1.3000338066670118,1.2398960431181023,1.297389775178552,1.3951050632166346,1.4016677051348394,1.3950105136813111,1.4050514941771297,1.3598030280036506,1.3685749249301917,1.380709237642638,1.3849885519877958,1.3504786391316603
