miliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s27,s28,s19,s20,s21,s22,s23,s24,s25,s26,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57
0,0.49881978527094323,0.49727242050066506,0.5002322409564686,0.5001371353864241,0.496006318965578,0.5032646382136251,0.7978277880703704,0.7997110563858358,0.8004736234131045,0.8010453485489606,0.8015093783903652,0.7999693905250354,0.9998187034538306,0.9990676919848172,0.9991205270954654,1.001099154156571,1.0000241833465673,0.9997812640850524,0.9983369267442855,1.0027793504506406,0.9997276603472716,1.0013320350121115,1.0008517144349012,0.999205296501212,0.9998075980027193,1.0005769348902938,1.0005630877993867,0.9999270759295196,1.0028581710320283,1.0000318197623326,0.9982386616592932,0.9980563228824406,1.2001009238961968,1.2003349470132747,1.1989944228063518,1.1995656044567227,1.2009112166541958,1.1998871744912374,1.2000729507153782,1.2009856157212424,1.1993927758113332,1.199626353749757,1.200574358942842,1.198915963745701,1.2008760128445382,1.1997102426219883,1.2001502318206134,1.200210314768519,1.498225691625286,1.4992890700140575,1.4972325618025428,1.4973044205639896,1.5028255143718572,1.7973446895518865,2.0021248339880473,2.2073323159839355,2.5082025885640604
100,0.5279914847253562,0.5695844507916437,0.5457175234925932,0.5228929093757645,0.5247668554199914,0.58011446909585,0.7242830283025079,0.7919849352668908,0.7670713410298782,0.7916491382466612,0.7933832751234134,0.7913695664056233,0.9293588380963281,0.9956427879924936,0.979856583911146,0.965166514899535,0.9999025740818502,1.0004856118179926,1.0161266865606386,1.2714252769942136,0.9989685198681633,1.0081875382282304,0.9991040211550386,1.0003429389990146,0.9999832180119936,0.9997868410166326,0.9998370792381559,1.0008226468027426,1.045681004790468,1.0669864548003156,1.0588723250659664,1.0592363778127964,1.1754693922036006,1.2710503165351381,1.174520348749275,1.2711924904840486,1.1895215733143385,1.2715683424684219,1.1888723688066347,1.2719521643888796,1.1896511926947724,1.2721126902421351,1.1894869042542244,1.2716051509647666,1.1747065353389765,1.271926559885839,1.1743499310232735,1.271215249595447,1.4710853432038888,1.5415644843697751,1.469804135463514,1.5401909933427582,1.5181408020382077,1.7671970891992983,1.922634733668653,2.0881760534476483,1.7112808747193247
200,0.5446162166812872,0.6208400484770773,0.5846316349552709,0.5403316606264666,0.5420048894032266,0.6304198634962233,0.6939768008427847,0.7829278665415866,0.7486348165902823,0.7839971031160574,0.7920050953804629,0.791406386908013,0.8797894744240097,0.981478080814944,0.9624488146556709,0.9413295212496676,0.999061204250981,1.0029872608676451,1.0404552694801172,1.35820397188436,0.9969334270081726,1.0217129737558939,1.0007872298407934,0.9996404634872983,0.9993536184161863,1.000878499246949,1.0003038744557649,1.0049312940349826,1.0943573879021489,1.1092522442577344,1.1048962109530707,1.1027489083261188,1.1668305568085136,1.2914936242170127,1.1698953065241786,1.2916889047603666,1.186124622433837,1.293305013621356,1.1884647941591653,1.2933616392645553,1.1885349687310802,1.2935592943534306,1.189357488272894,1.293306414466701,1.167726513331965,1.2928664474982823,1.169608405121931,1.2911113157445064,1.4622927966973367,1.543484268624915,1.4666950824628133,1.539879834556681,1.5062297957108604,1.7061680568446098,1.8470487092075378,1.9738631727912668,1.531028267035341
300,0.5540126171143724,0.6481261552774448,0.606888455834831,0.5573442574521411,0.553005744627056,0.6745679137698236,0.6811082923285589,0.777534018630481,0.7339643811988903,0.780288708976588,0.7894518214658408,0.7928100772755065,0.8465115937304167,0.9662829359782892,0.9484844389442109,0.9248882917289002,0.9972289678451798,1.0072526145031988,1.0695569748185005,1.3863172622801372,0.9935759271410506,1.0380750563177807,1.0015768699547314,0.9999488526266799,1.0001735079634793,1.0002216571579048,1.0004249130035097,1.010308233672286,1.1344379041778956,1.1371040572374864,1.1341141648725117,1.1330515985078855,1.1704098961257554,1.2994691193276917,1.1726221542479998,1.3000911581992352,1.1902399822868557,1.30234648801981,1.1910771712329122,1.303081626167722,1.1928279386397624,1.3036905857688281,1.194010235332318,1.3040896328433433,1.1709866345159774,1.2995790617992509,1.1727292652917032,1.298491506122587,1.464064954081072,1.5315078212051496,1.465114202947448,1.530109030793508,1.489478449107278,1.6633574425381907,1.7666186839644775,1.8703100814172626,1.470463766491041
400,0.5699891897267207,0.6684428953239296,0.6264745103471868,0.5696714340138559,0.5689155480741983,0.7043120209530342,0.6805753674145375,0.7718770285103285,0.7260129417727433,0.7754014890363584,0.7921287411934301,0.7931214674420831,0.8238903474861353,0.9534946755126807,0.9386577449468617,0.9140618694204105,0.9945201629073441,1.010332587560575,1.0907800513336532,1.3850493400150388,0.9903967249683144,1.0543547275706835,1.0018759371488162,1.0018027365564621,1.001576289194384,1.0019750906253335,1.0011585372220784,1.014262276317047,1.1643358860310336,1.154208087532314,1.1607794905556668,1.1567956859994668,1.1787685234038487,1.3022593073604056,1.1790331718715574,1.3024486825926442,1.1965520897994832,1.305971455737538,1.1991022677482175,1.3074804331872552,1.1989849627932718,1.3075682257958137,1.198316929474408,1.3079191081702373,1.1774782732373652,1.301732738379603,1.1779018557588166,1.3023074152634246,1.4607853773195976,1.5164738261558812,1.4640969539354527,1.5147238188661425,1.4818887668162684,1.6179450065416816,1.6991880199480247,1.7956026806669567,1.4478255230006694
500,0.5742807051438802,0.6853827051746041,0.6393772937939914,0.5780236466550542,0.5818622869813289,0.7212839553438085,0.6821825712888294,0.7671141382075832,0.7206451681067579,0.773034784264271,0.7970036836826135,0.7958079861832283,0.8031384534396442,0.9402754554162195,0.9321883883339471,0.9049621341950068,0.9924279137791122,1.0152097419597288,1.1112051455597425,1.3823816267175915,0.9881073717984997,1.0683546936909383,1.0016628802755525,1.0022092495717068,1.0035213253533077,1.00166425905907,1.0033950579791275,1.0160103138087482,1.186209100525499,1.163974180611708,1.1763239034804347,1.1726123243671425,1.1878335614039632,1.3029810451429875,1.1872906879742697,1.304755642880294,1.2043291274165149,1.3094641608270712,1.205368272295164,1.3096299077788747,1.2052490303004852,1.3099295386516074,1.2053864960406444,1.3087509818793397,1.1876141448742876,1.303864165865126,1.1865285642722783,1.3037813666022349,1.4627542454171507,1.5043037625737545,1.457328308595507,1.5061494426679183,1.4701699062599776,1.5786204644223198,1.6576901170515421,1.7215749260675446,1.4374081871459918
600,0.5852862351443198,0.6960995672179728,0.6479813539954391,0.5905385088829516,0.5889137390439148,0.7443448437508376,0.6848563319251616,0.7620764190080065,0.7172432574159041,0.7728860438487309,0.8007998819311819,0.8013751415049511,0.7937560437457348,0.9284210198664696,0.9285573527139331,0.8992368704300928,0.9887359394835098,1.018997914964756,1.1267259338387812,1.3750929400169216,0.9849120632332878,1.0809445641326954,1.0048047053995992,1.0031570585264487,1.0036821173901465,1.0030016846541596,1.0049150768864672,1.020966734022884,1.2089717829870192,1.173686262411521,1.18895423389018,1.1868298376992177,1.1991949725858966,1.3042604093369468,1.1956338486199782,1.30487473754886,1.2135881738741958,1.3100660898906624,1.212711844779999,1.311529001579497,1.212038742075611,1.310103606158886,1.2125566429602503,1.310684353897225,1.1965608534676981,1.304182856712743,1.194887397219415,1.303699473650677,1.4573512032576765,1.4951766867200427,1.4555505623887561,1.4958051773769716,1.4538241867619284,1.5470525675688707,1.6033753584866262,1.674112283371897,1.4205627963762313
700,0.5944634618482182,0.6985515333904125,0.6584710099173896,0.5973828301535499,0.5982044078105067,0.7583197782077773,0.6870089801535365,0.7595617143300177,0.7163017896336126,0.7717896220624981,0.8059784719567611,0.8058223034818542,0.7844489072619607,0.9180775180877412,0.9257885560616675,0.8941446227693244,0.98630422906213,1.0216322725857594,1.1419887576544414,1.3717475402767763,0.9831179853364866,1.0886556333052646,1.0060821711801817,1.0051051342953972,1.00627563161004,1.0055673708971398,1.0047883904384867,1.0227011788469063,1.2197492728426826,1.1802152111838644,1.198300918968524,1.1970752615922822,1.2074054876385252,1.3047523543710695,1.2032137355730028,1.3057440699437197,1.221696794099452,1.3110868806417575,1.2202561154931566,1.3114513178107725,1.2168879684097003,1.3108792562342377,1.2178319597335328,1.3108708391972983,1.2046473228234735,1.3050325209288343,1.2033032398998613,1.3054155255893933,1.4544623356482247,1.47884042248016,1.4547495938325141,1.4843411412713399,1.4448472207574241,1.5228612959466035,1.5758715605664682,1.620861174348753,1.4048099758179435
800,0.6079098559495485,0.7045955249081586,0.6702730201066275,0.6035460238418336,0.6038081214989421,0.7636295999892384,0.6952867358427007,0.7563268159827432,0.7157635795024458,0.7722335710131976,0.8100744302801701,0.810465652564066,0.7791619814283548,0.9105159913885746,0.9237922916115928,0.893261968904986,0.9833149407927303,1.0250652845502195,1.1484579962219739,1.3623000752140786,0.9819066364344152,1.09714285380864,1.0077336784290656,1.0066923976528686,1.0077325999724966,1.006829294677997,1.0063477817953193,1.0261656421462408,1.2344067252066615,1.1852444392049934,1.2082739715475321,1.2049690214888047,1.2176081220944173,1.3058572824375543,1.2102456983402783,1.3039589158782037,1.230975618330516,1.3111394622484642,1.227883203378784,1.3107943970683464,1.2221531075655092,1.3122631744579596,1.2223509527010026,1.3102647865948178,1.2144275837729381,1.3054549981153905,1.2104886450299288,1.3048736551988431,1.4478331667300728,1.471016957798216,1.4461898212314421,1.4750623427255105,1.4326431053016664,1.4874056107890452,1.5351026393921052,1.5800851597673373,1.3959696833935231
900,0.6134662614970502,0.7128087289725719,0.6760743269466608,0.6120958464476393,0.6186189155386964,0.7739107601357768,0.6991440083738193,0.7527460709351083,0.7165018238364964,0.7730743702481814,0.8138890642970233,0.8135355147371676,0.7764446076699557,0.9064615743342601,0.9222814287039052,0.8912311812753975,0.9802954193502263,1.0264193157835144,1.1584676900335669,1.3571735679856185,0.9800680396267049,1.100554343993912,1.008777620031523,1.0089407021625845,1.009670830335632,1.009264231617864,1.0095979102977377,1.0282173369328593,1.2441332931672748,1.1910752236524194,1.2149174228376591,1.2084814878621015,1.2273210703134936,1.3059344139594278,1.2162223592733166,1.304105686676222,1.2407223240699135,1.312429652639823,1.2346450491502408,1.3120572480590875,1.2280475095172088,1.3102648053430783,1.227228543527818,1.3108196011258901,1.2219712314779096,1.3041566887604599,1.2163830814294208,1.3044071706301477,1.4414918257588347,1.4642805514447363,1.4416728957268363,1.4626365873606448,1.4238658997436198,1.4689650620644004,1.501207715132265,1.5454407955389908,1.3780705760906995
