milliseconds,M,N,Z
0,2.498742393720776,1.4979273284462633,0.4996547930063314
100,2.8202649621682387,1.5071505822860658,0.502694065492297
200,2.9967300135490125,1.5088736992278242,0.5044684841087377
300,3.0843862091639207,1.5141626692584926,0.5063217505516439
400,3.1379677451582983,1.5162193342661625,0.5085921529681191
500,3.153759853086775,1.52582233065091,0.5104591435284522
600,3.1689672733539522,1.5292860348199249,0.5122357572350835
700,3.1763808434125527,1.5337992209293072,0.5135258775114246
800,3.1826062006405387,1.5352929964413202,0.515367510270378
900,3.182849369245481,1.5394606555836938,0.5164805391304326
1000,3.180634853101158,1.5500826326896626,0.5175043689294258
1100,3.1810026360050885,1.5535290314997379,0.5191172190643301
1200,3.1777979230152793,1.557619188120747,0.5202047772523647
1300,3.177333126245704,1.5592659708957302,0.5214032243055119
1400,3.17635063685672,1.5668839285170344,0.5216876002433674
1500,3.1740682544884113,1.5689602275478853,0.5230832456119732
1600,3.1803310575595356,1.5804933857021997,0.5238875633396171
1700,3.1738027987037967,1.5807668692978576,0.5242806022041478
1800,3.171853710684094,1.589278497692645,0.5247864733220694
1900,3.1807270048108616,1.5894894592952056,0.5252732609462402
2000,3.1721457696302355,1.5977699839028137,0.5258448487788315
2100,3.177365852075916,1.6066987173325598,0.5263991015600548
2200,3.175220435970973,1.6088885433150546,0.5265337122764695
2300,3.1730308952925466,1.6105887055924828,0.5267707497660428
2400,3.1741938547141437,1.6152320496052937,0.5275794629464223
2500,3.1717030838734295,1.6227403257107054,0.5274895848565604
2600,3.1669749722634295,1.6289143231678365,0.5275480827414423
2700,3.1732831041288216,1.6387144737188928,0.5280170234216233
2800,3.1735611633395004,1.6414150183099916,0.5281526164828502
2900,3.1726004392304024,1.643022560688648,0.5286473684713939
3000,3.1704714404458207,1.6495814245005405,0.5283250856160383
3100,3.1620795192233087,1.6574320580553905,0.5281412505212526
3200,3.1715797837912403,1.6581316911891497,0.5287019282730089
3300,3.162757019027003,1.668540588601533,0.5287311495402401
3400,3.163672851593392,1.670585871554991,0.5281652150542829
3500,3.16240924895802,1.675683706590547,0.5280865907911424
3600,3.168175520964618,1.6813423874377378,0.5282114216012372
3700,3.1649468835175694,1.692209384132602,0.527824151199272
3800,3.1652122989010105,1.6933897398524453,0.5281315255088023
3900,3.1602072513391106,1.7037217958017674,0.5280310411255396
4000,3.1623090859595613,1.706779478189541,0.5277283891175178
4100,3.160637403969926,1.710016762903886,0.5276881628665107
4200,3.1549767873918237,1.7201594644617664,0.5268805077053199
4300,3.1606785184749833,1.7258394452306227,0.5268033495097947
4400,3.155113153192423,1.728371918861967,0.5267313427189219
4500,3.161340240197921,1.7357520143171103,0.5266520776897202
4600,3.1550088511077643,1.7372756157713358,0.5259213939463865
4700,3.1558635989492063,1.7438725463873292,0.5262023400294644
4800,3.148955936345357,1.75470772258605,0.5253267744006179
4900,3.1501817142724016,1.7567796448726813,0.5255087214312836
5000,3.1475542331124142,1.7647978448038177,0.5251972595167937
