milliseconds,EC,Z,Rho,Y,Fraction_Inactive_Channels
0,0.001671285578357436,-0.004805070396961709,0.010301309996678698,0.36067206979867633,-0.004516092748311348
100,-0.1585878652133489,0.0625093430307298,0.3839117172759296,0.45663878793662954,-0.40369334472209434
200,-0.28240461239856035,0.06715184788404499,0.6356953851968218,0.5803304654240132,-0.6393320982030005
300,-0.4189472249692663,0.07873475003876065,0.754231351173019,0.6938822023299324,-0.7560209884779423
400,-0.5441421464925542,0.08460013885328126,0.8508591423187143,0.8197210472652448,-0.8479652825983345
500,-0.6473744967147116,0.09398725115378513,0.8804669369794679,0.9069438352833233,-0.879661863320843
600,-0.6729385289145752,0.4132075612061859,0.06752846510443662,0.6126688181391238,-0.07110230922419988
700,-0.6061880687363848,0.17931346421359703,0.2626527817266809,0.8013626665827553,-0.25866728428382635
800,-0.5908398482936799,0.3159560427347371,0.17064624079950463,0.6373919773351948,-0.16458841919212608
900,-0.5355889205401635,0.21309841762077364,0.24576540680843548,0.6747599249001283,-0.24162604351449896
1000,-0.48439724259317796,0.2582942014798097,0.15822663289309563,0.5777009700686135,-0.17300775082431905
1100,-0.4437054160542314,0.23940592196636143,0.22347112284566537,0.5582281594285681,-0.22708179956819438
1200,-0.3968103243790369,0.2430889494245069,0.20019925174608585,0.5082877652458695,-0.20511268052749526
1300,-0.3545121741353644,0.24368349997345723,0.2335385956306669,0.47770076806955186,-0.22466654822882517
1400,-0.3067271273190706,0.22955266680738806,0.2355030961916914,0.4482145135225437,-0.23032451176408075
1500,-0.28416549448950923,0.2386964762687853,0.2367284022999507,0.4104581866624909,-0.2570258365682205
1600,-0.24020817949406015,0.22315466468997805,0.24876844491831407,0.3855092497999504,-0.2563179056455818
1700,-0.22807608853448985,0.233209665239981,0.27253891706771066,0.35331057018791434,-0.28559094856468503
1800,-0.20355009536900015,0.2156254547042129,0.27753161010334226,0.34686409413719116,-0.2947099897328807
1900,-0.19124084187122609,0.21319207482388416,0.3360762289033139,0.3359555905803539,-0.32207987463929655
2000,-0.1599883440555885,0.21105304154516918,0.28989089390026374,0.30144036992044376,-0.27751024343473224
2100,-0.18276386795317764,0.15014884184183125,0.4270397407653559,0.3917075798649773,-0.4159495314445509
2200,-0.28413471690835573,0.07326100631682378,0.6181150797193715,0.57443146995196,-0.633934703522186
2300,-0.4006186613312838,0.07690784191677559,0.7757078434243235,0.6956413563679923,-0.7569234822780169
2400,-0.5255979700103629,0.07876212647288515,0.8487428040142166,0.8109780946284272,-0.8476553048498626
2500,-0.6442279489753212,0.09201790579528964,0.8812568788772186,0.9033212766036938,-0.8785998471455054
2600,-0.6765120788940567,0.4279589231992801,0.11071845550823155,0.6065358913215153,-0.11629237434879318
2700,-0.6048474632067706,0.18361312528358317,0.23219461285009088,0.7963320335842571,-0.2362055721046565
2800,-0.5926871092298491,0.3243473671175545,0.1697309324929086,0.6406066412204333,-0.16862119970060865
2900,-0.5445256700759757,0.21546683463704078,0.2329639937811974,0.6788967760170284,-0.2349349804264226
3000,-0.4891351258454093,0.2656122031105495,0.17913167806887903,0.5739712979684153,-0.15785006882195457
3100,-0.437250921386094,0.24126705902058967,0.23864599495989078,0.5656342794863135,-0.2286717207428851
3200,-0.3980201206140985,0.24820062467998333,0.20457735291214826,0.5083255261685772,-0.2051706362106504
3300,-0.3497297458843916,0.2476752246206389,0.24546089762063442,0.46768884939388655,-0.24251080638333525
3400,-0.3042861618600226,0.23669785172922475,0.2400596009467937,0.4477770385505468,-0.22348350383227333
3500,-0.28148571312726484,0.23371753709988846,0.25207395543291117,0.4117708215758177,-0.25557462041350515
3600,-0.24553138531351892,0.22208678454891398,0.2512096551929996,0.38240693959796646,-0.2482554244142739
3700,-0.22066483553185856,0.23226438596397395,0.2698325006199116,0.36023417874190305,-0.28632588701029515
3800,-0.19427666086364756,0.21300698259642886,0.27484232687462967,0.3382184075731635,-0.27950644126353713
3900,-0.19715707402308974,0.2119421405615958,0.32110969457419697,0.32841101650032267,-0.3414889072669737
4000,-0.15351569279234564,0.2144237248608097,0.27759286107831943,0.30978706038874293,-0.2910407353737178
4100,-0.17833215081769885,0.14581524888347758,0.4052421735490889,0.39305919858822447,-0.4161722758451255
4200,-0.2729602431220974,0.07229688174808793,0.6262221838431921,0.5687375196513658,-0.6234159429742229
4300,-0.4120843766882169,0.07574185122347715,0.7626343940632833,0.6853567829003052,-0.7686968916268493
4400,-0.5179984396713441,0.08199109987323422,0.8523541343225315,0.805234621880238,-0.8440959511052956
4500,-0.6455978517851191,0.08883686940897907,0.8903659473194301,0.8983679804506692,-0.8815062302286494
4600,-0.6885529128037002,0.4419292045561645,0.17201423140976418,0.6119753439761679,-0.1662604111617911
4700,-0.6040671399757324,0.1789957708544844,0.2295758458246098,0.7900554427557425,-0.2354851258279616
4800,-0.5993371705442316,0.32332176801161117,0.19189065620656498,0.6359001734315874,-0.20135419768152307
4900,-0.5323311400444671,0.21254825631853314,0.22721089850885798,0.6810730662643817,-0.2281562644501079
5000,-0.49523231309359755,0.2687568085074226,0.1613280126509862,0.5834669772542137,-0.1599695428968997
