milliseconds,EC,Z,Rho,Y,Fraction_Inactive_Channels
0,0.008895447507996718,0.0025099787846773404,-0.0006537261349957254,0.3660957219716394,-0.007190660188803997
100,-0.15236535014683425,0.06416302932533854,0.38841112156230073,0.45652552767633375,-0.38602327939720477
200,-0.2773547127110752,0.07257371317048726,0.6358713546606136,0.5811304671833273,-0.6265825985893875
300,-0.4197570257924437,0.07075303859617998,0.7712335117660477,0.6995341520305393,-0.7585181992996128
400,-0.5297869505223191,0.07885696074218272,0.8499076011409634,0.8197646907471736,-0.8379456240663998
500,-0.6498109912145782,0.09240151667688237,0.8860469658312543,0.9068465487908024,-0.8963325467395619
600,-0.6722969199924139,0.4220403797710542,0.0865568581064707,0.6047139023773382,-0.07905556628160956
700,-0.6065009513340832,0.1825705515197173,0.2600331815039391,0.7965926520221521,-0.2612547833725337
800,-0.5986418099013562,0.32326343653902334,0.1536150360147271,0.6365158250571331,-0.14611939326097725
900,-0.5399711469298917,0.22203693467418334,0.23901347741660572,0.682504415314277,-0.2320352146431058
1000,-0.4865501506657379,0.26653392605878395,0.16436191031896916,0.5755069593934034,-0.17976914979281594
1100,-0.44514507184652935,0.24478585011269163,0.22359012105858736,0.5578698097783137,-0.21811570495992028
1200,-0.39500940656919903,0.2444667713954952,0.20974586536023793,0.5117754255110257,-0.20227871531335817
1300,-0.3509365936643743,0.24369338903973936,0.22274327249719306,0.46561733684324896,-0.22366573730505293
1400,-0.3206325719699857,0.23005024351632344,0.2436415589695142,0.438246397030857,-0.21941080398635887
1500,-0.2865935586578152,0.2360896888651367,0.2517315758552946,0.39562662193178627,-0.24713267382227552
1600,-0.25571496279860123,0.2255599424008541,0.2538415693146378,0.37554343456375505,-0.24846538771437907
1700,-0.2160875829396655,0.2285223569098166,0.2811580880494516,0.34804867733718714,-0.2770627479468251
1800,-0.19027761012864117,0.21466196596112502,0.28547907613046536,0.3378334154738567,-0.28067138866078073
1900,-0.1892650664930097,0.21974916965748573,0.3266915262377425,0.3332435597501407,-0.32497939763181816
2000,-0.1635925239649978,0.21092389603728523,0.29513240571953014,0.30056303133210277,-0.29560547305765605
2100,-0.175698471210823,0.1490223437325901,0.42581762522592825,0.3899082285849574,-0.4132609342894965
2200,-0.27225815576407353,0.07276647199759904,0.6274445093951024,0.5725838731184478,-0.63461114043774
2300,-0.41508629778925993,0.07311269185013361,0.7751807209715634,0.6885603281393069,-0.7776193673576997
2400,-0.536465298276917,0.07690566533752133,0.8525060346093775,0.8051961162896965,-0.8550593222100037
2500,-0.6468175213391326,0.09902538635056525,0.8888106462956773,0.9126978072031262,-0.8975827721132364
2600,-0.6737074995761974,0.4321854266198307,0.11421855392372397,0.6072751283288695,-0.12198238688023462
2700,-0.6185137852747657,0.17720666157568363,0.2528152766645581,0.7992878591253658,-0.23824776805907288
2800,-0.598699613647153,0.3164994213367314,0.17496858459372633,0.6372051534418057,-0.18163248568714266
2900,-0.5427607326526698,0.21637022774855674,0.23554734261437574,0.6847025495659492,-0.23668577497651933
3000,-0.4878968933098499,0.2693606896250817,0.17864574057088392,0.5855348955327652,-0.16662350830539036
3100,-0.44676337774476965,0.24018398593927348,0.23579883437432492,0.5596096389324248,-0.22425616224873382
3200,-0.3869864016657673,0.2483884736656382,0.18892648848440177,0.5094677182170236,-0.19508775952085294
3300,-0.3505331568111055,0.24281635189100198,0.24522287617737226,0.4721805137334096,-0.23396611205416035
3400,-0.31379724813784465,0.23423986959433507,0.21837897115048766,0.44312906947567804,-0.2231556750196797
3500,-0.2892513364134422,0.23853822374331338,0.24658614716220234,0.3969847155774495,-0.24071964371227772
3600,-0.25153204860295564,0.22505830825832088,0.24511374100862496,0.3811058602691662,-0.2508641932561922
3700,-0.22464208408848496,0.22521199610800444,0.28216820380909824,0.3626932596885231,-0.28035035271198117
3800,-0.20060848939292136,0.21254264348741173,0.27402978064645045,0.33849343238834834,-0.2895092034075482
3900,-0.18221005932041145,0.2107915817872029,0.32990483918308267,0.3404291480538802,-0.329681817460788
4000,-0.16639333064642287,0.21909525744013145,0.27458003438880835,0.3121942348399898,-0.2843660537865331
4100,-0.18643272593871968,0.14956731530050588,0.4068573090046685,0.39373322322001797,-0.40717359160191846
4200,-0.2827963699166918,0.07202019741193964,0.6121287478867914,0.565503849748147,-0.6298985061519735
4300,-0.40510599982440054,0.07525663953350821,0.765796934183615,0.683633263766889,-0.761936769007263
4400,-0.5213379218374157,0.08598706615214843,0.8491902987162083,0.8000530944155821,-0.8409726499769495
4500,-0.6415079622930021,0.09115106570517731,0.8809480786333977,0.9056134550569103,-0.895489825953073
4600,-0.6777651320088441,0.435590730517799,0.16677722926966945,0.599095102689075,-0.17425892788506506
4700,-0.6130934063705178,0.18504624499492608,0.23733403436062714,0.7943188147216257,-0.24639985322108957
4800,-0.5960584697428287,0.3241215868712268,0.18993591338165008,0.6454094712784474,-0.18474554801871051
4900,-0.5371230668705127,0.2129884937793422,0.22385017166254179,0.6907097745702305,-0.2366602822512586
5000,-0.4940484051226376,0.2703536953237016,0.1712435658742003,0.5782524539303356,-0.16990141288922542
