milliseconds,s_glu,s_pyr,s_acetate,s_acetald,s_EtOH,x,X_a,X_AcDH
2200,14.998080011858056,0.0010884369953569365,3.1059493643973264e-10,-5.643121501944564e-09,1.9799022796047114e-10,0.0021723560066215044,0.21732451388786073,0.006498638638589029
2300,14.997895061429013,0.0011880566831531545,-1.649738621345465e-10,-2.1808006477077774e-09,-4.716396818003541e-10,0.002160254826431725,0.22536799597539744,0.006411606105753277
2400,14.997675447521566,0.0011934872584177857,7.2601371279911e-10,-5.018195276134036e-09,-4.436159808543678e-10,0.0022048161509843197,0.22885179848668688,0.006362123450623123
2500,14.997581105982565,0.001340152161252894,-3.4812657432914457e-11,-8.174648920479567e-09,4.864406690257956e-10,0.002222710942258673,0.23594105801629797,0.006315747078532793
2600,14.99742305261326,0.0014217342446621601,4.304994379951115e-11,-4.307094755558465e-09,4.670847133793367e-10,0.002252090800448983,0.24333251433519004,0.006306818398158229
2700,14.99727185547958,0.0014949145999376343,5.85713115060959e-10,-3.0818554168889032e-09,1.75877853366461e-10,0.0022540394337724435,0.2519542522635616,0.006261863165586229
2800,14.997185555614257,0.0015715199537972475,4.22898769137722e-10,1.7569353368394987e-08,-7.769917914066339e-11,0.0023039861475631614,0.2548568546347208,0.006220009125555238
2900,14.996990522997624,0.0015709544830386267,-5.6326510122941e-10,-2.0717318381676925e-10,5.722125831227074e-10,0.0023430495369746287,0.25996410570342454,0.0061357079639399415
3000,14.996933102390543,0.0017413035063568462,-3.6060357824324017e-10,1.2516074275877999e-08,2.925338429390863e-10,0.0023798438107211243,0.2655838604681675,0.0061204811933024145
3100,14.99673476916469,0.0017631436029127024,4.965528066376948e-10,1.6279239970198436e-08,-7.665178604495936e-11,0.0023780852491267802,0.27769368652340837,0.006063472601383987
3200,14.996467090476733,0.0018922702414785671,6.783384614815547e-10,2.5841949805750455e-08,-1.1011603048444962e-10,0.0024471569784903003,0.27804286757068186,0.006022470450680641
3300,14.996402284080677,0.001945933397094126,5.669600087280281e-10,3.4280911119191766e-08,-2.5115714317679755e-11,0.0024470936897991935,0.2880516324943639,0.005938310012034713
3400,14.996140359081203,0.0021111661759418204,7.506713437317244e-10,3.885487620309502e-08,9.820837358942763e-11,0.002498321617523365,0.295813016004619,0.005935009783264313
3500,14.995867012734669,0.0022248158653390463,1.1708753788104157e-09,3.725701607465018e-08,1.2420751804973597e-09,0.002531702840814775,0.30438439676483064,0.00583203597894327
3600,14.995706654254207,0.002278381722211003,1.7667056077104936e-09,5.9126688972121136e-08,9.766441681206058e-10,0.002602792816901196,0.3118006353228924,0.005839992045975259
3700,14.995552286726419,0.0024055778101513456,2.8672541477821576e-09,5.9514000444325035e-08,1.0933406711099115e-09,0.0026444136724351848,0.31865281594593914,0.005754418031210869
3800,14.995326911673759,0.002543710281188172,3.829996092323384e-09,8.786251231131382e-08,2.2158468103586887e-09,0.002668338591527552,0.32055601619645196,0.0056921502357308055
3900,14.99509682979189,0.0026220370064293573,4.967853909915093e-09,9.670773799095662e-08,2.476446504685416e-09,0.002720110366902469,0.3304635716300479,0.005704181681590438
4000,14.994848077610598,0.002827162206923427,5.724544118786605e-09,1.2389784504475215e-07,3.6985122465017512e-09,0.0027769589851908243,0.331565425801005,0.00565153354324789
4100,14.994669157674302,0.0029008434999991755,7.756602096833525e-09,1.6811891257148116e-07,4.488069963812125e-09,0.0028578664591456912,0.3409979047644147,0.005622337922939241
4200,14.994436947461796,0.0030460373649989084,9.932114797695115e-09,2.073624901779227e-07,5.8822426275396945e-09,0.0028966067237102123,0.3499600214355318,0.005550889960017021
4300,14.99416572898389,0.003211825813170528,1.2354053355642218e-08,2.456952579802895e-07,7.617143607141162e-09,0.0029616152612471926,0.3519698495154028,0.005512818125929029
4400,14.993828330996541,0.003399871455969105,1.6443167826978358e-08,3.0682091497603826e-07,1.0454793665549521e-08,0.0030187312437371322,0.3607441867966347,0.0054462529587111065
4500,14.993550350153203,0.0034357676358061705,2.1469239548676628e-08,3.879809269906523e-07,1.326258222869096e-08,0.003095679294616509,0.36886005090605223,0.0054340723920836805
4600,14.993280465251086,0.0036325362656477412,2.8685610178218086e-08,4.7633857120736345e-07,1.753143095531773e-08,0.0031651225592919663,0.3705985429965395,0.005399533567372361
4700,14.992829032185062,0.0037967781274158116,3.652597650721022e-08,6.008832053250423e-07,2.3074938263946895e-08,0.003242250954042557,0.3794466863758978,0.0053503654338367445
4800,14.99271597989832,0.004021282521247956,4.648269267310889e-08,7.48452785352825e-07,3.0127015732740585e-08,0.003315562620061931,0.3784825566314631,0.005349486468387
4900,14.99225338958817,0.004180079419282419,6.009138239618356e-08,9.272343142881888e-07,3.880401262049763e-08,0.003393774380998678,0.39047626824355647,0.005300479247691063
5000,14.991951453724209,0.004373953089900803,7.80009659142801e-08,1.1295533665870258e-06,5.0868266981956284e-08,0.0034707439311405536,0.39329796045074233,0.005270268119643192
