milliseconds,G3P,PYR,ATP,NADHm,NADHc,Vm,Cam,Vp,Cac
0,29.50087660541323,10.50651506452661,3699.6932905089734,59.24703845228723,10.352858904222153,100.20676038870621,0.20002579905357618,-70.00006443374215,0.10000004618207725
100,29.465107930108275,10.51272137432742,3699.686583443661,58.98968124023833,10.360071743533656,100.21083672187527,0.20002704637647228,-69.99966827782094,0.09999987731472607
200,29.477923486180764,10.539722385188375,3699.687064947885,59.36660049636829,10.370410218980458,100.2204843514065,0.20002663689416358,-69.99984986606434,0.09999984675934456
300,29.447220037375924,10.549822931847045,3699.68116614594,59.59608621577699,10.371672961747963,100.21714484850902,0.2000280137835023,-69.99965693395285,0.09999985454271869
400,29.440525292986415,10.5568292793203,3699.675411593229,59.377937305162845,10.382193027810098,100.23221759795031,0.20002766838748132,-69.99928619598369,0.09999956483757019
500,29.444212310309513,10.569987433779685,3699.6685991574705,59.50035832278344,10.402169165239796,100.227923463986,0.20002832078545402,-69.99915062116321,0.09999959890766216
600,29.42101216501769,10.565835528961022,3699.661603574271,59.69968752272856,10.41063430273798,100.24066681223619,0.20002954168994377,-69.99932475198668,0.0999993567680157
700,29.409993224467943,10.589538694466224,3699.653762692792,59.79799688718263,10.412395477821008,100.24247987526914,0.20002890122647232,-69.99890006607438,0.0999992295480857
800,29.410297575603618,10.579290247680808,3699.646534183944,60.24240264819799,10.410615075757264,100.25392637793534,0.20003017082750857,-69.99888563866573,0.09999937691324415
900,29.40315293725385,10.600088596409016,3699.6470676508343,60.15966570481513,10.42103767051613,100.25784939383108,0.20003065880523976,-69.99859692033606,0.09999928565758108
1000,29.39783218572661,10.609225240978054,3699.642017336416,60.59032136478196,10.429172797348002,100.26599887657271,0.20003150374681664,-69.99856988575543,0.09999899539595437
1100,29.372554635427754,10.622999078608453,3699.6381653670446,60.72037307676003,10.438716171226227,100.26519675658473,0.20003246179106077,-69.99841632109427,0.0999988938504397
1200,29.37225486092633,10.63679813173597,3699.63094807341,60.67985069901556,10.436317213727849,100.27640498930386,0.20003213386882973,-69.99829602777301,0.09999898034169205
