milliseconds,G3P,PYR,ATP,NADHm,NADHc,Vm,Cam,Vp,Cac
0,26.61180884952278,13.410832143091142,3698.2194281691154,80.74163126766967,12.378697674932614,102.83714617486177,0.20018421576568343,-70.00002104020231,0.10000009909436483
100,26.594099198667053,13.422191633218947,3698.219905839838,80.71578937613114,12.400803961514479,102.86593844807835,0.20018407246217018,-69.99979120667537,0.09999977963397191
200,26.60670102684114,13.42447415071773,3698.2206959539603,80.78425820006946,12.404907296779227,102.85465222155291,0.20018429719143763,-69.99955474336467,0.09999974956951635
300,26.57920069733828,13.436727264207738,3698.211045068395,80.81528319429252,12.401733977713755,102.86850394657405,0.20018506405689537,-69.99948729298623,0.0999998008236361
400,26.575918941035155,13.434002965701492,3698.207615775286,80.7981516353914,12.419760127166024,102.87687467483353,0.2001856894381718,-69.99952704115417,0.09999951067579195
500,26.562080521298345,13.446297411418296,3698.199753450267,80.85752198485595,12.418335807159835,102.9087021068556,0.200186078460479,-69.99939521756083,0.09999960545796185
600,26.54889353448099,13.478242398812068,3698.203658784314,80.85448536441653,12.419943863827392,102.91585573322257,0.2001867027930834,-69.99918675655485,0.09999947904383188
700,26.564738587217345,13.476470261322845,3698.192105256532,80.91732297757187,12.435279047904208,102.91139933213542,0.20018711588956475,-69.99891238186123,0.09999931776712027
800,26.54375871963847,13.474044291243121,3698.190975952511,80.92927553091629,12.441129652065603,102.93407301312769,0.20018793739940097,-69.99900799495256,0.0999991430722417
900,26.547012194192142,13.490700400872694,3698.1930162603553,81.05677081941023,12.443352853308742,102.94445476748857,0.2001881032088597,-69.99895860885653,0.09999925411620893
1000,26.51629017216381,13.50880071131935,3698.189047286379,80.98964360544267,12.456089050415256,102.93749044287517,0.20018872364652496,-69.99862530846812,0.09999916023715037
1100,26.515751415035968,13.49768505361061,3698.1819647597135,81.129451102988,12.45210137569357,102.94823698154951,0.2001903624822689,-69.99852450307084,0.09999902385364945
1200,26.494199206787822,13.520733790086801,3698.176303691714,81.11821361963169,12.468860471377255,102.95098640188299,0.200189740373576,-69.99854295353144,0.09999882563040638
1300,26.49691141427776,13.52242523497321,3698.1715220746687,81.1424623569939,12.46532677074391,102.98535261013419,0.200190138784365,-69.9981907417243,0.09999891622002478
1400,26.495467791803403,13.537392527419573,3698.1723718970243,81.21684441020001,12.482273945726506,102.98284425149181,0.2001918322267771,-69.99828342033616,0.09999858058857442
1500,26.4888206684397,13.548517187695257,3698.1646419514145,81.19938056025788,12.472058624422646,102.98895986176022,0.2001916664477841,-69.99815887214525,0.09999868903389127
1600,26.48259886678209,13.541932611751513,3698.168598032611,81.20906161588641,12.483902936544732,103.0015202721112,0.20019240846878844,-69.9976588357785,0.09999844697677863
1700,26.47377584909521,13.561144413911023,3698.1585491826436,81.22542755090726,12.486660901398357,103.00784574585887,0.20019286596930705,-69.99770719614041,0.09999846430122776
1800,26.452621451789984,13.580688873387755,3698.157098834866,81.33398609199193,12.50111268084171,103.03601260371624,0.20019346944207544,-69.99770140128112,0.09999840788345585
1900,26.43997536736417,13.583568567771039,3698.15694183065,81.29585981531619,12.513476380114096,103.03922026876039,0.20019400182416688,-69.9972582548631,0.09999827276277869
2000,26.42265796458465,13.579482803570285,3698.148358905795,81.42923954177175,12.514872686039231,103.04137787687212,0.20019493184019493,-69.99741409443452,0.0999982002894874
2100,26.42816192268165,13.611089014005994,3698.1514480687756,81.38340560325902,12.522961525189013,103.0623287853827,0.2001951687584545,-69.9971653951547,0.09999815663380972
2200,26.417593592448227,13.614316272145789,3698.137604866462,81.4088483484688,12.520113222675786,103.05975397809979,0.2001959252842814,-69.99697306607244,0.09999795136219469
2300,26.397142341834805,13.611360577030364,3698.1357972577484,81.50165092659151,12.522926896429375,103.07366741863679,0.2001959068039309,-69.99704428350356,0.09999790048730205
2400,26.4055244974414,13.620403961104648,3698.135487379961,81.45376188433575,12.535512857210596,103.07912422916826,0.20019645737452213,-69.99692597207694,0.09999777933932512
2500,26.387671365306275,13.642718641337726,3698.130133245571,81.49174295113342,12.543605572980129,103.10713037188805,0.2001974438527558,-69.99660139191562,0.09999761452196299
2600,26.391086507007127,13.635246051009625,3698.1252130013268,81.60889842186948,12.549082844567666,103.10123444554407,0.2001981245268677,-69.99641904296264,0.09999753692567709
2700,26.377941677751082,13.65794038368454,3698.1194035551666,81.6591483113901,12.552406964112594,103.11355172887085,0.20019762745459443,-69.99624412442944,0.09999758023915652
2800,26.35568763480869,13.658578306175386,3698.1240529530296,81.63817293300585,12.561324327334525,103.10975854418534,0.20019889807796945,-69.99611388366446,0.09999735523037265
2900,26.350115586524026,13.671749097479182,3698.112443839432,81.63392696119644,12.563149039542196,103.13166390835349,0.2001989382891902,-69.99599356253674,0.09999725349919587
3000,26.33188540867429,13.691814099487724,3698.1126390752866,81.70242425146256,12.571204263988939,103.13445681138607,0.2001992311139861,-69.99578967798817,0.09999712856955453
3100,26.34847614587312,13.695467662309017,3698.1099178544864,81.69094057801713,12.582560749935219,103.15408684922942,0.20020071389722957,-69.995837675899,0.09999700911707075
3200,26.321701016088383,13.69214398151775,3698.1097050681706,81.79766583608775,12.593232179738402,103.16078542484578,0.20020066862746008,-69.99588432088177,0.09999692974417841
3300,26.31735380417758,13.719891521170464,3698.0987497716083,81.85053316580185,12.596693100201,103.16532789962017,0.20020082285125287,-69.99564016549266,0.09999685208427153
3400,26.304125716981506,13.70958564257252,3698.0942209306413,81.87096443653074,12.605674222556829,103.18183407992518,0.20020238063534326,-69.99560308047681,0.09999691237051161
3500,26.296093587408482,13.731672630224207,3698.0972970997486,81.88399921608251,12.597999587608992,103.1885186089457,0.2002022847102455,-69.99549848436673,0.09999669807646024
3600,26.298380066914746,13.739988336707876,3698.098001489084,81.92783752079362,12.605397361985165,103.19689101986805,0.20020365894461373,-69.99498102042419,0.0999967867399382
3700,26.291598895778225,13.74199807974184,3698.0882635750677,81.90678683270441,12.614546023682658,103.22105194628313,0.20020399618554346,-69.99487815529743,0.09999655483764115
3800,26.260922445334156,13.76270623862843,3698.0825522204696,82.00624478113751,12.62646122393643,103.22438271000915,0.20020437605360958,-69.99487203912783,0.09999652044177083
3900,26.274011347416,13.77036694174995,3698.0835435357917,81.96904745149187,12.628440033045973,103.22851894824002,0.20020409783554807,-69.99475010692542,0.09999651035818119
4000,26.259993939722744,13.78341758646063,3698.081881327922,82.00121040640785,12.630689624162757,103.24547828313443,0.20020549955400435,-69.99449399587584,0.09999627595323458
4100,26.238076452343307,13.777112726232163,3698.0708799469935,82.10198890012848,12.634332850330376,103.25352927126893,0.20020604026684088,-69.99465070709871,0.09999623501815046
4200,26.24721929845145,13.777417414087724,3698.0762553070363,82.07395314521533,12.652922325049587,103.2545507338752,0.20020676661651665,-69.99426026421916,0.09999602866130346
4300,26.215946738133034,13.804186764282107,3698.0636136746293,82.14907311078973,12.648937436927367,103.28536667933017,0.20020700514519493,-69.99417307995832,0.09999601609842153
4400,26.23193297799245,13.815201768787347,3698.071316332286,82.15834571494992,12.655369560503575,103.27683767441552,0.2002072801591268,-69.99400737328267,0.09999595516808031
4500,26.21327254658552,13.823332747374527,3698.061195119132,82.15372148882174,12.673231195976186,103.28454594231447,0.20020797845352747,-69.99396859001146,0.09999569701897687
4600,26.215373870031332,13.830726129478592,3698.0558858577924,82.23898647339023,12.675190405363269,103.30716824248562,0.20020827885884201,-69.99373200144366,0.09999568275487664
4700,26.20575353301347,13.846177109344165,3698.0557723765037,82.21294601259987,12.677077029682183,103.31490288663299,0.20020955772217416,-69.99356721643075,0.09999567266926182
4800,26.181999677634586,13.85556214814109,3698.052192863968,82.26438056425393,12.677892417270694,103.32298270014714,0.2002090158325595,-69.99374059114594,0.0999956422619535
4900,26.163668604422746,13.842328119439106,3698.0472266610077,82.28115303083382,12.68758408216697,103.33875744188805,0.20021055185391157,-69.99324492958846,0.09999553118316523
5000,26.17295070285711,13.850279717586849,3698.0467943921394,82.37326931105883,12.704791227788409,103.32848947778898,0.20021054805710908,-69.99340349397899,0.09999536174541968
