milliseconds,C,M,X
0,-0.0031570962552137723,-0.00018207922036677813,3.4636545627720194e-06
100,0.0017975251073045254,-1.2208953454899765e-05,3.6067096610044723e-06
200,0.007685165443024132,0.0004009963530728087,8.454497365748866e-06
300,0.015204148238976496,0.0005007187669837954,1.2580661304185904e-05
400,0.019682516722291134,0.0009551991100047355,1.6537938886838424e-05
500,0.021768302599703238,0.0010219304391958298,2.023973636475962e-05
600,0.027452892853616132,0.0013095390941916276,2.1194166483884242e-05
700,0.03755978285038604,0.0016274838862132808,3.328102152743117e-05
800,0.04143852922129958,0.0015877790414993696,3.0237606804896253e-05
900,0.042320461461251235,0.0019252953025515002,4.083419746441615e-05
1000,0.04732294596809661,0.0024082166530244057,4.1484798011669106e-05
1100,0.057759392789126535,0.0022350077606408435,4.933094584689123e-05
1200,0.056385947292207514,0.0028022674736619476,4.7767568578712106e-05
1300,0.06810472801044391,0.0029429476685383154,5.6946567342550963e-05
1400,0.06785233677931674,0.002991174018308725,6.445936868543562e-05
1500,0.07382192053433977,0.0036460383662594645,6.805670648919104e-05
1600,0.08246879714436856,0.0035012309529339016,7.014021040665625e-05
1700,0.08784414356502643,0.0038212211333644953,7.703125009532603e-05
1800,0.08758700689855503,0.004319575208993797,8.080998943412081e-05
1900,0.09311706917611122,0.004389739331013605,9.399162705183529e-05
2000,0.09868772941773951,0.004652279135191534,9.605735585539938e-05
2100,0.10708798857629263,0.005362851743738339,0.00010256880084701285
2200,0.10822758383207448,0.005624934243023388,0.00011002408393506769
2300,0.1162201382425128,0.00593278963298434,0.00010863979826296258
2400,0.12141758139990819,0.005866632165685508,0.00012130084174737571
2500,0.12483300889367734,0.006564650661506399,0.00012402730096498877
2600,0.12649228725386572,0.00652201335188738,0.0001329482859400147
2700,0.1326289664063469,0.006821878540745739,0.00014485470177670536
2800,0.13593472303947346,0.007560308363722292,0.00014288846011245273
2900,0.13958876806057535,0.007759649941929858,0.00015664796014856612
3000,0.14917989643479015,0.00817689364570603,0.0001648932681103194
3100,0.14995896956660315,0.008578280998942232,0.0001708224828049655
3200,0.1559344057055246,0.008687244406720552,0.0001820716457571955
3300,0.1588206468788297,0.009157212811466555,0.00018469303069187896
3400,0.1655508143691532,0.009515305017470263,0.00019710362444398088
3500,0.17154284474324757,0.010053476702653313,0.00020109679516718243
3600,0.17393340789365405,0.010397954196357364,0.00021684810031404262
3700,0.17911267844253945,0.010950638343071462,0.00022289922463378435
3800,0.18720427556084274,0.011530354896810868,0.00022879138997503734
3900,0.18769429079101538,0.01205673335553831,0.0002411619733714502
4000,0.19754222313212894,0.012271968195541983,0.00025242174088894315
4100,0.20321051222399358,0.013082785354556965,0.0002565802314852673
4200,0.2079018533833987,0.013226912987636263,0.0002683652174249788
4300,0.21248431696288755,0.014172694976439403,0.0002775755308880887
4400,0.21598019805012394,0.014742634774327147,0.0002917814634795841
4500,0.21981451616988137,0.015230861131097605,0.00030203062128774603
4600,0.2280195657131065,0.015809099185710784,0.00031425991202108187
4700,0.23155241921116052,0.01607835063858063,0.000328991659141481
4800,0.23395255529717926,0.016935078143797563,0.00034618100740990357
4900,0.23938980279759647,0.017630311159395534,0.00035387085384325207
5000,0.24657516422928524,0.018199798155809733,0.00037020976490529826
