milliseconds,C,M,X
0,-0.0010768508645745466,-0.0002301735617877465,-2.2120063792102493e-07
100,0.007476847320782099,0.0003507531650016251,-1.4474225439995722e-06
200,0.0072795973713808216,0.00022150790296653807,3.6142033824899605e-06
300,0.011622003604616722,0.0003791115988292181,1.4032078329822582e-05
400,0.019038493197411153,0.0010542924683079676,1.3212474877278459e-05
500,0.023808956266679827,0.0011320037905700917,2.0849044581318444e-05
600,0.03181480168577661,0.0014514574293819822,2.711923499465343e-05
700,0.037781145287559825,0.0012265519155743227,2.5762843968465767e-05
800,0.03732867720476769,0.0016244631174602544,2.7298260305015202e-05
900,0.04515710923430949,0.001964971842647183,3.443732151039278e-05
1000,0.04715604987197444,0.002280456981505494,4.400725509751984e-05
1100,0.05366222398125721,0.0021702774227709224,4.701807927253063e-05
1200,0.06109863701324031,0.0026827688367868064,4.798415420373379e-05
1300,0.06558981299156637,0.002795574949443503,6.0521856337728564e-05
1400,0.06865916000950154,0.003276674912350947,6.111879340568695e-05
1500,0.07804101737592126,0.003681403746698186,7.16665489320364e-05
1600,0.08167103089918362,0.003702265022527682,7.364388537085332e-05
1700,0.08522953210709973,0.003833614671236078,7.971731798066164e-05
1800,0.0909202331138061,0.004405097226596395,8.299491472522205e-05
1900,0.09264496709156947,0.004401089392407602,8.858528228574361e-05
2000,0.1012740760126682,0.004685785044377413,0.0001003484555696952
2100,0.1009360780425916,0.004965201821092234,0.00010349723173350473
2200,0.10573037484191235,0.005676285629126808,0.00010570493008680016
2300,0.1137714763571076,0.0059037018431226,0.00011594581218534436
2400,0.11632956537287366,0.005908811761979205,0.0001197550960697438
2500,0.12030347673126346,0.006124681554332384,0.00012938607001744589
2600,0.1304808072743323,0.006470264950319081,0.00013332481257874107
2700,0.1316108813937784,0.007191169603415976,0.00014473437951545898
2800,0.1386970951490372,0.007612505065545041,0.00014810890616507208
2900,0.14099916889311237,0.00799279393878848,0.0001584960898989652
3000,0.1446666108053237,0.008395987672879517,0.00016615602218155543
3100,0.14989912628420807,0.008738112860516217,0.00017269688111994552
3200,0.15766987634829052,0.009178543315964911,0.00018259756419031868
3300,0.16106359764877204,0.009331564215470768,0.00018269589959697544
3400,0.17028518109402216,0.009980292487697712,0.00019478746676085772
3500,0.16920838361563315,0.010354385695557385,0.00020765641323443088
3600,0.17658335030471006,0.010590213018321387,0.00021639941893658246
3700,0.1804542237188093,0.01102833911009179,0.0002219694295886965
3800,0.18589552577228408,0.011535342079760471,0.00022769830482630233
3900,0.18961022404173777,0.01215724178481457,0.0002427746299216298
4000,0.19385321228009025,0.012593998118983981,0.0002505520752326344
4100,0.19983151563154952,0.012942975140425835,0.00025751298259255484
4200,0.20582444686688806,0.01330414633459674,0.0002689540159417022
4300,0.20673671504554858,0.014201516212180626,0.0002864705277050779
4400,0.21605751068952198,0.014353157359471775,0.00029845487298440387
4500,0.22101799700639135,0.015077538522436713,0.0003058690775862043
4600,0.22463652937143272,0.015674277192809886,0.00032093681090842707
4700,0.23264888525515517,0.01599815818034865,0.0003277715615023456
4800,0.2312425141122126,0.016688919650848913,0.0003454196466516582
4900,0.2391739319522491,0.01771464478992986,0.0003557561665058186
5000,0.24376600451097435,0.01815492280919902,0.00037072102105861673
