milliseconds,E1,E2,E3,E4,E_E1,H_E3,H_E4,E11,E12,E23,E34,E24,E44,E11P,E12P,E23P,E34P,E24P,E44P,G,S,I,R,O,A,E11G,E11S,E11R,E12G,E12S,E12R,E23G,E23S,E23I,E23R,E34G,E34S,E34I,E34R,E24G,E24S,E24I,E24R,E44G,E44S,E44I,E44R,SigG,SigS,SigI,SigR,SigA,SigSP,SigAP,SigG_O,SigG_A,SigSP_G,SigAP_S,SigAP_I,SigAP_R,Empty,P3_A,P2,P3,Akt,RsD,RsT,SigRP,Raf,Rafstar,MEK,MEKstar,ERK,ERKstar,OP,AP,A_SigG_O,SigA_G,SigA_G_O,SigO,E13,E14,E13P,E14P,E13G,E13S,E13I,E13R,E14G,E14S,E14I,E14R,T,E11T,E12T,E23T,E34T,E24T,E44T,E13T,E14T,SigT,E1_PT,E2_PT,E4_PT,E_E1_PT,H_E4_PT,Aktstar,SigAP_T,E,H,fint,pERK,ERK_MEKstar,pERK_MEKstar,pERK_ERKpase,ERKpase,ERKstar_ERKpase
0,273.7894704157971,157.26893754313838,294.0766592594373,403.74654214329246,-0.0028953473007022595,0.1473615848286587,0.1393972789745754,-0.00017710958601401946,0.017649349198816423,-0.012920546270956363,-0.04260096243167025,0.3486256254671917,0.2835072686722421,-2.452031561460391e-07,-6.263453466858807e-06,0.007089157924735689,-0.0003213750365654337,0.004027559762510665,-0.0026861087081285692,82.40626593120075,11.495726041900511,46.39727329841016,93.54616925150587,82.30075483467282,43.103780405685924,-1.1465959893601202e-06,-3.7659736711678945e-08,9.772851487295288e-08,-3.921138410941819e-05,2.3390812571925444e-05,1.3271442845259687e-05,-0.00011643328515616306,0.001965474893064866,2.928067908694508e-05,0.0811319618066756,-0.0061314067365854635,8.389628335875867e-05,-1.3718623146065906e-05,7.832968631276605e-05,0.0006480018656664528,0.0026045340908987793,-6.065377363807727e-05,-0.036070732617649225,2.5983091659223656e-05,0.002069423031657541,6.82087291458781e-05,-0.015318440760975284,0.006179278844809921,0.0012192518912128433,-0.0026130417599717452,0.09029154235277843,0.0009788456359098145,-0.0019374931906623555,0.00026057116648350984,-0.0025742689693954938,-0.000897795619215648,0.00026476800898781876,-1.3340065993419113e-05,0.0009592096309061026,-3.832769274099598e-05,0.02882256844817128,0.0015292947361138726,197.001222814289,0.0017034934578734208,443.9964979086674,95.69996542398569,0.0002118756106181655,-0.032742504539023894,743.0097570868326,0.0005685198158153123,771.9945673930498,0.0021534350693745976,750.0802344175946,0.04412644434978248,0.0012134206697450225,-0.011416271456906824,-4.0747279344622705e-05,0.00023261167463359015,0.0001390518015131315,-0.0007985890427944645,-0.0002443495922490854,-0.003664518430916011,-1.4749242600678928e-05,2.6410274370147244e-05,7.746123159961058e-05,9.443261138048323e-08,-1.8351151097919697e-08,-4.4194866172185885e-06,-2.125503010295969e-05,3.026737413747448e-06,3.366879224166942e-06,-0.00016730683485051542,499.97621879812897,-1.3758515441585432e-06,0.0001537565700002798,0.07609656163920982,-0.0002261689936840962,-0.12587519921259385,-0.032712451096462994,-9.51976181373523e-05,5.496023020883314e-07,-0.01723668325634189,-0.2914714775508982,0.4040738379784951,0.2893573710428875,-0.006345146706933673,-0.10518479627995538,-0.008461452578272148,-0.0007336987084920157,10.000702687520363,9.838155727046585,0.0009981287640456514,0.046382158710260364,0.004325182777677456,-1.7175732216515475e-05,0.0033453666707351976,-0.2537473296757255,34.57438675450198
100,272.90983041832817,141.90537765694816,291.40973223034183,388.0899149786484,0.0013150995514338774,0.6367887871123872,1.4867270805850048,3.773304594769522e-05,-0.05130794945209137,0.8002609851850724,-0.1659649376079738,9.491260780854347,-0.5008409369591855,-4.0395100687190105e-07,0.00011906733128326261,0.03970473254348671,0.0005626523414479263,1.105664372802286,0.0029845055760014537,82.38672580626347,11.487834110716568,46.39980539252334,93.34819216094165,82.27913574914254,43.05079541297753,8.347063107341161e-07,-4.553392000710626e-08,3.681475395076612e-07,0.00019617504124318328,0.00018730127501175915,1.9323616013400088e-05,9.177131871000851e-06,0.001030062846614855,-0.0002012230183275907,0.05985758516630862,-0.0009108981270828133,-0.0001400164232046825,0.00013213235747383566,0.0013363105756370812,0.02205570965786648,0.008789661285276768,0.0018071751828393496,0.35899706598847686,1.815754388215157e-05,-0.002374589960778788,-0.0005373102670791546,0.061975852437441754,0.020688853298724056,-0.006119702173030374,0.0028525782760735387,-0.03003558999539728,0.0007339704736821975,0.006988678485084352,-0.00029873191625453996,0.00100017354789373,0.00025963901824502033,-1.0425780383320379e-05,-6.185036283733225e-05,-1.0992196385511884e-05,7.76677836432524e-05,0.24015559060868208,-0.0022813584774044947,196.9971569885723,0.0013491514512383,443.9979690285455,95.70016450684956,0.0015954503025806565,0.36348619383934,742.9898023465819,0.004364843461370035,771.9967674793829,-0.0009986585415723015,750.0731683955039,32.11664602170811,0.021982774467590196,0.062424766546551796,-0.00011550049696640216,-8.417012164098285e-05,-9.635194559199916e-05,0.0033939794000362247,0.00240781518660197,-0.009271567368697012,3.0250437410887648e-05,-1.5135362464090946e-05,-3.706379105331451e-05,-1.7677320952638526e-08,8.349018279203841e-08,-3.4010649317767816e-06,-2.9648787197018828e-05,-1.0063442015500702e-05,1.4048477270590864e-06,4.245171066877623e-05,499.4198570722732,-2.500411662528143e-06,0.000411788918924314,0.036535282561579424,0.00014361521685395015,0.5918605703795047,-0.0027171528677093805,-0.00022151309684073395,-7.546461755619728e-07,0.3309069311928216,1.4222801106227958,3.2553403321459036,2.208296859486971,0.008733979428651312,0.2390865279860156,0.0006073438070505579,5.914106955512092e-05,10.000948949115203,9.40584891300211,0.0032726820540523805,0.4570362039921186,-0.0036862082394654707,1.1867186176308177e-05,0.027337111341260233,33.06066506235834,2.0245513586741346
200,271.1373939156391,127.22787347515523,291.1214665561788,371.1692362038381,-0.00019061157143202565,0.6615097257551439,1.996498113751571,-0.00020002912640726872,0.04215949612292702,1.840037377002786,0.07973465457556393,17.709466672127828,2.012865808551949,-2.3786089515734495e-07,8.908200397828646e-05,0.07299130434180827,0.0006593459936111103,1.023600126837198,0.005786908928667774,82.32518728260354,11.463536812240234,46.39044000886583,92.43104463886858,82.25272640155379,42.99418342698208,1.4619202497234938e-07,-4.271036829337503e-09,9.331047045730072e-08,-7.534647504253938e-05,0.00018956097089913704,3.6140579892693336e-05,0.000867800564856903,0.003279151063478153,0.004507051951269088,0.15244036852056375,-0.000592335952789266,0.00013376099941130317,8.60977188774811e-05,3.452458586215845e-05,0.05706102189232225,0.022600606010551857,0.0051138222996745435,0.8717453884618481,2.2805409625988825e-05,0.005022345469982227,-0.00041227335092497327,0.046541897567743754,0.05155703798847579,0.01739310868955722,0.010074123907933559,0.46224347471071503,-0.0008095132133809091,0.020406059586591332,-1.431004909487445e-05,0.005828295284247943,-0.00036119265212849485,0.00015975935788341118,2.550785120445453e-05,-0.0006862455432501659,-7.134021405827014e-05,1.0452824421845714,0.00145246384468797,196.99597696467126,0.0016167525664650937,444.00842890506556,95.69756789078914,0.00029635391991774686,0.8833599806569136,742.9902946473113,-0.0006535157820278121,772.0076175276463,-0.00055831540421291,750.1197734652006,31.76272794186877,0.04575285810108137,0.11453187943214965,0.00018556565950262417,-9.400852610372008e-05,0.00015089564328421603,0.007114359496411919,0.0008681863802017208,0.010306437687700197,3.21448898252879e-05,-2.738465986488142e-06,-0.00016160737651651333,8.43790938422664e-08,-8.718931811774674e-08,-1.6316309291293396e-06,-2.1869585998224707e-05,-1.0584552429458883e-05,-3.986622447500391e-06,-0.00011525542979364293,498.38780010983623,-7.862017580367528e-07,0.00037268069156613017,0.025642180018369334,0.0007626269406110387,1.3588068925247097,0.01793647088461433,0.00020158215343346123,-6.495457298959073e-08,1.7333496031896087,2.680987935125642,6.336606488473625,4.190107857130304,0.00726843537004407,0.04302750093946853,0.010873982546184009,0.0010722366874580914,9.996990919633301,9.178869215336547,0.0029791172310822717,0.546997843583206,-0.0010420058741895057,-1.51675135469342e-05,0.029134928453052364,32.530393492122535,2.292553451273094
300,270.0498137589466,113.17987149836581,289.40877663613344,362.35517029699156,-0.0004554321142346304,0.7286716518933515,2.6179042752549173,0.00012750184402787173,0.03557342545927639,3.3486099637821094,0.00780327669671918,24.37949531861211,2.0244882419594834,3.027979734394655e-07,0.0001326747147807339,0.10308815501189061,0.0008486792652124362,0.9851761148014976,0.009505733236760417,82.33073259033972,11.45423105545223,46.381027989287695,91.64420798097092,82.22379416211764,42.927482775826626,3.973041764559859e-07,3.631541450663956e-08,2.731692049407479e-07,0.0002541403241340711,0.00025409507271419054,5.012415716737651e-05,0.001584325475524152,0.006329857598802664,0.0071143869600878455,0.2846110884439353,0.0016857001349276297,0.00024487157054668853,0.0001332155863763528,-0.00042108928667561264,0.07907590544830656,0.03505796431708207,0.0069990901595883784,1.4543904837240051,9.669921939865135e-05,0.006304813755090823,0.0007417654064316928,-0.006988513402153465,0.07378450612666584,0.018522909876515507,0.011539656581689255,0.7492849038067977,0.0007240794046437181,0.02610626073245764,0.0006888949181127026,0.013527963872536615,0.0018537097936919614,0.0008555966381282218,0.0003176589134707932,0.0008603851920806972,0.00013963433817392297,1.217578903471,8.641570634574145e-05,196.999826150023,0.006209275006615268,443.99126120721513,95.6951456596351,0.008205900713584995,1.1480429162873382,742.9999311367345,-0.000912155331938002,772.0073447666515,0.0027818880079544485,750.0020781465108,32.35048051641007,0.06015676563981534,0.15910628080032513,0.00021840913183543238,-0.00010315841079898118,9.668793299495967e-06,0.013442503035093794,-0.001313573152132304,0.003942413430852597,-3.957250662224821e-06,3.14743081784946e-05,8.62032696909339e-05,1.5746141560152302e-07,-1.5956422232150346e-08,-7.414218104974295e-06,1.6381886137239285e-05,-9.778188091224808e-06,1.7231284104939991e-06,8.768045682328576e-05,497.67327534698313,7.028843651426605e-07,8.595616711883449e-05,0.2614378820444665,0.0002608588974454429,2.309326420821873,-0.006894630430000699,-0.00010169144710208902,-1.9788560567673734e-06,2.4578457368769437,4.348077638181597,8.406490193561833,5.643445055227836,0.01161669190848779,0.6789066476334477,0.014964027636007137,0.001490693339431168,9.994344389511568,8.858135443515595,0.005250474453075474,0.7045297110074664,0.00424884918786276,1.6424141611002663e-05,0.035709056441228036,33.08245866467735,2.018606206230058
400,268.54023617195196,104.71262649722755,287.88462833819096,343.0292222624643,0.0022752636962942263,0.9481326796990966,3.0588951434304215,0.0002024957318037385,0.0865393252175061,4.272043082156086,0.3351390938091967,29.67597611932847,2.10907139453737,-2.6246400885487326e-07,0.00018299926236704835,0.11911783728378117,0.001478915368300605,0.9448692129185168,0.015557789342387308,82.31260398515205,11.43787006258805,46.38068873598007,91.13089357900525,82.20598092362881,42.908563668014274,9.758985182336324e-07,8.545297694081126e-09,1.881459802952938e-07,0.000352575368118614,0.00029648740606308887,5.9626747145901145e-05,0.002808531365480622,0.010150766476433839,0.012331151554392133,0.5336790914224208,0.0025485656089984203,0.00030426326912486924,8.506756234722328e-05,0.0006177869664632545,0.0939427993070145,0.047158086358383096,0.007957849402256429,1.957033917635033,1.0525968374179569e-05,-0.00041369249382458475,0.0008676343757025657,-0.056511825232104254,0.07992494892866737,0.028522866562868652,0.01834218516423581,1.1102999998116285,-5.79593626280888e-06,0.032080367107734445,0.0016987171493470024,0.018151512197754648,0.00274668471758534,0.0006876071524232969,0.0004409422524524435,0.000758946096449451,0.0001775536274110488,1.742701506031077,-0.000883905547496788,196.98916017710565,0.007409545839971329,443.98415005115334,95.68846559800484,0.009277790961006038,1.4870201115077446,742.994863847725,-0.0039056299572479713,772.0043192077675,0.002849120842062033,750.1582399440862,32.08671780650046,0.07644005338373544,0.20361113520459379,0.00045468011560728953,-5.953062872819114e-05,-9.67582796670848e-05,0.017107286355943604,-0.0009475242582610298,0.010343467000947923,2.95494801279106e-05,1.0743042330599162e-05,-0.00018125945401950317,1.2348627489626874e-07,1.4635255326019468e-07,8.131608219939737e-06,-1.731375779768753e-05,-5.720207567562002e-08,-3.4374268732775497e-06,0.00019515745396264214,496.7481049031034,-9.061000763459943e-07,0.0008568534827591793,0.2495377654512703,0.00046515024289914123,2.7886212784229563,-0.04739281475776303,-0.00015233182392467094,-2.323001610629729e-06,3.372809598339975,4.893417363440033,11.219233346208474,7.22270257827115,0.0352732967857934,0.9077439139252281,-0.0037383275447412153,0.002772049333854722,9.994542652230034,8.63896098225913,0.00765192029565993,0.7817251286952642,0.00039997867480952006,1.2776389011333982e-05,0.045419660994931214,33.18011550133317,2.3687816211060513
500,267.7615675014925,98.43667486465117,286.1773684008428,330.3470044958067,0.004084934412312044,1.070915937211898,3.653991655309639,2.4440757281941656e-05,0.11605715135094252,4.889658495290412,0.20162738714266235,34.518938557823944,2.4508059395478576,-1.0489356731526822e-07,0.000130561459250797,0.13782265843655872,0.0016713377775958032,0.9209944634255914,0.015029318860758265,82.28425500660911,11.405553417104366,46.37539153915336,90.38154541382457,82.18473325493571,42.84583665744886,3.057857153829011e-07,-4.317922460524487e-08,-2.790594826737099e-07,0.0010891738860198566,0.00012161651160531526,8.371450335588865e-05,0.003661185164737033,0.013839331730211374,0.013272268470803117,0.6090125103283917,0.0032983078577717945,0.00013780354415089888,0.00023769151407841994,0.0012486374562579211,0.10108692728987806,0.06110958825292918,0.008657198745665857,2.5740460540832735,0.00015500343528614097,0.010816438982539764,0.0006361895314360838,0.10238339198921889,0.0774787238539124,0.046616874850301054,0.022674767290863762,1.5292124141094208,0.0006170722949123609,0.0397808944327125,0.0017705234189161869,0.02370777924032088,0.004155570213521413,0.0014652454453969509,0.00038896583703455865,0.0017260619875511315,0.0001314097734118234,1.892161107286048,0.00013088097480991301,196.98924747427392,0.010068669139641218,443.9747283051422,95.68575938217069,0.01595928968830611,1.589150849910548,742.9967932606401,0.00791029814847399,771.9947603081221,-0.0020660275393475187,750.2428460287978,32.0281372915637,0.08713099679270983,0.24389915899960543,0.0006207874297440703,0.0004083311975376224,-0.00016192699728092563,0.02153015298270403,-0.0006831866515434987,0.0009905242512239017,-6.710505653121072e-06,7.464465213028919e-06,-0.0001342729926841116,1.203406844148305e-07,4.537287940238814e-08,-7.62536975502614e-06,-6.348921243493308e-06,3.381260645305094e-06,-6.918518193790035e-08,9.126144752343842e-05,495.97502081426046,-1.6990709449907372e-06,0.0009548916677163467,0.48082922632996106,0.0009191123754455847,3.3993196801832606,0.0681345356881177,0.00015314363216685717,-1.4722490719085473e-06,4.087599022186486,6.297382413164166,12.563014993313816,8.183238051444125,0.04495063346841755,1.1545913373546357,0.009985395545086567,0.002192924642175963,9.997255175681696,8.20499095408839,0.008389033047619787,0.8859325517863927,-0.004177562330557971,9.419904727401392e-06,0.05146359683154416,32.94772520002754,1.9516748262276182
600,266.09017593961744,91.52990426521646,284.07617710558856,328.8952989254281,0.0028868196151449503,1.2400678051219156,4.104815477829307,-0.00013621401327682206,0.11985154959428167,5.69958807990847,0.5509900963258005,38.5928606217248,3.595436795939876,-4.244332123001873e-07,0.00018319595518222388,0.1473676532373132,0.0018906446537123604,0.8948451988426995,0.024477428348630252,82.27719495555282,11.396257782493144,46.372120101774726,89.8716428959683,82.16824064649293,42.809152261732955,1.9880724216201235e-07,-2.935511130431962e-10,4.270567320149486e-08,0.0016059306826757464,0.0002624046305760162,0.00012077685573500095,0.005845478598103828,0.01815666804199677,0.016362941297804183,0.7699414096331244,0.015137544752557783,0.00015984501873608502,0.00026429684094716853,0.0017909052099370345,0.1072845737081167,0.06797858149112548,0.009191085101751118,2.8801795257951555,0.0001226509968507509,0.008342796532124568,0.002541581164489184,0.14908313205103685,0.08067339848879997,0.057086249070069116,0.030429004094279902,1.8094598979498417,0.0017067728613966184,0.04490912382365722,0.0018000503098786875,0.025626621984275972,0.007004924426622032,0.001787018346390084,0.000513634031962569,-0.00033934344486795495,0.0002627904179663272,2.2932684164981145,0.0008239694441838629,196.98513544322998,0.01227350999394799,443.9752511500804,95.68120913470356,0.018349216608464183,1.7518711577745338,742.9841819289015,0.0193603870917848,771.9918224660087,0.0026817008732916694,750.5207718963592,31.317509554110934,0.09640285826515785,0.2692142929169373,0.0008683597338759513,-3.494883384270726e-06,2.603995930910961e-05,0.030531174264014277,0.0029342265755825945,0.00618179030762353,3.11914222874345e-05,2.7532556838023167e-05,1.0218791401779535e-05,-1.9463681793979656e-08,-1.7855526784978085e-08,6.179720755389425e-06,2.8917537581838163e-05,4.8714769351707895e-06,2.5673314469098115e-06,-0.00014065253058921493,495.23404628698273,2.0771359458558788e-06,0.001101978502698707,0.5640928985604687,0.002097986513882494,3.8935154509060848,0.08615434999687796,0.00010257869074942515,1.7617645961036302e-06,4.700710144321949,7.440706074901986,14.210207857087342,9.490773638523775,0.05112399831932074,1.1525259072674285,0.01653953835599281,0.005103481341718901,9.991775299467507,8.00542634529648,0.009541243345252966,1.0693803799138573,-0.0023284339063339623,1.5452526242512498e-05,0.06023065825189035,32.78878009754978,1.845171821928315
700,265.4645094917203,84.28293544149953,283.7163433097793,322.26739149316165,0.004995728786195805,1.2858403327368393,4.945749290800314,-4.252346330929268e-05,0.21663352919274428,6.789327147022537,0.499993625823995,43.21968398127923,5.010944102738353,1.6911101094339358e-07,0.00019871241243242456,0.14627455229346212,0.0019017574021978983,0.8816615280738914,0.02476755965313288,82.27539008604501,11.376007023796118,46.366068414951364,89.39980316224593,82.15892428417934,42.79777461473874,3.28433809313511e-07,4.313267950756924e-08,-3.32800752995724e-07,0.0017323470397535485,0.00043734388057491494,0.00011992147517554963,0.006209110567545109,0.023129550330998744,0.01928740761400856,0.9028215588372032,0.015894847745267317,0.0002483713712001233,0.000336707532958941,0.004830318489107898,0.1143664040101959,0.07553995307808552,0.00931603871678058,3.138729433162825,0.00012303272266265262,0.022329866927213178,0.0029553573820192813,0.16055989849433225,0.08542816629877997,0.07359405872697261,0.03375995764296461,2.1109680537940916,0.0017342029688555273,0.0498393914846254,0.002670951960192909,0.029462341716899022,0.007193976931654768,0.002212691708829654,0.0006338948459465549,0.0023472042607862236,0.00033335767209183347,2.3651840360264473,0.0031133054939090138,196.97945816775285,0.014030582330818615,443.9617695675752,95.68041502824791,0.021414458556559088,1.9076476785293313,742.9920141268133,0.013871717965972277,771.9987767000847,-0.0027099254318582906,750.3874582757935,31.19247056442424,0.10551586493654264,0.31280856418816894,0.0011201651253990865,0.000711083209259723,0.00015581295548203588,0.03197749166593268,0.0034916098501602,0.014641553329017216,1.9458619821261017e-05,2.793198723759655e-05,-0.00011354677872042605,1.298938168433891e-07,-2.8257119440500997e-08,-5.380271041770133e-06,2.0466323752856775e-05,9.967288103740266e-06,1.6176161712614739e-06,4.337893069532195e-06,495.0085418361237,-6.905125116709063e-07,0.001055143331670034,0.5976589555234222,0.002003044741823386,4.35629282801127,0.07301394594202872,5.601051254457571e-05,-8.29332236792377e-07,4.835460949440705,8.222993174050409,15.744628681833435,10.743525259444658,0.07548853984226654,1.5204090573178528,0.03174977041399512,0.0031779555351333305,9.993996326398939,7.438223946170747,0.009264029610997617,1.1620993304493048,-0.00047731529913865424,2.0661127655158584e-05,0.057849744292874435,32.472092994436984,2.3927368112601193
800,264.6421727988407,77.5518755202862,282.0290300219825,306.7484038981591,0.00829128692441851,1.5726340594767254,5.165448047317375,-0.00010352349375857873,0.23573826923453253,6.590571954274985,0.9999220216246292,45.43592700457994,6.84463800377391,4.0155663799325935e-07,0.00019712286315151263,0.15991224793779654,0.002524088945486533,0.8564159491257746,0.029840122373148533,82.27441604676049,11.364789840525043,46.36414351084742,88.86214125483684,82.14745201905349,42.74296862909829,-1.1618317490836224e-06,-1.5889091896624738e-08,4.258827546658876e-08,0.0020048302794455006,0.00046893317186894837,0.00010650163546187357,0.007723981212346855,0.02840573112212986,0.01975589678693571,1.1541306204203772,0.0007139671740107687,0.0004930718251944689,0.0005373870912173932,0.005797445857188571,0.11844620686898791,0.08360818252842013,0.00923184174886917,3.579037526924506,0.000173573647356597,0.032252791496413205,0.002344759317419156,0.09566489580369839,0.09233366099569668,0.07430415082627104,0.03951370442624827,2.797421018278079,0.0023186814437068013,0.052864093879444504,0.0025331552126972917,0.03667909056792823,0.007796335236381067,0.002333642945722248,0.00038756331888678764,0.002410548330746384,0.0003871002086846683,2.919236798276566,0.0033150990036276973,196.9824354569642,0.015309165341084192,443.97066039166066,95.67980078119577,0.02276177474455258,2.046503796806311,742.9861153126802,0.017779239848478564,771.9993247632357,0.004228616806400812,750.6828698878294,30.619630538347593,0.11347547440713657,0.3348398496623066,0.0013304722237400767,-3.311116069044321e-05,-0.000105082797106575,0.03481423253382023,0.0020324291580466583,0.00374845279679065,4.681186368621629e-05,2.720563885617938e-05,0.00019774128225592103,-5.6009494306580975e-08,2.8003579758113826e-08,6.6313056697190425e-06,-1.8208184332361094e-06,3.984629900091369e-06,1.7784562730500288e-06,-0.00010110474528127348,494.32424650239267,1.4727834254663486e-06,0.0021195501391507035,0.7698475615120743,0.003728100420045337,4.565303002911499,0.10226190202491957,0.0001932972748261007,4.855910697291594e-06,5.611952634736528,8.854373175617686,16.6610265523445,12.043521982055804,0.07978381094429035,1.9022071790090993,0.03311248472730832,0.005730912941635126,9.989335636336707,7.180590910556547,0.011107628360643822,1.2244779727854174,-0.0009551891692846754,2.0503338958294426e-05,0.06445516305362164,33.274776187297135,1.92559595914675
900,263.71592506628707,74.9256318979616,281.9659465389289,296.481106413217,0.006144053000722457,1.7937638620952823,5.6577012433593135,0.00018682396748847033,0.2678519724356074,7.826716831243014,1.0713665179186145,47.29518564341709,11.873026176984652,-2.28887136975017e-07,0.00020203791071013438,0.17005505537183,0.002384629066298624,0.825676512952214,0.03390536926924289,82.25928631582575,11.356880743357234,46.364596845041724,88.44733420941438,82.14901933895013,42.72058091222642,-6.704231220036979e-07,6.3356660679402636e-09,-7.585637203851e-08,0.001507956380391186,0.00023583516086326286,0.00013508026236787681,0.007652818753357238,0.031687042287515545,0.02273259673274454,1.1460642760304638,0.010215037082451334,0.0005560523820920288,0.0005093674655396341,0.004207187247313903,0.11768744919263142,0.08882314853298658,0.009320243249446712,3.633115019699079,0.0003293346855199462,0.025705074258447563,0.0032401788864083033,0.25713246503090853,0.0923873030176258,0.09638971601165386,0.03728695146632301,2.926837065872014,0.0029611097743477612,0.05532354658458762,0.0032097432437153293,0.04046510613391498,0.010022022508199082,0.0026601963185047097,0.0003597722972463961,0.002795432488912296,0.0004084012431703511,3.1525763304053216,0.0027519487580029227,196.97859434488768,0.017208826130150047,443.9434537058958,95.67458517012673,0.02272664940228021,2.2082425646723545,742.9764190649774,0.010473617565436803,771.9939225968508,0.002206250453090445,750.7015075982293,31.011615996894054,0.11748033583106193,0.3445709847827683,0.0015929046265050011,0.0006825427110585502,0.00012351117827642035,0.03940290319290592,-0.0007820861743129169,0.02067351733325895,1.1701071300934346e-05,7.18386453313613e-05,0.00020058795743740216,1.8528226441831088e-07,-3.394846471657859e-08,-4.226596423805466e-06,1.504823423562958e-06,1.9144659840288987e-05,2.985360729290355e-06,3.480481419984253e-05,494.3499143721648,2.905665137160228e-06,0.0019278148349573007,0.84515471026097,0.0035671479680165646,4.8300155018375825,0.05415736929337843,-3.623989559154716e-05,9.745026496594847e-07,6.061621985721333,10.28809254943498,17.316051758440466,12.6265296716687,0.09877010067801358,2.4107901636472944,0.06438203751679725,0.006926927471835396,9.988364308616372,7.204689336778658,0.011769092899955941,1.2757576168257663,-0.0027620290129080883,-4.757589550380507e-06,0.07105021249356963,32.52772532641746,1.6062418829967502
