milliseconds,S,V,V_e,I,R
0,0.9409575200747073,0.056827893688005005,0.05628965077574606,0.0010532555203073505,-6.203183699286331e-05
100,0.9417584880836839,0.057046179825074594,0.05703462210229359,0.0011075543126609468,-0.0013484174579754208
200,0.937808394536269,0.05796088548535455,0.05843243533193796,0.0011765839619810557,-0.0004921125991283967
300,0.9385819800419464,0.05921573902579608,0.05896067857926823,0.0015655535261626724,0.0023648193446619984
400,0.9361641406957377,0.05936978819420161,0.06016001658067611,0.0016148730057739527,-0.000400026705894483
500,0.936326691919701,0.060980049970517355,0.06085948990942162,0.001561862508310222,0.00045384683941197845
600,0.9335589828400851,0.06022707342395307,0.06026835092573701,0.0018443286975523816,0.0008544103101372031
700,0.9353710628407377,0.06189312880439332,0.06119341043250366,0.0015476733195667477,0.0033538207103936337
800,0.9353447824086333,0.06229993783645894,0.0618137818273411,0.0018233559546166863,0.0022278249567565314
900,0.9299678880749995,0.06357850403052581,0.06297036548637552,0.0017400230926761173,0.002350533150458139
1000,0.9291830980141248,0.06415051910922351,0.06318006366602995,0.0021434827556965907,0.002367132532931576
1100,0.9294829335346972,0.06437567700645785,0.06421439405134982,0.0019717471858117105,0.004496236362616837
1200,0.9277278884006216,0.06474337961940832,0.06515796578963119,0.002066887944492538,0.004047139142287453
1300,0.9259044315141437,0.0653637432751562,0.06533222989994003,0.0026587884332534405,0.003189989025093597
1400,0.926746802387851,0.06619740456071713,0.06623534252607684,0.0024255837519852217,0.00589099456806685
1500,0.9259330523135134,0.06712510760689913,0.06721173086144193,0.0028505052770470577,0.004572676306575023
1600,0.925361176265379,0.06745354931309122,0.0677453854396332,0.0029586984112228284,0.006816036491041539
1700,0.922928990196399,0.06838553709696135,0.06878090366856875,0.003261722642604161,0.005600144340327411
1800,0.9201774458201913,0.06851682829151341,0.06981045548135503,0.0028462222353630414,0.008725850098179227
1900,0.9181146984845258,0.0696996490212458,0.06916406441667919,0.0032509884240872595,0.007874711931342237
2000,0.9179622824419948,0.0694012911077675,0.0703483257430476,0.003777648352200285,0.010741641199850525
2100,0.9161236117537068,0.07103256422170587,0.0708321066017307,0.003765744610719309,0.01080092069918695
2200,0.9152533805790739,0.07125767191422636,0.07234694294802672,0.003975914398977536,0.011045294067928943
2300,0.9118602357682178,0.07226454021425016,0.07161607955516175,0.004223852493302938,0.011769822702398186
2400,0.9135925092837186,0.07230323292879391,0.07343370303998752,0.003913946027068427,0.01250072700499623
2500,0.9092146227911508,0.07329291856782062,0.07295056929407359,0.004173193732415905,0.01260190048331392
2600,0.9066427431997196,0.07303495581004328,0.07364760606208895,0.004625038142576972,0.013280208468515868
2700,0.9085921800098763,0.0730352314173556,0.07459864139861187,0.0051938348035095346,0.014393492828394434
2800,0.901947671264251,0.07490173043835706,0.07481778300020948,0.004862169414982933,0.017334303196584286
2900,0.9038530708862854,0.07395944466268801,0.07602859839799513,0.005384491580878599,0.01752236921780468
3000,0.8998130842136829,0.07551257013516549,0.07528098657167322,0.005684992853413836,0.01934186229251489
3100,0.8975100809427163,0.07614930174793749,0.07726798737932182,0.006043815133854904,0.020259067553586346
3200,0.894183213225518,0.07678527097571693,0.07628562343961276,0.006024803512847791,0.0213762898049142
3300,0.8938056217539739,0.07574330547873766,0.07753246091159971,0.006698836528126819,0.021345353011087555
3400,0.8903710980084434,0.07623607619636762,0.07847264414252132,0.0068141037849383974,0.022656675580168123
3500,0.8883919857567204,0.07752752028819712,0.07914643877797707,0.006802588174020079,0.025249947031012764
3600,0.8899628096732528,0.07832913880460643,0.07882718860884258,0.007342153387664513,0.02800017924735117
3700,0.884249072377009,0.07762799736480037,0.07990724348093967,0.007381431717451824,0.029727831389170265
3800,0.8853590930976585,0.07834457430748323,0.07971051169523997,0.007930560501150723,0.03103589713533417
3900,0.8810962214372117,0.07839993478386247,0.08032529828469824,0.008437909843028972,0.0328838755114259
4000,0.8783357141019369,0.07861587315791434,0.0818361014213875,0.008699812587670858,0.03220593348589582
4100,0.8767295361930708,0.08016521872875668,0.0819471285189734,0.009318963784064898,0.03505678631084836
4200,0.8714085267996003,0.08049475323618104,0.08107600434083027,0.009236984553097764,0.03770519193593867
4300,0.8677802253944339,0.08059342534211035,0.08314943770960037,0.010071435283802256,0.04106266951374383
4400,0.8688968368017513,0.08103312390868936,0.08304028337780707,0.010061606858444828,0.0406959186433833
4500,0.8667719882960387,0.08042219189182229,0.08285202017497162,0.010469430913018135,0.04423647725324887
4600,0.8635380769293661,0.08061505407345748,0.08364710393701044,0.010682537392608112,0.04784113282549095
4700,0.855990914754407,0.08151096143676438,0.08440136000650561,0.01115968845841232,0.04774741125282176
4800,0.8526806077758922,0.08162294912296301,0.08382451312358309,0.011628523331368027,0.05248709923013211
4900,0.8510246756719564,0.08154429029778787,0.0856917149857332,0.012051363951138441,0.05427343057847235
5000,0.8466627431177987,0.0815734531129786,0.08599857440449987,0.012416369796579117,0.05587043473468866
