milliseconds,M,Mp,Mpp,MAPKK1,MAPKK2,MKP3
0,500.0845524849518,-0.07859438057834872,0.004970786369837728,100.0,1.0,100.0
100,499.8925166921811,0.01736961783433326,0.0036602513402121378,100.0,1.0,100.0
200,499.8956338197759,0.1374744409288219,0.006906491704740222,100.0,1.0,100.0
300,499.83624497712265,0.3095224342274502,0.0029702201763051584,100.0,1.0,100.0
400,499.64261063119346,0.3015496786207031,-0.001424285856416469,100.0,1.0,100.0
500,499.48462864473476,0.4612190221955934,0.004661279490900647,100.0,1.0,100.0
600,499.45355051753444,0.5531936922915736,0.010705855536731028,100.0,1.0,100.0
700,499.26626176796117,0.6225719581583039,0.01258439183323556,100.0,1.0,100.0
800,499.2709819566294,0.8129681061484652,0.007793904551461751,100.0,1.0,100.0
900,499.08348979148593,0.7079237368268997,0.010227731832566013,100.0,1.0,100.0
1000,499.1832871564651,0.8012871296284365,0.008452828886766047,100.0,1.0,100.0
1100,498.9658585551375,0.9816883699088129,0.01874989733454913,100.0,1.0,100.0
1200,498.9656139471704,1.083697704848692,0.013350575812682178,100.0,1.0,100.0
1300,498.87235428316217,1.0265349445078737,0.015869152383424914,100.0,1.0,100.0
1400,498.7427620216532,1.2487896196414032,0.028200502253221082,100.0,1.0,100.0
1500,498.57682428894117,1.3206498602216765,0.021798873543863753,100.0,1.0,100.0
1600,498.6249007533354,1.3571878846504655,0.03549388233535464,100.0,1.0,100.0
1700,498.5698751673587,1.5257355502974188,0.03027628404531878,100.0,1.0,100.0
1800,498.5100074961771,1.4706723735850578,0.03262390003752003,100.0,1.0,100.0
1900,498.4638053762922,1.5584963629542494,0.039767842212314775,100.0,1.0,100.0
2000,498.2804134262407,1.5892668618739973,0.04762016528123255,100.0,1.0,100.0
2100,498.16681355541436,1.6832650695819242,0.05469441871605411,100.0,1.0,100.0
2200,498.02370259909986,1.8560042809348152,0.04940681565565575,100.0,1.0,100.0
2300,498.0990265453389,2.0219860516965253,0.06373505754743325,100.0,1.0,100.0
2400,498.0449374323894,1.997500740631559,0.0586931402715604,100.0,1.0,100.0
2500,497.88100507512036,2.1757015384316687,0.07200889969501484,100.0,1.0,100.0
2600,497.74223135328486,2.0568354951233836,0.06642949573048587,100.0,1.0,100.0
2700,497.72422668995637,2.254505764218515,0.07447303843616541,100.0,1.0,100.0
2800,497.66105896159064,2.2322957672258505,0.08512365709638908,100.0,1.0,100.0
2900,497.5593388394559,2.31971777450959,0.09351724490268158,100.0,1.0,100.0
3000,497.3873669084203,2.514447472143029,0.09460098823465081,100.0,1.0,100.0
3100,497.41505155937364,2.6328718624946794,0.09124985927723805,100.0,1.0,100.0
3200,497.3750774757564,2.5359987389307683,0.09702293066641095,100.0,1.0,100.0
3300,497.25187015382505,2.7983579281501005,0.10852650382988364,100.0,1.0,100.0
3400,497.22238557234175,2.6473760361043936,0.12012320869716309,100.0,1.0,100.0
3500,497.14750910841633,2.883025288825643,0.11966702734801893,100.0,1.0,100.0
3600,497.0508560489925,2.802463260721215,0.12011716352914123,100.0,1.0,100.0
3700,496.80881303782627,3.0042704417527912,0.1341685794999649,100.0,1.0,100.0
3800,496.9315396917586,3.064947038511949,0.13365720403898565,100.0,1.0,100.0
3900,496.66251266448967,3.056511510159937,0.1381344313811069,100.0,1.0,100.0
4000,496.72439000848703,3.0837204424439886,0.14663922011807012,100.0,1.0,100.0
4100,496.56825412312924,3.298109545610842,0.1542549146911383,100.0,1.0,100.0
4200,496.4995198916308,3.235891497762693,0.1661558992384121,100.0,1.0,100.0
4300,496.3449016683898,3.4232285880848785,0.17032975912832965,100.0,1.0,100.0
4400,496.3601881253934,3.533253706205695,0.16941773986496667,100.0,1.0,100.0
4500,496.28117408206253,3.519647436132447,0.18553406212496804,100.0,1.0,100.0
4600,496.10514208125613,3.6273254317203065,0.1822959829957454,100.0,1.0,100.0
4700,496.09469827075674,3.761462446613362,0.19108928856085744,100.0,1.0,100.0
4800,496.0704860976235,3.6725847812009884,0.2004819172426083,100.0,1.0,100.0
4900,495.90578061050246,3.698440268502605,0.214280749155338,100.0,1.0,100.0
5000,495.8702081511245,3.9805506939894513,0.22102707727710927,100.0,1.0,100.0
