milliseconds,M,Mp,Mpp,MAPKK1,MAPKK2,MKP3
0,500.00699374297267,-0.04329235359164544,-0.006385620922581036,100.0,1.0,100.0
100,499.92441709808116,0.03517430013393527,0.005005331050255521,100.0,1.0,100.0
200,499.76994492342465,0.2901933509249183,0.0035320530568491923,100.0,1.0,100.0
300,499.8492450779483,0.2879182851765312,0.007271132763492668,100.0,1.0,100.0
400,499.72929776004105,0.35685018781712396,0.0016852560928307962,100.0,1.0,100.0
500,499.45548681401425,0.5149156499813679,8.061012607653729e-05,100.0,1.0,100.0
600,499.544982116539,0.497645875820199,0.01068229853664544,100.0,1.0,100.0
700,499.2798864862542,0.5883776483312471,0.0030131410094198056,100.0,1.0,100.0
800,499.18166876325586,0.6903509409797874,0.01144482085485002,100.0,1.0,100.0
900,499.3002349553419,0.7811425637125226,0.01378333807370825,100.0,1.0,100.0
1000,499.0838037174227,0.773931791632564,0.013533593935016094,100.0,1.0,100.0
1100,499.14444118573283,0.916136441062691,0.018300506218420047,100.0,1.0,100.0
1200,498.83311585361344,1.0300755776940484,0.01671377103002082,100.0,1.0,100.0
1300,498.9456502616614,1.1113316222940766,0.02439191286335539,100.0,1.0,100.0
1400,498.74749972195906,1.2725904460109323,0.01868848340311668,100.0,1.0,100.0
1500,498.63671902132734,1.2765583017823494,0.033191098670698665,100.0,1.0,100.0
1600,498.6779861305289,1.3617465563174578,0.03326332564056592,100.0,1.0,100.0
1700,498.579815789082,1.4490221089641173,0.02712617148969175,100.0,1.0,100.0
1800,498.5034914348916,1.4696238586053878,0.04308587033949719,100.0,1.0,100.0
1900,498.39723565781117,1.5067397943458198,0.04181064647643935,100.0,1.0,100.0
2000,498.368071395599,1.6152538768956677,0.046943640504658775,100.0,1.0,100.0
2100,498.2712126012114,1.682187190416667,0.04571526678976521,100.0,1.0,100.0
2200,498.08018455241074,1.7700173681834062,0.05406764942530879,100.0,1.0,100.0
2300,498.0498573570809,2.010670210728484,0.05696730516168334,100.0,1.0,100.0
2400,498.0485738359356,2.108273984832423,0.061557054722632704,100.0,1.0,100.0
2500,497.77528834397475,2.151581277564227,0.0618228299808647,100.0,1.0,100.0
2600,497.64994995682616,2.1383565714231154,0.07260137891362199,100.0,1.0,100.0
2700,497.57050804099424,2.1609041957779396,0.07408509608312688,100.0,1.0,100.0
2800,497.7025407320205,2.375950203955234,0.07670693857936613,100.0,1.0,100.0
2900,497.544588254861,2.293002596758489,0.086840812718744,100.0,1.0,100.0
3000,497.35301086616374,2.389815940904673,0.09127360505466559,100.0,1.0,100.0
3100,497.43258641869375,2.446720206695355,0.09576760684936016,100.0,1.0,100.0
3200,497.17064735665787,2.6316959184716104,0.1024838096245184,100.0,1.0,100.0
3300,497.1581888557352,2.672020012333517,0.11492678359014415,100.0,1.0,100.0
3400,497.09337982454576,2.7764473931604523,0.11244247910994358,100.0,1.0,100.0
3500,496.99987034080203,2.795335360744153,0.11889068817630699,100.0,1.0,100.0
3600,496.95496855352764,2.9891789588986972,0.13161462612544864,100.0,1.0,100.0
3700,496.97216456868705,2.971268709492481,0.132847930710253,100.0,1.0,100.0
3800,496.8441071021638,3.075936756191968,0.13917572049979685,100.0,1.0,100.0
3900,496.79774151584974,3.1025523500591348,0.14821228841390344,100.0,1.0,100.0
4000,496.59267808805606,3.1808984967602876,0.1431808996376994,100.0,1.0,100.0
4100,496.6618600462054,3.149580164488066,0.1616916352164634,100.0,1.0,100.0
4200,496.4292301440779,3.301402040874037,0.15962889220111107,100.0,1.0,100.0
4300,496.531621193312,3.4060203962796045,0.17288341596909845,100.0,1.0,100.0
4400,496.2895316943998,3.5501973852215025,0.17559887224945914,100.0,1.0,100.0
4500,496.1933181032394,3.5378944228429843,0.18006643838043868,100.0,1.0,100.0
4600,496.32325462805477,3.5845227264577306,0.184710119502311,100.0,1.0,100.0
4700,496.02277714873236,3.7250146691254487,0.195166645766676,100.0,1.0,100.0
4800,496.0461701240499,3.822786823224528,0.20770661691272277,100.0,1.0,100.0
4900,495.9411776505842,3.7147421678635792,0.20214465277139748,100.0,1.0,100.0
5000,496.0171367658519,3.857140468785423,0.2152670116183181,100.0,1.0,100.0
